Gene = Myocos
Position 6598: 0.005048651795503484
Position 1888: 0.004829916260967008
Position 3623: 0.0044602220238055094
Position 3058: 0.00407875236111269
Position 814: 0.0036065044759852525
Position 3571: 0.0035936340157535014
Position 5086: 0.0034986303521456533
Position 869: 0.0032445667586414105
Position 2133: 0.0029154778154376116
Position 4095: 0.002641806623486261
Position 8594: 0.002632423819474935
Position 6453: 0.0025598144503080986
Position 268: 0.002147304749865213
Position 396: 0.0021095954937740786
Position 1265: 0.001931747363403396
Position 3888: 0.001767541698848226
Position 649: 0.0014142325594669078
Position 1358: 0.00126889525242342
Position 271: 0.0012610952671788756
Position 671: 0.001214426033322357
Position 1100: 0.0010731534340811615
Position 4598: 0.0010195491001097057
Position 1130: 0.0005879226047840145
Position 1722: 0.000507668599119304
Position 1321: 0.00045902125409971446
Position 1319: 0.0004389525625466199
Position 325: 0.0004280629665472152
Position 1029: 0.00041897629261697605
Position 2177: 0.00039004879394776814
Position 2583: 0.00037737512753184717
Position 2727: 0.00036886006715304527
Position 2436: 0.00035070401929425757
Position 2148: 0.0002793867622169094
Position 1084: 0.0002684464369917613
Position 1214: 0.00026147235441352403
Position 5211: 0.00025279674613399043
Position 351: 0.00023505754706141144
Position 1089: 0.00023321309394246065
Position 4266: 0.00023309134678033825
Position 2957: 0.00023133745901070133
Position 412: 0.00021467457483524335
Position 3071: 0.0002112149105436025
Position 302: 0.0002108250957518004
Position 2242: 0.00020276708811121225
Position 1970: 0.00020138533532367567
Position 1926: 0.00019323725409367066
Position 2981: 0.0001901705240549716
Position 2839: 0.0001899559765892042
Position 1352: 0.00018576487885321982
Position 1371: 0.00017787639367163963
Position 1670: 0.00017373829033014824
Position 691: 0.00016768591674285656
Position 2623: 0.00016670580092280088
Position 2201: 0.0001329636245794252
Position 2961: 0.0001255921458437841
Position 1259: 0.00010821677884124423
Position 158: 0.00010177429583977311
Position 240: 9.773210904220279e-05
Position 1327: 9.098659958429068e-05
Position 5707: 8.753476666204528e-05
Position 3173: 8.292758628511295e-05
Position 501: 7.439535674731377e-05
Position 530: 6.721881983672977e-05
Position 377: 6.407367258255659e-05
Position 1256: 6.115367847923119e-05
Position 1454: 5.9086819202443704e-05
Position 2753: 4.0976630184106025e-05
Position 400: 3.705615322106541e-05
Position 574: 2.603398133009689e-05
Position 943: 2.5658306025053802e-05
Position 993: 2.230190068884067e-05
Position 3473: 2.1331352726922092e-05
Position 342: 2.0845558187423215e-05
Position 1118: 1.775191340802928e-05
Position 334: 1.5564085741091414e-05
Position 488: 1.1893043882239779e-05
Position 1702: 1.4837854725025056e-06
Position 485: 9.697717330939822e-07
Position 596: 5.024534761240774e-07
Position 331: 3.7254411245925736e-07
Position 518: 2.6827470843249347e-07
Position 285: 1.4840189657344734e-07
Position 155: 1.4090778327313513e-07
Position 551: 7.392595252872466e-08
Position 1742: 6.178466687016794e-08
Position 214: 3.4982290723213474e-08
Position 120: 3.32673863438307e-08
Position 110: 3.2320245164703707e-08
Position 125: 8.936271030982068e-09
Position 218: 6.460363846775823e-09
Position 221: 5.8749098326146346e-09
Position 687: 5.443589309584669e-09
Position 165: 4.3120612766991656e-09
Position 178: 1.4395191177343565e-09
Position 226: 3.1693135476438644e-10
Position 133: 1.303224396286327e-10
Position 173: 1.129432090291684e-10
