Gene = AB124611
Position 1594: 0.00011872418295023884
Position 391: 0.00011855124279114499
Position 366: 0.00011816569242110416
Position 150: 0.00011797544497368905
Position 2482: 0.0001178868493715727
Position 1955: 0.00011205317605353935
Position 1151: 9.186401536118028e-05
Position 640: 5.654182300521411e-05
Position 375: 5.15738577570501e-05
Position 301: 1.804304849027768e-05
Position 273: 1.0515050865131909e-05
Position 167: 8.644776292953716e-06
Position 111: 6.0024998892722995e-06
Position 96: 9.224598186454201e-07
Position 1852: 5.287284441660969e-07
Position 223: 4.592721729032288e-07
Position 4: 3.6925655746753875e-07
Position 35: 2.610626461714472e-07
Position 279: 1.2364313229482109e-07
Position 334: 1.510234474023531e-08
Position 550: 1.3273034674190961e-08
Position 552: 8.679852924259426e-09
Position 554: 7.991790277764574e-09
Position 556: 5.803635744490739e-09
Position 560: 5.0580332189058535e-09
Position 558: 4.764046965220765e-09
Position 483: 4.33318534061096e-09
Position 562: 4.279341963355585e-09
Position 426: 4.094230124004002e-09
Position 431: 3.869785443254301e-09
Position 564: 2.87902660082376e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14384: 0.9511232785950428
Position 2561: 0.9371638706105615
Position 9706: 0.8330618177806659
Position 13640: 0.8063837872508944
Position 12885: 0.6258980906609015
Position 17279: 0.5300434896671513
Position 7393: 0.23336179541210803
Position 15832: 0.19087820353019935
Position 2195: 0.13832863707454277
Position 15861: 0.12069718307412453
Position 14095: 0.10053073218879849
Position 14911: 0.08515794115316648
Position 271: 0.08090339569156159
Position 2228: 0.07939615865564852
Position 15646: 0.06818228950115318
Position 15598: 0.06666920391158684
Position 13918: 0.05729167141142355
Position 16706: 0.05408167694745592
Position 17071: 0.04578402731040495
Position 13081: 0.03843467455637591
Position 17649: 0.03772903890758096
Position 18767: 0.033843885812877304
Position 15930: 0.033787216006733796
Position 1358: 0.0281326866815619
Position 16281: 0.028001691227959716
Position 13459: 0.021517222608349047
Position 13845: 0.018932259057813546
Position 16848: 0.018927239986015015
Position 191: 0.01883352709512394
Position 13940: 0.017429369421760234
Position 19097: 0.015695176629994194
Position 7267: 0.014002752858862417
Position 16833: 0.014001544091255043
Position 14292: 0.013424800763418445
Position 2231: 0.012109699071536504
Position 358: 0.011722452351311441
Position 16340: 0.010777088031632694
Position 15798: 0.010754076501658695
Position 16605: 0.010221638570197995
Position 16448: 0.010155662914458062
Position 2648: 0.008775047036852099
Position 2766: 0.007724981737499738
Position 9670: 0.007319110017250738
Position 18831: 0.006863970042042488
Position 2353: 0.0068602549571529945
Position 14223: 0.006638011504201187
Position 17056: 0.0057831966467722165
Position 2171: 0.005620588612220694
Position 16540: 0.005284017046519316
Position 17815: 0.005134706582153177
Position 19003: 0.0046733729233366435
Position 17122: 0.004616725986050618
Position 1761: 0.004450050132808952
Position 2613: 0.004329249435816495
Position 2616: 0.004171072599824859
Position 331: 0.004045238200211532
Position 17460: 0.004012095492641775
Position 2938: 0.004008229315520027
Position 1396: 0.003881257966135867
Position 2334: 0.003847903708048293
Position 2856: 0.0037387981910850976
Position 18020: 0.0035762276681562148
Position 3080: 0.00356774404476315
Position 2690: 0.003111448531803481
Position 257: 0.0030264421863026823
Position 14175: 0.002833487873612811
Position 2975: 0.002757549957843554
Position 13045: 0.002457041509926333
Position 334: 0.002310341383124485
Position 2244: 0.0022801690061802905
Position 15209: 0.0020661898554054877
Position 2083: 0.002064438034241096
Position 2726: 0.001962820109189923
Position 2050: 0.0019395459903329127
Position 17085: 0.0018164977444725915
Position 7645: 0.0015945153022933712
Position 443: 0.0015932378698035867
Position 9763: 0.0015348712092987055
Position 14189: 0.0015113983311112204
Position 7642: 0.0013651086855455893
Position 2015: 0.0013616704142569277
Position 7602: 0.0013303964805532616
Position 2907: 0.0013237594921352645
Position 2654: 0.0012737501650756948
Position 2882: 0.001230009468253882
Position 1906: 0.0010038822828148143
Position 1371: 0.0009606702888162126
Position 15689: 0.0009443720158224109
Position 2698: 0.0008901641014951176
Position 1209: 0.0007922864810916958
Position 2716: 0.0007865246800570047
Position 2121: 0.0007421351987425202
Position 1326: 0.0005656983765208168
Position 2666: 0.0005499494977242097
Position 2916: 0.0005259702180602881
Position 2863: 0.00044905517646515343
Position 1375: 0.0004122413692139274
Position 234: 0.0003966714163913333
Position 2020: 0.0003476772178374751
Position 15436: 0.0003473723529262522
Position 2696: 0.0003383630186027301
Position 1772: 0.0003184969199194343
Position 1398: 0.0003135500049447617
Position 2399: 0.0003027812828872538
Position 291: 0.00026967984962542236
Position 1413: 0.0002600020111673233
Position 2342: 0.00023594628552561206
Position 629: 0.00023334468569805765
Position 2233: 0.00023287327295273136
Position 1132: 0.00023021839256509238
Position 296: 0.0002249739915593006
Position 1801: 0.00017911031332428306
Position 1175: 0.0001730501088391466
Position 1436: 0.00015932834676268628
Position 1060: 0.0001240973161515239
Position 1695: 0.00010798669293196081
Position 373: 0.00010100626581644344
Position 1642: 9.784545820582735e-05
Position 1593: 9.157947409370543e-05
Position 1302: 7.205096568136741e-05
Position 1852: 6.903379606440674e-05
Position 2869: 6.889031649779988e-05
Position 456: 6.335846549339104e-05
Position 3755: 4.6144492592390845e-05
Position 1418: 3.730052843294083e-05
Position 604: 3.4343735632748035e-05
Position 2322: 3.414281355629542e-05
Position 4112: 2.9601990676579196e-05
Position 1184: 2.895652591063428e-05
Position 1155: 2.722510296597776e-05
Position 986: 2.521871944442643e-05
Position 1263: 1.810276521500183e-05
Position 1197: 1.7543958815514047e-05
Position 1268: 1.6394506620729268e-05
Position 3833: 1.520324964750602e-05
Position 304: 1.040756730396833e-05
Position 1804: 6.227675849831523e-06
Position 1818: 4.767892364170257e-06
Position 3851: 4.597785030073667e-06
Position 2471: 3.947508639429624e-06
Position 1443: 1.93125895739613e-06
Position 403: 1.8567210623721277e-06
Position 1290: 1.8525289083072808e-06
Position 1165: 1.0246358160528909e-06
Position 380: 8.871916093890969e-07
Position 2860: 7.886816795824363e-07
Position 1031: 3.4431607787692433e-07
Position 850: 2.046760684813512e-07
Position 758: 1.1669619837435008e-07
Position 802: 1.1605214135379405e-07
Position 375: 7.163335173831679e-08
Position 997: 5.272652726764266e-08
Position 907: 3.313994663523879e-08
Position 911: 2.4080398909062416e-08
Position 916: 2.1314331222066996e-08
Position 476: 2.1129478761314156e-08
Position 773: 1.971855394593502e-08
Position 391: 1.7469173539474792e-08
Position 1187: 4.373914306199006e-10
Position 1265: 2.2856314377171344e-10
Position 413: 5.354212407044896e-11
Position 408: 5.031703410742143e-11
