Gene = Dap3
Position 16798: 0.00781799172298495
Position 25327: 0.007325949667738142
Position 14699: 0.006771646355733051
Position 25526: 0.006596839066024329
Position 2014: 0.006456630270168935
Position 2071: 0.005777843829646983
Position 27545: 0.0056534386402333145
Position 19738: 0.005591351940886458
Position 25529: 0.005132485030532418
Position 25480: 0.005077937836206321
Position 15462: 0.004676758266741505
Position 6798: 0.003197361952818081
Position 25228: 0.0023854343640950498
Position 433: 0.002291209198614526
Position 25394: 0.002210453568099762
Position 21267: 0.002119472816526707
Position 839: 0.002088963924968987
Position 24516: 0.0016411546122078583
Position 1972: 0.001447546804437792
Position 26922: 0.0013004846552823863
Position 21381: 0.001169849303560789
Position 22840: 0.0010644079543816398
Position 2112: 0.0009615825262779866
Position 17003: 0.0009533733528880521
Position 25710: 0.0008782046010115661
Position 25812: 0.0008578793807148844
Position 454: 0.0008317048365281173
Position 287: 0.0007296889509861308
Position 623: 0.0006636047451693943
Position 22403: 0.00039788362978157853
Position 18181: 0.0003639680885501134
Position 657: 0.00035292974740303864
Position 492: 0.0003032936593569241
Position 252: 0.000280931865423062
Position 1994: 0.0002528312760363188
Position 737: 0.0001160553062238133
Position 524: 9.342923917836832e-05
Position 15722: 3.013922907645984e-05
Position 20705: 1.7361283771662586e-05
Position 14415: 1.7060308663855373e-05
Position 15922: 1.4438217390054652e-05
Position 14430: 6.570885491592589e-06
Position 4067: 3.567782453277057e-07
Position 6387: 3.494770978860302e-07
Position 4836: 1.6690123865061907e-07
Position 1057: 9.687762398933328e-08
Position 2495: 3.392331438940728e-08
Position 1680: 3.313216781439196e-08
Position 1557: 3.0733322345112634e-08
Position 1119: 2.6555625238307276e-08
Position 1470: 2.4392365020030696e-08
Position 1781: 1.9393550758366253e-08
Position 343: 4.534947437761188e-11
Position 619: 3.70177452766929e-11
Position 527: 3.1165617986934783e-11
Position 753: 2.8102558746900455e-11
Position 289: 2.3141361744480918e-11
Position 671: 1.519438297044907e-11
Position 759: 1.3371010267579628e-11
Position 521: 1.234701670879101e-11
Position 533: 9.69403848789312e-12
Position 639: 7.909546416924353e-12
Position 293: 7.7314967481931e-12
Position 257: 5.525566089204049e-12
Position 235: 5.068185687100065e-12
Position 659: 3.3294686632068517e-12
Position 892: 2.1952036890538716e-12
Position 306: 1.5938569950075948e-12
Position 850: 1.586715864912825e-12
Position 699: 1.4173939743322047e-12
Position 298: 1.2214404644784728e-12
Position 631: 1.1179048333520001e-12
Position 636: 9.20695957569957e-13
Position 867: 8.992547025515141e-13
Position 232: 6.029016529480025e-13
