Gene = Tollip
Position 149: 2.022303026301932e-08
Position 529: 1.4419159797669943e-08
Position 108: 6.5508232302001815e-09
Position 542: 4.882034104565605e-09
Position 13: 4.188660473107874e-09
Position 563: 1.913877440358506e-09
Position 359: 1.7897674033765872e-09
Position 597: 1.3198636867379342e-09
Position 653: 2.1374185411237732e-10
Position 621: 1.4881626801411866e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.9975613498663781
Position 11632: 0.9655989996439115
Position 10320: 0.8696311226558744
Position 17905: 0.7248891949568147
Position 9597: 0.6688918193912682
Position 4826: 0.6416038309187327
Position 16903: 0.49525267985057847
Position 12059: 0.46465358101926235
Position 7897: 0.43754439448227256
Position 3703: 0.42401101140707503
Position 7273: 0.37983132638429634
Position 9621: 0.3180285283438601
Position 5675: 0.21220326194541722
Position 10111: 0.14982199786513012
Position 9979: 0.14003529240266194
Position 13904: 0.13280695899319597
Position 7844: 0.12843031954121156
Position 13421: 0.125532510339237
Position 11281: 0.10684531206000507
Position 10408: 0.09565748823021367
Position 9901: 0.08471687464852297
Position 10007: 0.0846492300610882
Position 11933: 0.0833053140587848
Position 5551: 0.07952116438132427
Position 5582: 0.07697687065290186
Position 13451: 0.07301028245656309
Position 8262: 0.057612950171115174
Position 15856: 0.05087568354433739
Position 11398: 0.047867340980863336
Position 11465: 0.042096720607508104
Position 9982: 0.0390617842694712
Position 9934: 0.038613188915122616
Position 18174: 0.035391597837477994
Position 17558: 0.03384254863474172
Position 11947: 0.03331658136675784
Position 4881: 0.031325683088650434
Position 15008: 0.03063974377566484
Position 11395: 0.029292331764785278
Position 7302: 0.022575460763494495
Position 11956: 0.020100976509925025
Position 15114: 0.015439529184756131
Position 11000: 0.014395460442714864
Position 18397: 0.014261591070036434
Position 18598: 0.013412025068410148
Position 17585: 0.012747122598063067
Position 5644: 0.012267933083933596
Position 15037: 0.01134723988397071
Position 604: 0.011320781446404892
Position 536: 0.011121996334218261
Position 15762: 0.011116244912498062
Position 4602: 0.011032055424935594
Position 15806: 0.010649652826004968
Position 2792: 0.01009938511484588
Position 3651: 0.009480865745382242
Position 13954: 0.009244135009382268
Position 3196: 0.009212063678248806
Position 12104: 0.009065031797679
Position 661: 0.008721940314964453
Position 15725: 0.00825398364758585
Position 14167: 0.008020462870959642
Position 11426: 0.0077897013559026194
Position 12513: 0.007639430356268339
Position 16169: 0.00706849947011535
Position 14120: 0.00704521709806696
Position 13577: 0.00699988417271631
Position 15139: 0.00678781316236669
Position 9860: 0.00678416602284818
Position 17924: 0.006564012285984211
Position 11289: 0.006381909453058941
Position 1613: 0.0056553000349014075
Position 14485: 0.005226599214760728
Position 15172: 0.005081836466558686
Position 6898: 0.005071279206759651
Position 8109: 0.005048123066267463
Position 629: 0.004877477979838916
Position 11337: 0.0046413228185776196
Position 5440: 0.004338709719034947
Position 7210: 0.004213854849906712
Position 11420: 0.003937837293943753
Position 7567: 0.003937025433508042
Position 16113: 0.0038397183393448844
Position 14270: 0.003730643337969123
Position 15126: 0.003713362827639134
Position 15906: 0.0034887455252346333
Position 13863: 0.0034637057183482607
Position 15003: 0.003373329333238917
Position 5767: 0.0033681840453615637
Position 15430: 0.0033544529771493874
Position 10039: 0.0032881335869822566
Position 727: 0.0032726077612347257
Position 3632: 0.0031376602765974624
Position 7938: 0.003094085672160729
Position 11138: 0.0030030642222815544
Position 12072: 0.002696811730071224
Position 12077: 0.0025975384010854855
Position 16501: 0.0025860430376775786
Position 14578: 0.002549723669364662
Position 2452: 0.002474402691041883
Position 4701: 0.0022214574930415087
Position 3924: 0.002173417966476001
Position 2898: 0.0021378474075183606
Position 2396: 0.002131730911576564
Position 3676: 0.002091957036571687
Position 13116: 0.0020762272103659048
Position 563: 0.0020630442023374064
Position 3328: 0.001961957840101559
Position 12338: 0.0018720729893650667
Position 12371: 0.001733431748768032
Position 10719: 0.0016744617905918968
Position 11996: 0.001617018866741641
Position 15959: 0.0015049400570770523
Position 8182: 0.0014824879818182272
Position 13737: 0.0014400069314612252
Position 15555: 0.0013614054346521545
Position 3736: 0.001359172606441406
Position 12180: 0.0013559530106988234
Position 3708: 0.0013417538894207955
Position 7004: 0.0012944534484678025
Position 15739: 0.0012838024837204009
Position 4625: 0.0012638995344922454
Position 11971: 0.0012331045899728044
Position 10731: 0.0012291384399110259
Position 10961: 0.0011655909974792754
Position 12576: 0.0011421040809027872
Position 1964: 0.0011062234571447478
Position 16134: 0.0009576375680303562
Position 5420: 0.0009439925419900018
Position 2640: 0.0008391893160438634
Position 2529: 0.000818487748798738
Position 2507: 0.0006255834189931415
Position 4655: 0.0005635924590216344
Position 12230: 0.0005402902664889959
Position 571: 0.000505263211509196
Position 4511: 0.0005007088057366394
Position 3983: 0.0004923552530678076
Position 10614: 0.0004898251432246367
Position 12922: 0.00045642540567331514
Position 13456: 0.00043739774904563873
Position 2353: 0.00043737592140503386
Position 10684: 0.0004331896441280219
Position 1149: 0.0004227376791458345
Position 13147: 0.00040177778966362434
Position 761: 0.00040002636878516175
Position 2783: 0.0003952876832045379
Position 1030: 0.0003903608683077592
Position 4478: 0.0003833161497343505
Position 4713: 0.0003748047012877781
Position 2547: 0.0003575334337087443
Position 15687: 0.0003524540067031421
Position 6923: 0.0003520833993644042
Position 12823: 0.0003367026110694699
Position 12899: 0.00032493908158450494
Position 792: 0.0003164953601970488
Position 15516: 0.0003155878671099331
Position 15335: 0.00029844518462167997
Position 2419: 0.0002977378893582918
Position 4883: 0.0002934272107062281
Position 12006: 0.00028540283775493
Position 408: 0.0002592538214342147
Position 13705: 0.00024425549012793284
Position 5601: 0.00022907613354372316
Position 1687: 0.00022081469488194864
Position 1461: 0.00021133697133992737
Position 13209: 0.0001959784380057175
Position 3747: 0.00019015907018718963
Position 1708: 0.00018899891287225623
Position 11660: 0.00018654557933882887
Position 2872: 0.00018270560617346233
Position 2580: 0.00017893471842807038
Position 1539: 0.00017852313274084984
Position 13741: 0.00017361626201759948
Position 13266: 0.00016438930686952236
Position 2730: 0.00013754622355298976
Position 350: 0.0001373497030377998
Position 1107: 0.00013436138196861407
Position 1124: 0.00011666017826134268
Position 509: 0.00011592603715445539
Position 2438: 0.00011424437000877626
Position 2094: 0.00010548532032933131
Position 13093: 0.00010301159622827342
Position 1770: 8.98384076951684e-05
Position 1350: 7.33029134904237e-05
Position 13506: 7.293073142929125e-05
Position 15231: 6.94342931653146e-05
Position 3006: 6.412350292306383e-05
Position 4311: 6.179074680618065e-05
Position 2185: 5.0477410911720914e-05
Position 13762: 4.784581339266193e-05
Position 13702: 4.691150292287728e-05
Position 13002: 4.3230900095248956e-05
Position 1816: 3.9806090697823944e-05
Position 12980: 3.6410118949298415e-05
Position 10966: 2.628851727278116e-05
Position 729: 2.4807132308695465e-05
Position 2647: 2.4378738220470135e-05
Position 2172: 2.2643135566372506e-05
Position 1932: 2.200773027944579e-05
Position 1986: 2.1861960870229814e-05
Position 1132: 1.8357553614645518e-05
Position 703: 1.6158841703940027e-05
Position 2009: 1.3000176049872892e-05
Position 10898: 1.2843295731958455e-05
Position 1320: 1.2106530729339361e-05
Position 14962: 1.163647721283206e-05
Position 732: 9.629668487630064e-06
Position 13058: 7.218257863740886e-06
Position 10653: 2.1048502953850643e-06
Position 2550: 4.072369796923574e-07
Position 3505: 2.2957081239901707e-07
Position 2192: 8.063971939308458e-08
Position 2142: 7.51925499698489e-08
Position 2203: 6.772927123959236e-08
Position 1767: 6.427665086335136e-08
