Gene = Sass6
Position 3161: 0.002774695779309524
Position 23788: 0.0026809100968633714
Position 1616: 0.0025051179579481555
Position 5120: 0.0024909502981584125
Position 3541: 0.0024420870650938118
Position 10009: 0.0024077097194407397
Position 2807: 0.0023540962805098002
Position 11881: 0.0023226485942087257
Position 7443: 0.0022766286963924755
Position 15095: 0.002236127299569228
Position 958: 0.0022010681057836427
Position 25102: 0.00187571598429652
Position 940: 0.001797601455509158
Position 24737: 0.001678666637476838
Position 1691: 0.001551747873353646
Position 11443: 0.001527109433952022
Position 33998: 0.0015232148730722397
Position 12157: 0.0014167914191281189
Position 2219: 0.0012079689406832737
Position 8704: 0.001179564314375002
Position 479: 0.0011449344887693121
Position 12327: 0.0011085010898857905
Position 1659: 0.0011002024311812834
Position 32286: 0.0010993731923684893
Position 24491: 0.001038072148182838
Position 3116: 0.001007419482935365
Position 3113: 0.0009466195677763271
Position 7335: 0.0009211817853900991
Position 9834: 0.0009019320574562172
Position 6743: 0.0008969117288757469
Position 6873: 0.0008821956843754046
Position 4046: 0.0008384218984072941
Position 9585: 0.0008193960907617924
Position 23781: 0.0007749450037072595
Position 1277: 0.0007439135765416391
Position 33774: 0.0007387150355867038
Position 10708: 0.0007237543063721237
Position 19644: 0.0006953445289993384
Position 25070: 0.0006752008393883251
Position 7522: 0.0006550476414282471
Position 1873: 0.0006369601619213589
Position 555: 0.0006157247782160216
Position 1818: 0.0006070747894200162
Position 18792: 0.0005006584148566943
Position 5094: 0.0004800790203539387
Position 3087: 0.000456313112132703
Position 33707: 0.00038352410714006336
Position 1068: 0.0003096888185514345
Position 496: 0.0003086983225790205
Position 2178: 0.00029387966968184886
Position 34029: 0.0002808627272590478
Position 15661: 0.0002637648238501574
Position 5339: 0.0002601107117304203
Position 3643: 0.00023026952798442692
Position 8719: 0.00021330752745612455
Position 3006: 0.00021071529061142763
Position 34053: 0.00019982560767514338
Position 24724: 0.00018299260993034794
Position 853: 0.00017475044501940007
Position 27207: 0.00015922725323653454
Position 32542: 0.00015782941362831122
Position 513: 0.00014929893945062094
Position 2363: 0.0001458332818655947
Position 1939: 0.00014194496035558832
Position 24510: 0.000126611184352871
Position 33667: 0.0001260763932394724
Position 33834: 0.0001137213750435701
Position 12110: 9.251149105590561e-05
Position 1012: 8.716357792679895e-05
Position 12042: 7.236499073713603e-05
Position 12275: 5.502533623410239e-05
Position 26459: 3.193166475236709e-05
Position 28012: 2.5480069743647862e-05
Position 26713: 2.4024392491779646e-05
Position 4026: 2.2590049039688145e-05
Position 27661: 1.888703597592083e-05
Position 27356: 1.742629294030094e-05
Position 26880: 1.7020832412505715e-05
Position 755: 1.620428538995821e-05
Position 25483: 1.4696115246901228e-05
Position 638: 1.062333100471017e-05
Position 2113: 9.872014231447463e-06
Position 2320: 9.510403238619221e-06
Position 25415: 7.8838221262365e-06
Position 1198: 6.748645909033335e-06
Position 1890: 4.938039918355635e-06
Position 2606: 3.837782475041008e-06
Position 678: 3.761521705513365e-06
Position 2337: 3.647258000647677e-06
Position 1848: 3.0702361955726328e-06
Position 520: 2.879890951614525e-06
Position 1494: 2.6871856677651787e-06
Position 1487: 2.4924968896738476e-06
Position 609: 1.992998321882045e-06
Position 1182: 1.7820626480742512e-06
Position 356: 1.7607986978821043e-06
Position 1413: 1.632894773647244e-06
Position 8888: 1.4767318472890817e-06
Position 1705: 1.3872101731121065e-06
Position 1730: 1.0222697027096643e-06
Position 1735: 9.804176108517711e-07
Position 30250: 9.64723385421437e-07
Position 814: 4.995999409306979e-07
Position 703: 4.666558576819139e-07
Position 784: 3.9962211847229015e-07
Position 1473: 3.813125146419912e-07
Position 1337: 2.9840693849988056e-07
Position 346: 2.438706990236949e-07
Position 26649: 2.0156943962885e-07
Position 1138: 1.6534790909161463e-07
Position 369: 1.4799035126963911e-07
Position 577: 9.643629347800872e-08
Position 1323: 8.425865008675472e-08
Position 1009: 7.761598708998938e-08
Position 1074: 7.659660211975752e-08
Position 716: 7.558803212559455e-08
Position 767: 5.210513771520239e-08
Position 1028: 5.049786768247188e-08
Position 361: 3.9656163516118917e-08
Position 290: 3.4648972867800725e-08
Position 500: 2.5814235018961273e-08
Position 421: 2.4744646752969334e-08
