Gene = Pcf11
Position 6477: 0.00029583486653882624
Position 641: 0.0002923993981547874
Position 6728: 0.0002629139829594823
Position 6988: 0.00020253938124179468
Position 7694: 0.00019587621598073085
Position 18: 0.00018287644469891197
Position 6951: 0.00018082267871080793
Position 184: 0.00016807816432245563
Position 73: 0.000163261325325268
Position 260: 0.00013603680660419007
Position 1887: 0.00013426034984128268
Position 369: 0.00013219334721315272
Position 23515: 0.00012576642839601853
Position 23780: 0.00012330805676619543
Position 23760: 0.00012213246006918991
Position 241: 0.00011123719737269645
Position 23534: 0.0001084429477559642
Position 195: 9.635453452058374e-05
Position 7017: 9.045495596603182e-05
Position 6308: 8.335697079993681e-05
Position 1094: 7.861682561382407e-05
Position 77: 6.806159550492476e-05
Position 6684: 5.492910832488822e-05
Position 258: 5.4003783752566933e-05
Position 1229: 5.224605537242088e-05
Position 967: 5.14418214106262e-05
Position 6656: 5.035164855889456e-05
Position 558: 4.887506926645875e-05
Position 23020: 4.804063393664809e-05
Position 23748: 4.433647018191415e-05
Position 6959: 4.1768786486644125e-05
Position 6688: 4.073374404756824e-05
Position 163: 4.008754730829415e-05
Position 6747: 3.7718357153692716e-05
Position 1418: 3.624218559521646e-05
Position 1249: 2.6356369242253238e-05
Position 1152: 2.6275708897079345e-05
Position 914: 2.463156466292404e-05
Position 382: 2.4244796886478737e-05
Position 71: 2.1024348934347474e-05
Position 1714: 1.976026715609035e-05
Position 602: 1.9282822622903548e-05
Position 23493: 1.000728031369849e-05
Position 888: 8.779957478364137e-06
Position 1215: 8.26758200919976e-06
Position 700: 8.165710297700517e-06
Position 814: 7.698254347540049e-06
Position 9201: 6.964758882689641e-06
Position 1481: 5.18298285472757e-06
Position 23739: 4.305681600038716e-06
Position 1445: 4.268908456665017e-06
Position 1451: 4.0286157973541626e-06
Position 556: 1.8653892501738458e-06
Position 6448: 5.351086816390376e-07
Position 6499: 4.5985789592577427e-07
Position 22385: 4.515055193583653e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23411: 0.9896808954754326
Position 20902: 0.9453314427882383
Position 10045: 0.9187087367693747
Position 5778: 0.8922737008894398
Position 21808: 0.8857228225111607
Position 6277: 0.8733309426995304
Position 4068: 0.8597057341727439
Position 22850: 0.8263619205787575
Position 8774: 0.7596739505803862
Position 12517: 0.7136808991007716
Position 11067: 0.6849208987013774
Position 16684: 0.6703562065536243
Position 23908: 0.5505058562916538
Position 20358: 0.523282964088057
Position 9753: 0.5126130388630248
Position 7857: 0.3289676040411377
Position 25156: 0.2735838939097009
Position 17774: 0.23645609593612366
Position 12411: 0.21938931646199294
Position 736: 0.19609125186258908
Position 16670: 0.14834980653680407
Position 11334: 0.13537684194717572
Position 16705: 0.12404039209499604
Position 9642: 0.11175700440252878
Position 24981: 0.10620755125127544
Position 25188: 0.09331394419708725
Position 1975: 0.07807180773090706
Position 23609: 0.0778739896981649
Position 17819: 0.0644790246171812
Position 8057: 0.06417405996169939
Position 9669: 0.054724228837540766
Position 7968: 0.05459624248515527
Position 23636: 0.054045169469419146
Position 21351: 0.05353573500227787
Position 24812: 0.043126125644977795
Position 20925: 0.03596040843373143
Position 2910: 0.03566861189855859
Position 24600: 0.034795029682137414
Position 26035: 0.03279299032696205
Position 12419: 0.02970567294762882
Position 3621: 0.028659820895990156
Position 9795: 0.027834196946398847
Position 11117: 0.026688279865009896
Position 6305: 0.022593499634491854
Position 24272: 0.021466527051852615
Position 443: 0.01962527467208412
Position 24307: 0.018761340104436575
Position 21363: 0.01804274983343762
Position 25551: 0.017933178770141944
Position 10013: 0.017714373943972656
Position 5847: 0.016865182715654202
Position 6567: 0.016586314595535098
Position 11205: 0.016212072514544526
Position 10349: 0.01617098162723676
Position 21887: 0.015826161490336648
Position 24773: 0.014847868170361803
Position 23627: 0.014834271457635252
Position 8710: 0.014576046812885797
Position 25192: 0.014536067780024444
Position 26167: 0.0144118291211957
Position 23093: 0.01422570181848276
Position 24235: 0.01383920482233567
Position 23847: 0.013707198802280173
Position 21903: 0.013666712310704682
Position 26067: 0.012385966965617945
Position 16960: 0.011614138624095
Position 10081: 0.011506159232917434
Position 22916: 0.011326206808311966
Position 21891: 0.011313154877628533
Position 7417: 0.010887295164710868
Position 2613: 0.010392820471331268
Position 21871: 0.010308951917992342
Position 22946: 0.01014567478431376
Position 26345: 0.009544119246162051
Position 24145: 0.00928901706982821
Position 21105: 0.007857760135179727
Position 4081: 0.007530259669070735
Position 21769: 0.007352158021739864
Position 24540: 0.007292229066735072
Position 411: 0.00715639469216046
Position 16483: 0.007102270914085768
Position 21599: 0.0069693588669173905
Position 6259: 0.006967048027609256
Position 10298: 0.006433635048124072
Position 2262: 0.00634446524846059
Position 8530: 0.006168363450390181
Position 6321: 0.00581387836031034
Position 5870: 0.005582413439346207
Position 4048: 0.00545654001784237
Position 23703: 0.005439382867370923
Position 24830: 0.004777337138575005
Position 20841: 0.004773613705403151
Position 25411: 0.0047580277104488766
Position 19729: 0.004707080880430297
Position 382: 0.004589168564058665
Position 11154: 0.00443744665185852
Position 2932: 0.0038747874231773627
Position 11361: 0.0038368238120689594
Position 1868: 0.0035635511373078572
Position 2009: 0.003476327474747966
Position 23792: 0.0034687297218042408
Position 21820: 0.0034389126610631883
Position 24564: 0.0034324977537732253
Position 6358: 0.0033676698342735745
Position 19017: 0.003329967316554826
Position 25890: 0.0032869631877469204
Position 23361: 0.0032439812790318284
Position 6238: 0.003225866764304281
Position 23043: 0.0031705743881530746
Position 8480: 0.003124919811301786
Position 6045: 0.0030795137853036306
Position 16886: 0.0030456811360103074
Position 6232: 0.0030018977978932683
Position 20904: 0.0029792102061503957
Position 3599: 0.0029264229488839026
Position 24028: 0.0028852810909503453
Position 21575: 0.002779557344429971
Position 23413: 0.002770291665800203
Position 3845: 0.0027583991917139823
Position 6136: 0.0027492079327503327
Position 22575: 0.0027392542844982266
Position 972: 0.002585061404167226
Position 11195: 0.0025374900575620227
Position 21477: 0.0025231162660446322
Position 24636: 0.002353698461942491
Position 22127: 0.002344435456673511
Position 19286: 0.00233823658137092
Position 8779: 0.002319239755157013
Position 7637: 0.002253286696837898
Position 6312: 0.002148835325313192
Position 2276: 0.0021026755318715937
Position 3398: 0.002047975704361424
Position 23888: 0.002006761873244229
Position 25557: 0.0020025127422945554
Position 11245: 0.001985558185421914
Position 26089: 0.0019625473403123007
Position 23854: 0.0017745825884376023
Position 23430: 0.001596969085335716
Position 22776: 0.0015594106566851399
Position 23101: 0.0014754229428595906
Position 10458: 0.0014452832864151309
Position 22860: 0.0014411376659500639
Position 25130: 0.001422764910301851
Position 23669: 0.0012872979726895875
Position 2989: 0.001275499851903284
Position 2279: 0.001229757447781852
Position 5281: 0.001210350466552403
Position 1329: 0.0012043223575460742
Position 6054: 0.0011271564183465042
Position 191: 0.0010580016730402703
Position 8572: 0.0010551576640654063
Position 23659: 0.0009684530230965207
Position 209: 0.0009329753235237039
Position 23732: 0.0008635865560468923
Position 2670: 0.0008597336104485822
Position 16421: 0.0008348710025648605
Position 2656: 0.0007629910090240209
Position 5741: 0.0007556056505224978
Position 21739: 0.0007178837718427853
Position 8020: 0.000703858394355059
Position 995: 0.0006530272176311735
Position 7861: 0.00063253246475041
Position 8646: 0.0006035479690859102
Position 10284: 0.0005990724281218806
Position 592: 0.0005773392513029627
Position 3485: 0.000576603176258118
Position 3535: 0.0005722734204346385
Position 23297: 0.0005487259449653037
Position 24277: 0.0005066032441901848
Position 21219: 0.000487077149594353
Position 10264: 0.0004760596175964795
Position 684: 0.0004747806618913085
Position 22740: 0.0004451753162964977
Position 7592: 0.00044018454238218185
Position 10061: 0.0004265214106454219
Position 2673: 0.0004254794361581002
Position 10422: 0.00041621640728229775
Position 2860: 0.000389680780365607
Position 24668: 0.00037689280165412403
Position 395: 0.0003625094261782655
Position 22785: 0.00035114322077013465
Position 7164: 0.0003264135249171022
Position 10244: 0.00028453319907008096
Position 556: 0.00027892320049402507
Position 325: 0.0002564063431256286
Position 1232: 0.00022024482364607458
Position 1073: 0.00019649428620376107
Position 23444: 0.00019549534168136266
Position 21934: 0.00018883215885945006
Position 20793: 0.00017161278380342591
Position 22949: 0.00016583060215035419
Position 23736: 0.0001395978537009188
Position 10492: 0.00013779225668434373
Position 5640: 0.00013078709622111316
Position 24720: 0.00011988247487537012
Position 7534: 0.00011810212946077633
Position 7683: 9.166889289350237e-05
Position 1779: 8.204208184132576e-05
Position 7511: 5.8715892506817146e-05
Position 23648: 5.776161416701032e-05
Position 7202: 3.343402264638267e-05
Position 320: 3.099708192287357e-05
Position 469: 2.9028583115428e-05
Position 448: 2.648474495523479e-05
Position 573: 2.2416087207916663e-05
Position 23466: 2.1869565299438746e-05
Position 779: 2.157899738199866e-05
Position 23257: 1.759458490039511e-05
Position 925: 1.702144669171785e-05
Position 1174: 1.4413758126356547e-05
Position 1098: 1.4336179061125847e-05
Position 23491: 1.2497589753332117e-05
Position 1548: 1.2330207635087831e-05
Position 1027: 1.1912909550833717e-05
Position 524: 7.85144873839006e-06
Position 1288: 7.5727849686058855e-06
Position 888: 6.553628179848054e-06
Position 238: 4.9773527716293445e-06
Position 472: 4.89771015431463e-06
Position 698: 4.796841389834887e-06
Position 23933: 4.459341330482576e-06
Position 2469: 4.355938059443336e-06
Position 361: 4.193372714661119e-06
Position 9045: 3.922945056561262e-06
Position 232: 3.7235806490156526e-06
Position 218: 3.696365275472655e-06
Position 21443: 3.430526215733111e-06
Position 23774: 3.1830442535368293e-06
Position 992: 2.739731291047463e-06
Position 1077: 2.6064437623982544e-06
Position 337: 2.1126716174509417e-06
Position 274: 1.8546232185739376e-06
Position 203: 1.6960483300764845e-06
Position 9068: 1.6002840707253444e-06
Position 9073: 1.441529755403037e-06
Position 451: 1.3485083587741309e-06
Position 322: 1.2111987002072212e-06
Position 252: 1.0144244907658094e-06
Position 228: 8.570371404576443e-07
Position 490: 7.541526809523765e-07
Position 248: 4.400561161606051e-07
Position 562: 3.8945636046567137e-07
Position 298: 3.766467308535898e-07
Position 7101: 2.4897080608730935e-07
Position 7422: 2.2856704942331748e-07
Position 22278: 1.9553516031512546e-07
Position 265: 1.7240461410435066e-07
Position 151: 1.6744406530957593e-07
Position 1591: 8.439703731797615e-08
Position 1006: 6.538675280723995e-08
Position 691: 5.3106754679049156e-08
Position 680: 4.9872434848662716e-08
Position 661: 2.227587158328769e-08
Position 987: 3.053840928682421e-11
Position 866: 4.469199160808257e-12
Position 831: 3.121957030737651e-12
Position 855: 2.6614927643619187e-12
