Gene = Nprl2
Position 1659: 0.00011910561709830828
Position 371: 0.00011496488499575708
Position 46: 0.00010936153776842892
Position 2849: 9.772045425220422e-05
Position 318: 9.502975527910492e-05
Position 2785: 8.704872424336622e-05
Position 1075: 7.812331665797958e-05
Position 2946: 7.660232307123156e-05
Position 1058: 7.232868510170771e-05
Position 93: 7.182866809401138e-05
Position 897: 7.139211429915437e-05
Position 646: 6.543630063173853e-05
Position 44: 5.87438902289588e-05
Position 2394: 5.066778007346727e-05
Position 2591: 4.825225982937782e-05
Position 978: 4.252711814976426e-05
Position 2448: 3.38624369487151e-05
Position 2434: 3.2829620583295276e-05
Position 2595: 3.258079361019284e-05
Position 2277: 2.8717547680988282e-05
Position 785: 2.610111011386182e-05
Position 382: 2.4324699611308867e-05
Position 414: 2.235231731506574e-05
Position 369: 2.046305211648152e-05
Position 693: 1.9884450365001607e-05
Position 903: 1.8572717999309894e-05
Position 2842: 1.5249227481996269e-05
Position 21: 1.49850912000532e-05
Position 976: 1.3002829731721984e-05
Position 301: 1.1502248569961058e-05
Position 617: 1.1237553745637859e-05
Position 387: 1.0615937119200847e-05
Position 2870: 9.083263415213633e-06
Position 577: 8.514473014468608e-06
Position 716: 5.777914147634335e-06
Position 2148: 4.575695495812495e-06
Position 678: 3.473541117838889e-06
Position 412: 3.026437662336903e-06
Position 425: 2.8541375107424966e-06
Position 1978: 1.7384741465830363e-07
Position 2532: 4.5495042915597695e-08
Position 2520: 4.3776360152239386e-08
Position 2563: 4.119582608272359e-08
Position 2574: 2.7307982962545014e-08
Position 568: 3.0520234990589603e-09
Position 430: 2.0574986526442052e-09
Position 2429: 7.17506129356115e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9545922599736325
Position 2153: 0.9463937655034794
Position 941: 0.9360505191636178
Position 2520: 0.8867800732876654
Position 3264: 0.8503705875446876
Position 755: 0.706620153839095
Position 3018: 0.6751814307318857
Position 2687: 0.6342642458096387
Position 1924: 0.6308037605689152
Position 1950: 0.2772369194220229
Position 2722: 0.24234748161610917
Position 442: 0.10180914204925672
Position 2972: 0.09459047860622072
Position 2408: 0.08849553852972561
Position 1986: 0.040359928946253336
Position 1618: 0.03357280488816372
Position 2189: 0.02968500135729396
Position 946: 0.029596840126804132
Position 3067: 0.028545249144151862
Position 2493: 0.017480636052572423
Position 2371: 0.01608555373571929
Position 1047: 0.010101369768969812
Position 1230: 0.008555154609312042
Position 405: 0.007770208309346894
Position 1200: 0.00521623093268586
Position 448: 0.005009778877779497
Position 79: 0.0046917194575217935
Position 2192: 0.004541050859474703
Position 3022: 0.004412359094956238
Position 3031: 0.003587804306635816
Position 2782: 0.0035272205992290992
Position 1962: 0.0031433777155632217
Position 1233: 0.0029870101443308732
Position 2243: 0.002966326448977751
Position 2551: 0.0028636035531365953
Position 800: 0.0027890613256034134
Position 2733: 0.002761821177244319
Position 2412: 0.0026598658392146097
Position 2462: 0.002571561828019077
Position 3458: 0.0025198270698940936
Position 1291: 0.0024717659186470576
Position 1286: 0.0024381015182771497
Position 2013: 0.0018762817230700585
Position 3097: 0.0017073396447953033
Position 2208: 0.0016742570905030419
Position 1681: 0.001619012446986841
Position 3046: 0.0014983314239003336
Position 2930: 0.0014100002908224013
Position 2955: 0.001391496496391199
Position 369: 0.0013894056236521952
Position 2926: 0.0012743276257315725
Position 1737: 0.0010195753051313735
Position 2978: 0.0009220572419096178
Position 1989: 0.0008721470533228317
Position 1518: 0.0007438894525518597
Position 455: 0.000695862696743377
Position 1307: 0.0006640981788309414
Position 3271: 0.0006377934763676439
Position 2583: 0.0006206890666911202
Position 2785: 0.0005950324787082477
Position 1636: 0.000494007337858561
Position 1890: 0.00048732605852794145
Position 2697: 0.00048412430319055497
Position 729: 0.0004377369706618818
Position 993: 0.00042417718146468933
Position 3135: 0.0003780218436766977
Position 1969: 0.0003738284836626344
Position 120: 0.0003721675516703689
Position 1316: 0.00036700379284930083
Position 1566: 0.0003527459319055657
Position 1310: 0.0003510941567774472
Position 1695: 0.0003500120891132914
Position 725: 0.00033813500600879
Position 129: 0.00031718782900514537
Position 2081: 0.0002920353107213939
Position 764: 0.00027101094353458767
Position 1536: 0.00023563741352850833
Position 3114: 0.0001970593603744649
Position 3060: 0.000184863921299785
Position 627: 0.00016464061003767014
Position 2556: 0.00016397906285638635
Position 564: 0.00014674615723259265
Position 2703: 0.00011697821012745559
Position 412: 0.00010725103887550052
Position 1720: 0.00010686347208709893
Position 1653: 0.00010452701589108742
Position 2058: 0.00010380467729491779
Position 1312: 9.592558743345622e-05
Position 780: 9.367549228040206e-05
Position 2711: 9.352455212852334e-05
Position 1237: 8.940097153852829e-05
Position 2610: 8.801133032966414e-05
Position 2429: 8.422190595918716e-05
Position 2458: 7.495266330607137e-05
Position 2019: 7.2020869979288e-05
Position 145: 5.8781928712233065e-05
Position 187: 5.7563107798477065e-05
Position 3094: 4.7650001694368224e-05
Position 90: 4.7638813333993e-05
Position 613: 4.640457626209998e-05
Position 2344: 4.465863382207672e-05
Position 1725: 4.221899777942154e-05
Position 337: 4.20459519338444e-05
Position 1353: 4.094076825183584e-05
Position 1638: 4.0200126675940585e-05
Position 1583: 3.816099879965857e-05
Position 1207: 3.8087934847562856e-05
Position 637: 3.787814265578042e-05
Position 634: 3.4996934913083306e-05
Position 2033: 3.4534420523731375e-05
Position 490: 3.344882794768308e-05
Position 1863: 3.190747332882696e-05
Position 251: 3.103025246442638e-05
Position 2739: 2.844278674129635e-05
Position 425: 2.8185965121579428e-05
Position 2586: 2.6752449854081595e-05
Position 3297: 2.5505526420390613e-05
Position 2656: 2.5077056236241545e-05
Position 1697: 2.30678624206231e-05
Position 960: 2.2893156481402637e-05
Position 957: 2.1820772470634683e-05
Position 1573: 2.1318679289643132e-05
Position 474: 2.0740389960841563e-05
Position 1210: 2.0684488459783994e-05
Position 160: 1.6572277833963498e-05
Position 1053: 1.4670215230646836e-05
Position 1813: 1.4661610348367972e-05
Position 281: 1.4621047022538579e-05
Position 917: 1.4472792101638546e-05
Position 568: 1.3720603228036672e-05
Position 227: 1.1400761695504187e-05
Position 2061: 1.1159872888385932e-05
Position 141: 1.0293388254676784e-05
Position 484: 9.865443282694964e-06
Position 2084: 9.595505562192484e-06
Position 466: 8.40882668436009e-06
Position 2574: 6.882786609800671e-06
Position 1319: 6.751269340682477e-06
Position 295: 6.6627262188962445e-06
Position 2759: 5.7313235966310075e-06
Position 539: 4.882561196801082e-06
Position 594: 4.857624633189401e-06
Position 654: 4.6833823344929744e-06
Position 339: 4.604283158437936e-06
Position 382: 4.006112867186804e-06
Position 589: 2.0431805628422165e-06
Position 577: 1.9292929392761355e-06
Position 157: 1.8619013475875427e-06
Position 354: 1.7648490679064227e-06
Position 422: 1.2793874406916828e-06
Position 348: 1.2260240827976502e-06
Position 98: 9.377126990010854e-07
Position 96: 7.524282261372929e-07
Position 379: 6.737278995652832e-07
Position 1083: 5.138663521759005e-07
Position 1166: 4.899798303369181e-07
Position 2204: 3.7362957316588815e-07
Position 1355: 3.0747516895132456e-07
Position 996: 6.900451477662586e-08
Position 191: 6.891750833445141e-08
Position 256: 1.9933167967703005e-08
Position 2614: 5.01252425570589e-09
Position 276: 4.927663805893495e-09
Position 261: 1.7155526392952468e-09
Position 517: 9.020360704030888e-11
