Gene = 1700012B09Rik
Position 4068: 0.9986318086140065
Position 12574: 0.6235400039570329
Position 4563: 0.5752578444358909
Position 8115: 0.21244203850313928
Position 432: 0.12988702204988753
Position 4835: 0.12067820078673072
Position 4642: 0.11785738766503544
Position 4299: 0.106545655949913
Position 455: 0.09515773806339907
Position 4594: 0.0913623789956117
Position 10139: 0.0773254444180498
Position 4489: 0.07687626627048372
Position 4525: 0.05775892016850892
Position 9299: 0.03974958073203025
Position 5318: 0.03420492361647618
Position 6784: 0.03380611094806158
Position 4591: 0.03333146125186072
Position 9777: 0.033015112378408595
Position 11442: 0.029750438404967054
Position 2860: 0.02933703830076088
Position 4341: 0.029329594078624784
Position 3264: 0.024353394837696895
Position 10090: 0.022666441105046835
Position 1758: 0.019685813775579344
Position 4619: 0.018874555218224256
Position 5636: 0.017653100548539268
Position 8468: 0.016214525764741677
Position 1722: 0.013934148576975454
Position 2832: 0.012535606574552546
Position 698: 0.011375082782457002
Position 1692: 0.01087915923476947
Position 8550: 0.009966877341195345
Position 4283: 0.009634559645671715
Position 6523: 0.009595413739903795
Position 8745: 0.008805145571837363
Position 2896: 0.007879453081117338
Position 4650: 0.0075317624380534486
Position 4541: 0.007432918322247043
Position 5971: 0.007432530215702273
Position 12600: 0.0069812207941722295
Position 1659: 0.006953393179038663
Position 2258: 0.006735506398216112
Position 2445: 0.00672552202796309
Position 4959: 0.006208484909894826
Position 10924: 0.006124840079930289
Position 5231: 0.005599190665996742
Position 5655: 0.005525202070190078
Position 6181: 0.005496318545010321
Position 529: 0.005317155684248257
Position 2176: 0.005156410206618792
Position 10969: 0.0049115920074111665
Position 1725: 0.004711185384153342
Position 7015: 0.004692220391458644
Position 4276: 0.004681145045435066
Position 8022: 0.004562248190415238
Position 330: 0.004555042795952621
Position 9454: 0.004410648526487601
Position 4279: 0.004092087324193021
Position 405: 0.004010371806779465
Position 2616: 0.003857271829845584
Position 9782: 0.0037673666939203204
Position 926: 0.0032274484842654016
Position 6705: 0.003158664740786785
Position 7751: 0.002966651177023556
Position 2337: 0.0029423740011288164
Position 7602: 0.0028381556716046284
Position 6481: 0.0026987755411602234
Position 6143: 0.0026925295053660393
Position 6666: 0.0024996609687204527
Position 8385: 0.002444024505802682
Position 2431: 0.002440603599381168
Position 1514: 0.0022862523973307624
Position 9359: 0.0022618589259460137
Position 4630: 0.002228496181040163
Position 392: 0.0022235819984602573
Position 7398: 0.0019867668368468198
Position 5266: 0.001965188761011788
Position 1638: 0.0019428126388558562
Position 8895: 0.0019388376537178005
Position 5169: 0.0018349011065795287
Position 335: 0.001828602178486731
Position 12538: 0.0017191742243079311
Position 6681: 0.0017158058781391497
Position 435: 0.001670667243732305
Position 7822: 0.001612428118328839
Position 6211: 0.0015897602028835246
Position 6403: 0.0015879090314253829
Position 607: 0.001548250132848578
Position 8758: 0.001503348055498239
Position 7534: 0.0014278072884399595
Position 1454: 0.0014155811846251185
Position 6256: 0.0013719449959815604
Position 1671: 0.001340031004661241
Position 4343: 0.0013144883265340968
Position 4565: 0.0013001929480905747
Position 2318: 0.0012997050982773933
Position 4447: 0.0012883922431145838
Position 1234: 0.0011694004185092129
Position 4911: 0.0010909969266792443
Position 3474: 0.001072958101491594
Position 471: 0.0007491376847363667
Position 5562: 0.0007450446838346307
Position 2752: 0.0007247468728258286
Position 365: 0.0006991342344041316
Position 8165: 0.0006609059173552803
Position 8562: 0.0006529696189340637
Position 654: 0.0006454337745851724
Position 7194: 0.0006432409014616482
Position 8500: 0.0006315555187303696
Position 10372: 0.0006256340417857089
Position 8807: 0.000612886789773908
Position 6570: 0.0006097061603966042
Position 2322: 0.000584085092552454
Position 4838: 0.0005657718048880872
Position 788: 0.0005609058387281045
Position 4678: 0.0005561746314705903
Position 4235: 0.0005240055422288382
Position 1470: 0.0004982554719977943
Position 2961: 0.0004977596317751986
Position 5145: 0.0004748199429646449
Position 1422: 0.0004702237197409424
Position 5596: 0.000454682988562748
Position 7881: 0.0004538728319878754
Position 2669: 0.0004424794785934922
Position 7063: 0.00043834659696771034
Position 6991: 0.0004057259034108781
Position 9812: 0.0003993822479223919
Position 6441: 0.00039610715046806556
Position 2013: 0.0003930089423451069
Position 7852: 0.00037751122629846973
Position 4419: 0.000368598670133231
Position 371: 0.00034072731979189813
Position 4873: 0.0003365788056193105
Position 680: 0.0003267903999970532
Position 7235: 0.00032062076730427776
Position 7199: 0.00031374268389698683
Position 7249: 0.000296628023411505
Position 7146: 0.000293698332853473
Position 8446: 0.0002488494675141948
Position 6686: 0.00022402458883122843
Position 6214: 0.0002197213643795899
Position 397: 0.00021384535135699327
Position 956: 0.00019559904339040512
Position 7977: 0.00018582640187019312
Position 4892: 0.00018184121117501126
Position 4807: 0.00017640729082072805
Position 5033: 0.00017170913367812676
Position 552: 0.0001381709041706805
Position 5607: 0.00013262717334816489
Position 616: 0.0001309931406451392
Position 4795: 0.00013011256280700954
Position 4416: 0.0001254901313429625
Position 6894: 0.00010989287127835495
Position 4459: 0.00010482345179396225
Position 3821: 8.517303594065924e-05
Position 6011: 7.940403707623756e-05
Position 5917: 7.876346043572343e-05
Position 5194: 7.861614059007587e-05
Position 5824: 6.936286438027649e-05
Position 4716: 6.68906278295498e-05
Position 4173: 6.027347788487555e-05
Position 4845: 5.324490400342807e-05
Position 4534: 4.9372230389095714e-05
Position 1287: 2.358170103665882e-05
Position 2158: 2.2181475261879198e-05
Position 1401: 2.0289595603808754e-05
Position 5614: 1.8212167442334027e-05
Position 5174: 1.3108549638014929e-05
Position 1534: 1.2751317835364949e-05
Position 5683: 1.273406997744088e-05
Position 1358: 1.1576384893137055e-05
Position 1435: 1.083308895083643e-05
Position 1335: 9.735825924028924e-06
Position 791: 9.458627629895326e-06
Position 1473: 7.345425462613798e-06
Position 5121: 7.272838395132341e-06
Position 294: 6.8655288330906686e-06
Position 1524: 6.829319464052248e-06
Position 934: 6.561873142668691e-06
Position 4682: 6.408920924640979e-06
Position 1516: 5.7928258682086124e-06
Position 1786: 5.687315203536457e-06
Position 1394: 5.133308130587527e-06
Position 1276: 4.804358712934814e-06
Position 959: 4.498421895421063e-06
Position 5105: 4.3170813713857126e-06
Position 581: 3.8495466185325665e-06
Position 514: 2.9606779705332045e-06
Position 821: 2.8560299122932038e-06
Position 718: 2.6090078231937944e-06
Position 362: 2.3795607963765863e-06
Position 500: 2.1091842829731384e-06
Position 712: 2.0803378667298524e-06
Position 3613: 1.934397318554169e-06
Position 905: 1.0907605951205481e-06
Position 1829: 1.064575927806319e-06
Position 495: 1.0563636215445598e-06
Position 4918: 9.254054927839328e-07
Position 554: 9.023033598408335e-07
Position 5241: 8.652512711047606e-07
Position 280: 7.744235705567345e-07
Position 465: 7.403103046984435e-07
Position 271: 5.728733134997059e-07
Position 315: 3.9092243126136894e-07
Position 307: 3.347712491106469e-07
Position 223: 2.5587791656496134e-07
Position 648: 2.199041363863295e-07
Position 254: 1.670002250580867e-07
Position 346: 1.6261937219760454e-07
Position 343: 1.1713940940091119e-07
Position 583: 1.1066451674947877e-07
Position 286: 4.882909597739171e-08
Position 379: 4.877545776298464e-08
Position 4888: 3.363046781763317e-08
Position 4763: 3.253907354457464e-08
Position 262: 3.064440392010645e-08
Position 340: 2.7876550047002845e-08
Position 201: 2.028938323391161e-08
Position 176: 1.209494595925091e-08
Position 317: 8.395700522911738e-09
Position 885: 7.763862514194275e-09
Position 350: 7.046561479430155e-09
Position 276: 6.880010578053069e-09
Position 235: 2.521113347718984e-09
Position 245: 2.482401885606098e-09
Position 160: 1.4317739515047802e-09
Position 178: 1.2500209149984884e-09
Position 121: 8.879850411622155e-10
Position 3214: 2.641604589016313e-11
