Gene = Polr3gl
Position 11925: 0.394170274305181
Position 13047: 0.36036943868472304
Position 13604: 0.26531367881662227
Position 12407: 0.19146763576434353
Position 11589: 0.17099828772248563
Position 14276: 0.1496958657107075
Position 12441: 0.1254532277358439
Position 14516: 0.11166288272186159
Position 11264: 0.09171132245822503
Position 1250: 0.08033456781803358
Position 14287: 0.06968940272257043
Position 14290: 0.06306676108687036
Position 14473: 0.04624760485234742
Position 9227: 0.03941415103039786
Position 3101: 0.03823789099950902
Position 7192: 0.0352302947529271
Position 6351: 0.03215254900727526
Position 14114: 0.024159393770780392
Position 11955: 0.02033081630765357
Position 3935: 0.018275892036488363
Position 14315: 0.015174255794505102
Position 3179: 0.013775216590242376
Position 14237: 0.013669679835343892
Position 5322: 0.013294037320171632
Position 12206: 0.01306011227365985
Position 6565: 0.012808983828811083
Position 14294: 0.012673395542659643
Position 9140: 0.012356874460296118
Position 13502: 0.011150207599006269
Position 2982: 0.010357755879195876
Position 6239: 0.007956484203055229
Position 7136: 0.007826745203014771
Position 14241: 0.006594554812833724
Position 9646: 0.00658369131493362
Position 466: 0.006403849989106592
Position 14612: 0.006292888607842963
Position 14278: 0.006260996830331765
Position 13610: 0.005718628708129931
Position 1309: 0.005508168919917828
Position 5234: 0.005121530524732271
Position 13440: 0.004893437284421526
Position 14512: 0.004355883420571971
Position 14905: 0.0041559908085402235
Position 4436: 0.004086094718059886
Position 15850: 0.003975482411237112
Position 13693: 0.003960554616954606
Position 15331: 0.003917941880674037
Position 5237: 0.0038160192304165595
Position 765: 0.0038066745955162165
Position 1236: 0.003722871001306915
Position 7169: 0.0033044224682191644
Position 712: 0.003292458200317916
Position 2607: 0.0031301265285493753
Position 13626: 0.0031160468786165323
Position 7074: 0.002977807896828029
Position 1355: 0.002807829459324636
Position 9515: 0.0027169960329635544
Position 428: 0.002479729276842442
Position 14217: 0.0024331095636775215
Position 14284: 0.0023141105744098134
Position 3074: 0.002235774488643462
Position 10513: 0.0021506708266225793
Position 9688: 0.0020554936772609516
Position 5594: 0.0020137064848354037
Position 14116: 0.001974288731753119
Position 13934: 0.0018500959435588246
Position 14042: 0.0018194627505990085
Position 1891: 0.0016902570194906228
Position 1984: 0.0016824997013421188
Position 6395: 0.0016783046364584559
Position 9700: 0.001613048632552638
Position 5077: 0.0015970983708922164
Position 13623: 0.0015459443130361405
Position 15854: 0.001510675545218215
Position 2036: 0.001399875003535458
Position 13517: 0.0013443672866590604
Position 1209: 0.001332031484569433
Position 3145: 0.0012903889601473932
Position 1416: 0.0010187180127200755
Position 4069: 0.000980639998893837
Position 14281: 0.0008110555726302223
Position 1259: 0.0007710003672664596
Position 4318: 0.0007497215126297074
Position 3125: 0.0007474459794770945
Position 14649: 0.0007165017693154356
Position 1335: 0.000679140419258596
Position 3154: 0.0006283394456053213
Position 1850: 0.0006007908379842649
Position 6698: 0.000555077789347368
Position 2652: 0.0005312782308303157
Position 16114: 0.0005299775533021494
Position 14308: 0.0005102243606074088
Position 1019: 0.000503192104322122
Position 15289: 0.0004971149040427058
Position 3939: 0.0004788828008585414
Position 3002: 0.0004601442310160605
Position 14667: 0.0004514603118797347
Position 3265: 0.00044521704151725364
Position 6739: 0.0004451145168167692
Position 14126: 0.0004195382449418981
Position 744: 0.0004119095373742932
Position 15025: 0.00034394487919518063
Position 3260: 0.0003434141819055762
Position 6803: 0.0003301251861705891
Position 14982: 0.0003184809579457301
Position 15368: 0.00031843747128170515
Position 8898: 0.0002902999217592352
Position 15957: 0.00028859717809111946
Position 14699: 0.0002838361405542026
Position 4037: 0.00026636339286082247
Position 3912: 0.00024599020540091337
Position 13633: 0.00024356874004380618
Position 6773: 0.00024005513691902053
Position 727: 0.00022854565235029978
Position 13821: 0.00021087231183039933
Position 1436: 0.00019813022690130206
Position 387: 0.0001750756989806184
Position 2963: 0.00016975906198425197
Position 1083: 0.00016938706307837234
Position 823: 0.00015224293183150142
Position 409: 0.00013372945173405174
Position 780: 0.00013241839351667194
Position 1385: 0.00013177252385738038
Position 13520: 0.00012631876646935662
Position 14537: 0.00010550383766075563
Position 1427: 0.00010511909575250309
Position 276: 0.00010061783337648688
Position 598: 9.915178136678222e-05
Position 14927: 7.881247256968734e-05
Position 14133: 7.72238054265833e-05
Position 357: 7.235006258257637e-05
Position 13442: 6.345457471736162e-05
Position 14670: 5.0817230642508955e-05
Position 16100: 4.2803252984724474e-05
Position 14992: 3.715669421728356e-05
Position 13787: 2.951096736119001e-05
Position 6577: 2.7259744608521984e-05
Position 5544: 1.4243865605934308e-05
Position 299: 6.065480403586059e-06
Position 5547: 5.802033654535162e-06
Position 170: 5.064016139373847e-06
Position 601: 4.529754944582502e-06
Position 334: 4.455411965196258e-06
Position 399: 3.449902971430727e-06
Position 339: 3.309857678812071e-06
Position 1952: 2.2694287940604035e-06
Position 1523: 2.240460404719472e-06
Position 272: 1.9363188737692636e-06
Position 208: 1.6605182616482306e-06
Position 195: 1.6145039840511079e-06
Position 3135: 1.2281138745356885e-06
Position 608: 1.1101821358862373e-06
Position 14618: 8.926524316485596e-07
Position 1568: 7.565760882277612e-07
Position 4802: 6.911592816747178e-07
Position 837: 3.872455772820189e-07
Position 401: 3.4547345334784357e-07
Position 674: 3.0998003165367214e-07
Position 478: 2.354044808972974e-07
Position 178: 2.123239563451534e-07
Position 623: 1.973046427610397e-07
Position 1029: 1.7853229532654683e-07
Position 978: 5.055021342085028e-08
Position 320: 4.430595929369907e-09
