Gene = Mtfmt
Position 13200: 0.00016482061135569966
Position 345: 0.00014500998406508417
Position 12928: 0.00012309342908731048
Position 1308: 0.00011428618506922798
Position 12714: 9.684744505860441e-05
Position 826: 9.549952522678705e-05
Position 5668: 9.515647707216393e-05
Position 13628: 9.203805639308913e-05
Position 4588: 8.048411590130462e-05
Position 13086: 7.631049109007862e-05
Position 847: 7.454287717878923e-05
Position 1287: 6.216490784929162e-05
Position 13334: 5.3272023407495364e-05
Position 5942: 4.283916148166361e-05
Position 406: 3.941761401209728e-05
Position 12775: 3.9136971098793636e-05
Position 1087: 3.528151223897618e-05
Position 289: 3.375084261543354e-05
Position 140: 3.311785886008328e-05
Position 13360: 3.276031221008478e-05
Position 1147: 3.0203391598927827e-05
Position 6112: 2.8214512529861313e-05
Position 78: 1.710571559656616e-05
Position 8864: 1.664414515901848e-05
Position 12965: 1.3605580084611301e-05
Position 853: 1.1722442054426773e-05
Position 6781: 1.0971944042608676e-05
Position 6191: 8.986582055797432e-06
Position 1563: 7.554434441053637e-06
Position 148: 6.501034963920935e-06
Position 859: 6.397098854671975e-06
Position 225: 5.9207085053289314e-06
Position 399: 5.231367959947195e-06
Position 75: 5.141321446577158e-06
Position 12102: 4.557795807270691e-06
Position 1242: 3.5183666514710404e-06
Position 12679: 3.4717832850431104e-06
Position 13693: 2.8695810455350645e-06
Position 13330: 2.6724700896949262e-06
Position 13091: 2.2787855920616525e-06
Position 11997: 2.0987190516798605e-06
Position 12090: 2.0522420615255954e-06
Position 1122: 1.640854995999192e-06
Position 12665: 8.142042071228546e-07
Position 274: 3.929367013674874e-07
Position 13487: 2.6829372695755163e-07
Position 387: 2.503590575918591e-07
Position 12510: 1.3351316580712883e-07
Position 420: 1.2624339891146242e-07
Position 278: 9.423752584057621e-08
Position 12530: 4.6386252045950906e-08
Position 237: 3.213370528196784e-08
Position 251: 3.0253581626279806e-08
Position 389: 2.907246019988204e-08
Position 452: 1.441846960712206e-08
Position 428: 1.4073814248792232e-08
Position 13096: 3.351302888880467e-09
Position 13083: 2.690629389138486e-09
