Gene = Rb1cc1
Position 48483: 0.03727889526231128
Position 19373: 0.03541377332802134
Position 6668: 0.03535613396679847
Position 13574: 0.030800499597840245
Position 36285: 0.030162420709615792
Position 35241: 0.029927439195937336
Position 50098: 0.02956908090341881
Position 35305: 0.029063887690531497
Position 14699: 0.026500720425284847
Position 55632: 0.025315394169477687
Position 53168: 0.024948367092483863
Position 33097: 0.02488754986267258
Position 50391: 0.02459684229174753
Position 14640: 0.02439180291151097
Position 6503: 0.023717830523925648
Position 48423: 0.02343207392264896
Position 48428: 0.022029761449295693
Position 50897: 0.02126138088560411
Position 58925: 0.021242514771425438
Position 55682: 0.021123254669792826
Position 3552: 0.021037143790628914
Position 48408: 0.01993757099114551
Position 30795: 0.01975401897272122
Position 50144: 0.0194293764394899
Position 30911: 0.01840954655209719
Position 1318: 0.018298475061513976
Position 54573: 0.018150758928346607
Position 31661: 0.015434878832678333
Position 13783: 0.014801356852394145
Position 50346: 0.014544622960985937
Position 19275: 0.014231447479079225
Position 53502: 0.014016734545539866
Position 1274: 0.014002290819292787
Position 55414: 0.013686169693341332
Position 5913: 0.013156286877149469
Position 6631: 0.012895644084189785
Position 14803: 0.012719442755293707
Position 49009: 0.011283251646415231
Position 50160: 0.010980756349698948
Position 51361: 0.010752388267737055
Position 57225: 0.010637576495149239
Position 6583: 0.007427601348125542
Position 57631: 0.006961213002097918
Position 522: 0.0069140968167288866
Position 50741: 0.0064066104814325476
Position 50022: 0.006399198542337739
Position 30952: 0.006306448031938844
Position 52285: 0.006268063912791263
Position 33145: 0.006241230336132149
Position 6602: 0.0061496155897304465
Position 33630: 0.006112331122985879
Position 49692: 0.00561766077933787
Position 14637: 0.005480975271662074
Position 5420: 0.00531144540135396
Position 51223: 0.0053053875947176995
Position 5666: 0.005229222271426566
Position 1187: 0.004841083785787765
Position 6308: 0.004839510881682842
Position 6333: 0.004686322289238683
Position 48530: 0.004674127941771862
Position 50634: 0.004666771611106705
Position 57481: 0.004467355107162615
Position 13851: 0.00431831646253164
Position 48945: 0.004303807462805269
Position 22201: 0.003540005192056223
Position 54515: 0.00342099824276685
Position 50101: 0.0031871565962009437
Position 14357: 0.0031349509516891854
Position 14936: 0.003095548062496119
Position 51724: 0.0029751426759263284
Position 49839: 0.002776067485211159
Position 56543: 0.0027606892418919607
Position 5612: 0.002558296849679429
Position 47684: 0.002488781885014793
Position 19716: 0.0023923255936601404
Position 49898: 0.0023709608983433195
Position 48387: 0.0023487234355930985
Position 1230: 0.0023310807676422437
Position 33420: 0.002301581616242928
Position 54173: 0.0022415069322917714
Position 50115: 0.002179187502317878
Position 47718: 0.002144845570881183
Position 52453: 0.00203087745775607
Position 459: 0.001948084889905175
Position 14570: 0.001898888361233658
Position 52830: 0.0017898930162956665
Position 51079: 0.0017176177861011302
Position 51836: 0.0016609831949780994
Position 52590: 0.001648374742327291
Position 5695: 0.001645066897250618
Position 51076: 0.001624686596573316
Position 5392: 0.0016145344732717655
Position 15240: 0.001609044809768625
Position 5575: 0.0014982559088798793
Position 49710: 0.0014322828715545902
Position 3687: 0.0014248776190154931
Position 56796: 0.0014207303611634692
Position 17984: 0.0012569101818817497
Position 48709: 0.0011927695699873485
Position 49037: 0.0010207425556414368
Position 52087: 0.001015858512458708
Position 50203: 0.0010156944958641732
Position 47745: 0.0010134355823941152
Position 52671: 0.0009587528593612399
Position 47708: 0.0009318987211835273
Position 19123: 0.0009244210516638101
Position 50121: 0.0009081956781043498
Position 51028: 0.0009046232703083338
Position 5208: 0.0008334846610267236
Position 3633: 0.0007900452546408436
Position 31370: 0.0007616635903238004
Position 55062: 0.0007378881564592092
Position 49921: 0.0006530123168364676
Position 52067: 0.0006295418376182824
Position 15492: 0.0006172715704838926
Position 18007: 0.0006005461451831319
Position 17942: 0.0005821447083528486
Position 49715: 0.0005446604692074804
Position 3619: 0.0005140380156708625
Position 48893: 0.0004896966685607425
Position 31305: 0.0004891666926865581
Position 52291: 0.0004302765042353371
Position 48693: 0.000362420687643062
Position 48869: 0.00034831013041126393
Position 1118: 0.0003054322358940284
Position 49390: 0.00029500603800428575
Position 52594: 0.0002806948438156921
Position 17539: 0.0002790191118743765
Position 690: 0.00026335270889795917
Position 19518: 0.0002566945531862565
Position 16522: 0.0002518454789842617
Position 48957: 0.000221469875253948
Position 496: 0.0002094263875966119
Position 17690: 0.00019004174457403237
Position 48901: 0.00018154258137035434
Position 17640: 0.00016485210019680322
Position 18893: 0.00015431048160847804
Position 776: 0.0001490642012716969
Position 51335: 0.00013088114415098757
Position 34812: 0.00013058814444439514
Position 874: 0.00013010435625284596
Position 422: 0.00011328629078059283
Position 34767: 0.00010669211109985298
Position 3343: 0.00010153936219647392
Position 49152: 9.660141292975483e-05
Position 50670: 8.553401420689224e-05
Position 49637: 7.711393033835489e-05
Position 49916: 6.0427751562871734e-05
Position 15543: 4.812031215812922e-05
Position 16328: 4.711746140572797e-05
Position 2024: 2.391030311234941e-05
Position 16542: 2.3681321620070395e-05
Position 33384: 2.2992935681118218e-05
Position 17584: 2.284312075993744e-05
Position 16483: 2.2818663865971497e-05
Position 2027: 2.1734584291631794e-05
Position 2056: 1.9336765624579234e-05
Position 673: 1.9125864288859015e-05
Position 1007: 1.8959053734952617e-05
Position 33361: 1.842056876179182e-05
Position 4293: 1.70729909988628e-05
Position 1850: 1.6320742851361122e-05
Position 1778: 1.5171746881989573e-05
Position 837: 1.4325384026463227e-05
Position 1824: 1.3421843858172623e-05
Position 1956: 1.026915350330975e-05
Position 915: 1.0122772308735494e-05
Position 15519: 8.755874568478286e-06
Position 762: 7.868892652604257e-06
Position 2148: 7.177125974839739e-06
Position 633: 6.304309168207927e-06
Position 4717: 4.897407957952758e-06
Position 743: 4.73580631274869e-06
Position 1811: 4.638847329546687e-06
Position 50055: 4.6156739007403215e-06
Position 605: 4.473882966724083e-06
Position 1917: 3.4086097110549136e-06
Position 4670: 3.3407470844389953e-06
Position 1556: 3.123334262779482e-06
Position 31105: 3.10710640725346e-06
Position 1791: 3.0836101177669e-06
Position 1655: 2.708893149871036e-06
Position 50549: 2.6454151870436275e-06
Position 2059: 2.437821908119793e-06
Position 1888: 2.1734671529831442e-06
Position 476: 1.926906438897584e-06
Position 2166: 1.920101978038024e-06
Position 1690: 1.8950015610013566e-06
Position 2030: 1.6179599482471045e-06
Position 4744: 1.5238956862044517e-06
Position 17792: 1.5233550279902217e-06
Position 1279: 1.4348599837182935e-06
Position 2174: 1.4030452576753117e-06
Position 385: 1.3960147605306173e-06
Position 2197: 1.3301656657942396e-06
Position 408: 1.1712599900100907e-06
Position 2911: 9.818175904601269e-07
Position 1972: 9.421388211108021e-07
Position 1094: 9.174900890413565e-07
Position 1934: 9.040059306611759e-07
Position 440: 8.890781956542783e-07
Position 3692: 7.640970525734709e-07
Position 1043: 7.341847364884059e-07
Position 1922: 6.981907442003889e-07
Position 4344: 6.802940699339278e-07
Position 3863: 6.009400697087653e-07
Position 3841: 5.722924774802216e-07
Position 1552: 5.686321401031227e-07
Position 4320: 5.372142321686868e-07
Position 1121: 5.307731272580987e-07
Position 1740: 5.277016601810564e-07
Position 1670: 5.23174010252328e-07
Position 3490: 4.0820026912372026e-07
Position 935: 3.141782038186569e-07
Position 1047: 3.103656504512581e-07
Position 364: 2.643079867256762e-07
Position 575: 2.421837647764458e-07
Position 778: 2.0535732067706906e-07
Position 639: 9.77509528046446e-08
Position 1032: 8.666700811805552e-08
Position 607: 6.654917665631567e-08
Position 917: 6.119247069561422e-08
Position 470: 4.1213244608255324e-08
Position 3410: 3.9685816672924574e-08
Position 15001: 2.3482289132855557e-08
Position 15076: 1.8399204274641196e-08
Position 48896: 1.7925209862142517e-08
Position 15031: 1.3415008188737338e-08
Position 597: 1.0136842686331593e-09
