Gene = Lin37
Position 27: 1.2783246081794635e-05
Position 3965: 1.257506870573008e-05
Position 414: 1.1940604931606437e-05
Position 133: 1.1882398235639371e-05
Position 393: 1.1041306519631376e-05
Position 3685: 1.0994144493803436e-05
Position 592: 8.760393235159435e-06
Position 366: 8.036394117166148e-06
Position 1645: 7.482006871595333e-06
Position 605: 4.888233179741179e-06
Position 2194: 4.804120330269693e-06
Position 41: 3.7968804390881904e-06
Position 3937: 3.650751316774221e-06
Position 233: 3.352482621926227e-06
Position 240: 2.0968184330480266e-07
Position 173: 1.5688734605123004e-07
Position 3834: 1.0058357592451701e-07
Position 986: 5.3258281784136506e-09
Position 2798: 2.3026654994436186e-09
Position 2689: 1.9921889545825686e-09
Position 351: 1.3548892447438574e-09
Position 361: 9.227803008070657e-10
Position 368: 8.262442174888917e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4037: 0.999050693823382
Position 3884: 0.9888814533834777
Position 3656: 0.8951383264322708
Position 1969: 0.8815624140207637
Position 1687: 0.8788696335355413
Position 2621: 0.8598426788837382
Position 2485: 0.4308532623553655
Position 2215: 0.42765106435697026
Position 2351: 0.35664243177232263
Position 2460: 0.34728132625716235
Position 752: 0.1752618856940303
Position 3227: 0.09751573120702126
Position 3714: 0.07632753726599857
Position 2253: 0.0633187568616816
Position 1561: 0.045083057891470796
Position 2374: 0.04184532056037876
Position 1185: 0.03992887588499027
Position 3256: 0.023117610863687042
Position 2668: 0.01747392388925159
Position 3322: 0.011150891860105079
Position 1661: 0.009653726007248316
Position 2931: 0.009515444378066378
Position 1944: 0.009463519099924649
Position 736: 0.008749754811097875
Position 2300: 0.008526086018787522
Position 1689: 0.007973582382746099
Position 3176: 0.007874414777370315
Position 1189: 0.006840345391893409
Position 2652: 0.006227493342256431
Position 2638: 0.006107586432894987
Position 1122: 0.006013444672817402
Position 2976: 0.005489420659154634
Position 2721: 0.005226243980623782
Position 341: 0.005017495876456652
Position 2729: 0.004776527582791606
Position 3301: 0.003538979211748248
Position 3148: 0.0035232590981634443
Position 3663: 0.0034895430648352686
Position 3117: 0.003229942080951147
Position 2673: 0.0030342666479060165
Position 273: 0.0030056583596027274
Position 1902: 0.0027783057532890895
Position 2103: 0.0020199633502534166
Position 1067: 0.001843785461491443
Position 2217: 0.0016546250211436561
Position 3288: 0.001644532059470048
Position 2323: 0.0015755105809221286
Position 2190: 0.001420538961209981
Position 1948: 0.00139229290598122
Position 1213: 0.0013224018446235976
Position 1624: 0.0012864562311097785
Position 1601: 0.0010253034674338394
Position 3306: 0.0009602568830235332
Position 1914: 0.0009377704466977987
Position 1345: 0.0009214585907645596
Position 1651: 0.000855771028005756
Position 3366: 0.0008477815009719135
Position 697: 0.0008111920921540878
Position 583: 0.0007736858498208402
Position 905: 0.000763521381200307
Position 1168: 0.0007552050899788136
Position 791: 0.0007455151398761021
Position 3698: 0.0007390634921891887
Position 2490: 0.0006900692609302547
Position 3767: 0.000584646584404048
Position 1071: 0.0005728532755504558
Position 3676: 0.0005709845091442525
Position 2221: 0.0005565526721168491
Position 3285: 0.0005092926106967738
Position 1695: 0.0005086533816021559
Position 1617: 0.0005022570846813402
Position 766: 0.00047477007479400715
Position 2235: 0.00046805860549372784
Position 1734: 0.0004593943303160256
Position 966: 0.000446246590659521
Position 810: 0.0004138876293730634
Position 1716: 0.00041021360429417995
Position 786: 0.0004091001532211302
Position 1613: 0.0004007676787909616
Position 3361: 0.00039511464955711937
Position 678: 0.000381803995920607
Position 452: 0.0003550174249712155
Position 412: 0.00035247848240293485
Position 4172: 0.0003460158882439536
Position 2413: 0.00033717915006145036
Position 1534: 0.00033209735845565676
Position 935: 0.0002996214747833079
Position 3258: 0.0002951496764003498
Position 2953: 0.00027997746835294935
Position 4065: 0.0002760871939976482
Position 2428: 0.00026854527323095275
Position 2421: 0.0002597889674889149
Position 1589: 0.0002570830983644597
Position 3015: 0.00022607178921641322
Position 285: 0.0002208093452328276
Position 614: 0.00022059414407142418
Position 4191: 0.00020107834064631342
Position 4044: 0.00019866662069670853
Position 1951: 0.00019692393067314727
Position 831: 0.00019518408753349499
Position 2402: 0.00018338580421387181
Position 1867: 0.00018246091358742702
Position 617: 0.00017712367378543823
Position 3511: 0.00017608640575539512
Position 1225: 0.00016979120898102514
Position 1216: 0.0001662291355044942
Position 2381: 0.00015646615783429236
Position 4078: 0.00015426914274336973
Position 2896: 0.00015317342839887667
Position 299: 0.00014247454206123367
Position 1663: 0.00013775731749959052
Position 2983: 0.00013718056671336705
Position 1069: 0.00011370980930710811
Position 588: 0.00011357600944393462
Position 497: 0.00010682592920239567
Position 646: 0.00010051666965915948
Position 1395: 9.998542746782275e-05
Position 620: 9.499492647357403e-05
Position 624: 9.321077565823904e-05
Position 3231: 9.280795701352573e-05
Position 2140: 9.234825407376367e-05
Position 633: 9.20748323614818e-05
Position 1578: 8.842458054780475e-05
Position 2125: 8.726675285870576e-05
Position 3233: 8.019509533659502e-05
Position 1129: 7.054704652393648e-05
Position 1831: 6.902449145354349e-05
Position 2494: 6.840898463982959e-05
Position 3893: 6.816992305801173e-05
Position 1455: 6.697211541046528e-05
Position 3742: 6.507977930358245e-05
Position 2779: 6.243679612762037e-05
Position 1856: 6.064706352599687e-05
Position 4128: 5.7051845808538096e-05
Position 768: 5.601005125821165e-05
Position 3093: 5.110257968973978e-05
Position 1165: 4.7408354028323703e-05
Position 147: 4.6397611079982246e-05
Position 3665: 4.257691247321416e-05
Position 761: 4.2227979887963516e-05
Position 3867: 3.815345155747777e-05
Position 1292: 3.715334737513274e-05
Position 705: 3.4655153732151107e-05
Position 2307: 3.203921403988454e-05
Position 2497: 2.9787627105807784e-05
Position 3467: 2.245524279872145e-05
Position 133: 1.942609708952714e-05
Position 3482: 1.822650306174497e-05
Position 109: 1.6921195266431584e-05
Position 1440: 1.6175930707685505e-05
Position 4198: 1.608360737792663e-05
Position 2539: 1.5476621657265472e-05
Position 1463: 1.3630727773134959e-05
Position 1482: 1.3215387615136688e-05
Position 2164: 1.1565519553686149e-05
Position 2109: 8.976022790137548e-06
Position 2943: 7.83242195934892e-06
Position 2861: 7.593423625351177e-06
Position 431: 6.992808399432284e-06
Position 4047: 5.775702846942241e-06
Position 4082: 5.234224237052483e-06
Position 2586: 4.678827241104395e-06
Position 477: 4.436123560091754e-06
Position 2962: 4.300645811837624e-06
Position 4116: 3.632733865613283e-06
Position 459: 3.5609383411036003e-06
Position 541: 3.4391547943843757e-06
Position 436: 3.2635394923944957e-06
Position 419: 2.838501062182225e-06
Position 3002: 2.4380112703136485e-06
Position 699: 2.144129093810129e-06
Position 504: 2.132910817574035e-06
Position 1986: 1.953849282509934e-06
Position 185: 1.8668315307455795e-06
Position 474: 1.2268782809511926e-06
Position 560: 1.064467440529942e-06
Position 443: 1.038773838289186e-06
Position 467: 9.998199842751045e-07
Position 517: 9.844875602963572e-07
Position 796: 8.665358176802019e-07
Position 4006: 7.999389263506294e-07
Position 4089: 7.283295484434008e-07
Position 482: 7.239704063286046e-07
Position 684: 5.525642347037162e-07
Position 3994: 5.113678296898646e-07
Position 909: 3.8859799182363815e-07
Position 4101: 3.875340216596281e-07
Position 840: 3.252502019053266e-07
Position 600: 2.598581904561033e-07
Position 4009: 2.2256105188666848e-07
Position 513: 2.1232133877504782e-07
Position 595: 1.9460251533039338e-07
Position 4202: 1.7253934561789827e-07
Position 463: 1.0823684458903716e-07
Position 155: 9.296378837603814e-08
Position 1088: 4.495401907411256e-08
Position 877: 3.5500363366230186e-08
Position 1145: 3.5192339770674456e-08
Position 1751: 2.293533475184126e-08
Position 1989: 1.335682561053184e-08
Position 351: 3.8670014324256045e-09
