Gene = Snorc
Position 218: 0.0017625851268003934
Position 3382: 0.0016213491385060346
Position 5084: 0.0014291924591338912
Position 1688: 0.0014222771565652677
Position 5072: 0.0013126004279228787
Position 3805: 0.0012196376937554697
Position 4244: 0.0011061587595420103
Position 1129: 0.0010282108207875426
Position 3158: 0.0010041533872853598
Position 1028: 0.0009821361800996646
Position 851: 0.0008967243354998636
Position 1568: 0.0007900426971411125
Position 829: 0.0007657191452071048
Position 2057: 0.0006792141499750312
Position 261: 0.0006176472163076749
Position 3830: 0.00048133634156626915
Position 4091: 0.0004323371114263635
Position 420: 0.00042228634482906847
Position 1080: 0.0003822498045112571
Position 1136: 0.0003194605992064504
Position 248: 0.00020115356617123926
Position 986: 0.0001990591009828843
Position 1101: 0.00019211783953911187
Position 1740: 0.00018707123025254964
Position 1699: 0.0001832891086380918
Position 874: 0.00014215797462216627
Position 1737: 0.0001258704294503871
Position 877: 0.0001146643998436251
Position 2750: 0.00010081426350612993
Position 1118: 9.462383869065289e-05
Position 3283: 8.749269310404196e-05
Position 1467: 6.240032378064948e-05
Position 3197: 5.755137557979721e-05
Position 2723: 5.431529942148008e-05
Position 1356: 5.31257804854344e-05
Position 1273: 5.2218464629328454e-05
Position 235: 5.209518542835372e-05
Position 1775: 4.936891778476165e-05
Position 1892: 4.513105539927474e-05
Position 1243: 4.2584447582636126e-05
Position 302: 2.8394732237758606e-05
Position 368: 2.198615844522635e-05
Position 1070: 1.953052810576935e-05
Position 1210: 1.8753101194753886e-05
Position 279: 1.811910306941735e-05
Position 704: 1.7679192377956902e-05
Position 964: 1.7619733605246115e-05
Position 1264: 1.5158757641882228e-05
Position 570: 1.4880083975682868e-05
Position 1341: 1.0484066765269054e-05
Position 759: 7.0937461194406075e-06
Position 455: 6.528424691235156e-06
Position 1156: 4.81479950591863e-06
Position 1147: 4.360138490535264e-06
Position 331: 4.228401050720611e-06
Position 856: 4.181853424406557e-06
Position 614: 3.9865250877953e-06
Position 585: 3.760868986056986e-06
Position 334: 3.619390036093383e-06
Position 448: 2.7630071232746426e-06
Position 882: 5.572833772126362e-07
Position 328: 2.8035932474248043e-07
Position 355: 2.564365495672301e-07
Position 682: 8.293375482772188e-08
Position 2671: 7.336369691332151e-08
Position 140: 2.0723461167992022e-08
Position 859: 1.6417294926121398e-08
Position 770: 9.949171418270638e-09
Position 472: 7.4256478856660585e-09
Position 709: 7.329629743260976e-09
Position 431: 7.271795590371351e-09
Position 465: 6.9536498831241555e-09
Position 478: 5.671302534133132e-09
Position 506: 5.159526122462728e-09
Position 184: 5.101719416421576e-09
Position 643: 7.022298276824073e-10
Position 314: 5.843522010427281e-11
Position 486: 4.567417892017833e-12
Position 493: 3.942810726747139e-12
