Gene = Ung
Position 688: 0.00010996726731354206
Position 3519: 0.00010083077920161493
Position 6271: 8.800182619328825e-05
Position 2680: 7.852001541964471e-05
Position 431: 7.355409466422625e-05
Position 2647: 6.763647771985017e-05
Position 1332: 6.05943855488809e-05
Position 1119: 5.3474768745244115e-05
Position 779: 5.2703810994436435e-05
Position 1623: 4.872921899661178e-05
Position 809: 4.747435747096746e-05
Position 422: 3.883173889866448e-05
Position 789: 3.777634682227607e-05
Position 2171: 3.74173908805349e-05
Position 832: 2.9703996746099466e-05
Position 5631: 2.7880024603381372e-05
Position 435: 2.5185888328897892e-05
Position 2175: 2.3826376064135245e-05
Position 1720: 2.1942150107790375e-05
Position 407: 2.134606599420442e-05
Position 1217: 2.1259547949053977e-05
Position 6943: 1.9148696219510293e-05
Position 2011: 1.6461238943341103e-05
Position 1062: 1.4898248092662916e-05
Position 729: 1.3099134883667659e-05
Position 1028: 1.2575017160327293e-05
Position 1600: 1.0886895965644963e-05
Position 358: 1.0689496622766789e-05
Position 5035: 9.437274856249017e-06
Position 279: 9.002248862755926e-06
Position 538: 8.350774162977627e-06
Position 206: 5.2876420443347835e-06
Position 536: 5.242661686603885e-06
Position 1794: 3.1377374183706193e-06
Position 4130: 1.3373298418432506e-06
Position 1917: 1.241688855198339e-06
Position 1421: 6.271010924414512e-07
Position 1475: 5.68735211560008e-07
Position 1810: 3.491429766821129e-07
Position 1836: 3.2045052325310507e-07
Position 1715: 2.638215468949704e-07
Position 6793: 1.6111331942267075e-07
Position 939: 1.126534918762797e-07
Position 587: 9.222142788505229e-08
Position 960: 4.9146675062258916e-08
Position 264: 1.7929976806464455e-08
Position 738: 1.1497505680709891e-08
Position 572: 3.2824312295943296e-09
Position 545: 2.6184644956138453e-09
Position 548: 2.5793378641666588e-09
Position 607: 1.6938695827244015e-09
Position 551: 1.1099758909693759e-09
Position 234: 6.195179397948084e-10
Position 225: 4.868651400607637e-10
Position 165: 4.556049780713339e-10
Position 215: 3.9064603414292654e-10
Position 611: 1.0820136304513458e-11
