Gene = Spg20
Position 24441: 0.11979107164926572
Position 21336: 0.09445929135788464
Position 14790: 0.09105321221086567
Position 17014: 0.06969815351456779
Position 14709: 0.06938324288876188
Position 18588: 0.06597744395235548
Position 19830: 0.06380647102475356
Position 4875: 0.061945027778618086
Position 576: 0.0617835209776534
Position 19585: 0.05353360072855295
Position 3373: 0.04784859741164553
Position 19632: 0.04034282040847074
Position 3412: 0.0375025704951086
Position 23886: 0.03451441823698619
Position 17618: 0.02878020642877959
Position 17401: 0.027068554020361072
Position 19059: 0.021418305497019095
Position 5879: 0.01990845790977766
Position 20129: 0.019266227314157537
Position 10338: 0.019190729062137275
Position 19685: 0.018504587823150384
Position 20915: 0.01830613085942641
Position 19653: 0.016919781565636664
Position 20770: 0.01607327961201494
Position 15969: 0.01537773790979843
Position 358: 0.012816553111078441
Position 10532: 0.010678373068069718
Position 21087: 0.010555844196500748
Position 19025: 0.00994193254989191
Position 2607: 0.008608870865107004
Position 16949: 0.008544532956524027
Position 18315: 0.008422584332938358
Position 651: 0.007677184969066678
Position 19279: 0.007591503608303893
Position 16411: 0.007438763801647305
Position 15139: 0.0074311112492060905
Position 18792: 0.0072381113809529985
Position 16456: 0.0064005897339283
Position 15225: 0.00578520277811965
Position 5991: 0.005454483795909238
Position 20240: 0.0049548679782220025
Position 17161: 0.004760090141319063
Position 19384: 0.004723447020528804
Position 17062: 0.004227589610181923
Position 15284: 0.0032989646858530195
Position 14820: 0.003038118900354156
Position 1656: 0.0029947378137698617
Position 5371: 0.0027964265457979176
Position 17041: 0.0025800824322813514
Position 19083: 0.002465793423495672
Position 10160: 0.0020839506790575105
Position 16563: 0.0020805981110637653
Position 16612: 0.0019284545355050947
Position 18172: 0.0009943346611469173
Position 16785: 0.0009652604614775505
Position 1844: 0.000682353083389345
Position 1994: 0.0006608927885690798
Position 405: 0.0003422826423229702
Position 2778: 0.00029105269424827565
Position 972: 0.0002580107988964704
Position 4422: 0.00021254014766514118
Position 1080: 0.00018444462565324668
Position 2095: 0.00017371647559558776
Position 3991: 0.00016816250484037382
Position 4030: 0.00015095614881278747
Position 16730: 0.00013831546869477222
Position 1914: 0.000119252037300815
Position 1706: 7.696134570784851e-05
Position 1741: 6.861284506647255e-05
Position 251: 6.727186804323801e-05
Position 3934: 6.150772602245604e-05
Position 222: 5.763103344925765e-05
Position 1857: 5.5774185455401705e-05
Position 282: 4.0595219017831235e-05
Position 1788: 3.935707331972961e-05
Position 3286: 3.8361792183742284e-05
Position 2653: 3.4836199311110276e-05
Position 1230: 2.9644847940274662e-05
Position 1099: 2.7540765340526025e-05
Position 869: 2.729169031412849e-05
Position 316: 2.057307956818141e-05
Position 3614: 1.2397994342236e-05
Position 1661: 1.069989527414899e-05
Position 823: 8.686181052416643e-06
Position 1064: 6.425188190868253e-06
Position 286: 6.325971225428699e-06
Position 3703: 1.8909402854958737e-06
Position 383: 2.3219278211345686e-08
Position 3128: 1.9824612672524542e-08
Position 293: 1.6937589709272776e-08
Position 373: 4.635487851873664e-09
Position 390: 3.628539210694018e-09
Position 198: 3.5291743051591005e-09
Position 320: 2.7739615355633866e-09
Position 296: 2.536910129716045e-09
Position 269: 2.0233008689897293e-09
Position 267: 1.0814908395764548e-09
Position 109: 6.337048328214692e-10
Position 173: 6.067933505247957e-10
Position 328: 4.780488798310568e-10
Position 1149: 3.9215374465610666e-10
Position 306: 1.1502346466546447e-10
Position 1609: 9.87658630102679e-11
Position 664: 2.8041843666297853e-11
Position 658: 2.629424606392976e-11
Position 682: 4.771039798130034e-12
Position 331: 8.07892425685347e-13
Position 763: 7.760339223256247e-14
