Gene = Bud23
Position 1967: 0.013665390115045924
Position 376: 0.013367862741165283
Position 10111: 0.011069571121959972
Position 7169: 0.010854560297476697
Position 960: 0.00999817319973086
Position 1455: 0.009470362246340014
Position 6079: 0.009008048847034376
Position 8780: 0.007829562602039705
Position 8165: 0.0070528164178938505
Position 756: 0.0068262229800525025
Position 2896: 0.006351540715388853
Position 8149: 0.005587668837350959
Position 8118: 0.005483226395250038
Position 8426: 0.0052252007484328315
Position 7272: 0.005191715322625321
Position 8378: 0.004880829931514775
Position 8243: 0.0048061334186018986
Position 4933: 0.004772143315471834
Position 7744: 0.0035999908679493447
Position 5717: 0.003129211336836862
Position 4644: 0.0031141262949619017
Position 1890: 0.0029857154630696004
Position 10567: 0.002908902181053684
Position 505: 0.0028594301601705895
Position 618: 0.0026498699656344886
Position 10228: 0.00264940932977713
Position 3456: 0.002641801882627019
Position 8857: 0.0026128967758715644
Position 10017: 0.0025918614605122247
Position 9978: 0.0025573337933675923
Position 7133: 0.002530519184463306
Position 1431: 0.0023800704337298465
Position 5787: 0.0023216364386781222
Position 10778: 0.0022554077724087685
Position 5067: 0.002241425529818164
Position 1608: 0.002159766107548487
Position 11348: 0.002117223199981481
Position 2165: 0.0020721617882976137
Position 2907: 0.001989679298741005
Position 8552: 0.0019217300906474413
Position 6217: 0.0018300036479753689
Position 3271: 0.0016598768045083462
Position 5669: 0.0015605524960297262
Position 11245: 0.0015034599018694985
Position 6000: 0.0014670872795673497
Position 8077: 0.001434391615350969
Position 943: 0.0013792580564469317
Position 1026: 0.0012811582882172802
Position 1005: 0.0012790725878624714
Position 385: 0.001278085516310475
Position 5005: 0.0012684813521529022
Position 11540: 0.0012056885945807613
Position 1475: 0.0011667886499085469
Position 11192: 0.0011466278121921793
Position 522: 0.0011168306059759483
Position 7902: 0.0010157196335439564
Position 1513: 0.0010074943928704274
Position 11515: 0.0009739476427450599
Position 6855: 0.0009233178592378937
Position 10807: 0.0009223065047761858
Position 1832: 0.0008971473994276336
Position 2404: 0.0008822613390116898
Position 604: 0.0008613279678736621
Position 7105: 0.0008471468257801715
Position 9270: 0.0008450573476902782
Position 5744: 0.0008193530107926107
Position 7508: 0.0007985274029770491
Position 5628: 0.0007523399964630077
Position 533: 0.0007513084656205493
Position 401: 0.0007414882211102904
Position 11545: 0.000736644728712615
Position 11523: 0.0007167489204145674
Position 763: 0.0007126049065424832
Position 3463: 0.0006711931013174118
Position 397: 0.000646716994429778
Position 7759: 0.0006254108786531102
Position 7149: 0.0006030931284858002
Position 9828: 0.0005863396627318584
Position 11199: 0.0005815401898254414
Position 6813: 0.0005596057585016415
Position 5684: 0.0005576639574322435
Position 7262: 0.0005303604066398766
Position 2921: 0.0005147029257366576
Position 3066: 0.0004779753274039736
Position 1382: 0.00047062011635909824
Position 8327: 0.0004544016795614628
Position 1855: 0.00041793444440601845
Position 11218: 0.00040442315429006705
Position 11386: 0.0003701624591344782
Position 1582: 0.0003400204720884663
Position 8023: 0.00031954722707327874
Position 3749: 0.0002977910340635292
Position 3859: 0.0002790458553672629
Position 2789: 0.0002657918030686275
Position 4649: 0.0002598626882478294
Position 9559: 0.00025218269247309627
Position 3733: 0.0002403182026470285
Position 3343: 0.0002289190791814594
Position 8984: 0.00021267022542809414
Position 6785: 0.0002087287581338467
Position 429: 0.00020287935077502415
Position 8121: 0.00017188290499316972
Position 971: 0.00014422265851679044
Position 624: 0.0001409980949864386
Position 7809: 0.0001335726851378168
Position 5502: 0.00012667567902103921
Position 5661: 0.00010996379785314473
Position 6710: 0.0001034046007299647
Position 11250: 9.520439871430297e-05
Position 7022: 9.343182875236882e-05
Position 7578: 9.179938563277972e-05
Position 2352: 8.93829489677188e-05
Position 447: 8.916129536108074e-05
Position 3545: 8.153604645421282e-05
Position 3681: 7.47156407535705e-05
Position 11456: 7.35083070673176e-05
Position 471: 6.851021305774519e-05
Position 1587: 6.351253311779714e-05
Position 6778: 5.990636026387974e-05
Position 2712: 5.9220173067999993e-05
Position 636: 5.90651673918952e-05
Position 3623: 5.733040095439e-05
Position 280: 5.514567806134249e-05
Position 3548: 5.315559145033676e-05
Position 345: 5.183635496641137e-05
Position 443: 4.53807380975895e-05
Position 3579: 4.4627139290174296e-05
Position 6560: 4.250048948706841e-05
Position 9419: 4.201041528921087e-05
Position 8757: 2.770278908191394e-05
Position 277: 2.5822509419438437e-05
Position 266: 2.313819784657741e-05
Position 320: 2.0074026755526344e-05
Position 2105: 1.5910893970814105e-05
Position 2128: 1.4944182907222244e-05
Position 2232: 1.3016081937932156e-05
Position 2191: 1.2239772949511136e-05
Position 230: 1.1916708022803347e-05
Position 456: 1.1333097498670145e-05
Position 306: 1.073282017407512e-05
Position 990: 8.75867000068283e-06
Position 142: 7.551489460174217e-06
Position 212: 7.355230602151811e-06
Position 287: 6.327903339329732e-06
Position 783: 4.382710584982737e-06
Position 214: 4.193180217476688e-06
Position 649: 3.7800375762646022e-06
Position 787: 2.030847590489506e-06
Position 5634: 1.565273108212389e-06
Position 5699: 1.554644052231954e-06
Position 5674: 1.3573670532149665e-06
Position 686: 1.2258391462870032e-06
Position 218: 1.1823052270796657e-06
Position 7525: 8.579266654840739e-07
Position 3905: 7.879373488959532e-07
Position 302: 7.863608714336833e-07
Position 289: 5.792905101609341e-07
Position 1460: 5.428229480084112e-07
Position 137: 3.503476750698043e-07
Position 3695: 2.3057285228926257e-07
Position 79: 1.8932241219022223e-07
Position 167: 1.648559275038185e-07
Position 1198: 1.586505035831479e-07
Position 1071: 8.093008282899353e-08
Position 790: 1.4039224281388652e-08
Position 805: 7.983268716631637e-09
Position 147: 5.807024637485756e-11
Position 121: 4.395713129004592e-11
Position 155: 1.5452423766279556e-12
Position 94: 2.434740840935188e-13
Position 69: 5.3792469328923684e-14
