Gene = Fam174b
Sorted 3' Splice Sites (High to Low Probability):
Position 983: 0.3706848307341721
Position 1771: 0.337628203399923
Position 4367: 0.27936398124394224
Position 760: 0.27638411155926385
Position 3307: 0.24190592867850297
Position 5944: 0.20079664411163237
Position 4815: 0.17964864729631452
Position 1026: 0.13132219046244348
Position 1101: 0.13054257442287565
Position 8546: 0.128373637515117
Position 1002: 0.11015509324043546
Position 728: 0.032289980408134085
Position 8865: 0.028674790524733186
Position 780: 0.026168532367910863
Position 6057: 0.025927075009320743
Position 10164: 0.022263580252830695
Position 1852: 0.020839519417689637
Position 874: 0.019565164621294172
Position 10680: 0.01927037622570373
Position 2716: 0.017464305618466798
Position 3819: 0.017389064396587776
Position 8209: 0.014444904239354094
Position 430: 0.013231110985732132
Position 2870: 0.012803061196981557
Position 632: 0.010175468575834295
Position 6540: 0.00913901334383001
Position 458: 0.008678659505793017
Position 3276: 0.008065792853790327
Position 4614: 0.007400305079854061
Position 1937: 0.007239434565205344
Position 286: 0.006671994586995567
Position 786: 0.006477189818666007
Position 1297: 0.005559772842157791
Position 2503: 0.004901502918496361
Position 5381: 0.00489444201076573
Position 526: 0.004074016470345523
Position 4031: 0.003720646658153717
Position 1620: 0.00327109765302149
Position 5702: 0.0031980423338889455
Position 2958: 0.0030525648064251842
Position 1778: 0.003049461426299609
Position 7368: 0.0029184247589666467
Position 2132: 0.00246360492235894
Position 3166: 0.0022550015838561943
Position 1130: 0.0019153762758749165
Position 660: 0.0017693249382656638
Position 1738: 0.0016670896988323703
Position 1108: 0.001469505908294177
Position 2731: 0.001456172052111616
Position 487: 0.0013222886919495595
Position 1466: 0.0011070537928024762
Position 3229: 0.0008360975619091358
Position 829: 0.0008032613350099788
Position 1524: 0.0007300412185493475
Position 1871: 0.0005916148921090203
Position 740: 0.000579469298950057
Position 4863: 0.0004832846842638781
Position 1565: 0.00046298978326033996
Position 1528: 0.0004473096959041453
Position 3048: 0.00043150564088353927
Position 2140: 0.00036481581819009813
Position 359: 0.00033106934768402623
Position 4019: 0.0003241809851109899
Position 1277: 0.0003185272278555079
Position 397: 0.00024120213067164905
Position 311: 0.00021718185148091414
Position 3008: 0.00021535425236557192
Position 400: 0.00016829923958779577
Position 1400: 0.00014642767861137198
Position 288: 0.00014209382222696163
Position 956: 0.0001104064591976814
Position 1512: 8.071562443351985e-05
Position 1329: 7.314505926070571e-05
Position 879: 6.68214452950411e-05
Position 1711: 6.455699593330621e-05
Position 388: 5.766858866173095e-05
Position 1299: 5.001613860941559e-05
Position 1364: 3.688350641457576e-05
Position 1030: 3.576230764160297e-05
Position 293: 3.105695949645552e-05
Position 1033: 3.038688226179379e-05
Position 194: 2.9669768617019698e-05
Position 941: 2.0126971046457327e-05
Position 321: 1.6131404457467428e-05
Position 909: 1.4190220765401e-05
Position 1807: 1.1917523668123846e-05
Position 318: 1.130766540358653e-05
Position 329: 4.2888220283539626e-06
Position 892: 1.8073724037582732e-06
Position 1162: 4.995995905663163e-07
Position 1166: 3.151265352225796e-07
Position 205: 1.4037318093925993e-07
Position 139: 5.8700904865561786e-08
Position 169: 2.495570154401378e-08
Position 109: 9.623235797302565e-10
Position 125: 9.43990599843857e-10
Position 91: 7.050552717072708e-10
Position 79: 2.1252928434732346e-10
Position 155: 2.0484198304367713e-10
Position 97: 1.629561140612788e-10
Position 69: 4.801259977260922e-13
