Gene = Pigg
Position 463: 2.1849110113171594e-07
Position 2762: 1.8950593098892215e-07
Position 662: 1.1550106903255891e-09
Position 535: 9.436311804610176e-10
Position 413: 4.431847121585123e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23752: 0.9992615448767114
Position 14207: 0.9719628674391249
Position 31614: 0.9633675455717934
Position 25945: 0.8423084227070511
Position 7286: 0.8064530673798789
Position 29185: 0.7150845479828463
Position 20074: 0.6119064751566473
Position 6294: 0.6083759876417781
Position 10186: 0.3812066568266855
Position 4653: 0.2859631728312047
Position 35280: 0.2784684918382562
Position 8770: 0.2282776265716905
Position 3528: 0.21819464504961678
Position 25627: 0.2140081410105253
Position 35068: 0.20926674203571424
Position 1349: 0.19633370509855255
Position 6331: 0.18500749174981504
Position 19365: 0.18074981626368866
Position 6215: 0.17609725783768637
Position 29396: 0.16882011153746784
Position 14917: 0.1625947376809711
Position 31424: 0.1559882498448046
Position 3895: 0.12734045673992553
Position 35227: 0.11806394337759003
Position 11967: 0.11764632104026541
Position 24183: 0.11616774648611279
Position 3490: 0.10048613945243129
Position 31286: 0.0999074106264805
Position 32271: 0.09625871355733447
Position 32290: 0.09106996114876477
Position 25393: 0.08095498948854712
Position 15182: 0.07687844552842285
Position 8273: 0.07126127041442722
Position 34403: 0.07008570780464496
Position 32598: 0.0693306017189724
Position 26080: 0.06231202002700445
Position 36692: 0.05536392388235265
Position 7229: 0.05405536471498366
Position 31925: 0.05285505608816105
Position 31350: 0.05200272665895683
Position 33584: 0.04986309088611353
Position 15185: 0.04901331386399577
Position 11909: 0.04710464595701485
Position 15140: 0.0431965070154923
Position 24202: 0.04190023416767793
Position 1606: 0.04054631009218772
Position 10226: 0.04038610903311291
Position 25614: 0.039541225541070604
Position 1415: 0.03507719704222808
Position 24142: 0.033262856445051114
Position 25841: 0.029482220042568525
Position 283: 0.029110882101067225
Position 35674: 0.026962650051628033
Position 27371: 0.02578692957155823
Position 1239: 0.025194885732840837
Position 6167: 0.024659636618693064
Position 6970: 0.024558229958015303
Position 23494: 0.024539435718317387
Position 14172: 0.024333685533701112
Position 16996: 0.02314297304779891
Position 20097: 0.023040371203734786
Position 27424: 0.022480990709524386
Position 32234: 0.021787249707401216
Position 32930: 0.02115613723171513
Position 24042: 0.020845672246254693
Position 34599: 0.0200301766166564
Position 4015: 0.01990214411936719
Position 6948: 0.01980209317451809
Position 29597: 0.019666987963461096
Position 10792: 0.019237251250579943
Position 1392: 0.019043524709627307
Position 10428: 0.018944597438642647
Position 303: 0.01845694900597846
Position 30062: 0.017821929328917692
Position 2138: 0.017185570329901687
Position 19156: 0.017174636380074857
Position 26258: 0.01714854890161599
Position 6530: 0.0161250009756912
Position 4723: 0.015746181362497676
Position 309: 0.014532260848270435
Position 29625: 0.01341703388037566
Position 5595: 0.013199414081575708
Position 26794: 0.013100066939066122
Position 32240: 0.013004514728588554
Position 8299: 0.012734160034375962
Position 32620: 0.01270422994650384
Position 27288: 0.012391138131139273
Position 25520: 0.011888830483357336
Position 8341: 0.011625748600647324
Position 1451: 0.011606187123842744
Position 29667: 0.010689730177571896
Position 4061: 0.01040162723315042
Position 32570: 0.01011329403245935
Position 15259: 0.01006682668832406
Position 425: 0.009887688123546108
Position 32873: 0.008489714783260304
Position 26969: 0.00792531474239384
Position 3914: 0.007068484999090589
Position 26039: 0.00693780417093402
Position 26909: 0.00679845802768851
Position 31972: 0.0066116886230474965
Position 25649: 0.0065786011597708935
Position 15150: 0.006334304776051236
Position 4697: 0.006242229120308054
Position 6555: 0.006098808213863975
Position 347: 0.006035895481566178
Position 17165: 0.005992017730717291
Position 403: 0.00596608187090822
Position 20325: 0.005861716788939026
Position 35351: 0.005298280327004129
Position 3365: 0.005142580615305177
Position 32150: 0.005095506562831909
Position 35766: 0.004993984321588684
Position 7003: 0.004800136163202833
Position 29638: 0.004603968131664303
Position 11343: 0.004488322541234168
Position 8802: 0.004256727289499887
Position 33340: 0.004157396770433093
Position 25916: 0.0037152686799241923
Position 34422: 0.0034079585154402187
Position 1195: 0.0033704205256714797
Position 7309: 0.003298038023968638
Position 1487: 0.003101903080940941
Position 29141: 0.0030487566730611933
Position 34672: 0.0030332671033062577
Position 33562: 0.0030000175033123213
Position 3325: 0.0029812401617345372
Position 3905: 0.002852132363661255
Position 26445: 0.0026270329131057907
Position 26596: 0.0025924659864758983
Position 6816: 0.0023896387703822844
Position 26532: 0.00227838398816062
Position 1397: 0.0022759900239739824
Position 3221: 0.0019016451572015007
Position 33045: 0.0018626788510811279
Position 6541: 0.001816192738141946
Position 7017: 0.0017293542973303893
Position 7291: 0.001568416052662886
Position 7405: 0.001511304038857075
Position 3195: 0.0014819477256388604
Position 33514: 0.001373075413497839
Position 33408: 0.0012351726106999972
Position 7622: 0.0011538946335094005
Position 30915: 0.0011345557647727644
Position 314: 0.0010010942309122673
Position 6863: 0.0009133650216821282
Position 33076: 0.0009024678183957022
Position 3011: 0.0007850537736241933
Position 3226: 0.0007377573102217734
Position 31966: 0.0007299412910886725
Position 30034: 0.0006889753228702534
Position 8839: 0.0006508942103937412
Position 1668: 0.0006210288530557617
Position 31996: 0.0006167975160443282
Position 6718: 0.0005926920502493951
Position 7572: 0.0005329106486709382
Position 6505: 0.0005317442752324949
Position 1745: 0.0005033362441200203
Position 546: 0.0004986782179872742
Position 7589: 0.0004715039291872763
Position 26405: 0.0004680119279601089
Position 8402: 0.000445903867798342
Position 32876: 0.00040112417264262816
Position 7250: 0.00031305328028807507
Position 2140: 0.0002425538964986596
Position 1742: 0.00023832033515862731
Position 1142: 0.00022059014639162696
Position 9835: 0.00021157318400240346
Position 1011: 0.00019733898834916762
Position 1555: 0.00017700401066771964
Position 30507: 0.000138981248111391
Position 27726: 0.00013246355153674974
Position 584: 0.00010707108590998868
Position 355: 9.652359363386037e-05
Position 1612: 9.59212480336071e-05
Position 466: 9.555897124749338e-05
Position 6572: 8.512982730247214e-05
Position 1249: 8.289100361439913e-05
Position 430: 7.109153812544666e-05
Position 763: 6.167466444087204e-05
Position 1372: 4.938483416358466e-05
Position 1104: 4.898587407102261e-05
Position 27612: 4.091626927612319e-05
Position 8157: 3.849708006881931e-05
Position 738: 3.681717226187476e-05
Position 7626: 2.8179575167014723e-05
Position 716: 2.4371372389922288e-05
Position 574: 2.187559616354679e-05
Position 2160: 2.0552459569936213e-05
Position 795: 1.895390142753897e-05
Position 232: 1.8870093956740528e-05
Position 1352: 1.7041194981244026e-05
Position 667: 1.4240919958269042e-05
Position 29558: 1.3216195679555564e-05
Position 814: 1.2300216027375629e-05
Position 618: 1.0056981125236796e-05
Position 893: 8.557910979610523e-06
Position 837: 8.134758850989113e-06
Position 7559: 7.129405042311868e-06
Position 798: 5.803034052493274e-06
Position 210: 3.5494512009783278e-06
Position 774: 2.492264871103184e-06
Position 1636: 1.7723774581028852e-06
Position 94: 1.667585508655506e-06
Position 451: 1.5783415499897144e-06
Position 1265: 8.121023333453877e-07
Position 2064: 2.4003169297194014e-07
Position 2656: 1.8950593098892297e-07
Position 363: 1.6453339080294337e-07
Position 629: 1.4260009135503829e-07
Position 1162: 5.3508114363470416e-08
