Gene = Tma7
Position 1892: 5.223722398083651e-05
Position 724: 5.007110878683069e-05
Position 536: 4.799173426408155e-05
Position 716: 3.732592197149944e-05
Position 182: 2.55827511369664e-05
Position 386: 2.5199620957846415e-05
Position 1675: 2.2543529007740636e-05
Position 239: 1.7299975919032884e-05
Position 1782: 1.0766611644869017e-05
Position 1853: 1.0081054303126674e-05
Position 374: 9.777412373523544e-06
Position 187: 9.329004243918603e-06
Position 260: 6.951827710995931e-06
Position 3119: 5.681517549514051e-06
Position 395: 4.877703120317351e-06
Position 230: 4.424287555523544e-06
Position 371: 3.886502474086197e-06
Position 515: 3.880243424558902e-06
Position 780: 3.7359078545388654e-06
Position 1618: 2.944537942258286e-06
Position 149: 2.709522088579217e-06
Position 392: 2.690614397330566e-06
Position 398: 2.581481744675501e-06
Position 195: 1.5172359160659412e-06
Position 340: 1.4110540625634162e-06
Position 539: 1.2974111449598682e-06
Position 146: 1.2444265750256548e-06
Position 530: 9.372216626335128e-07
Position 93: 8.865239243343319e-07
Position 108: 8.814657416043378e-07
Position 265: 6.345079284386895e-07
Position 774: 5.955441924867945e-07
Position 404: 4.81337369974034e-07
Position 313: 4.279013387314663e-07
Position 129: 8.678390303873501e-08
Position 575: 8.191168136029267e-08
Position 558: 8.092177324012365e-08
Position 276: 7.880235734442824e-08
Position 549: 5.207090510168655e-08
Position 563: 1.1970813282249197e-08
Position 551: 1.1340348269706487e-08
Position 610: 1.008194320419797e-08
Position 811: 4.457618225873753e-09
Position 407: 3.4605707878788853e-09
Position 619: 3.076802235487441e-09
Position 473: 2.1095480422331333e-09
Position 783: 1.885685950364365e-09
Position 771: 1.7878309467096547e-09
Position 595: 1.5172163944430643e-09
Position 421: 1.4260253234888738e-09
Position 451: 9.253420449706374e-10
Position 624: 6.676071881221091e-10
Position 416: 6.599377037921934e-10
Position 434: 5.203426269481973e-10
Position 429: 3.0769685244806435e-10
Position 629: 2.6050589697897212e-15
