Gene = Scnm1
Position 1260: 3.5756080129534675e-05
Position 1952: 3.1155178609146816e-05
Position 2447: 2.708688237030483e-05
Position 2114: 2.6647946563606628e-05
Position 3170: 2.3942512545651733e-05
Position 1650: 2.094550874859604e-05
Position 1949: 2.0943437077075947e-05
Position 392: 1.980456717324672e-05
Position 1326: 1.926612323420447e-05
Position 1546: 1.879044255596353e-05
Position 1905: 1.7710190779965144e-05
Position 1796: 1.5240625249053368e-05
Position 250: 1.506957693121006e-05
Position 1599: 1.3932082014932719e-05
Position 541: 1.286812615602556e-05
Position 932: 1.2659971855474916e-05
Position 620: 1.2401852223927846e-05
Position 1505: 1.1562583473797803e-05
Position 198: 1.1000541471781046e-05
Position 577: 7.018599729347828e-06
Position 127: 6.665660418038872e-06
Position 798: 5.7958550804987164e-06
Position 424: 5.576989968374977e-06
Position 1338: 4.144130567862266e-06
Position 243: 3.552665908002022e-06
Position 569: 3.351470766725697e-06
Position 258: 3.279414330189104e-06
Position 606: 3.24240032582699e-06
Position 167: 3.1976298146289843e-06
Position 801: 2.596570706209683e-06
Position 1149: 2.176787368543873e-06
Position 171: 1.9719726061428084e-06
Position 1181: 1.9222597315215694e-06
Position 594: 1.8951503719506021e-06
Position 2320: 1.5309214685354159e-06
Position 265: 1.175066529882789e-06
Position 129: 4.10853421114674e-07
Position 177: 2.440558997493564e-07
Position 498: 2.2292428310304004e-07
Position 944: 1.8386998114648707e-07
Position 937: 9.983643978939687e-08
Position 134: 8.912818250892553e-08
Position 961: 8.666480000523773e-08
Position 533: 6.462846358495137e-08
Position 964: 4.221139956269415e-08
Position 465: 4.0967203919839685e-08
Position 460: 2.7817589415337225e-08
Position 816: 2.3703355749194714e-08
Position 110: 2.2529081644293602e-08
Position 1177: 2.2420855017535898e-08
Position 946: 2.2420183250851332e-08
Position 957: 2.2082837057620744e-08
Position 458: 1.8326095999618933e-08
Position 147: 1.7117553253158026e-08
Position 861: 1.1698613867627926e-08
Position 976: 1.1537573846448643e-08
Position 2126: 9.724000472782381e-09
Position 1044: 8.505664715397372e-09
Position 812: 8.401422404564853e-09
Position 980: 6.623619818718401e-09
Position 1186: 5.755834244543344e-09
Position 183: 6.038914141325803e-10
Position 181: 3.0832897926440065e-10
Position 1024: 2.0717120211359292e-10
Position 1051: 7.251044074559435e-11
Position 1020: 6.1658788935186624e-12
Position 1009: 7.783726465383362e-14
