Gene = Fdps
Position 7433: 0.00369926787436476
Position 4532: 0.0036424698755372522
Position 2525: 0.0035436681878286093
Position 6121: 0.003244521421643658
Position 1613: 0.0031022270437378037
Position 882: 0.0030192144157042437
Position 933: 0.002980989285194992
Position 4607: 0.0029797840650445918
Position 7713: 0.002822885785634415
Position 7656: 0.00276636406543136
Position 6455: 0.0026331153952380768
Position 1186: 0.0023124055819040206
Position 7381: 0.0022388205252832495
Position 465: 0.002086551432650734
Position 8087: 0.00207410488130195
Position 543: 0.0019252811382438149
Position 4360: 0.0018693517444261323
Position 7929: 0.0018343309870707191
Position 1164: 0.0018341642152798073
Position 6452: 0.0018096327206588538
Position 1136: 0.0017247580583427114
Position 2159: 0.0017217341044147186
Position 2807: 0.001599979559116614
Position 2778: 0.001582129905582397
Position 5999: 0.0012932288203848091
Position 272: 0.001277690227167764
Position 931: 0.0012738661207737818
Position 999: 0.0012394756709933675
Position 6551: 0.001237248074363844
Position 6858: 0.0011881611009557386
Position 4812: 0.001129793421670304
Position 7348: 0.001119932679141551
Position 643: 0.0010925406045682838
Position 4679: 0.001050518324385833
Position 6143: 0.0010497092202420982
Position 980: 0.0010243875968946469
Position 4733: 0.0010019585625192719
Position 1206: 0.0010012433494172113
Position 2828: 0.0009963027834570225
Position 1629: 0.0009741804660978362
Position 2797: 0.000958113723073235
Position 4900: 0.0009566921977211508
Position 6605: 0.0009492680457441365
Position 5371: 0.000925429839975692
Position 3068: 0.000912292140927715
Position 2927: 0.0008277393881035743
Position 7897: 0.0007708887027430235
Position 6492: 0.0007555495988632678
Position 1194: 0.0007434738237726198
Position 7670: 0.0007430251695584461
Position 2584: 0.0007388998306334273
Position 7842: 0.0007045636378773085
Position 482: 0.0007044970722972226
Position 7837: 0.0006777410605313239
Position 3089: 0.0006664202983291392
Position 7686: 0.0006108189243822568
Position 3812: 0.0005585307372146429
Position 3892: 0.0005448396920651342
Position 1191: 0.0005367210219945465
Position 6342: 0.0005278357317702669
Position 3268: 0.0005208519723228467
Position 4879: 0.0005200743218811623
Position 2548: 0.0005144136074887359
Position 6089: 0.0005070812942835105
Position 8072: 0.0004948176679570909
Position 826: 0.00048192877027764566
Position 2098: 0.0004014801545870586
Position 1686: 0.0003841977746460427
Position 1712: 0.00038349375728742845
Position 3053: 0.0003814747238970391
Position 6562: 0.00036169997619210826
Position 4975: 0.0003168177604005759
Position 216: 0.00031446772973746156
Position 2243: 0.0003117181976707358
Position 3101: 0.00030894472808412144
Position 287: 0.0003004137753044645
Position 512: 0.0002933316946606624
Position 3056: 0.0002780282475950872
Position 4763: 0.00026597435950414643
Position 8208: 0.0002535127825702676
Position 6782: 0.00024646201604875973
Position 7051: 0.00024130242864609457
Position 7324: 0.00022434324263818648
Position 2306: 0.00022417838353282077
Position 6868: 0.00021293381174167754
Position 6654: 0.00021036633194939947
Position 2944: 0.00019972429938345021
Position 720: 0.00019829731525540146
Position 2429: 0.00019627029944268619
Position 2576: 0.00019617454922055545
Position 6910: 0.00019569270505205057
Position 6971: 0.00019566697698381906
Position 6930: 0.00019466921295553538
Position 648: 0.0001893222879765042
Position 1227: 0.00017827434722480283
Position 2250: 0.00017664930633698952
Position 610: 0.00017348939623103564
Position 1666: 0.00017015360429697364
Position 337: 0.00016797343194150107
Position 6039: 0.0001678898914645721
Position 7471: 0.00016359787192667035
Position 7045: 0.0001632171928468524
Position 7388: 0.00016180582769794106
Position 8232: 0.00015553994949518582
Position 7185: 0.00015531119403539606
Position 794: 0.00015361887235222307
Position 3141: 0.00014528211619146552
Position 7394: 0.0001333446016293862
Position 2193: 0.00012814183686500117
Position 7770: 0.00012544569466393392
Position 7800: 0.00012018001978256807
Position 2188: 0.00011936100902694319
Position 8295: 0.0001131992772696806
Position 8133: 0.00010551508965788058
Position 487: 0.00010442527820783222
Position 1287: 0.00010284432999530209
Position 399: 0.00010123109693406144
Position 8242: 8.927813336637577e-05
Position 7954: 8.6318014774455e-05
Position 2354: 8.435552530803472e-05
Position 8161: 8.320928159891822e-05
Position 1404: 7.594296528844812e-05
Position 664: 7.423042153334373e-05
Position 8247: 6.203286657443952e-05
Position 2374: 5.3398087912384274e-05
Position 1513: 4.7966670582048536e-05
Position 1019: 4.628000827853073e-05
Position 2209: 4.4287733686874545e-05
Position 4318: 4.092830207655696e-05
Position 2236: 3.6860297638956826e-05
Position 715: 3.563119222587792e-05
Position 1635: 3.506827245190873e-05
Position 1382: 3.488924317040965e-05
Position 7211: 3.1544085614861326e-05
Position 627: 2.9342160099016714e-05
Position 171: 2.865900898961148e-05
Position 295: 2.8530147944937096e-05
Position 3059: 2.7865433464854286e-05
Position 749: 2.7841368201108485e-05
Position 2900: 2.7140017472319904e-05
Position 3755: 2.6158043564402285e-05
Position 3322: 2.4238092602965857e-05
Position 3911: 2.3380065090825057e-05
Position 2543: 2.2510453427249814e-05
Position 1242: 2.2076955823946636e-05
Position 3123: 2.14882229140217e-05
Position 7450: 1.989251117892426e-05
Position 614: 1.981900212772231e-05
Position 7354: 1.8028112865708747e-05
Position 1580: 1.7595814951127666e-05
Position 369: 1.627902429035285e-05
Position 177: 1.567789769809214e-05
Position 3749: 1.501465528132949e-05
Position 607: 1.436281715883077e-05
Position 4658: 1.04503869884374e-05
Position 3244: 1.0305614599782785e-05
Position 3728: 9.53060133749275e-06
Position 3104: 8.444308501013022e-06
Position 189: 8.413957637858397e-06
Position 2782: 8.230519228810974e-06
Position 162: 8.063465646942282e-06
Position 3641: 7.911210994467535e-06
Position 7719: 7.2976696208090324e-06
Position 2608: 5.436703491116814e-06
Position 2381: 5.259987067841671e-06
Position 7295: 4.338690432202189e-06
Position 7258: 3.515839004622206e-06
Position 4299: 3.2915377706689334e-06
Position 2357: 2.0609485752583355e-06
Position 309: 2.0464520914171787e-06
Position 358: 2.032488551994619e-06
Position 3509: 1.9570201573487656e-06
Position 7218: 1.8045382074592285e-06
Position 7501: 1.7691240891814795e-06
Position 7292: 1.6893783893534376e-06
Position 3686: 1.5636089089991178e-06
Position 2417: 1.4719618555982141e-06
Position 3465: 1.342224087542839e-06
Position 3619: 1.320856775791842e-06
Position 3609: 1.1262539506370661e-06
Position 2639: 1.1107072813715297e-06
Position 2817: 9.11425181298192e-07
Position 1245: 8.17812761231536e-07
Position 2949: 7.535729573109641e-07
Position 422: 2.9706956638150953e-07
Position 1736: 2.904456457531532e-07
Position 2654: 2.771914511608029e-07
Position 1258: 1.6451065992440844e-07
Position 7147: 1.3896510857320895e-07
Position 127: 1.0014918731522233e-07
Position 1447: 3.936962453534931e-08
Position 1576: 3.1928085742824354e-08
Position 1746: 2.7729378144230664e-08
Position 352: 3.0555557278751628e-09
Position 155: 1.1067487055613852e-09
Position 384: 5.728858794830138e-10
Position 424: 5.670110717877674e-10
Position 122: 4.171535535850903e-10
Position 1264: 1.294001946871997e-10
