Gene = Wls
Position 6650: 0.0036882619798297295
Position 5485: 0.0035864376409719943
Position 8536: 0.0035856438095007207
Position 1881: 0.0035587167201496573
Position 6863: 0.0034121809420215236
Position 7246: 0.003390352126280062
Position 5802: 0.003272867912125564
Position 1025: 0.003250581782812661
Position 10577: 0.0030665348537187885
Position 3548: 0.0028461647246008593
Position 6710: 0.002802586722017107
Position 1844: 0.0026115147445596888
Position 5680: 0.0024882124393980944
Position 7045: 0.0024763078434437568
Position 1109: 0.0018771979255004082
Position 7976: 0.0018038749302826263
Position 8419: 0.0017628203541535082
Position 6790: 0.0016853751939986243
Position 2795: 0.0016514364768587637
Position 8157: 0.0014622472671978683
Position 8203: 0.0013839928716165503
Position 5246: 0.0013314939243669094
Position 4261: 0.0012211907118887938
Position 1980: 0.0012134479805831781
Position 4679: 0.00119084382705535
Position 7775: 0.0011452284819164467
Position 3463: 0.0011257543157361682
Position 3384: 0.001075612186205173
Position 2696: 0.0010720080408809429
Position 4891: 0.0010460907128682243
Position 4295: 0.00099458308988161
Position 1073: 0.0009527374186090441
Position 1470: 0.0009160774187194236
Position 7894: 0.0008811134312528782
Position 421: 0.0008654290078528047
Position 1779: 0.0008430330382811233
Position 2077: 0.00081830521735295
Position 1551: 0.0008038723104732663
Position 2092: 0.0008032485366636199
Position 1032: 0.000758040464564152
Position 4847: 0.0007571102360609356
Position 2257: 0.0007180777057577295
Position 4092: 0.0006842437062219636
Position 4601: 0.0006498555926439822
Position 3430: 0.0006004965298815011
Position 3495: 0.0005798175436906991
Position 2028: 0.000565958750494374
Position 3971: 0.0005299364968133804
Position 672: 0.0005218646909808214
Position 704: 0.0004129861318821468
Position 1297: 0.00038031778477893603
Position 5369: 0.00034636090994817723
Position 4648: 0.00034298922737558893
Position 180: 0.0003422567504237424
Position 2648: 0.0003252123311204456
Position 1841: 0.0003100892663709609
Position 2990: 0.0003022416810386277
Position 3797: 0.00028972071725407946
Position 2552: 0.00027280651180104046
Position 2198: 0.00026725007817293836
Position 2342: 0.0002494248067733642
Position 782: 0.00019423917350952928
Position 3039: 0.00019368549112266622
Position 1993: 0.00018741812897904688
Position 527: 0.0001771803855254119
Position 1076: 0.00015160248316397492
Position 1174: 0.0001415601647739056
Position 3897: 0.00013472525611956797
Position 3469: 0.00012870780410514866
Position 3577: 0.00011896120067933349
Position 2838: 0.0001102788913849285
Position 3077: 0.00010832088820749816
Position 545: 9.54657870432311e-05
Position 2747: 9.238461921246085e-05
Position 1490: 9.030530004917073e-05
Position 1498: 8.803136654161525e-05
Position 5831: 8.301027702235363e-05
Position 440: 8.11844567898273e-05
Position 1773: 7.838763181474675e-05
Position 2428: 7.679255955558906e-05
Position 541: 6.752416876104045e-05
Position 831: 6.737628931088383e-05
Position 2003: 5.573024452002619e-05
Position 1537: 4.800899217452297e-05
Position 929: 4.5865798092959804e-05
Position 899: 4.1416298305463696e-05
Position 447: 3.316755847684566e-05
Position 521: 3.122431727196765e-05
Position 890: 2.6099457988525263e-05
Position 223: 2.0148476871038355e-05
Position 970: 1.471170360307238e-05
Position 1038: 1.3626665893224509e-05
Position 2163: 8.108726605475512e-06
Position 803: 7.685641331621453e-06
Position 1328: 5.808523458357312e-06
Position 815: 4.811863755911551e-06
Position 183: 4.446517521075363e-06
Position 796: 3.1749061560088034e-06
Position 951: 3.0253551212733642e-06
Position 202: 2.33864821443694e-06
Position 1055: 2.1005951979041464e-06
Position 1049: 1.1960552008295559e-06
Position 1333: 1.1821215733647238e-06
Position 192: 8.864741202685535e-07
Position 188: 8.09609120224982e-07
Position 444: 7.663274515860265e-07
Position 138: 7.212587026386981e-07
Position 954: 5.213646415298104e-07
Position 259: 5.093516189681355e-07
Position 301: 5.051989366041404e-07
Position 243: 4.241847100632398e-07
Position 131: 3.4632661363736106e-07
Position 713: 2.971493392696196e-07
Position 914: 2.892316477072764e-07
Position 155: 2.19777304862482e-07
Position 958: 2.1155573564959312e-07
Position 748: 2.106343726889314e-07
Position 1311: 1.7665641125741323e-07
Position 1042: 1.73400977476805e-07
Position 479: 1.721581082436798e-07
Position 240: 1.2568579253414048e-07
Position 548: 4.749846127483229e-08
Position 569: 2.8796268717835404e-08
Position 805: 2.0420958698194542e-08
Position 592: 9.195178933112866e-10
Position 1475: 6.083709575106837e-10
Position 741: 3.706670896621685e-12
Position 942: 3.034362003126721e-12
