Gene = Sdhc
Position 265: 3.0547627707822785e-08
Position 244: 2.2837651438192498e-08
Position 128: 2.061640495384571e-08
Position 894: 1.1511525610124838e-08
Position 7121: 4.432039281090602e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6943: 0.9829853773143061
Position 4790: 0.8953128702079215
Position 14446: 0.4765724396042938
Position 20697: 0.2631056979080978
Position 11847: 0.22939778812125147
Position 12097: 0.18833961311823555
Position 3127: 0.13052161037957882
Position 21355: 0.11431817296032198
Position 10788: 0.09871168436285896
Position 12345: 0.08317491178773809
Position 4544: 0.08308590033425646
Position 4520: 0.06208611544328234
Position 15099: 0.06196609867090666
Position 4347: 0.05013447317054191
Position 4586: 0.0450000517773057
Position 11155: 0.04426844673105727
Position 13649: 0.043539933476871004
Position 14810: 0.03990234111216843
Position 16927: 0.026788729077823037
Position 9956: 0.026341638427687417
Position 8559: 0.02325424974273215
Position 3148: 0.022869618957552112
Position 5465: 0.02165829811103084
Position 2498: 0.0200267891781921
Position 15327: 0.019931418447065374
Position 5543: 0.017684933345864292
Position 16133: 0.016924114845074823
Position 13922: 0.016121661027482716
Position 6013: 0.01460628774150812
Position 6966: 0.01399131260377045
Position 14724: 0.012603910919444614
Position 7544: 0.009620078721471402
Position 13630: 0.009034380916208826
Position 5518: 0.008562031622026496
Position 9425: 0.008394420737783088
Position 7590: 0.007913105685709845
Position 18698: 0.007462171086506056
Position 9723: 0.007332181113767293
Position 10524: 0.007316601055915517
Position 15240: 0.006169323865895807
Position 18204: 0.005763095444639761
Position 7957: 0.005751634309390868
Position 5499: 0.005630235460030102
Position 12112: 0.005354767896458025
Position 2494: 0.0052916657648474155
Position 4277: 0.004586282912636902
Position 11522: 0.004495360102507444
Position 9377: 0.0043101128345866095
Position 7887: 0.004295207506442605
Position 7751: 0.0040046707218281356
Position 9800: 0.003862981298689761
Position 6748: 0.0037678394296474984
Position 9045: 0.003552645804044617
Position 12141: 0.0032454475849211994
Position 4732: 0.00318241090751324
Position 12318: 0.0031665782622874714
Position 4230: 0.002916055068567241
Position 16048: 0.0028016412927120812
Position 13696: 0.002687443797315418
Position 2608: 0.0026466256562845893
Position 9070: 0.002625870387419785
Position 11594: 0.00257229780318996
Position 7193: 0.0025117391786978983
Position 8336: 0.002494996499064186
Position 6916: 0.002445914349723261
Position 8583: 0.002428590024330561
Position 4354: 0.0020061919078309884
Position 2513: 0.001955870397779624
Position 5113: 0.0018607401604558659
Position 8652: 0.0017815380890224667
Position 2927: 0.001763555321910596
Position 2087: 0.0016758810872372107
Position 4691: 0.0016533290224642944
Position 7400: 0.0014941245106927133
Position 3894: 0.0014330073802673628
Position 7279: 0.0014310071122516908
Position 7564: 0.0013338049715537453
Position 6672: 0.001329791655049335
Position 6715: 0.0013041498744376014
Position 8418: 0.0012976247991901718
Position 8832: 0.0012450653489406635
Position 2962: 0.0012437160056843932
Position 9374: 0.0012004735844189638
Position 982: 0.0011582296250454704
Position 8036: 0.001140991702427571
Position 2237: 0.001131434193085805
Position 5615: 0.001073730035306712
Position 1649: 0.0010125317175573257
Position 3191: 0.001003553244818219
Position 2327: 0.0009788673910473965
Position 9858: 0.0009734933870857994
Position 13900: 0.0009636633802694936
Position 6009: 0.0009368874549772046
Position 11035: 0.0009203713109567083
Position 9466: 0.0008853973865982272
Position 9503: 0.0008794387908835644
Position 1522: 0.0008784361356454839
Position 873: 0.0008706720450663712
Position 3812: 0.0008556742242508048
Position 10991: 0.0008434523685926483
Position 4524: 0.000783566167108197
Position 9765: 0.0007150937058594629
Position 4502: 0.0006973242179277643
Position 3860: 0.00067536144667674
Position 5970: 0.0006528938832576008
Position 2549: 0.0006220706060049333
Position 9833: 0.0006194017468080172
Position 3936: 0.0005569399283913745
Position 7842: 0.0005555854441769907
Position 12373: 0.00052284911772262
Position 9900: 0.0004914877159444726
Position 7500: 0.00045777733441663835
Position 8226: 0.00044330066028949565
Position 2056: 0.0004326411562270007
Position 10474: 0.0004314676255557093
Position 4937: 0.00041811531204836847
Position 8870: 0.00040265339039273896
Position 451: 0.00038215198447809356
Position 6061: 0.00036668522308081907
Position 2574: 0.0003403998482519013
Position 2185: 0.0003355355603515109
Position 8007: 0.00033370268456584066
Position 2439: 0.000309211668769148
Position 7729: 0.00030907079225685695
Position 5377: 0.0003064563667394968
Position 5151: 0.00030365922969413997
Position 295: 0.00029456144857079703
Position 7671: 0.0002881068412395517
Position 1397: 0.0002851383978197336
Position 2457: 0.0002707436432046092
Position 9513: 0.0002702044342957665
Position 1617: 0.00026885356348006013
Position 2886: 0.00025938971938566763
Position 8995: 0.0002384873602879426
Position 7245: 0.0002335223357741743
Position 1489: 0.00019456948709516576
Position 9915: 0.00019127802845160264
Position 750: 0.0001844583736753463
Position 684: 0.0001754662187703764
Position 7894: 0.00017038644727499687
Position 9892: 0.00015760683876311573
Position 7478: 0.00014866187199609384
Position 144: 0.0001474422745499035
Position 761: 0.00013567801347257172
Position 385: 0.00011978515209997429
Position 9250: 0.00011293041246214306
Position 578: 8.909954962867178e-05
Position 8883: 8.680393096448091e-05
Position 7719: 7.13839612241104e-05
Position 7225: 5.427622841062847e-05
Position 2530: 3.067356543981892e-05
Position 7483: 2.307907071868415e-05
Position 7486: 1.7210445520678383e-05
Position 8010: 1.3464576066697208e-05
Position 2074: 7.721438167955748e-06
Position 7822: 6.782956454679064e-06
Position 915: 6.128018164578648e-06
Position 1656: 5.442335062385705e-06
Position 620: 5.084814169179364e-06
Position 8167: 4.125135470225372e-06
Position 7440: 4.10929817659894e-06
Position 793: 4.060665612691145e-06
Position 7338: 3.7108698136277255e-06
Position 7372: 3.6547209374969813e-06
Position 188: 3.428545043473578e-06
Position 7333: 3.4253164721000986e-06
Position 7456: 3.340236777352823e-06
Position 7856: 2.5781304234432518e-06
Position 5198: 2.140964642266011e-06
Position 7644: 1.736232325396405e-06
Position 8118: 1.564323619930275e-06
Position 8200: 1.3723997638344853e-06
Position 8603: 6.518650254682284e-07
Position 8125: 5.202648259910626e-07
Position 7437: 4.87831238783162e-07
Position 7254: 3.4035969456915036e-07
Position 3283: 2.119697577632503e-07
Position 7906: 7.049204519503795e-10
Position 7267: 2.2039083107040803e-11
