Gene = Fxyd5
Position 7629: 0.00061458086837728
Position 5046: 0.0006122578631804876
Position 3146: 0.0005760961863005259
Position 5831: 0.000551395526138759
Position 6070: 0.000546621033115516
Position 2385: 0.0005448169642597127
Position 2363: 0.0005400890472121798
Position 1638: 0.0005134628777370444
Position 3161: 0.0005084225987956243
Position 6441: 0.0004920191867594951
Position 1414: 0.0004898930623639904
Position 5692: 0.00047615912896636854
Position 3438: 0.00047523333091903196
Position 7484: 0.000461255673285611
Position 1456: 0.00045097348706745215
Position 1084: 0.0004457247916963329
Position 2709: 0.000445520062660933
Position 1955: 0.0004349103659677921
Position 7468: 0.0004347659435648762
Position 1898: 0.0004029022618513433
Position 7686: 0.0004020572672194006
Position 3156: 0.00039921710561148516
Position 8363: 0.0003699523865184967
Position 7539: 0.00036022209820532267
Position 6115: 0.0003555265471497953
Position 5743: 0.00035463552861397096
Position 2077: 0.000350391567011381
Position 528: 0.0003311224763422375
Position 3495: 0.0002900323209606936
Position 1128: 0.0002867166178506361
Position 548: 0.0002814221955417843
Position 3528: 0.0002743852605820576
Position 3229: 0.0002667165677794047
Position 3615: 0.00026632552730015665
Position 4213: 0.00026291555303615795
Position 4425: 0.0002566312106858401
Position 642: 0.00024118566938802395
Position 4882: 0.00024041274313265517
Position 4894: 0.00022943184536210382
Position 7442: 0.00021137377210365867
Position 1278: 0.000207385768661465
Position 1385: 0.00020358221774675883
Position 3534: 0.00019833569227772975
Position 603: 0.00019556075188672335
Position 2267: 0.00019484141344356122
Position 4839: 0.00018537021458430513
Position 3545: 0.00018102381263685014
Position 3055: 0.00018059268938541492
Position 2771: 0.00017812308705106132
Position 3643: 0.00017422102991212026
Position 942: 0.00017152698151703784
Position 5871: 0.00014965813741877284
Position 2962: 0.00012591487697473423
Position 2777: 0.00011191005542518861
Position 1374: 0.00010910631905568244
Position 2780: 0.00010730440337734181
Position 2774: 0.00010009690632382506
Position 2051: 9.41917450104087e-05
Position 3243: 8.407516533353153e-05
Position 4264: 8.330503166252486e-05
Position 552: 8.203637776095502e-05
Position 713: 7.947913949299035e-05
Position 925: 7.309523864515137e-05
Position 706: 6.109454730528763e-05
Position 2038: 6.005040726630023e-05
Position 789: 5.7725002595536274e-05
Position 4593: 4.0063784172851246e-05
Position 5254: 3.929359873157225e-05
Position 637: 2.6482798455484176e-05
Position 4165: 2.2236647400578464e-05
Position 131: 2.1679936130396837e-05
Position 767: 1.4369236604089681e-05
Position 3954: 1.3606461156414008e-05
Position 959: 1.2090025663567952e-05
Position 5612: 1.0359564010597475e-05
Position 3440: 8.873451340660404e-06
Position 5091: 6.229225428482029e-06
Position 1421: 5.129795991683816e-06
Position 459: 5.0767372715838795e-06
Position 639: 5.032347705271011e-06
Position 1292: 4.499194265598747e-06
Position 434: 3.877046793994339e-06
Position 342: 3.833819959640534e-06
Position 710: 3.3675908018598855e-06
Position 869: 2.602965703976804e-06
Position 608: 2.5108487018820117e-06
Position 1209: 2.446414343994853e-06
Position 967: 2.323347197277108e-06
Position 4843: 2.1361814149816744e-06
Position 2365: 2.0864784167207127e-06
Position 872: 2.044879345305962e-06
Position 369: 1.879065782886935e-06
Position 719: 1.7018563846128386e-06
Position 2440: 1.3867966784763025e-06
Position 464: 1.1520558065605278e-06
Position 202: 1.0454756953991296e-06
Position 823: 1.0226691851488668e-06
Position 1089: 9.935335085536973e-07
Position 338: 8.404201477187775e-07
Position 653: 6.667111953011201e-07
Position 461: 6.386634479898334e-07
Position 530: 5.27007011720877e-07
Position 389: 3.6955953681907206e-07
Position 1223: 2.812844810652246e-07
Position 1971: 2.1139564653155583e-07
Position 5983: 1.566294239611051e-07
Position 188: 1.030940551252416e-07
Position 3750: 1.0181874672299556e-07
Position 1938: 8.962566571074772e-08
Position 456: 5.573080612000767e-08
Position 265: 4.250538624364807e-08
Position 261: 2.7791552402803823e-08
Position 779: 9.258398891404708e-10
Position 619: 1.5754576179323616e-10
Position 183: 9.22042193381048e-12
Position 819: 6.2645185371353386e-12
Position 888: 6.2507325285586584e-12
Position 773: 3.5979515603918746e-12
