Gene = Sh3bp2
Position 456: 3.5635861868354664e-06
Position 166: 3.133601371519424e-06
Position 72: 2.859844684553701e-06
Position 108: 2.843002708273808e-06
Position 218: 1.5867303774404802e-06
Position 530: 1.551416441382428e-06
Position 163: 1.2735796967736695e-06
Position 569: 1.1925705694843939e-06
Position 394: 1.0650096149197644e-06
Position 213: 9.101406565196755e-07
Position 168: 6.589931467873825e-07
Position 323: 5.790820892620046e-07
Position 509: 5.186439397432522e-07
Position 487: 5.127121817002636e-07
Position 654: 1.5624796640180026e-07
Position 287: 8.50414478635182e-08
Position 252: 8.014322683212908e-08
Position 454: 7.517661281698068e-08
Position 418: 7.451261299136231e-08
Position 550: 7.099598469780455e-08
Position 245: 5.0869950545717375e-09
Position 247: 3.730049002774487e-09
Position 193: 3.6796238067547293e-09
Position 658: 3.237388154456975e-09
Position 87: 2.1451757698438786e-09
Position 254: 1.8500083408459673e-09
Position 463: 3.4290376811278487e-10
Position 507: 2.0779163928537086e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4598: 0.862567311585969
Position 11005: 0.4492079555493979
Position 16382: 0.39427991541497887
Position 6770: 0.3939432450718154
Position 13625: 0.30720306064017133
Position 10372: 0.2902995641273158
Position 2744: 0.27824580532297605
Position 3645: 0.18221693897656333
Position 3789: 0.14363273800130436
Position 4851: 0.1118318438700492
Position 11495: 0.09916756520757253
Position 3737: 0.07273798936535282
Position 4817: 0.06868690845317843
Position 14238: 0.05225236997509837
Position 16040: 0.05170516390171384
Position 6889: 0.049736788312695214
Position 5024: 0.046090557376786724
Position 6130: 0.045079820963376045
Position 4611: 0.04444728492044813
Position 11271: 0.042786482308860764
Position 697: 0.04178845710913342
Position 968: 0.03495073533970007
Position 8356: 0.034055576846971504
Position 6734: 0.03194081549602236
Position 11446: 0.030196859434450628
Position 743: 0.027343890466986005
Position 4792: 0.025979483458008854
Position 3689: 0.01782109827211539
Position 1381: 0.01718904522678174
Position 4635: 0.016477206609341842
Position 5809: 0.01570676272602454
Position 10541: 0.009787664004658969
Position 944: 0.008644905884411665
Position 5088: 0.007813247205307806
Position 4857: 0.006413193859614462
Position 2571: 0.006018712625050342
Position 779: 0.005970038541745537
Position 6111: 0.005258206902866649
Position 991: 0.005050762226881854
Position 3694: 0.004771857514662083
Position 3660: 0.0046609574480112725
Position 8229: 0.004643348394314863
Position 1304: 0.004422717355105545
Position 4838: 0.004310784401429661
Position 800: 0.004105826959508957
Position 12825: 0.0037343369312682977
Position 6041: 0.003256095656798473
Position 909: 0.00320261273552981
Position 2798: 0.00301181422595672
Position 3000: 0.0028223791443335107
Position 7397: 0.0023847012221622243
Position 5205: 0.0022639056584526766
Position 10054: 0.002236908124392864
Position 4888: 0.0019498684374529161
Position 5253: 0.0019035963203822498
Position 7439: 0.0017317736364779934
Position 679: 0.0016057750665252738
Position 576: 0.001500249088423634
Position 10677: 0.0014091627360471213
Position 3438: 0.0012420523934084918
Position 2276: 0.0012366281855923122
Position 3975: 0.0011671082855704135
Position 7105: 0.0011560337084445835
Position 4638: 0.0010932571498491923
Position 3970: 0.0010652514796972476
Position 3948: 0.001048103353430423
Position 4761: 0.0009742239970794914
Position 1188: 0.0009639188072837191
Position 1256: 0.0009143901818278458
Position 5649: 0.0008625004905733948
Position 368: 0.0008422034118512595
Position 1447: 0.0007308554544163625
Position 1566: 0.0006379090039236052
Position 2701: 0.0005392959169705704
Position 3536: 0.0004775087144493347
Position 973: 0.0004719236817521109
Position 1338: 0.00040643853482779844
Position 997: 0.00033018396414222044
Position 7234: 0.0003273505885946598
Position 1770: 0.000320449564812807
Position 3106: 0.00030949104133329546
Position 6458: 0.0002772711321686919
Position 629: 0.000253321606938038
Position 2652: 0.0002431241191203851
Position 2464: 0.0002336573561947514
Position 1310: 0.00022096658026515264
Position 5208: 0.0002124310721178863
Position 4346: 0.00021192816408131246
Position 5777: 0.00021026201189311682
Position 1264: 0.0002063346682652408
Position 3230: 0.00020237597795457312
Position 5673: 0.00020173621690338202
Position 2065: 0.00017696042005268048
Position 2312: 0.00016886061509816186
Position 382: 0.00015242389359047535
Position 2120: 0.00011423475350891301
Position 1531: 0.00010439536622067991
Position 1806: 8.89479691555688e-05
Position 951: 5.1104690279217145e-05
Position 2024: 4.668725251091827e-05
Position 2435: 4.0681023396736784e-05
Position 2162: 3.189596862367275e-05
Position 2576: 2.7680210682466386e-05
Position 156: 1.6696676221730827e-05
Position 1535: 1.3722347559471234e-05
Position 1692: 1.2990404786707748e-05
Position 1423: 1.1881326339493909e-05
Position 1345: 1.0670895841417415e-05
Position 710: 1.0591952335861936e-05
Position 841: 1.0413545539896797e-05
Position 5731: 1.0317920328201465e-05
Position 332: 8.744005430203988e-06
Position 5309: 8.099507920786186e-06
Position 718: 7.445468652744295e-06
Position 1082: 7.298550070590264e-06
Position 1046: 6.650555116764147e-06
Position 5118: 6.122394679783646e-06
Position 852: 3.6487681448155256e-08
Position 878: 3.331570331221009e-08
Position 294: 2.2429352417116496e-08
Position 384: 1.8240354771366518e-08
Position 1019: 1.5215984780754598e-08
Position 978: 7.352250482251626e-09
Position 483: 3.8623819905358844e-09
Position 712: 1.2096072357921643e-09
Position 318: 1.023298411968314e-09
Position 175: 2.5035905443824177e-10
Position 723: 1.4723505899569351e-10
Position 300: 1.01824505314737e-10
Position 459: 9.552927443304152e-11
Position 204: 9.22824414252528e-11
