Gene = Dbf4
Position 18721: 0.00371457900665484
Position 939: 0.003453314470896109
Position 21201: 0.0033293097141654363
Position 11506: 0.003320465877942491
Position 12099: 0.003316578175465832
Position 16558: 0.0032510455487180694
Position 11480: 0.0026542335755348734
Position 19434: 0.002585288698810656
Position 19109: 0.002238270097053843
Position 14315: 0.002037795711915545
Position 4343: 0.0019747076085554274
Position 16385: 0.0018243001185310587
Position 16417: 0.0016824363974828633
Position 12835: 0.0015484114816136456
Position 585: 0.0014644943146772907
Position 23183: 0.0012968335648250982
Position 3168: 0.0012704515458970848
Position 23661: 0.0012700462351050467
Position 673: 0.0012271733997059565
Position 587: 0.001183448504953558
Position 274: 0.0011551644099149052
Position 24814: 0.0011052972859358972
Position 8397: 0.001069115321046351
Position 2251: 0.0009854372650738804
Position 19452: 0.0009625288653637473
Position 286: 0.0009351995671855681
Position 19313: 0.0009135369294656757
Position 14895: 0.0008979653499331505
Position 1500: 0.0008256037582903865
Position 15122: 0.0008076539285495971
Position 14255: 0.0007645210525496222
Position 14824: 0.0007094324678370656
Position 8668: 0.000660396431822213
Position 14369: 0.0006251172865039633
Position 404: 0.0006236632622200428
Position 15248: 0.0006217295070867582
Position 6784: 0.0006151336494475758
Position 15245: 0.0005926796278475346
Position 6447: 0.0005879588022750524
Position 7345: 0.0005404462336135285
Position 15128: 0.0005265093484660931
Position 19599: 0.000513828974070466
Position 15033: 0.00042703970598516956
Position 12754: 0.0004157816868210983
Position 7517: 0.0003233106754986299
Position 1534: 0.0003155487260241479
Position 13133: 0.00031460838323985437
Position 541: 0.0002947618053561435
Position 1223: 0.00028862406488254196
Position 14293: 0.0002794893582549234
Position 501: 0.0002694166346512782
Position 796: 0.0002594897299882922
Position 15186: 0.00025373267025996624
Position 363: 0.0002466266682485309
Position 1078: 0.0002439183699989896
Position 6699: 0.0002421549190888147
Position 679: 0.00024155312513193962
Position 3482: 0.00022798875298366255
Position 142: 0.0002268212873278527
Position 4903: 0.00020457795214439363
Position 6828: 0.0002016355525963898
Position 1458: 0.00019987974333639095
Position 2300: 0.00019963523330097517
Position 2654: 0.0001991618887375715
Position 2915: 0.00019624411664675976
Position 710: 0.00017794152039641987
Position 15044: 0.00017282706800544634
Position 4853: 0.0001657743801606014
Position 1524: 0.00013731031768056902
Position 195: 0.00012181664099762171
Position 14519: 9.211409662947762e-05
Position 591: 8.355900660910036e-05
Position 19410: 7.242984946504589e-05
Position 903: 7.183580102909804e-05
Position 15208: 6.74128534635536e-05
Position 15282: 6.250533664820578e-05
Position 885: 6.05319260751945e-05
Position 1169: 5.220635368057432e-05
Position 314: 4.163277945817845e-05
Position 14487: 4.159636498793843e-05
Position 14899: 3.8874252486897025e-05
Position 1551: 3.716131372882185e-05
Position 1921: 3.4762821259779986e-05
Position 547: 3.476186678131966e-05
Position 688: 3.089487065803459e-05
Position 26: 3.050557312861539e-05
Position 786: 2.6657318788365943e-05
Position 630: 2.2898137994921005e-05
Position 807: 2.0799492933780005e-05
Position 140: 1.931288468348433e-05
Position 779: 1.7740317672622423e-05
Position 921: 1.6620337944764546e-05
Position 589: 1.5709241915061393e-05
Position 923: 1.5659296040601776e-05
Position 1791: 1.500584395738928e-05
Position 696: 1.4937177603120713e-05
Position 2516: 1.4351461412330241e-05
Position 847: 1.2793208525595446e-05
Position 2281: 1.1627768904381452e-05
Position 1121: 1.1575335966245347e-05
Position 398: 1.1237147102630633e-05
Position 553: 1.1018638023691324e-05
Position 14854: 1.0991077590955015e-05
Position 392: 1.0665099056480748e-05
Position 1925: 1.0514938253473683e-05
Position 14303: 1.0177725036181872e-05
Position 2503: 9.648400558705326e-06
Position 357: 8.836777707778205e-06
Position 367: 8.78272628703664e-06
Position 2543: 8.72113163713383e-06
Position 152: 8.612871926665609e-06
Position 14516: 7.823057531932041e-06
Position 2493: 7.5758394348977745e-06
Position 394: 6.968096955718259e-06
Position 302: 6.9544018899316365e-06
Position 816: 6.247030806631698e-06
Position 2286: 6.036910423745764e-06
Position 1750: 5.7456631524822074e-06
Position 736: 5.216998848296818e-06
Position 324: 5.031547163595697e-06
Position 2275: 4.150501723711106e-06
Position 1546: 3.588020126515669e-06
Position 2297: 2.716607879936474e-06
Position 1806: 2.4661050968962547e-06
Position 1656: 2.053208677811785e-06
Position 1931: 1.8699557180413604e-06
Position 2278: 1.607396009715956e-06
Position 16264: 1.598860916714608e-06
Position 2253: 1.293148338126815e-06
Position 387: 2.901694687927277e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1322: 0.996469770228111
Position 22903: 0.9649386292241441
Position 14152: 0.9642956229493543
Position 12655: 0.9132923764952956
Position 10415: 0.851161810389999
Position 15352: 0.7320782106675776
Position 14355: 0.7078769513574484
Position 23854: 0.500628892912043
Position 16877: 0.4550892329737028
Position 18975: 0.4137134761710526
Position 18883: 0.40364703493501203
Position 14927: 0.37507018857735364
Position 24046: 0.369807990905786
Position 19524: 0.27404572867760957
Position 17802: 0.26455001123720534
Position 15103: 0.25328572480006545
Position 9896: 0.19077680039873765
Position 17799: 0.17517621825815874
Position 10720: 0.14767599670576062
Position 19000: 0.1389830733762963
Position 18460: 0.12250821065226397
Position 18166: 0.11013073817886326
Position 8272: 0.10577311439944197
Position 18483: 0.0890045021102677
Position 14368: 0.08881892031958998
Position 19818: 0.08260188244829016
Position 14388: 0.08182345966068585
Position 14405: 0.07143010154467684
Position 2415: 0.05581712144033375
Position 24553: 0.052704821564433284
Position 25652: 0.05151947926990543
Position 18140: 0.04940371340974604
Position 17528: 0.041377231569763806
Position 916: 0.03865842909049834
Position 5808: 0.03766388787786318
Position 15321: 0.03643764449696863
Position 24620: 0.035812926960680655
Position 2464: 0.03480700840956704
Position 10098: 0.03340992022046374
Position 16808: 0.031586212598069034
Position 25416: 0.03125850243720909
Position 10469: 0.02975866519394869
Position 2923: 0.02857749448890644
Position 24650: 0.028124528447262456
Position 9775: 0.026140317498053945
Position 23514: 0.02606681557271812
Position 25380: 0.02528173443013434
Position 14762: 0.02521993243942065
Position 18206: 0.025070618137415842
Position 18050: 0.02389908497746093
Position 482: 0.022940990398708186
Position 23240: 0.021798066748723446
Position 23182: 0.021017356586631595
Position 24626: 0.019372721064103638
Position 14327: 0.017822357554551457
Position 25059: 0.015646003390940508
Position 18410: 0.015295161127702992
Position 18178: 0.01523349295746693
Position 25343: 0.014402066564326087
Position 23265: 0.014156218408523755
Position 23143: 0.0140462445836548
Position 12985: 0.013502010793077916
Position 10730: 0.012857128729991374
Position 656: 0.012804178961672774
Position 22206: 0.012767330748888087
Position 2939: 0.01270960004738323
Position 20823: 0.012429193226911986
Position 19310: 0.011218355111999201
Position 22225: 0.011122076922814458
Position 19489: 0.01095483604620654
Position 11388: 0.010213121786691095
Position 23811: 0.01003299444377128
Position 24765: 0.009804675092437693
Position 10697: 0.009262356440229429
Position 15659: 0.008679348307256633
Position 16371: 0.008489379720332188
Position 17828: 0.0077536056531135435
Position 14742: 0.00772121091121763
Position 22201: 0.006927272250319547
Position 23591: 0.006542270281963682
Position 2898: 0.006150536888236046
Position 938: 0.005812580687794268
Position 23339: 0.005521085587695315
Position 384: 0.005476460800597594
Position 19559: 0.00546752426531776
Position 23608: 0.005448898431008672
Position 837: 0.005114453250097324
Position 23766: 0.005085818642624275
Position 15016: 0.005066042801408033
Position 23718: 0.0050469079435184585
Position 8233: 0.00498445513137542
Position 23099: 0.0048002789075633065
Position 10863: 0.00444562228877952
Position 2695: 0.004319845890479328
Position 24862: 0.003903543177772073
Position 2692: 0.0038388553470221883
Position 1107: 0.0037052046042778653
Position 14824: 0.003691737328561665
Position 13077: 0.003442246762368863
Position 13179: 0.003407331246459229
Position 21078: 0.0033293097141654363
Position 12032: 0.003316578175465832
Position 14428: 0.0032798476234270828
Position 457: 0.0029586311928406425
Position 25142: 0.002806456948473315
Position 23342: 0.0026618747830041705
Position 19492: 0.002428457060033136
Position 2790: 0.001993660842334443
Position 13120: 0.0019427096717040116
Position 2995: 0.0019300045220936506
Position 1121: 0.0019184341954748903
Position 10662: 0.0018745954335119821
Position 13167: 0.0016348457588454728
Position 2845: 0.0014663282198296523
Position 1375: 0.0014551660112198481
Position 16540: 0.0014273009602725213
Position 15618: 0.0012694965980650863
Position 4167: 0.0011922267396522622
Position 16473: 0.0011794914217110495
Position 1075: 0.0011531919956240897
Position 6612: 0.0010589241211327808
Position 12411: 0.0010178461189216982
Position 5581: 0.0010097588663124935
Position 21424: 0.0009811821797273308
Position 14968: 0.0009774410324432624
Position 23299: 0.0009247396595618864
Position 2723: 0.0009005379785877486
Position 14854: 0.0007713542873531777
Position 816: 0.0007247212573464247
Position 14895: 0.0007047745195934493
Position 15110: 0.0007020617701817072
Position 2626: 0.000669213913813946
Position 1024: 0.0006682597244444051
Position 8584: 0.000660396431822213
Position 24559: 0.0006555313634791065
Position 24349: 0.000595968123017725
Position 2417: 0.0005856457559417298
Position 3079: 0.0005671949741686138
Position 2159: 0.0005645758538680405
Position 14704: 0.0005561443858546368
Position 408: 0.0005336464942401715
Position 4223: 0.0005185150501927772
Position 19189: 0.0005004616424857872
Position 14333: 0.0005000336918981922
Position 2654: 0.00047885675405163466
Position 1247: 0.00045764628567603196
Position 2144: 0.00044855985739168804
Position 17002: 0.0004345712464530828
Position 14172: 0.0004224082994376704
Position 4790: 0.0003703523323049953
Position 14296: 0.0003629207551525567
Position 15064: 0.0003624617261782311
Position 766: 0.000342937538408181
Position 19370: 0.0003411483764455992
Position 20479: 0.00034086861464454243
Position 23691: 0.00033106743053292804
Position 7093: 0.00032705444455187715
Position 7372: 0.0003233106754986299
Position 1021: 0.0002931899547045747
Position 14299: 0.00028889705128596255
Position 16759: 0.0002671515386054688
Position 1042: 0.0002555114978061548
Position 4181: 0.00025077353699502265
Position 6330: 0.0002455494392120243
Position 14831: 0.00024334317323297067
Position 1338: 0.00023452357487957487
Position 902: 0.0002311833155118687
Position 3330: 0.00022798875298366255
Position 7117: 0.0002133917890616513
Position 320: 0.00020784785483055448
Position 847: 0.00019872516850118563
Position 2568: 0.0001980697021502629
Position 6353: 0.00017867031599992512
Position 14744: 0.0001772662002468083
Position 3038: 0.00017274421440178638
Position 6294: 0.00016373904706310294
Position 17428: 0.00016270531452474606
Position 3130: 0.00015358617243026586
Position 14273: 0.0001510230261327545
Position 688: 0.00014617857638962815
Position 1126: 0.00014096954787769787
Position 709: 0.00013850164012263716
Position 15164: 0.00012626426289871805
Position 2088: 0.00012324613561633032
Position 15020: 0.0001106462525089723
Position 21338: 9.422466817416362e-05
Position 795: 6.955354558591079e-05
Position 1147: 6.491815917524921e-05
Position 3033: 6.463761161710974e-05
Position 1050: 6.158563025639232e-05
Position 878: 6.096259096749328e-05
Position 5701: 6.0690970575764e-05
Position 723: 5.40016511298927e-05
Position 1037: 5.134505808258743e-05
Position 605: 5.001979304990128e-05
Position 1029: 4.37260271955212e-05
Position 921: 4.3671386699145404e-05
Position 521: 3.902774888619862e-05
Position 2188: 3.777278034209672e-05
Position 853: 3.5684134770606654e-05
Position 2052: 3.404749205663876e-05
Position 1591: 2.788595473894935e-05
Position 947: 2.417654344200557e-05
Position 337: 2.3810532511715205e-05
Position 489: 2.031618468327175e-05
Position 524: 1.822006879472753e-05
Position 1128: 1.6566120578237797e-05
Position 14583: 1.644817410402551e-05
Position 14660: 1.642671215249196e-05
Position 2381: 1.5509340465079903e-05
Position 730: 1.403075579575012e-05
Position 1849: 1.3871995371749316e-05
Position 4075: 1.3192281715365347e-05
Position 1820: 1.2497346686217736e-05
Position 14773: 1.0927386161093857e-05
Position 2501: 1.0311179736554377e-05
Position 2597: 8.478332668508848e-06
Position 2436: 7.954608655782119e-06
Position 1708: 7.659568675920446e-06
Position 15282: 7.4530693800460635e-06
Position 232: 7.075338674682049e-06
Position 3046: 6.611206999404313e-06
Position 1743: 3.9835045574615664e-06
Position 1798: 3.6933704785073413e-06
Position 2193: 3.6585450606800156e-06
Position 2564: 2.991893662559722e-06
Position 1334: 2.713099724052211e-06
Position 1386: 2.4228259078788373e-06
Position 1753: 1.9124732870174308e-06
Position 16088: 1.5988609167146056e-06
Position 15391: 1.3761819799485829e-06
Position 1567: 1.2173231108693973e-06
Position 1223: 4.69228939735073e-07
Position 1805: 3.411665281810103e-07
Position 2768: 2.167550892423225e-07
Position 2746: 2.0033105299838341e-07
Position 312: 7.833484698896607e-08
Position 564: 5.455496501129555e-08
Position 257: 3.44965190146207e-08
Position 324: 3.428365442588328e-08
Position 733: 1.222931649761882e-08
Position 786: 1.074966656962381e-08
Position 696: 1.0447200673353336e-08
Position 670: 1.0105032473118914e-08
Position 322: 8.824940528302084e-09
Position 568: 3.0753802513553795e-09
Position 1169: 9.267152424488089e-10
Position 574: 5.908445360826121e-10
Position 237: 2.249820504602865e-10
Position 576: 5.972682632180976e-11
Position 98: 3.3221448004756545e-11
Position 180: 1.606787940608616e-11
Position 104: 4.453939898594021e-12
Position 215: 4.174242558234724e-12
Position 187: 4.13438591544841e-12
Position 111: 2.2546533056987665e-12
Position 125: 7.792073265243637e-13
