Gene = Npat
Position 18243: 0.0014349594571837693
Position 18341: 0.0014094718710944657
Position 23500: 0.0011993782469939761
Position 1496: 0.0011691522817136879
Position 18801: 0.001083001466119807
Position 19719: 0.000996270462308495
Position 21391: 0.0009789342568735677
Position 21787: 0.0006777234683658169
Position 21365: 0.0005404605168845077
Position 787: 0.0005259491870864494
Position 123: 0.0005234277698363406
Position 2900: 0.0004960470900671857
Position 18125: 0.0004955671598412749
Position 1476: 0.0004113015775791174
Position 967: 0.0003550884962622986
Position 19661: 0.00033412990045060477
Position 19295: 0.00030922254869968503
Position 1368: 0.00028886836390639337
Position 5261: 0.00028859313199678944
Position 4487: 0.0001959816479664682
Position 3651: 0.0001613250876576145
Position 32318: 0.00012941663535719577
Position 24892: 0.00011750914483147365
Position 19736: 0.00011044828987643318
Position 4418: 9.686479867115018e-05
Position 3253: 9.412686633755601e-05
Position 2496: 9.102337240709744e-05
Position 61: 7.691705961467937e-05
Position 227: 7.385517268171827e-05
Position 476: 6.191673964817234e-05
Position 66: 6.040620424140004e-05
Position 459: 5.933597069389264e-05
Position 322: 3.074420959356638e-05
Position 8309: 2.5021303494919598e-05
Position 478: 2.4603504645758268e-05
Position 324: 2.2855158191365467e-05
Position 450: 2.133261341753741e-05
Position 264: 1.9232717832015917e-05
Position 248: 1.2519622889159285e-05
Position 1287: 1.1822204163771351e-05
Position 42: 1.1371074920698728e-05
Position 50: 7.265875266808248e-06
Position 287: 5.986780735652079e-06
Position 91: 4.981019789180319e-06
Position 110: 2.7963876117222604e-06
Position 448: 2.3106052875340024e-06
Position 15373: 2.300202270733038e-06
Position 71: 2.0076574053883263e-06
Position 258: 4.374721312499913e-07
Position 497: 2.1346644375503713e-07
Position 332: 2.0984405324402592e-07
Position 308: 1.5347212862116153e-07
Position 245: 8.857797296526835e-08
Position 48: 8.081702607153989e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19520: 0.9986746424160458
Position 29868: 0.9939840208737418
Position 22034: 0.9874036563913352
Position 21077: 0.9576134579568321
Position 19340: 0.9397096497923805
Position 8120: 0.9264236759089528
Position 18009: 0.9044309895544971
Position 15202: 0.8695438568367598
Position 11862: 0.797706811436487
Position 16837: 0.5692695661309827
Position 32776: 0.5264560797425741
Position 12990: 0.4995470697029047
Position 35523: 0.49453630479098915
Position 21298: 0.24600256741412202
Position 25777: 0.238263568811808
Position 32999: 0.23608453800537268
Position 37197: 0.2214582125338167
Position 20932: 0.1940635515718663
Position 19169: 0.14613285295637582
Position 14550: 0.11686932375549498
Position 20830: 0.10399335934920566
Position 19913: 0.10302520496013952
Position 30737: 0.09639210806059707
Position 32839: 0.09305585019552187
Position 25095: 0.08948702666994755
Position 5184: 0.08517655680771935
Position 7163: 0.08017748841269473
Position 26107: 0.06348081540381625
Position 15331: 0.06323983457638341
Position 5145: 0.062379780058638555
Position 2552: 0.0622429059401633
Position 3202: 0.06110169074276227
Position 684: 0.05444645627428468
Position 19974: 0.05370990376481736
Position 11586: 0.05049193682702829
Position 26544: 0.050274047564622774
Position 17848: 0.044998942893252306
Position 20459: 0.03769905124501169
Position 16878: 0.03732026702642608
Position 21601: 0.0367236729614172
Position 31481: 0.03406914985268204
Position 24341: 0.031059871015598848
Position 24394: 0.02985807904228029
Position 655: 0.029047018065169402
Position 1430: 0.02863306457560875
Position 19934: 0.02798782719081276
Position 31784: 0.026165030339602567
Position 33862: 0.025545912527008864
Position 30944: 0.02299335892677313
Position 21628: 0.021893755010530556
Position 28948: 0.02138548892712866
Position 5260: 0.021152910789594435
Position 21463: 0.020768751386193333
Position 36219: 0.017851866025703926
Position 3228: 0.017446622942211002
Position 31539: 0.015234601716515287
Position 36286: 0.014783784007331305
Position 26353: 0.014635822762637299
Position 4840: 0.014354469785915688
Position 33947: 0.013225743913945813
Position 20891: 0.012432546963194274
Position 24994: 0.012262851438021076
Position 625: 0.011793567447527836
Position 21995: 0.010995263824985054
Position 30275: 0.010867750670609277
Position 557: 0.009899124701662326
Position 502: 0.00981113968741164
Position 30663: 0.00909213221927222
Position 17976: 0.008497382583069321
Position 24418: 0.008347016675532412
Position 31004: 0.008298990101477582
Position 12799: 0.007901116443136761
Position 25336: 0.00776653980201996
Position 5163: 0.0077462942073453726
Position 19995: 0.007292601685070132
Position 20546: 0.006537820406724588
Position 21079: 0.00643513672809034
Position 3131: 0.006431919436427846
Position 33073: 0.006114760957778798
Position 604: 0.005679591248932714
Position 17901: 0.0053539786546000535
Position 2389: 0.005058993164754177
Position 11537: 0.004948761579794913
Position 18185: 0.004869608890406213
Position 4782: 0.004812904698862171
Position 21247: 0.004737504891814462
Position 18336: 0.004663180127523808
Position 20563: 0.004642116363291552
Position 24243: 0.004418827006065599
Position 19797: 0.0042778606332398664
Position 16667: 0.003936122084596948
Position 19212: 0.003876325994671609
Position 20723: 0.0038197244789569744
Position 1286: 0.003766801150425853
Position 26379: 0.0035797526323055754
Position 19748: 0.0034774152124223035
Position 25972: 0.0034028052499653376
Position 5128: 0.0033683901881185474
Position 1469: 0.003155767956233614
Position 26221: 0.002945491554349757
Position 2517: 0.0029424371579968426
Position 33137: 0.002746110816273661
Position 33692: 0.002740578957812191
Position 26197: 0.0026782432592519813
Position 19983: 0.0026761556222820474
Position 2422: 0.002638663146930118
Position 19806: 0.0026130291223022037
Position 18731: 0.002540652321404036
Position 2966: 0.002502916352326171
Position 28117: 0.002474253048252814
Position 4486: 0.0023387033915129346
Position 21340: 0.002279326842003033
Position 2479: 0.0022286348625182454
Position 18715: 0.002021518618408839
Position 24926: 0.0019786334539550255
Position 2993: 0.0019614013500507056
Position 20474: 0.0018418494617887008
Position 20837: 0.0018140881912785548
Position 32156: 0.0017728710807460451
Position 21099: 0.0016424069916529164
Position 30356: 0.0013648698898682213
Position 23627: 0.0012883045178089323
Position 21267: 0.0011995856901037682
Position 33601: 0.0011549306972592802
Position 3068: 0.0011458823093353386
Position 19944: 0.0011072966489760374
Position 8699: 0.0010446124152880584
Position 504: 0.0009976033888234098
Position 1534: 0.0009471112199301181
Position 20130: 0.0007887074154528064
Position 18395: 0.000787477003053676
Position 2899: 0.0007758261283484607
Position 15082: 0.0006703007233663473
Position 20010: 0.0006669300890557433
Position 30308: 0.0006523972638763109
Position 18701: 0.0006228960327384948
Position 23378: 0.0005886579659484498
Position 8650: 0.0005837193265165037
Position 1500: 0.000538490840725345
Position 21560: 0.0005234229361028059
Position 19143: 0.0005030814544039462
Position 23656: 0.00045710384483121816
Position 23467: 0.00045504179183576026
Position 21815: 0.0004402470467124829
Position 30247: 0.0004372344026772169
Position 20414: 0.00042206229858279733
Position 264: 0.0003820701094458496
Position 21102: 0.0003561281971757516
Position 2764: 0.0003475325793179994
Position 18986: 0.00033445697707820807
Position 23521: 0.0003172738728094012
Position 21635: 0.0003150144294534723
Position 23414: 0.00029445813561620646
Position 308: 0.00029028044728770277
Position 569: 0.0002748011728284076
Position 445: 0.00027025457684494593
Position 25665: 0.0002632873563134122
Position 32301: 0.00026157998995794343
Position 22329: 0.00023833238876234245
Position 22074: 0.00023442577482564873
Position 4203: 0.0002115830464210268
Position 885: 0.00020278027338592106
Position 2359: 0.00019318663281211519
Position 8588: 0.00018022470797493734
Position 24775: 0.00016601002673507457
Position 20495: 0.00014194772296789328
Position 4509: 0.00011230986637327471
Position 3606: 0.0001109398319923263
Position 1217: 0.00011057063203129031
Position 30109: 9.662326566729059e-05
Position 5083: 8.760942854430644e-05
Position 28286: 8.485710387240829e-05
Position 2783: 8.446252337713593e-05
Position 4315: 8.126340021659188e-05
Position 21149: 6.828178369380414e-05
Position 1504: 6.074665540919566e-05
Position 23409: 5.7372603963338325e-05
Position 18767: 5.573027146541154e-05
Position 18662: 5.5325913135742926e-05
Position 23333: 5.4841039247388236e-05
Position 26963: 5.0448275817061385e-05
Position 3574: 5.038525566528819e-05
Position 19955: 5.0333145512842004e-05
Position 23966: 4.848591276738574e-05
Position 2275: 4.513972486749053e-05
Position 24001: 4.426453994016043e-05
Position 18199: 4.3571366786698866e-05
Position 25280: 4.1492262654341976e-05
Position 785: 4.0972366550214836e-05
Position 22742: 3.8691098605509885e-05
Position 525: 2.7557118562437565e-05
Position 19736: 2.590572510315053e-05
Position 21254: 2.55751670770393e-05
Position 22630: 1.9544717031785033e-05
Position 20419: 1.842093782967561e-05
Position 22373: 1.7035837980288335e-05
Position 22521: 1.686491139765265e-05
Position 2805: 1.4933534929949817e-05
Position 23612: 1.3813424669733965e-05
Position 23342: 1.3131852702140654e-05
Position 23863: 1.2137098652907679e-05
Position 2575: 1.18680069995132e-05
Position 2799: 1.0823374851738889e-05
Position 1548: 1.0247063923817652e-05
Position 863: 9.627190215936074e-06
Position 269: 8.809218566456324e-06
Position 20007: 7.995031694932629e-06
Position 21125: 7.265834495561517e-06
Position 20046: 7.169350279573243e-06
Position 19821: 6.492860347886348e-06
Position 19526: 6.025700904724531e-06
Position 1342: 5.494662226118205e-06
Position 798: 4.957853068158867e-06
Position 1569: 4.25186727172207e-06
Position 1306: 4.144255909271552e-06
Position 720: 3.266097708181843e-06
Position 21362: 2.833976068081902e-06
Position 20024: 2.548498387698005e-06
Position 19529: 2.5405443266814182e-06
Position 19818: 2.1724376800684056e-06
Position 8261: 1.9818161391142135e-06
Position 19551: 1.5384224256718264e-06
Position 23541: 1.1260001559750697e-06
Position 19540: 8.70958113102138e-07
Position 19492: 5.105238078996858e-07
Position 23395: 4.1897986845117094e-07
Position 23355: 3.955744794191107e-07
Position 692: 1.9393179695266753e-07
Position 758: 1.0365184064459086e-07
Position 327: 9.988337467694666e-08
Position 364: 9.697216058316223e-08
Position 19814: 8.76244421710032e-08
Position 20014: 1.603351425248659e-08
Position 19570: 3.501899428939883e-11
