Gene = D430042O09Rik
Position 1104: 0.010672564547161298
Position 2106: 0.009498751403311445
Position 7867: 0.00902146178643262
Position 2521: 0.00830781858739696
Position 5847: 0.007893797121342562
Position 1288: 0.006454238623161731
Position 5646: 0.006027608295570343
Position 5456: 0.005967422599210168
Position 1737: 0.005736702247036767
Position 2163: 0.005537748292563293
Position 2033: 0.005471504466567862
Position 3968: 0.005084196359611304
Position 3095: 0.004756771856151057
Position 1052: 0.004402210430085925
Position 4296: 0.004036434208645144
Position 4246: 0.0038084977174122846
Position 7431: 0.0036620063537485
Position 3539: 0.003625750230024043
Position 4361: 0.003555436327648924
Position 6904: 0.0035321581265037793
Position 4578: 0.0034485627932236917
Position 1221: 0.0033346204087562354
Position 5534: 0.003334408299411993
Position 3192: 0.003228888170821158
Position 1733: 0.0031167104021464906
Position 5183: 0.003097105264418801
Position 1976: 0.0028945986649039058
Position 663: 0.0027931533348951754
Position 1027: 0.002715361236120664
Position 647: 0.0025633047843541677
Position 1157: 0.00256159505094863
Position 1142: 0.0023624880892911004
Position 1249: 0.0023350662844066838
Position 2917: 0.0022448276200125405
Position 4625: 0.002045735182944634
Position 2309: 0.0019049746726288554
Position 5803: 0.0018868944655256945
Position 2576: 0.0015713199800888214
Position 1079: 0.0013785784576036907
Position 3631: 0.0013528174820331019
Position 1752: 0.0012710916659886497
Position 448: 0.001258917573655104
Position 2359: 0.001204890208698705
Position 3574: 0.001060278602873519
Position 4947: 0.0010531841028684442
Position 3371: 0.0010500952792316537
Position 2801: 0.0010111351859905457
Position 873: 0.0009636920905924975
Position 5192: 0.000800139856659039
Position 881: 0.0007969654246799114
Position 4887: 0.0007687269607275749
Position 489: 0.0007459683877872724
Position 1624: 0.0007367994255684052
Position 2748: 0.0006048713586269093
Position 3472: 0.0005374079835277025
Position 4356: 0.0005278135029487953
Position 486: 0.0004705866972964897
Position 266: 0.0004326722866833584
Position 459: 0.000402892195031828
Position 224: 0.0003932262423438285
Position 2718: 0.00035443986809973084
Position 840: 0.00034230074341046743
Position 3018: 0.00032380876642134287
Position 3229: 0.00030186943723506805
Position 650: 0.0002911891495803037
Position 2640: 0.00025224527713025045
Position 969: 0.00017549914707158884
Position 1562: 0.00015000283727708557
Position 522: 0.00013090223434989825
Position 1166: 0.00012370329840058863
Position 98: 8.934477175576267e-05
Position 218: 7.717000861664141e-05
Position 132: 7.690847258581788e-05
Position 203: 7.595721688765632e-05
Position 1255: 3.865805803404859e-05
Position 259: 3.8269248623183445e-05
Position 502: 1.234190528520051e-05
Position 118: 9.507133099438098e-06
Position 1321: 7.500985476773299e-06
Position 112: 4.497500802477962e-06
Position 973: 4.344908113767036e-06
Position 2221: 4.338856289640893e-06
Position 309: 4.027321461785319e-06
Position 156: 2.7684902657458976e-06
Position 695: 1.1920016687667299e-06
Position 269: 1.1266723205277321e-06
Position 244: 9.389786211982667e-07
Position 144: 8.232965690391516e-07
Position 470: 7.095471110911089e-07
Position 242: 6.39019534990353e-07
Position 566: 6.101706332272662e-07
Position 206: 5.757340213677238e-07
Position 228: 3.575811595019082e-07
Position 857: 2.1617048543340545e-07
Position 665: 2.0486466026802982e-07
Position 738: 2.0399399695154716e-07
Position 755: 1.6206574659562988e-07
Position 102: 1.410124938110379e-07
Position 531: 1.15959535464059e-07
Position 364: 9.084723890829276e-08
Position 537: 6.873375839380192e-08
Position 778: 2.2381650795210634e-08
Position 150: 1.4054771107252058e-08
Position 192: 7.763946069912192e-09
Position 691: 4.309097492025288e-09
Position 722: 2.2437991689815983e-09
