Gene = Alkbh4
Position 1430: 0.0011508791761611918
Position 686: 0.0011266135044307698
Position 2418: 0.001121410714219239
Position 1721: 0.001081337524196052
Position 1782: 0.0010735897886740339
Position 682: 0.0009826278940568123
Position 2263: 0.0006896940859215003
Position 1559: 0.0006815211523471258
Position 2252: 0.0006171345100254874
Position 1454: 0.0005751673196928748
Position 1662: 0.000568694685357537
Position 1975: 0.0005509183293185331
Position 590: 0.0005085572567794835
Position 2621: 0.00048753424257778097
Position 2027: 0.00047576622532966283
Position 2499: 0.0004687340834668845
Position 1127: 0.00046473558648763263
Position 424: 0.0004313000415294125
Position 1233: 0.0004046897038594667
Position 1478: 0.000368461741507833
Position 1638: 0.00036435345057334495
Position 297: 0.0003344929378731952
Position 1644: 0.0003110735416716338
Position 625: 0.00029974495979627903
Position 797: 0.000257260252145817
Position 2078: 0.00022841215265309513
Position 1822: 0.00022592036051429236
Position 2154: 0.00021883823534130708
Position 1433: 0.00020408866556398937
Position 1072: 0.00018953242561643976
Position 2563: 0.00018720805042721494
Position 1952: 0.0001827999854053491
Position 2584: 0.00017172753559657403
Position 281: 0.00015300953022765333
Position 1427: 0.0001413887464138119
Position 2437: 0.00011700416122637954
Position 2381: 0.00010349871665177619
Position 2729: 9.853829330261868e-05
Position 145: 9.498666150243523e-05
Position 2442: 9.257943259315429e-05
Position 1925: 9.179159635727911e-05
Position 2668: 9.131836748544711e-05
Position 2514: 8.99432324172456e-05
Position 966: 8.949274708549201e-05
Position 602: 8.354749233001715e-05
Position 2338: 8.193962516833532e-05
Position 511: 7.788612577083089e-05
Position 736: 7.253233250396039e-05
Position 1675: 6.960632036939171e-05
Position 2717: 6.507000653632276e-05
Position 727: 5.674744842432521e-05
Position 1829: 5.61601726659563e-05
Position 610: 4.8130316516009754e-05
Position 1322: 4.8083793171983416e-05
Position 1255: 4.500171422277984e-05
Position 346: 4.30360994105737e-05
Position 1413: 4.2311765420336354e-05
Position 1862: 3.6766273207853815e-05
Position 451: 3.1066232504959184e-05
Position 1610: 2.9095537474797475e-05
Position 1664: 2.2798722523378777e-05
Position 1197: 2.1123221497421185e-05
Position 342: 1.585577057791977e-05
Position 1290: 1.1241771431584168e-05
Position 371: 1.0163209806245149e-05
Position 378: 6.258965027273379e-06
Position 938: 5.4208041123202305e-06
Position 968: 4.668048129220079e-06
Position 249: 4.59238820649756e-06
Position 158: 3.8979124669525695e-06
Position 486: 3.828080587884385e-06
Position 751: 3.376309932592232e-06
Position 373: 2.6144508004184656e-06
Position 115: 2.3161291862932923e-06
Position 167: 2.1481362036189354e-06
Position 301: 1.8496851353524782e-06
Position 1176: 1.7294694313158612e-06
Position 748: 1.0239118952963426e-06
Position 921: 9.087852237924662e-07
Position 431: 9.021320134608248e-07
Position 320: 8.15939370840616e-07
Position 121: 7.981785094218576e-07
Position 694: 7.89328872157709e-07
Position 522: 7.832789890303836e-07
Position 344: 7.675027221445874e-07
Position 303: 2.0508666735187e-07
Position 110: 1.6251359455542338e-07
Position 1300: 1.3890643722872156e-07
Position 481: 4.2217831886769946e-08
Position 193: 3.5875885716652596e-08
Position 744: 8.689224355742546e-09
Position 103: 6.792049171235217e-09
Position 754: 4.49905353216662e-09
Position 177: 3.309319464327277e-09
Position 174: 2.1235043430714774e-09
Position 310: 1.8378392319302766e-09
Position 383: 8.016424185022925e-10
Position 195: 5.126718825666019e-10
Position 308: 9.451850278952532e-13
Position 179: 4.3740859687036145e-13
Position 87: 6.835320961305508e-14
