Gene = Prpf38b
Position 3423: 3.926721243033828e-05
Position 6247: 3.895779245333879e-05
Position 850: 3.80291858878607e-05
Position 1592: 3.591259245678876e-05
Position 1865: 3.514047316667234e-05
Position 1907: 3.440004807036123e-05
Position 907: 2.7138639891748777e-05
Position 1868: 1.9930156382834248e-05
Position 362: 1.7120994578318878e-05
Position 1007: 1.6282998603812147e-05
Position 563: 1.5753816801207464e-05
Position 365: 1.4811489301629444e-05
Position 395: 1.0625102462563567e-05
Position 894: 1.036023573435762e-05
Position 877: 9.085962196077892e-06
Position 578: 8.507020836506633e-06
Position 880: 8.145003547481762e-06
Position 897: 7.0664022394377915e-06
Position 3859: 6.995385337211117e-06
Position 3841: 4.402779496620557e-06
Position 225: 4.35617294770368e-06
Position 1139: 4.218014517826752e-06
Position 1172: 3.8994257567908155e-06
Position 862: 3.6809236427212835e-06
Position 1277: 2.797706522657654e-06
Position 1142: 2.1302393137846678e-06
Position 2470: 1.9885365413955695e-06
Position 527: 1.9604728009707977e-06
Position 1096: 1.6701368909366745e-06
Position 3035: 1.4825123388088617e-06
Position 1121: 1.4651651972814655e-06
Position 733: 1.4564824668328666e-06
Position 539: 1.3364981728075635e-06
Position 1103: 1.2629976164127791e-06
Position 521: 1.0791396010299574e-06
Position 1673: 1.0322438676661902e-06
Position 132: 9.482036128663243e-07
Position 1181: 7.681504158941977e-07
Position 198: 7.599528618498344e-07
Position 797: 6.822690863494327e-07
Position 138: 6.308223875925896e-07
Position 1622: 5.946368724669202e-07
Position 551: 3.546221339205059e-07
Position 673: 2.808987356648775e-07
Position 681: 2.458547819852057e-07
Position 1342: 1.8235439323429033e-07
Position 3919: 1.425313261069796e-07
Position 4241: 1.323308160173982e-07
Position 1354: 8.698239810140863e-08
Position 235: 6.815559702411409e-08
Position 3937: 1.8588515209632359e-09
