Gene = Plet1
Position 277: 1.5334683293127028e-06
Position 1389: 9.310056894028282e-07
Position 2066: 6.31936012611128e-07
Position 1149: 4.847163009741805e-07
Position 1769: 4.5118333011608725e-07
Position 1682: 4.169497425769359e-07
Position 1067: 3.437238294050049e-07
Position 319: 2.0716876005062835e-07
Position 1002: 4.0215054315644436e-08
Position 893: 2.823519431573882e-08
Position 624: 9.710207972422803e-09
Position 678: 5.9152238707839714e-09
Position 359: 5.68337230385504e-09
Position 423: 5.133546717625207e-09
Position 455: 4.98068295686733e-09
Position 180: 4.67791011398084e-09
Position 548: 3.990471140694568e-09
Position 346: 3.921325458211343e-09
Position 6711: 9.745711107301528e-10
