Gene = Gckr
Position 2742: 0.0006184112093195997
Position 10232: 0.0005921618321689401
Position 979: 0.0005810873245944507
Position 11377: 0.0005529716394685279
Position 2792: 0.0005451685519311701
Position 9746: 0.0005243849983182948
Position 3367: 0.0005025965991814809
Position 12284: 0.0005006884372650539
Position 1677: 0.0004900542731327778
Position 2135: 0.0004872133499707819
Position 709: 0.0004495243051871147
Position 1315: 0.0004484089236033454
Position 12162: 0.0004340119788067356
Position 688: 0.000424294897434396
Position 11890: 0.00042239968927651873
Position 1143: 0.00041486780167397067
Position 11158: 0.00041066814770959265
Position 9954: 0.00039369260544437206
Position 11509: 0.0003387535738478469
Position 12640: 0.00033129796302676715
Position 11199: 0.00028851803067108306
Position 1172: 0.00028692490801817853
Position 6344: 0.00028379830782292203
Position 2270: 0.0002837922909930905
Position 602: 0.000244380447680431
Position 1057: 0.00023782812053370426
Position 1926: 0.0002209590836875873
Position 228: 0.00021477226428845482
Position 11809: 0.00020896039014815194
Position 11617: 0.00017977976944715364
Position 1665: 0.00016326464049735176
Position 9305: 0.00014473039833979459
Position 9207: 0.00014385658350862175
Position 2091: 0.00014181342938162527
Position 10763: 0.00013794408448173054
Position 9268: 0.0001139287490512297
Position 1499: 0.00010515927344064133
Position 653: 0.00010048631598294163
Position 11054: 9.491679814962164e-05
Position 750: 8.72424062894294e-05
Position 8014: 8.472242842602731e-05
Position 1503: 8.173897624110145e-05
Position 11393: 7.402838975484442e-05
Position 10792: 7.251136354718465e-05
Position 1299: 6.96707467813691e-05
Position 2897: 5.640742705987619e-05
Position 7162: 5.262092427468397e-05
Position 463: 4.571186223658236e-05
Position 2177: 3.107185694907297e-05
Position 341: 3.0781618199012206e-05
Position 233: 2.8838585214144882e-05
Position 761: 2.74825983049194e-05
Position 12981: 2.730842834506716e-05
Position 662: 2.5468382212426318e-05
Position 599: 2.2920435860773913e-05
Position 619: 2.2802518672316284e-05
Position 2123: 2.2622918967825655e-05
Position 776: 2.207308656637338e-05
Position 10414: 2.159676466445299e-05
Position 11715: 2.1089875943051746e-05
Position 2765: 1.868969472431291e-05
Position 10776: 1.8483923296106202e-05
Position 11705: 1.803879290887179e-05
Position 8017: 1.7131963653311244e-05
Position 9634: 1.5213718888137195e-05
Position 267: 1.417449343464103e-05
Position 6135: 1.317015900023481e-05
Position 535: 1.0645568103694173e-05
Position 7889: 1.0177598038121938e-05
Position 11451: 9.360924983831592e-06
Position 532: 9.299852955315218e-06
Position 4758: 6.536852204514104e-06
Position 4775: 5.192522133421214e-06
Position 5775: 5.1843440696841055e-06
Position 478: 4.7309845502810025e-06
Position 392: 4.681933636606323e-06
Position 406: 4.132807858501393e-06
Position 4865: 4.0380408987711515e-06
Position 940: 3.883452539755856e-06
Position 4870: 3.838293502066277e-06
Position 262: 3.5690583824049714e-06
Position 1397: 3.5175826686949298e-06
Position 715: 2.853162562768557e-06
Position 169: 2.710169540201159e-06
Position 4891: 2.64909872677681e-06
Position 5895: 2.451999018779082e-06
Position 4925: 2.3879347257641174e-06
Position 712: 1.852730437712935e-06
Position 492: 1.7197988069351154e-06
Position 10782: 1.5186123325296296e-06
Position 10815: 1.5079520103389112e-06
Position 4915: 1.0996928059072937e-06
Position 5503: 8.568337159004509e-07
Position 8670: 6.915010230966909e-07
Position 5458: 5.590372323172714e-07
Position 5187: 4.5153831382629853e-07
Position 5232: 4.375816013292188e-07
Position 5433: 4.0866351012755684e-07
Position 10430: 3.346620896244412e-07
Position 5462: 3.0833642188281803e-07
Position 4280: 2.8735184844758377e-07
Position 419: 2.6897115424150684e-07
Position 121: 2.4152510870725055e-07
Position 5280: 2.2577169316074506e-07
Position 10358: 2.2524330261727522e-07
Position 11992: 2.1831440359154561e-07
Position 960: 1.6974015213912858e-07
Position 412: 1.1333252298679917e-07
Position 1183: 9.224838319500183e-08
Position 1147: 4.513797091182423e-08
Position 1189: 3.8849001508208025e-08
Position 1027: 4.00434195161103e-09
Position 954: 3.8604776326442655e-09
Position 153: 3.114661214906132e-09
Position 1151: 1.1076068007581833e-09
Position 4241: 1.818265518214014e-10
Position 5128: 1.1719605166901036e-10
