Gene = Ephx1
Sorted 3' Splice Sites (High to Low Probability):
Position 21392: 0.9999999865848366
Position 22811: 0.9999999865848365
Position 25527: 0.9447681204890287
Position 27588: 0.9391470497871252
Position 27050: 0.9240258729774766
Position 5012: 0.7960418957140311
Position 2968: 0.6431610335873046
Position 25104: 0.5015576606171382
Position 26020: 0.35057498805803133
Position 27243: 0.34805240887838435
Position 9414: 0.3088089431796872
Position 3411: 0.24697080155619858
Position 23481: 0.15900309111652486
Position 5439: 0.1579729867429899
Position 23444: 0.15243286021551156
Position 5073: 0.1440801118164611
Position 26033: 0.10720460307370869
Position 431: 0.10230281073080606
Position 513: 0.09740219432933975
Position 300: 0.09003880714349877
Position 23447: 0.08087191831732138
Position 23523: 0.07254295178695659
Position 3572: 0.07098035873695463
Position 27311: 0.06569207903910546
Position 9306: 0.06355509727512047
Position 3723: 0.04818731462617729
Position 2325: 0.04599546535212945
Position 3669: 0.04153545334150059
Position 27054: 0.035394118659791765
Position 25068: 0.03448339511728517
Position 24949: 0.031187812706308906
Position 7354: 0.027226336012509525
Position 3038: 0.023152232630091543
Position 27731: 0.023007075025360854
Position 27261: 0.0211512969398175
Position 4854: 0.020938380627520042
Position 5404: 0.019686916297845403
Position 3444: 0.017853254936812106
Position 27007: 0.014764832419603684
Position 1258: 0.013362497398741496
Position 3642: 0.010877059411353926
Position 3982: 0.01009655408386451
Position 2294: 0.009660558263500133
Position 743: 0.009047508093463006
Position 673: 0.008989436327703998
Position 27245: 0.008737328351436558
Position 23259: 0.008577041882740397
Position 3766: 0.008221795791682626
Position 27248: 0.007534058580925524
Position 932: 0.0067649045396810294
Position 784: 0.006762989967829724
Position 7039: 0.006729263992762965
Position 2271: 0.006439422439455059
Position 4892: 0.00641605004920872
Position 7287: 0.006242723619824217
Position 26580: 0.004752541606108506
Position 2692: 0.004418298456205946
Position 448: 0.004126954801051825
Position 4077: 0.004038029712906271
Position 3543: 0.003964327910226523
Position 2509: 0.0036648017045266255
Position 26202: 0.003612569051382077
Position 27841: 0.0034806865183010308
Position 5312: 0.003314222843893743
Position 27751: 0.0031136909346270443
Position 27550: 0.0030717839559361733
Position 2641: 0.0030629180247644756
Position 3979: 0.003021058848755668
Position 26036: 0.002996297114061918
Position 27329: 0.0029553764274149823
Position 27123: 0.002826291131406865
Position 5468: 0.0025347874086245115
Position 2171: 0.0023663749592956027
Position 2972: 0.002257820911039495
Position 466: 0.0022521592631523854
Position 26335: 0.002213140816007575
Position 27426: 0.0020668418095494117
Position 27924: 0.002061859939888749
Position 27595: 0.00199476401937138
Position 209: 0.0015934048761351064
Position 2581: 0.001592830812956167
Position 27067: 0.0014878251199109621
Position 549: 0.0013668652758560102
Position 966: 0.0012932753555629794
Position 590: 0.0011978420587293148
Position 2584: 0.001185374765098086
Position 27650: 0.0011594344338911133
Position 2714: 0.0011418902956628527
Position 25714: 0.001125981077421968
Position 7335: 0.0011014188356385836
Position 3334: 0.001009145035230809
Position 6007: 0.0009479444016775066
Position 27509: 0.0008523523044452247
Position 1295: 0.0008465785245443924
Position 801: 0.0007036715268030746
Position 681: 0.000585585331259536
Position 2355: 0.000574524130076273
Position 235: 0.0005404479111762834
Position 27620: 0.0004554789126666668
Position 27870: 0.00039036580614367107
Position 7025: 0.00038103973205677724
Position 2747: 0.0003763631202487362
Position 1187: 0.0003363239515228735
Position 4810: 0.00031330113115078716
Position 25786: 0.0003107959917739151
Position 5958: 0.00023524114052291448
Position 470: 0.0002300797186185154
Position 331: 0.00018458108593010585
Position 5456: 0.0001750777681973164
Position 899: 0.00015767091661522234
Position 6158: 0.00014799697666634587
Position 1266: 0.0001250963924322725
Position 374: 0.00010382272036799271
Position 488: 8.143115269898734e-05
Position 5995: 7.971314492429724e-05
Position 6027: 7.527605629081339e-05
Position 1889: 3.291263529969964e-05
Position 245: 2.313502026295702e-05
Position 2002: 1.939550182596502e-05
Position 749: 1.1622528045596752e-05
Position 270: 9.772225414504873e-06
Position 335: 8.44738304545006e-06
Position 357: 8.321917154967074e-06
Position 256: 7.5746345065881686e-06
Position 1302: 7.4100951295388985e-06
Position 26079: 5.007100222837598e-06
Position 1260: 4.359694437918462e-06
Position 552: 1.6272834734468742e-06
Position 843: 1.1874667278890906e-06
Position 1090: 1.1050404250965618e-06
Position 806: 6.04234796238435e-07
Position 634: 5.521675361368068e-07
Position 969: 5.14988778603026e-07
Position 904: 4.855062418363883e-07
Position 1014: 3.7858407034682096e-07
Position 457: 2.751618401817328e-07
Position 637: 2.687188468098513e-07
Position 597: 1.6749232629297538e-07
Position 871: 1.657755502191749e-07
Position 475: 1.6223440237003468e-07
Position 561: 4.944448621703609e-08
Position 603: 6.079247608388087e-09
Position 593: 5.867201034624874e-09
Position 179: 2.410619054409151e-10
Position 120: 2.0942693953826593e-10
Position 143: 1.8502306004475107e-10
Position 188: 1.1123530461100785e-10
Position 162: 8.808078375855796e-11
Position 105: 4.104706119814426e-11
Position 173: 2.5836154017005823e-11
Position 181: 1.9747076400383533e-11
Position 159: 1.3371543098718323e-11
Position 91: 9.190170802518672e-12
Position 117: 6.010029356712576e-12
Position 147: 5.669244912567995e-12
Position 84: 5.514124275890455e-12
Position 129: 1.810770940097664e-12
Position 131: 3.4441608274455893e-13
Position 78: 2.3231884811225753e-13
Position 86: 4.999401485641029e-14
Position 75: 2.0875789433582843e-14
