Gene = Svip
Position 1144: 3.402523983436418e-05
Position 8493: 2.7034530019722707e-05
Position 1077: 2.5121284360544283e-05
Position 4399: 1.8875585146446482e-05
Position 330: 1.8850040359921244e-05
Position 645: 1.8071773513801283e-05
Position 191: 1.5975996181672446e-05
Position 7269: 1.0831457163622749e-05
Position 3048: 1.0642507711590024e-05
Position 977: 5.954992885101095e-06
Position 775: 4.1746475059707545e-06
Position 276: 2.4068376074181617e-06
Position 649: 2.0037474086415783e-06
Position 613: 1.2268541558721639e-06
Position 106: 1.0419656606524221e-06
Position 1199: 1.0382426664762985e-06
Position 681: 8.39952213991305e-07
Position 1352: 7.073950432083074e-07
Position 136: 5.941722299892174e-07
Position 509: 5.569987759073586e-07
Position 560: 5.563414599664118e-07
Position 472: 5.519624692411331e-07
Position 475: 5.440920016781374e-07
Position 288: 5.41690611875572e-07
Position 306: 4.6625447410340114e-07
Position 1566: 4.4442661982429496e-07
Position 1295: 3.783884900091902e-07
Position 616: 3.722917468107258e-07
Position 133: 3.7129462550059513e-07
Position 587: 2.8229351921913783e-07
Position 2123: 6.936644206029033e-08
Position 335: 1.6279093611779012e-08
Position 408: 1.4463448959955007e-09
Position 141: 1.2908915695068527e-09
Position 125: 9.377891159993723e-10
Position 346: 9.08536871014601e-10
Position 285: 2.9999642804165747e-10
Position 341: 3.166391669951701e-11
