Gene = Oaf
Position 282: 0.00013756218792259348
Position 16468: 0.00010865618752359128
Position 16293: 0.00010824618576698024
Position 15228: 7.19199121787831e-05
Position 15146: 5.960428139032767e-05
Position 6665: 9.078854073307603e-06
Position 8813: 4.282121664409794e-06
Position 1047: 2.0384833618407435e-06
Position 2515: 2.0316601869174144e-06
Position 6535: 1.7348274012927467e-06
Position 6151: 1.1205291937343486e-06
Position 2538: 7.957104466172339e-07
Position 805: 7.811445045847941e-07
Position 3622: 6.649491078918256e-07
Position 882: 4.5216789990572154e-07
Position 3536: 4.4842918923336295e-07
Position 3937: 4.180702057368176e-07
Position 3424: 3.948048629078034e-07
Position 1964: 3.8895000839941466e-07
Position 1278: 3.4449257682513234e-07
Position 1624: 3.279186593554189e-07
Position 1104: 2.9335473641430763e-07
Position 1640: 2.444859373838284e-07
Position 1472: 1.6762909331282048e-07
Position 769: 1.5545118642533401e-07
Position 670: 1.489567612065344e-07
Position 1051: 1.4121803804592143e-07
Position 2181: 5.278340143457875e-09
Position 2220: 1.9035206779729834e-09
Position 2086: 9.440515649799129e-10
Position 2138: 8.677676781622387e-10
Position 601: 1.730549884813258e-10
Position 479: 1.6909071211548802e-10
Position 528: 1.594365214241119e-10
Position 513: 1.5873841843516635e-10
Position 238: 9.751335127920219e-11
Position 241: 6.420580985842041e-11
Position 110: 5.226835710939606e-11
Position 508: 3.963061599003193e-11
Position 511: 2.4950197006560963e-11
Position 126: 1.937575964833536e-11
Position 223: 1.1318754574846788e-11
Position 105: 6.659310606124423e-12
Position 86: 6.370065025503138e-12
