Gene = C530008M17Rik
Position 14761: 0.0001812940279475855
Position 15193: 0.0001724778366586635
Position 11: 0.0001630935046026083
Position 15253: 0.00015419566000906193
Position 9353: 0.00012832475453965968
Position 1842: 0.00012832401432392944
Position 629: 0.00010053387319205407
Position 2281: 9.361375423589482e-05
Position 11263: 8.245102838367738e-05
Position 1330: 4.938475837256292e-05
Position 16095: 3.8105100264380235e-05
Position 1914: 3.690478699341955e-05
Position 2484: 3.672298226797662e-05
Position 20809: 3.465445983308724e-05
Position 1905: 1.964372048605649e-05
Position 1917: 1.8157428010518973e-05
Position 422: 8.185344778761963e-06
Position 414: 6.649590267876255e-06
Position 233: 5.924947532060905e-06
Position 2524: 4.7387000547352284e-06
Position 625: 4.445986359519069e-06
Position 741: 4.096350308030382e-06
Position 15542: 3.942110775238324e-06
Position 1421: 3.2469156294825255e-06
Position 949: 2.7634361387128435e-06
Position 310: 2.118411407326823e-06
Position 805: 2.0040615719919277e-06
Position 274: 1.8867643972062358e-06
Position 16068: 1.6269176169084778e-06
Position 445: 1.6120994713542816e-06
Position 655: 1.4946578968200806e-06
Position 953: 1.4794372359713262e-06
Position 698: 1.3760904390636848e-06
Position 887: 8.992238516763772e-07
Position 219: 7.529642875532996e-07
Position 890: 6.923997933975958e-07
Position 1078: 6.029217553714e-07
Position 1056: 5.260155606211197e-07
Position 1352: 4.434977207158628e-07
Position 11100: 3.44456820502176e-07
Position 14468: 8.643416941872143e-08
Position 14445: 4.884440893519935e-08
Position 14489: 2.350829850286847e-08
Position 395: 2.3115390553967506e-08
Position 862: 1.757481992295523e-08
Position 403: 1.714556001664446e-08
Position 812: 7.922305203863287e-09
Position 438: 1.476481013598521e-10
Position 430: 6.078092540323714e-11
Position 285: 9.28522520111002e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 14335: 0.9910878053997039
Position 8217: 0.9874064041884972
Position 26572: 0.9469180686884939
Position 9612: 0.8558407199057549
Position 25400: 0.8290164946107826
Position 10736: 0.6517315010064515
Position 2408: 0.483455449130919
Position 25775: 0.3926311159188876
Position 9242: 0.3335235273329811
Position 2577: 0.32471681088599674
Position 5234: 0.3086083902158328
Position 7557: 0.28976724764833456
Position 10718: 0.27962967339335604
Position 9263: 0.26918696421005517
Position 28613: 0.2523568954969343
Position 29917: 0.23777891769233525
Position 5587: 0.2248542945253613
Position 30978: 0.16046857961322947
Position 26820: 0.14517029911299767
Position 10254: 0.12820307136759385
Position 30007: 0.11920610282203845
Position 7597: 0.0942865420375888
Position 28026: 0.08343274227686223
Position 1702: 0.07174345207967689
Position 12338: 0.07163601384587215
Position 188: 0.06550961159729538
Position 27635: 0.05446858055295951
Position 31474: 0.05395461604434465
Position 31378: 0.04405845998714688
Position 9269: 0.03990552948657695
Position 29986: 0.03766530332487173
Position 4080: 0.034652861336275514
Position 9996: 0.03186169500724441
Position 2524: 0.030647647086044495
Position 10591: 0.03045024763823723
Position 6784: 0.029681542374223595
Position 26835: 0.024586970391464576
Position 4999: 0.02183795874889666
Position 17784: 0.020050739143639622
Position 10082: 0.019045222330032967
Position 28448: 0.018671707328208574
Position 12312: 0.018531170378444727
Position 10741: 0.01843228985252431
Position 10644: 0.01796767645237784
Position 5132: 0.017710845799649308
Position 9353: 0.017557830427034248
Position 4917: 0.016242692656395455
Position 5316: 0.015332140845643253
Position 2910: 0.01470531717610941
Position 9722: 0.013804690016798623
Position 2475: 0.012917655766085915
Position 2662: 0.012439097588793963
Position 10220: 0.012295041162495473
Position 13258: 0.011794478404252774
Position 8223: 0.009433864447956092
Position 13334: 0.009051331117042925
Position 3558: 0.008816683743224767
Position 17431: 0.008758964459751769
Position 14367: 0.00849504187218223
Position 8696: 0.0077137667225828125
Position 3043: 0.00760819587206944
Position 14638: 0.0074722294232078
Position 12143: 0.0069865443014940215
Position 21963: 0.006004659816115947
Position 17801: 0.005818340541770483
Position 10102: 0.00559929556420585
Position 13922: 0.005573794645774582
Position 8502: 0.005494124712050087
Position 2845: 0.004903050976694894
Position 13687: 0.004306735470004865
Position 4846: 0.004154677635529439
Position 3591: 0.004115952357266666
Position 2817: 0.0040590779412063484
Position 1804: 0.003932991965011708
Position 233: 0.0035042362802172526
Position 13122: 0.0034025979986253996
Position 8841: 0.0033598188381176383
Position 3322: 0.0032319373213645208
Position 9020: 0.00274130209795254
Position 10195: 0.0027238590964855872
Position 2558: 0.0026875624771122895
Position 8191: 0.002482398517220598
Position 9411: 0.0024465917210822518
Position 9663: 0.0022458011529849944
Position 13404: 0.0022232294730362614
Position 12322: 0.0020993551687034824
Position 3509: 0.0020511323772020376
Position 750: 0.0020030798621026294
Position 2415: 0.0019872674134645244
Position 2199: 0.0018981949480693012
Position 15731: 0.0018928781761091537
Position 18101: 0.0017631992647921006
Position 12797: 0.0017583116706718512
Position 259: 0.0017163086839900755
Position 9062: 0.0016520096872690115
Position 2931: 0.0015574106298788313
Position 12165: 0.001514815911515655
Position 11930: 0.0014974379267448422
Position 20763: 0.001470904670975148
Position 854: 0.0014503286314983366
Position 477: 0.0014351821278517092
Position 8588: 0.001312638592428483
Position 20198: 0.0011892445264950714
Position 9036: 0.001165864714375995
Position 2108: 0.0011405811102924747
Position 8472: 0.0011356076642921105
Position 20390: 0.0010065642136876602
Position 15042: 0.0009659184389859314
Position 2152: 0.00093100545902634
Position 13215: 0.0008951957496513872
Position 3472: 0.0008456692056433084
Position 772: 0.0008113669425226275
Position 9153: 0.0007540035280939524
Position 1645: 0.0007326025545466087
Position 2304: 0.0006821130225326677
Position 17193: 0.0006640738280211654
Position 18879: 0.0006159158640614707
Position 914: 0.0005667182600083949
Position 8932: 0.0005593199833318676
Position 8711: 0.0004254598761401793
Position 17054: 0.00042317570530882027
Position 19978: 0.00042313525133699337
Position 13409: 0.0004149384482120607
Position 1720: 0.00040016814165889003
Position 501: 0.00039863074189824176
Position 1246: 0.000397042997562823
Position 1758: 0.00038683578507669076
Position 4382: 0.00038213268570879696
Position 10456: 0.00037559559850138034
Position 20884: 0.0003753364492184367
Position 13262: 0.00037480082394580633
Position 11029: 0.0003636557492774435
Position 19418: 0.0003410316791185791
Position 10063: 0.00033248718360871457
Position 9511: 0.00032898263781724646
Position 1375: 0.00031137665395433554
Position 13055: 0.0003102816007345163
Position 655: 0.0003088170839006138
Position 836: 0.0002917033242067314
Position 2459: 0.0002849599302325702
Position 15159: 0.00026881343823362925
Position 3902: 0.00026161516775154256
Position 594: 0.00024397214208285995
Position 9065: 0.00024199485730943426
Position 8610: 0.00022923768054681676
Position 8893: 0.00022603784120223502
Position 15477: 0.00022287430556681571
Position 1826: 0.0002201635949593029
Position 12434: 0.00021600424484861464
Position 513: 0.0002018273189611817
Position 15541: 0.00019819118408350597
Position 3219: 0.00018835542300848118
Position 2952: 0.00018309724840059622
Position 2534: 0.0001749584540473879
Position 600: 0.00017484550830912577
Position 291: 0.00017258677957989084
Position 9530: 0.00017200282305311233
Position 10418: 0.00016931981835441168
Position 1548: 0.00015761452057138056
Position 4311: 0.00015712035546837784
Position 20201: 0.00013752114445292777
Position 15138: 0.00013731821497336427
Position 1852: 0.0001347304400608339
Position 1434: 0.00013240701588371358
Position 15372: 0.000119643637268945
Position 2345: 0.00011404135153906828
Position 3499: 0.00011310666290171968
Position 1409: 0.00011222257858761372
Position 2978: 0.00010250827135830379
Position 2090: 9.584976895833052e-05
Position 2286: 9.525306546846258e-05
Position 1167: 8.596163257585738e-05
Position 2325: 8.559626527295635e-05
Position 775: 8.276684100415525e-05
Position 1772: 7.619189204171507e-05
Position 169: 7.24676154488726e-05
Position 2328: 7.182894045668168e-05
Position 1227: 7.07762761712395e-05
Position 1491: 6.781914038102158e-05
Position 15852: 5.7208747661839495e-05
Position 2366: 5.422950104849257e-05
Position 2123: 4.98280195065475e-05
Position 454: 4.682637213858298e-05
Position 14305: 3.913048092937162e-05
Position 2253: 3.685444140872151e-05
Position 2372: 3.41392172600972e-05
Position 873: 3.393839878314483e-05
Position 1330: 3.241664078064601e-05
Position 2174: 3.1575267639278905e-05
Position 14345: 2.8667143760840816e-05
Position 9653: 2.7519997239004376e-05
Position 488: 2.7127716804888493e-05
Position 1779: 2.517646043725686e-05
Position 1261: 2.225464910391749e-05
Position 1527: 2.177217694443523e-05
Position 10888: 2.0932935679213785e-05
Position 3518: 1.471639444649252e-05
Position 1475: 1.2066308001427488e-05
Position 1760: 1.1841797609760192e-05
Position 1561: 8.907338302781406e-06
Position 2821: 7.602885817156127e-06
Position 870: 7.4723949072272954e-06
Position 659: 7.057155255131433e-06
Position 211: 6.824482036610152e-06
Position 705: 6.624595006169645e-06
Position 2857: 6.537730803517139e-06
Position 2618: 6.075740400366306e-06
Position 263: 5.511812503333085e-06
Position 2589: 3.912940776798588e-06
Position 9949: 1.8359754481354606e-06
Position 11877: 8.532250631832258e-07
Position 1132: 7.832962309633713e-07
Position 1302: 5.254181771973216e-07
Position 1415: 5.008488606202326e-07
Position 1438: 4.3723084991365427e-07
Position 927: 4.146070905436436e-07
Position 1441: 3.950021981231924e-07
Position 1285: 3.6688696684834466e-07
Position 633: 3.532026792091198e-07
Position 638: 3.440503941331212e-07
Position 256: 3.2276404559678815e-07
Position 2887: 3.108808090915966e-07
Position 1275: 2.959178045716506e-07
Position 443: 2.8903182478689645e-07
Position 2359: 2.6343381915299666e-07
Position 726: 2.2152788049970784e-07
Position 463: 2.2000206411102623e-07
Position 711: 1.9052814998045936e-07
Position 503: 1.742439082613503e-07
Position 3068: 1.6160852757084216e-07
Position 3111: 1.597245796531155e-07
Position 608: 1.444578231315132e-07
Position 395: 1.4305380321598658e-07
Position 1612: 7.653206075994967e-08
Position 1504: 2.9496759806766852e-08
Position 1511: 2.6488027491072547e-08
Position 613: 9.404600712827168e-09
Position 390: 9.118410947078587e-09
Position 620: 8.649770767379948e-09
Position 422: 8.240050021355897e-09
Position 610: 5.384095051139741e-09
Position 280: 5.0407619537078574e-09
Position 270: 2.162620726733918e-09
Position 1201: 2.0578105484951617e-09
Position 1005: 1.8970640174903028e-09
Position 274: 1.7988007958681636e-09
Position 457: 1.5405912856340137e-09
Position 459: 1.0606748412426776e-09
Position 324: 9.359756319491044e-10
Position 310: 8.777565130750744e-10
Position 267: 7.948693297334799e-10
Position 401: 6.58018087987885e-10
Position 143: 6.037190125591378e-10
Position 436: 5.410986151432004e-10
Position 15058: 4.752762489891746e-10
Position 698: 4.7013797914453e-10
Position 430: 1.0732667593247128e-10
Position 329: 1.8857647052299026e-11
Position 124: 1.768050487468907e-11
Position 109: 1.2346788845210892e-11
Position 97: 1.1645511883606284e-11
Position 140: 7.435724165200711e-12
Position 352: 3.828850403647144e-12
Position 346: 3.3521134720647257e-12
Position 333: 2.4709425410121812e-12
Position 75: 2.1415765090637773e-12
Position 113: 1.7882269988897419e-12
Position 80: 3.514485887647497e-13
Position 82: 2.601514019302608e-13
Position 339: 8.074605021107934e-14
