Gene = Tirap
Position 340: 1.1739130526974783e-06
Position 153: 7.226870485246807e-07
Position 249: 6.053923796808399e-07
Position 9394: 4.86498154296281e-07
Position 321: 3.8093120303258994e-07
Position 1139: 2.211110798368329e-07
Position 9003: 1.77810763137277e-07
Position 333: 1.641392712098079e-07
Position 231: 5.9211734894136266e-08
Position 9287: 4.2360193376179444e-08
Position 357: 2.0157608327098735e-08
Position 9479: 7.108373583216035e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9906082752639477
Position 8908: 0.8244369072939938
Position 971: 0.801336423068806
Position 9114: 0.6549158975275956
Position 12481: 0.6366652341208471
Position 8220: 0.46652958061826366
Position 13029: 0.4086751673276796
Position 13984: 0.30528711736111896
Position 14102: 0.2833607000266274
Position 8336: 0.2567557838073209
Position 10401: 0.21141646770604175
Position 9190: 0.1902838332762392
Position 12141: 0.18804818207167395
Position 10293: 0.18677017311637412
Position 11436: 0.17684304515795696
Position 12360: 0.173083223435702
Position 13291: 0.15599302841663995
Position 14347: 0.1400812576895261
Position 13096: 0.09582650669618184
Position 15105: 0.07661704032196245
Position 13710: 0.07053220654590417
Position 10573: 0.06862994075461791
Position 10995: 0.06801087032217222
Position 15264: 0.057215430082968366
Position 1404: 0.05330128902232349
Position 1717: 0.053031917053994466
Position 13163: 0.051874208748525386
Position 9231: 0.047875637828026944
Position 8486: 0.03339870551021882
Position 8181: 0.030273448194711845
Position 11847: 0.026697925319503487
Position 304: 0.02609961903632014
Position 8851: 0.025861553473447967
Position 12747: 0.02420344568402191
Position 1304: 0.02313916836192057
Position 15285: 0.0219623954639604
Position 14146: 0.020350993926338486
Position 5375: 0.0172144674844666
Position 8807: 0.013554581478869846
Position 11539: 0.012447366210154352
Position 242: 0.012172955191969323
Position 735: 0.01175146531019196
Position 11345: 0.010746073152332645
Position 5408: 0.010192139172843796
Position 7891: 0.009511931213014382
Position 8931: 0.008950477540890756
Position 847: 0.007871563323714593
Position 259: 0.00784284708939499
Position 5557: 0.007259659772722809
Position 13122: 0.007115570751762912
Position 10615: 0.00692812470589535
Position 1336: 0.00675230643952347
Position 13613: 0.0064287474218974435
Position 2569: 0.006104458712903046
Position 1216: 0.005449208690812256
Position 1696: 0.005422387551998222
Position 11075: 0.005131466943827642
Position 12883: 0.004996148603814125
Position 14917: 0.004954134185604683
Position 419: 0.004941812746729663
Position 15198: 0.004586337300381383
Position 9487: 0.004040679191462122
Position 1041: 0.004034168187584076
Position 11167: 0.0038915754808305537
Position 14042: 0.0036337207115891244
Position 14064: 0.0033759784529722096
Position 9563: 0.003338217264694569
Position 10815: 0.003128352974823649
Position 10463: 0.0030610085688973386
Position 542: 0.002709822285865947
Position 866: 0.0026689195815943383
Position 219: 0.002583579532741418
Position 1525: 0.002406172288000563
Position 927: 0.0024038340790680617
Position 9089: 0.0023467106506862064
Position 1737: 0.002291741572341849
Position 1263: 0.0022747735556413245
Position 1522: 0.0022171094676174995
Position 1066: 0.0021678600707289975
Position 11113: 0.0020977181951303734
Position 5844: 0.0019509611586197072
Position 1469: 0.0018660267696287165
Position 787: 0.0018390230739910591
Position 979: 0.0018228996632418497
Position 1650: 0.0018102418254891273
Position 1010: 0.0017934096900827732
Position 7494: 0.0017107051216657774
Position 328: 0.0015826045762562565
Position 13428: 0.0015026586063825028
Position 7521: 0.001437921615326724
Position 10297: 0.001436475893108761
Position 740: 0.0014161783993648495
Position 5964: 0.0013766420331156612
Position 1171: 0.0013622583567623576
Position 9080: 0.0013036742175618892
Position 5055: 0.00129628976532657
Position 1487: 0.0011466188107447648
Position 2519: 0.0010116727771590352
Position 9137: 0.0009831581512088328
Position 213: 0.000956283362511095
Position 937: 0.0009472430315278723
Position 9197: 0.0009376963778885907
Position 200: 0.0009266352812979311
Position 995: 0.0009247680029123585
Position 1612: 0.0008827618547093832
Position 2036: 0.0008455823740536687
Position 10788: 0.0008196974514986728
Position 263: 0.0007107068165242284
Position 5499: 0.0006832922595719524
Position 8862: 0.0006514026648719356
Position 9048: 0.0005934045475872917
Position 11172: 0.0005385208125583186
Position 1247: 0.0004930987001950154
Position 9888: 0.0004884429383268668
Position 9934: 0.00044702189741104
Position 9367: 0.00044618581648317224
Position 556: 0.0004191404312827627
Position 9254: 0.00040657896529201933
Position 9251: 0.00040295683229231064
Position 1306: 0.0003972750689680173
Position 10750: 0.0003527847067401073
Position 10691: 0.0003275755727371717
Position 2626: 0.00029150436786957296
Position 331: 0.00028049226383286476
Position 799: 0.0002686126678075938
Position 2527: 0.00026680626251207297
Position 10341: 0.00023609396357003585
Position 426: 0.00023383888892139972
Position 9968: 0.00018675337087815334
Position 9132: 0.0001738747030922306
Position 333: 0.00016806381940406688
Position 585: 0.00013036834982197215
Position 718: 0.0001293743115759634
Position 11107: 0.00012593102079163095
Position 9055: 0.00012589292709212047
Position 10741: 0.00010133800438206346
Position 11131: 0.00010030793484039134
Position 852: 8.934480363385388e-05
Position 707: 8.904086835155951e-05
Position 11048: 8.66625105068993e-05
Position 294: 8.45178474245795e-05
Position 896: 8.36838780277818e-05
Position 352: 7.689636681360287e-05
Position 9709: 7.639968638543106e-05
Position 9029: 7.096978222496003e-05
Position 405: 6.653535610554907e-05
Position 948: 6.41513497716532e-05
Position 365: 6.34757885831442e-05
Position 875: 4.638285401523872e-05
Position 7454: 4.467232011520218e-05
Position 9686: 4.4080449646168685e-05
Position 340: 4.23629270401604e-05
Position 10005: 3.961579601859033e-05
Position 9066: 3.6940093666468525e-05
Position 368: 3.322421515951036e-05
Position 1314: 3.1529066593810824e-05
Position 9982: 3.149285902804713e-05
Position 8791: 2.791028856565764e-05
Position 1541: 2.4414028322918064e-05
Position 647: 1.9828128257006477e-05
Position 887: 1.845046982030342e-05
Position 1450: 1.7903731032721704e-05
Position 8993: 1.6451301643644374e-05
Position 10346: 1.208859332457625e-05
Position 619: 1.15207326492968e-05
Position 378: 1.0486109113063578e-05
Position 10596: 1.0254517080288692e-05
Position 835: 9.685113159369109e-06
Position 2500: 7.197494506130952e-06
Position 657: 6.894924133901629e-06
Position 1700: 6.7863329563030915e-06
Position 954: 6.248627278099435e-06
Position 223: 5.443861365994715e-06
Position 488: 5.421924127123909e-06
Position 277: 5.3475073829577545e-06
Position 1268: 4.089118831864265e-06
Position 434: 3.117682102913104e-06
Position 1270: 3.088205691675139e-06
Position 2454: 2.932401536666291e-06
Position 616: 2.843255120231469e-06
Position 812: 2.8389601120258586e-06
Position 634: 2.4764958894074603e-06
Position 10441: 2.324048845232205e-06
Position 1265: 1.942831590600023e-06
Position 184: 1.752931094660462e-06
Position 1554: 1.540925144056462e-06
Position 1647: 1.3558572603564046e-06
Position 10312: 9.75435217287984e-07
Position 1188: 9.312278278306023e-07
Position 1224: 9.111069969460401e-07
Position 153: 8.710954493480101e-07
Position 10427: 7.852699768120155e-07
Position 10360: 7.078072797416781e-07
Position 821: 5.402165817889063e-08
Position 9314: 1.283748131766421e-08
Position 87: 3.17249304716233e-09
Position 126: 2.748498006569989e-09
Position 123: 1.9604568925681175e-09
Position 592: 6.230402789758256e-11
Position 131: 5.2599985319821825e-11
Position 439: 7.149265319456687e-13
Position 97: 3.452418422428956e-14
