Gene = AA986860
Position 937: 0.0060282663855058295
Position 9762: 0.005164706076011219
Position 1122: 0.005123454786283691
Position 2199: 0.005088978786972067
Position 11230: 0.004624770727401469
Position 3760: 0.004006710122797307
Position 1436: 0.003821585585987187
Position 3049: 0.0036160064708945206
Position 5836: 0.0031229380933645886
Position 1386: 0.0017332593627451395
Position 4668: 0.001634692624253941
Position 1223: 0.001613161740964206
Position 550: 0.0015276508747303372
Position 413: 0.001473965302926065
Position 1589: 0.001032774137159277
Position 1074: 0.0009977674670327112
Position 1312: 0.0009947542927041557
Position 1592: 0.0008149290364475127
Position 5377: 0.000765257925005448
Position 230: 0.0006910701245894734
Position 509: 0.0006402268499674397
Position 1601: 0.0005711576331059056
Position 1826: 0.0005443645099321256
Position 1512: 0.0005396010446603926
Position 119: 0.0004955448052468375
Position 1625: 0.00048771258978191147
Position 1141: 0.0004772892471955622
Position 1758: 0.00037518657886784977
Position 205: 0.00035604097379808125
Position 1639: 0.0002742762041021271
Position 1393: 0.00025837119908471315
Position 2230: 0.0002308221192224888
Position 3625: 0.00022940797973753044
Position 2024: 0.0002016380380326406
Position 2058: 0.00019285400861798513
Position 1336: 0.00014978668393727325
Position 1551: 0.00012759264189200997
Position 962: 8.87794869554154e-05
Position 1200: 7.812078873644668e-05
Position 560: 7.638847196172449e-05
Position 1547: 7.51410548164962e-05
Position 566: 6.860618696571875e-05
Position 1084: 6.072780581206425e-05
Position 1339: 6.020840097406542e-05
Position 893: 5.127622679724246e-05
Position 984: 5.022539158382891e-05
Position 1250: 4.925770986337684e-05
Position 636: 4.659756444724228e-05
Position 1762: 4.153951757705164e-05
Position 2939: 3.498903004775011e-05
Position 2840: 3.0916042746197586e-05
Position 783: 3.05673713269477e-05
Position 974: 3.051894650316823e-05
Position 208: 3.0321973321930096e-05
Position 2636: 2.9240104347783714e-05
Position 428: 2.8393448931209113e-05
Position 2671: 2.7113951616388408e-05
Position 449: 2.0269607751689857e-05
Position 753: 1.7339031374048058e-05
Position 1317: 1.7057644370880987e-05
Position 512: 1.6693878189871132e-05
Position 603: 1.548092535950534e-05
Position 1738: 1.4067824501250442e-05
Position 852: 1.3584743276551412e-05
Position 1016: 1.2290282623267743e-05
Position 522: 1.034863437107411e-05
Position 732: 8.12422085912113e-06
Position 419: 8.023447635918878e-06
Position 725: 7.4979252753005986e-06
Position 901: 7.413986515896207e-06
Position 2629: 6.592052050310096e-06
Position 1088: 6.551502984958652e-06
Position 913: 6.432498930739655e-06
Position 1323: 5.236829578464962e-06
Position 1020: 5.17471493787539e-06
Position 977: 5.1392535231952345e-06
Position 586: 4.770553985720932e-06
Position 1204: 4.181305169761963e-06
Position 947: 3.3446662464577054e-06
Position 871: 2.9347971560076535e-06
Position 93: 2.62354933232772e-06
Position 177: 2.2127701344724742e-06
Position 285: 1.8930461111154106e-06
Position 124: 1.8004991143486677e-06
Position 516: 4.4875095481507933e-07
Position 1000: 4.2642693960378573e-07
Position 613: 3.524283866130074e-07
Position 958: 2.8463071464673626e-07
Position 1779: 2.7650535736765367e-07
Position 761: 2.593959424110193e-07
Position 141: 1.6313021855813931e-07
Position 1356: 1.5344872130747302e-07
Position 575: 1.163148077678549e-07
Position 242: 1.11315319123457e-07
Position 155: 8.970844571826145e-08
Position 1351: 8.167520530610488e-08
Position 1398: 6.867287203923389e-08
Position 1360: 4.004906761815465e-08
Position 1442: 3.27908828401126e-08
Position 1440: 2.147147489368411e-08
Position 607: 9.197742767342302e-09
Position 582: 8.937141066030296e-09
Position 325: 5.516726897708622e-09
Position 778: 4.78151143178e-09
Position 741: 4.258931877972318e-09
Position 349: 3.7706395738727075e-09
Position 158: 3.4512773696855078e-09
Position 152: 3.1763681494445115e-09
Position 134: 2.1307899507882103e-09
Position 618: 1.5165898990843251e-09
Position 104: 1.2581550481621132e-09
Position 738: 6.608584979947016e-10
Position 172: 5.114926047756431e-10
Position 128: 5.01434731890312e-10
Position 315: 4.897168037826678e-10
Position 340: 4.802325966306747e-10
Position 170: 2.5949299871631787e-10
Position 131: 2.1787872633818938e-10
Position 145: 1.6922867013033773e-10
Position 244: 1.1767305102923647e-10
Position 247: 7.134381867157481e-11
Position 351: 6.175305010914756e-11
Position 289: 3.425035064422155e-11
Position 296: 1.7480645223521154e-16
Position 304: 4.219379086872449e-17
Position 309: 3.28611079106758e-17
Position 72: 1.812309817752075e-17
Position 75: 1.1041072621873031e-17
Position 252: 4.525804725655235e-18
Position 78: 4.160401799898693e-18
