Gene = Fuom

Sorted 3' Splice Sites (High to Low Probability):
Position 1214: 0.991678995979032
Position 733: 0.9893567591411339
Position 1000: 0.9777130955722453
Position 2450: 0.9284954753268211
Position 5363: 0.5745970799426997
Position 2696: 0.23112746696420733
Position 4542: 0.21381671022096105
Position 5038: 0.17225658259201324
Position 4853: 0.10157362549823126
Position 219: 0.0808188201428054
Position 5216: 0.0671944293474128
Position 2780: 0.05976775062061514
Position 3380: 0.041014044490938165
Position 4918: 0.0335537034734788
Position 2600: 0.02963260370201198
Position 5240: 0.025460135586160008
Position 4929: 0.01605528173433037
Position 3759: 0.015997229880871343
Position 527: 0.015151198749662842
Position 2242: 0.014615838084173886
Position 2760: 0.010643367707540865
Position 1017: 0.009563780718621257
Position 4223: 0.009346993291540616
Position 4017: 0.00872234168075163
Position 5378: 0.007865102216076014
Position 1451: 0.007156687970471682
Position 5422: 0.006620244875838113
Position 1437: 0.00620935146581283
Position 3517: 0.005685571567002346
Position 705: 0.004198654580718034
Position 2917: 0.004161045757246779
Position 2301: 0.0034737729634633048
Position 2967: 0.003412510305373551
Position 3778: 0.003115459089773548
Position 5323: 0.002890259125597631
Position 2414: 0.0028448611883094607
Position 4196: 0.002463716778966567
Position 5105: 0.0022591162569257964
Position 4331: 0.002188526481166442
Position 174: 0.0021503936397249414
Position 3428: 0.002144422852017703
Position 1164: 0.002120334090956407
Position 3417: 0.0019695492189329873
Position 1877: 0.001532176598342556
Position 2926: 0.0015271352526190138
Position 2032: 0.0015035375066503344
Position 4480: 0.0014421152673197446
Position 354: 0.00126110809187292
Position 216: 0.0012445353499660995
Position 3765: 0.001188614990471159
Position 1933: 0.0011590435703178275
Position 1302: 0.001103059620354904
Position 1592: 0.0010914189716973032
Position 1629: 0.0010717620822570599
Position 2224: 0.0010518545989524203
Position 3459: 0.0010155515186964807
Position 669: 0.000916574238561212
Position 4459: 0.0009022640182187315
Position 2094: 0.0008562644188807376
Position 2560: 0.0008402240590967554
Position 167: 0.0007736452528593672
Position 2787: 0.0007318367831566641
Position 774: 0.0007268718901934339
Position 2307: 0.0006857784915780314
Position 4580: 0.0006853587345827042
Position 1560: 0.0006548943988934894
Position 3987: 0.0006484484534624495
Position 4112: 0.0006397139251486045
Position 650: 0.0006221755500593965
Position 223: 0.0005475859373424251
Position 5574: 0.0005311604952864532
Position 1541: 0.0005060312764522415
Position 393: 0.0004989765458438289
Position 956: 0.0004951157674291613
Position 1962: 0.0004883122387607782
Position 1651: 0.00048459546464750997
Position 5447: 0.00046334905667752904
Position 2621: 0.0004544720727943447
Position 5511: 0.00045099744763606213
Position 3884: 0.0004417738519984118
Position 1609: 0.0004161248893736293
Position 4573: 0.0004126961148111466
Position 986: 0.00037609396422938425
Position 2730: 0.0003624270656024364
Position 3503: 0.0003612623254950393
Position 4146: 0.00033211667951882443
Position 2660: 0.00030698598934107284
Position 1193: 0.00030559093804994166
Position 5453: 0.00029387998777257086
Position 1671: 0.00028557651194262783
Position 333: 0.00023151019338527306
Position 1240: 0.0002273613739586558
Position 3010: 0.00022731028521158635
Position 2658: 0.00021952334855379946
Position 1857: 0.00020763964477418334
Position 3237: 0.0002004980153618873
Position 934: 0.00019425658253657515
Position 3642: 0.0001909801651782828
Position 3629: 0.00018478061916166262
Position 940: 0.00016971394124388472
Position 2391: 0.00016419415262854104
Position 1166: 0.00016394620333945868
Position 688: 0.00015842319976158524
Position 2700: 0.0001538862105280457
Position 4414: 0.0001533398067210886
Position 1845: 0.00015099448467863262
Position 3251: 0.00013795823606744368
Position 1149: 0.00011754209607209325
Position 3857: 0.00011230320642071249
Position 274: 0.00010970365273236314
Position 1756: 0.00010719147085693085
Position 1833: 0.00010690413324581993
Position 1169: 0.00010586523895202123
Position 1173: 0.00010499240633391595
Position 975: 0.0001036701934064225
Position 2169: 0.00010206371861730619
Position 1700: 9.628922818828806e-05
Position 1654: 9.296907124619733e-05
Position 2665: 7.69435647927053e-05
Position 4229: 7.628338405923259e-05
Position 944: 7.31755941079428e-05
Position 1122: 7.118424828929837e-05
Position 303: 6.24169418123807e-05
Position 150: 6.172695373014884e-05
Position 1026: 5.3906509808498384e-05
Position 605: 5.3361513284813334e-05
Position 2800: 5.258561101233311e-05
Position 247: 4.91266577068323e-05
Position 179: 4.8661932367204934e-05
Position 402: 4.7119501063381474e-05
Position 1262: 4.6889323624007805e-05
Position 1819: 3.665966871923536e-05
Position 2733: 3.554804970254166e-05
Position 133: 3.497006409286741e-05
Position 567: 3.4698454643753586e-05
Position 2248: 3.233910632506871e-05
Position 595: 3.230647052110551e-05
Position 1390: 3.1084481997067295e-05
Position 1905: 3.092293146250171e-05
Position 1801: 3.07680460704126e-05
Position 2058: 3.0580675834283436e-05
Position 252: 2.6623355281362234e-05
Position 245: 2.6029290945998743e-05
Position 2501: 2.570454589484392e-05
Position 1247: 2.4778621615020714e-05
Position 240: 2.4652559799826052e-05
Position 626: 2.4030762175593413e-05
Position 231: 2.0874841043361688e-05
Position 1697: 1.9733598934564896e-05
Position 2378: 1.72109806013894e-05
Position 1803: 1.584726999315307e-05
Position 1769: 1.529636388749578e-05
Position 1253: 1.4308273445096704e-05
Position 1517: 1.3291961725337273e-05
Position 1500: 1.1641549774928588e-05
Position 2949: 8.979118955845662e-06
Position 2469: 7.391349679071914e-06
Position 633: 7.347475454833905e-06
Position 1037: 6.758748289513797e-06
Position 310: 5.828883830310508e-06
Position 2132: 4.7050791198944645e-06
Position 281: 4.563940757119159e-06
Position 2607: 3.951244639582004e-06
Position 315: 3.432037467440731e-06
Position 2173: 3.4043074725662332e-06
Position 408: 2.9118061798197973e-06
Position 2151: 2.8984188865065564e-06
Position 264: 2.8802312589232753e-06
Position 3276: 2.828421278039126e-06
Position 573: 2.8113065125608116e-06
Position 571: 2.6528470121494684e-06
Position 684: 2.505258299487692e-06
Position 799: 2.470892553825962e-06
Position 2762: 1.7492655118152456e-06
Position 2115: 1.460732419658319e-06
Position 969: 1.3904274857878371e-06
Position 2605: 1.2968627332839983e-06
Position 2195: 1.1210449761293697e-06
Position 1067: 1.06809255411946e-06
Position 293: 7.343599437441166e-07
Position 1186: 1.7778468801201768e-07
Position 1177: 1.753439532059312e-07
Position 1250: 1.3473667409568945e-07
Position 796: 1.074589467367219e-07
Position 789: 9.323064110734393e-08
Position 1195: 4.4832033319610626e-08
Position 1277: 3.374082109079332e-08
Position 1368: 1.3789193551676994e-08
Position 1314: 9.934102918349253e-09
Position 290: 7.443400188885487e-09
Position 1323: 4.650090766806657e-09
Position 257: 4.464129376644596e-09
Position 153: 4.2293007609151644e-09
Position 837: 2.5693051339234398e-09
Position 117: 1.4022980929040293e-09
Position 1395: 1.0225053188707118e-09
Position 1084: 6.66376743972347e-10
Position 1481: 5.850088102469355e-10
Position 110: 3.555962093073344e-10
Position 1397: 3.284475322204675e-10
Position 365: 3.197189250738698e-10
Position 1502: 2.7891938962166736e-10
Position 101: 3.679881471924955e-13
Position 87: 3.125447419303554e-14
Position 1318: 1.0613856071446492e-16
