Gene = Supt7l
Position 3630: 0.0034422743005699486
Position 6454: 0.003284157840045039
Position 11048: 0.003271490246349583
Position 11324: 0.0029490354579572164
Position 3616: 0.0027775408829838655
Position 3784: 0.002686317616706665
Position 2018: 0.0026331674033052764
Position 8424: 0.002594166321163852
Position 8837: 0.002452400313209617
Position 1731: 0.001997915378233065
Position 8760: 0.0018956311811079408
Position 7745: 0.001854871688786888
Position 2294: 0.0017375216669252404
Position 8319: 0.0017142354610357603
Position 3592: 0.0015823812083879032
Position 1426: 0.0014283915902275476
Position 3565: 0.0012778552372665444
Position 8656: 0.0011894659219713682
Position 7545: 0.0010951639917910034
Position 6764: 0.0009562237891404549
Position 9204: 0.0009396892750019175
Position 3123: 0.0009100556354071625
Position 2132: 0.0008268829210196442
Position 9848: 0.0007550367930866709
Position 259: 0.0006667671551842818
Position 1861: 0.0006208761092531095
Position 2020: 0.0005363502218107686
Position 1654: 0.0005166105287223822
Position 1479: 0.0004310486511513051
Position 7832: 0.00042190328553219864
Position 3094: 0.0004079262251860895
Position 8672: 0.00040397150890856756
Position 2603: 0.000373047735494591
Position 3532: 0.00036916272975292164
Position 2332: 0.0003192936089345843
Position 2095: 0.00029990595997222513
Position 2092: 0.0002837234908740311
Position 1880: 0.00019003091556672586
Position 3659: 0.00018459683981999076
Position 2079: 0.00018371395762221986
Position 2523: 0.00016771779517673938
Position 1404: 0.00013195394528566363
Position 8300: 0.00011870635026571587
Position 4502: 7.695264173198877e-05
Position 4842: 7.443711526581304e-05
Position 3556: 6.352404598518953e-05
Position 2102: 5.937677691601886e-05
Position 2857: 5.924767608348594e-05
Position 580: 5.878763491551924e-05
Position 3748: 5.6675696527192106e-05
Position 2787: 5.352663946488397e-05
Position 3743: 5.2195004611313356e-05
Position 1560: 4.789315571027343e-05
Position 300: 4.57275596137196e-05
Position 1453: 4.0729239830532e-05
Position 4192: 4.056706404669878e-05
Position 1408: 3.004355146102107e-05
Position 1450: 2.980512232019867e-05
Position 1021: 2.8921170041735605e-05
Position 1511: 2.8519189790014202e-05
Position 1660: 2.3852339885954882e-05
Position 1635: 1.801706616306593e-05
Position 4813: 1.5471065135670005e-05
Position 1688: 1.4615121143044384e-05
Position 272: 1.3959124919758699e-05
Position 480: 1.2557366687496079e-05
Position 4450: 1.2407441305649941e-05
Position 963: 1.2189109036502978e-05
Position 1738: 1.0907663651409019e-05
Position 598: 9.914404812448601e-06
Position 1752: 7.380930053607908e-06
Position 1068: 7.040933670641006e-06
Position 1456: 5.493215990390295e-06
Position 265: 4.6620492341463166e-06
Position 195: 3.1774794178504446e-06
Position 895: 3.163015321907657e-06
Position 555: 2.9370245334376483e-06
Position 549: 2.6296496502067032e-06
Position 1052: 1.950273125879099e-06
Position 507: 1.1318671861627983e-06
Position 1143: 6.995006576943479e-07
Position 2194: 5.772478794286012e-07
Position 2222: 5.404372682159985e-07
Position 828: 5.108087186450225e-07
Position 2447: 4.965577801647843e-07
Position 2588: 3.6276462594474576e-07
Position 2559: 3.1415565960250034e-07
Position 2361: 2.3242982524831049e-07
Position 2440: 2.3228733203459442e-07
Position 2241: 1.8919856846182989e-07
Position 724: 1.2892256329182122e-07
Position 284: 1.2221418668311743e-07
Position 907: 8.433084438554455e-08
Position 628: 7.972437828625366e-08
Position 1206: 7.055950354835756e-08
Position 935: 5.448674855382409e-08
Position 389: 4.7627626826442133e-08
Position 510: 3.584132335452638e-08
Position 398: 2.8974564220044743e-08
Position 287: 2.8210065441045556e-08
Position 825: 2.5674898471495233e-08
Position 605: 2.1611481311904817e-08
Position 326: 3.439533115864771e-09
Position 120: 2.888887214776547e-09
Position 88: 2.5878351028233516e-09
Position 80: 1.2331050405558947e-09
Position 416: 1.0843759941706373e-09
Position 385: 1.064096931255034e-09
Position 941: 8.831009807615744e-10
Position 99: 5.636732293568392e-10
Position 197: 4.0362878902819086e-10
Position 154: 3.021414920998027e-10
Position 330: 2.241208429282509e-10
Position 280: 9.234489548915235e-11
Position 122: 7.597649461367093e-11
Position 126: 3.529189737318095e-11
Position 335: 4.9906222898108095e-12
Position 163: 4.124702744331554e-18
Position 130: 1.4466306098515918e-18
