Gene = Gtf2h1
Position 11528: 0.0001650942509835863
Position 698: 0.00015815612571450555
Position 10075: 0.0001527422659244616
Position 13210: 0.00015205056794692168
Position 11901: 0.0001488677955543796
Position 1131: 0.0001473201826243012
Position 20936: 0.0001472328198015915
Position 10111: 0.00014532256076449005
Position 817: 0.0001424455349881937
Position 10050: 0.0001371258373445431
Position 20151: 0.0001272912358940925
Position 24878: 0.00012665118284253685
Position 11161: 0.00011865149448217614
Position 8783: 0.00011640600400049663
Position 2522: 9.057640839482491e-05
Position 11102: 7.327420633373518e-05
Position 12974: 4.3265295113561985e-05
Position 2866: 3.534181657829003e-05
Position 20007: 3.369838876178576e-05
Position 2789: 3.1708140944978035e-05
Position 12857: 3.158934230460075e-05
Position 2914: 2.9829575137148622e-05
Position 3491: 2.1291815834787164e-05
Position 1046: 1.885030189099724e-05
Position 601: 1.738321122922984e-05
Position 340: 1.5596135327052872e-05
Position 717: 1.4541716521100778e-05
Position 607: 1.3607936976907224e-05
Position 1168: 1.2019049771274331e-05
Position 1426: 1.024764074275451e-05
Position 1139: 1.019341657787296e-05
Position 589: 8.864665899672168e-06
Position 20725: 7.558440924260796e-06
Position 396: 6.193284843027725e-06
Position 8563: 5.619572090269072e-06
Position 909: 5.552886790204038e-06
Position 1054: 5.146136020929852e-06
Position 12759: 5.105810126564752e-06
Position 13737: 4.942688979291004e-06
Position 430: 4.851279303505796e-06
Position 1013: 4.537066442321561e-06
Position 1187: 4.475543516505329e-06
Position 343: 3.2278507250620324e-06
Position 457: 2.9098353841367163e-06
Position 406: 2.6962055537063385e-06
Position 633: 2.489247960093311e-06
Position 475: 8.628171824318596e-07
Position 20689: 7.37373829507546e-07
Position 489: 7.052497828174388e-07
Position 10712: 6.865298469693006e-07
Position 18939: 4.774747649752439e-07
Position 625: 4.7013137418625174e-07
Position 487: 4.570168586314566e-07
Position 20795: 2.5067846879773083e-07
Position 1175: 1.9923947884460285e-07
Position 5843: 1.298446871238651e-07
Position 20904: 1.084196504951614e-07
Position 838: 1.0132025992841896e-08
Position 8072: 9.856178642176597e-10
