Gene = Fkrp
Position 3082: 0.0002052461636887451
Position 2961: 0.00019788796764025907
Position 411: 0.00017856420146744828
Position 3936: 0.0001761955198560831
Position 4055: 0.00015135135940521995
Position 87: 0.00014052952309392332
Position 1511: 0.00010786575566446661
Position 465: 9.734555176496103e-05
Position 1160: 9.102644252560217e-05
Position 1793: 1.5168652235225813e-05
Position 628: 1.1054104486586082e-05
Position 2142: 1.0692533140795943e-05
Position 641: 9.292522589082797e-06
Position 653: 6.6731011632759775e-06
Position 294: 5.484661985735142e-06
Position 309: 1.9416733788803715e-06
Position 703: 1.9276314011570406e-06
Position 158: 1.695517050446529e-06
Position 877: 9.825325414019473e-07
Position 937: 4.855983140776795e-07
Position 797: 3.6289220101493883e-07
Position 1764: 2.3046462004445599e-07
Position 1933: 2.1697371674500896e-07
Position 872: 8.35677052768146e-08
Position 964: 5.271061460865623e-08
Position 940: 5.169399942125578e-08
Position 1241: 4.070629628714807e-08
Position 749: 1.6559094305300993e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1605: 0.5863025139776497
Position 4755: 0.3974415683483254
Position 7070: 0.3477859834228741
Position 6730: 0.25396522874033584
Position 1608: 0.22732114136049408
Position 5471: 0.10627788693146717
Position 2209: 0.04157001372822287
Position 2397: 0.038420082872014406
Position 2284: 0.033827524485699444
Position 3868: 0.026119328467788954
Position 7031: 0.02589264154849613
Position 3163: 0.02496653492975134
Position 6773: 0.024891423467832213
Position 749: 0.023964176954326826
Position 7288: 0.01990478963354193
Position 2266: 0.013927201627453718
Position 2011: 0.013508165822046404
Position 2907: 0.013215706170517497
Position 6176: 0.008881120745450987
Position 4157: 0.008442339018344574
Position 6796: 0.007628829297844768
Position 4033: 0.006722348125315335
Position 1066: 0.006044769174821835
Position 2400: 0.0039003126166008016
Position 991: 0.0036807748293380027
Position 4500: 0.0036449560978290435
Position 862: 0.003516385544551761
Position 4625: 0.0034531622310109604
Position 905: 0.0031003137710723617
Position 5111: 0.0030129523855387825
Position 5847: 0.0028364717522056447
Position 2378: 0.0028085029043664472
Position 7123: 0.0027497660729929245
Position 701: 0.002650123647367393
Position 5458: 0.0025785066725799418
Position 5886: 0.0023553555326124454
Position 964: 0.002142399712944794
Position 1652: 0.002085057498305216
Position 5015: 0.0020336980953146932
Position 1191: 0.001980197971505838
Position 4128: 0.001953788251028033
Position 4854: 0.0018611429689913887
Position 6973: 0.0018465217487049386
Position 4648: 0.0017969825905257088
Position 4528: 0.0017810816428086595
Position 3028: 0.001743505358369752
Position 5349: 0.0014882086387490267
Position 1543: 0.0013169563106439869
Position 6754: 0.0012231115790761382
Position 6590: 0.0011951769791464259
Position 1523: 0.0011074369908764252
Position 2292: 0.0010632217663142669
Position 658: 0.0010231471848596231
Position 3343: 0.0009750056584021853
Position 1152: 0.0009564981617750318
Position 2097: 0.0009413581452201819
Position 125: 0.0009022018556139532
Position 2413: 0.0008983470290150943
Position 4830: 0.0008619890699943429
Position 1613: 0.000850891562025883
Position 779: 0.0008351321174344744
Position 4559: 0.0008189301287954174
Position 1729: 0.0007735007922896739
Position 1209: 0.0006583119582490059
Position 5012: 0.0006524605565915189
Position 3268: 0.0005671208218914998
Position 1366: 0.0005424638814699408
Position 1567: 0.000527757340654798
Position 2214: 0.0005245900695502687
Position 3250: 0.0005120914863444607
Position 3442: 0.0004789772083266701
Position 6014: 0.0004526518332163166
Position 2425: 0.0004256837870644788
Position 1498: 0.00040309852743886023
Position 1253: 0.0003728853941207225
Position 613: 0.0003665497509501946
Position 1138: 0.00036305850632458093
Position 4774: 0.0003600588296100379
Position 1155: 0.00034898311029437994
Position 1176: 0.0003394346969242621
Position 5181: 0.0003304703063370314
Position 1459: 0.0002902302316453803
Position 4433: 0.0002593854373341304
Position 1479: 0.00025862368379634613
Position 5115: 0.0002501769951096731
Position 103: 0.00024221026976032785
Position 1118: 0.00023880570424349403
Position 5292: 0.00023297894497267886
Position 2767: 0.00022684366349288727
Position 2857: 0.00022463495316259484
Position 2942: 0.00022119246960694588
Position 4239: 0.00021247704207294065
Position 817: 0.00019593348897763068
Position 2021: 0.00019495610256349473
Position 4778: 0.0001828417484586882
Position 4425: 0.00018220003162209964
Position 850: 0.0001819071578977163
Position 754: 0.00015926555157939998
Position 1314: 0.000132684062524644
Position 4472: 0.00013159648210684286
Position 3372: 0.0001298036755142194
Position 1268: 0.00012247418252009555
Position 3376: 0.00012184720410819873
Position 998: 0.00010725638913333136
Position 703: 0.00010694103946741727
Position 2383: 9.307261187159941e-05
Position 2452: 8.99342698056535e-05
Position 811: 8.692839474851214e-05
Position 3272: 8.247184895953416e-05
Position 3111: 8.2059602897309e-05
Position 3224: 7.951593380369457e-05
Position 2026: 6.997017768979244e-05
Position 660: 6.854773732347524e-05
Position 619: 6.780276253630383e-05
Position 1075: 6.174751341860944e-05
Position 973: 4.404841361472601e-05
Position 213: 3.808347278305308e-05
Position 1282: 3.59397041442884e-05
Position 1320: 3.381166615024569e-05
Position 993: 3.228430512132925e-05
Position 813: 2.830093854021097e-05
Position 1036: 2.5107673539562955e-05
Position 146: 2.1208543101491013e-05
Position 1664: 1.7486854391520466e-05
Position 264: 1.7109276453994484e-05
Position 626: 1.5809805980015425e-05
Position 665: 1.5431156014639188e-05
Position 1038: 1.4151709044738911e-05
Position 586: 1.381500972908879e-05
Position 439: 1.3036468933962557e-05
Position 911: 5.986231980759791e-06
Position 270: 5.31024462254701e-06
Position 383: 4.8602392121037675e-06
Position 908: 9.247710717682663e-08
Position 877: 7.801373228730902e-08
Position 797: 2.9748640694341986e-08
Position 1015: 2.1870366005142722e-08
Position 338: 1.8642549036263507e-08
Position 332: 1.8105822749908582e-08
Position 322: 1.6163142012557954e-08
Position 596: 1.5362554564702668e-08
Position 306: 1.1769612646383274e-08
Position 920: 1.0280315938933449e-08
Position 324: 9.558652539989952e-09
Position 335: 7.892504590630326e-09
Position 170: 4.577728279936929e-09
Position 267: 3.764343537402399e-09
Position 187: 3.345902884253994e-09
Position 1023: 2.6475406707670533e-09
Position 496: 2.612880232173073e-09
Position 317: 7.39722881618407e-10
Position 278: 6.946247720559418e-10
Position 501: 5.926504789949753e-10
