Gene = Iqcd
Position 5212: 0.00408160761122867
Position 7315: 0.0038401278010080724
Position 6055: 0.0033541535032490196
Position 6702: 0.0033163737504651814
Position 4839: 0.003246298450532938
Position 1728: 0.0026936271807323224
Position 8257: 0.002640239678252929
Position 1341: 0.0024638462581662445
Position 1166: 0.0024159781586863237
Position 6777: 0.0017894715486005165
Position 182: 0.001704161795575731
Position 3123: 0.0014824506642483188
Position 5661: 0.0012669307029238898
Position 6529: 0.0012021868242481685
Position 5260: 0.0009760396912694389
Position 1385: 0.0009199489523444764
Position 2650: 0.0009199148244679704
Position 5889: 0.0008555834928853072
Position 3187: 0.0007963335907939986
Position 5032: 0.0007439591831214436
Position 6329: 0.0007191297094747946
Position 304: 0.000716309179299021
Position 4659: 0.000680781626439726
Position 4385: 0.000555688792863368
Position 1501: 0.0004606778780057974
Position 188: 0.0004301505477028668
Position 1195: 0.0004138375613973652
Position 945: 0.0004078833293915403
Position 4586: 0.0003972223353829348
Position 3310: 0.0003626974369428922
Position 3342: 0.00034505925821460344
Position 2225: 0.0003444259303598605
Position 1431: 0.000265615338005028
Position 1538: 0.0002619887284891258
Position 4826: 0.00023969245797529626
Position 3194: 0.00022584073934186997
Position 2625: 0.00018436223157634237
Position 3963: 0.00016620414170963536
Position 1985: 0.00016329508261545028
Position 268: 0.0001614259110760176
Position 2882: 0.00014793913113277812
Position 3006: 0.00014737688693217262
Position 532: 0.0001435828497952003
Position 717: 0.00011037219743302252
Position 624: 0.0001026584732904387
Position 4194: 9.677006107351113e-05
Position 418: 7.38139650285808e-05
Position 1265: 7.18355035957103e-05
Position 1467: 6.573947967661524e-05
Position 1884: 4.902909059285023e-05
Position 4243: 3.063998927424665e-05
Position 1739: 2.6477544840982973e-05
Position 341: 2.6310329491056743e-05
Position 786: 2.4365818067235895e-05
Position 1578: 2.267995772327884e-05
Position 4272: 2.17689790515275e-05
Position 1973: 1.9155079328519304e-05
Position 2071: 1.8911016630339455e-05
Position 1792: 1.637699191820456e-05
Position 1472: 1.6112107357283386e-05
Position 3823: 1.4443621199162666e-05
Position 850: 1.0191816921887388e-05
Position 1813: 8.840495000211368e-06
Position 1091: 7.93771062529042e-06
Position 649: 7.761593747549103e-06
Position 1891: 7.722887379326864e-06
Position 1137: 5.707140807078843e-06
Position 1519: 4.259184553752722e-06
Position 1123: 3.0082516063031074e-06
Position 1210: 2.25595121270907e-06
Position 1337: 2.01547729362508e-06
Position 820: 1.945550567705772e-06
Position 766: 1.0811763080327185e-06
Position 1555: 5.34597045612664e-07
Position 1390: 2.7703063913467853e-07
Position 1479: 2.0851354456396989e-07
Position 134: 3.6587618576648053e-08
Position 792: 1.9134878306633176e-09
Position 1221: 2.5409401865772127e-10
Position 361: 1.2644215504584182e-10
