Gene = Ssr3
Position 3525: 0.0005430450983013639
Position 2955: 0.0005400206271772932
Position 1511: 0.00050271191509048
Position 3381: 0.000501165015379674
Position 4982: 0.0004997131775871561
Position 1303: 0.0004688618920696962
Position 386: 0.0004318834951097286
Position 1276: 0.00042364647712251344
Position 115: 0.0003731318998105524
Position 281: 0.0003597082979315276
Position 2242: 0.00035525678360528117
Position 4902: 0.00033426474866242635
Position 4989: 0.0003330059085205735
Position 760: 0.000312284167926187
Position 4904: 0.00030780158976392115
Position 456: 0.00029838935624893197
Position 5479: 0.00029800039182393493
Position 4906: 0.00027133953706542474
Position 732: 0.00026933880068156287
Position 918: 0.000262425278501654
Position 711: 0.0002608524482287053
Position 401: 0.0002375797803833199
Position 316: 0.00023012540162081375
Position 1525: 0.0002243536415881959
Position 875: 0.00022318938137170743
Position 751: 0.00020128164286349292
Position 5686: 0.00019615001086048094
Position 6056: 0.00019460769498631282
Position 997: 0.0001928382470825286
Position 1908: 0.0001869377246341506
Position 6083: 0.00018559249598583844
Position 3264: 0.00018011340568010626
Position 2646: 0.0001622692670772849
Position 3273: 0.00016031385985526374
Position 2337: 0.00015801706058318697
Position 501: 0.0001571735374732311
Position 1255: 0.00015532522269957942
Position 1053: 0.00014755698756555464
Position 3515: 0.0001473287572277504
Position 900: 0.00013916668428043226
Position 8133: 0.00013640786838533918
Position 8528: 0.00013342115618458823
Position 1266: 0.0001329894938944396
Position 304: 0.00012375108297024478
Position 757: 0.00011328597058518771
Position 1030: 0.000106804820433058
Position 3700: 0.00010619489647203516
Position 2320: 0.0001039715563798501
Position 1492: 0.00010342650784621869
Position 2341: 0.00010235353245539876
Position 279: 9.494407616452703e-05
Position 293: 7.607203331238315e-05
Position 682: 7.275742617600324e-05
Position 3164: 7.14652641376901e-05
Position 5985: 3.889576207076081e-05
Position 6398: 3.8075167514024574e-05
Position 7233: 1.2422838529467224e-05
Position 4930: 1.5610214188307228e-06
Position 4910: 1.4070418662053376e-06
Position 1338: 1.0759764151018018e-06
Position 71: 1.0665495062066317e-06
Position 1346: 6.761445412762363e-07
Position 548: 2.7221005503483234e-07
Position 718: 1.7643366682116304e-07
Position 1383: 5.336087359194753e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4792: 0.9569539258021011
Position 1171: 0.9159678469995332
Position 9499: 0.20744336869229713
Position 8965: 0.18432912718621175
Position 7039: 0.09046816348441654
Position 10828: 0.08268655766019983
Position 10588: 0.07703120216922277
Position 5395: 0.07274762583358654
Position 12283: 0.04989278915061851
Position 7541: 0.046398675264629805
Position 6488: 0.04481046898345135
Position 11968: 0.04293419536036929
Position 3033: 0.030329972888734152
Position 1226: 0.029715626869346642
Position 1426: 0.022030106447507813
Position 12190: 0.021947195520212445
Position 11724: 0.019961194585481495
Position 12580: 0.01954892316558421
Position 7675: 0.019348962334565723
Position 8442: 0.018480595338316048
Position 6135: 0.01479429310532322
Position 6994: 0.014238663582018871
Position 9219: 0.013330107778903652
Position 5027: 0.013267017790455886
Position 5096: 0.012943231662537146
Position 10455: 0.012333114981469735
Position 11905: 0.011937805638825993
Position 7327: 0.011444994799407044
Position 4753: 0.0091776959830429
Position 10077: 0.008463543819424846
Position 5349: 0.00826406187603652
Position 12339: 0.006944583995230182
Position 7951: 0.006476016558283706
Position 10256: 0.006419022287216912
Position 11754: 0.006332736397142041
Position 8515: 0.006324078591703871
Position 12091: 0.006302540834342809
Position 7155: 0.005999082263398141
Position 8153: 0.005808521432790581
Position 11228: 0.005418224526547632
Position 8232: 0.0054066624681966486
Position 1460: 0.005059721191010045
Position 10994: 0.0049107642534186305
Position 1053: 0.004717806151730944
Position 8229: 0.004683361253683265
Position 11422: 0.004580129962839653
Position 3883: 0.004477284842129419
Position 934: 0.0042967288344131875
Position 8337: 0.004002944981118579
Position 10609: 0.0034503667417089125
Position 7622: 0.0033024193393820117
Position 5879: 0.0029231473208590824
Position 7864: 0.00282833006977858
Position 811: 0.002789428992984591
Position 9815: 0.0025011464483806465
Position 8875: 0.0024676113188562463
Position 1540: 0.002346557743305528
Position 6492: 0.0022490928055538587
Position 6110: 0.0022206943890762886
Position 397: 0.0021380968922859824
Position 3062: 0.0020121310155440694
Position 7401: 0.001969244705119477
Position 7096: 0.0019383785231431002
Position 451: 0.0019336413087954736
Position 9457: 0.0018962900816315701
Position 5205: 0.0017507552328903586
Position 682: 0.0017433943325370024
Position 10550: 0.001730751594730666
Position 3587: 0.0016721940387681943
Position 1107: 0.0016711099231075726
Position 4010: 0.0016676710141939593
Position 5255: 0.001643005030373306
Position 10118: 0.001622236094096653
Position 9681: 0.0015729305184801928
Position 4794: 0.0014854568716811019
Position 3409: 0.0014389143491735418
Position 454: 0.0013672491226416773
Position 5049: 0.001317347045431501
Position 5400: 0.0012829429232554333
Position 7652: 0.001263677278480175
Position 3657: 0.0011606266279511686
Position 6592: 0.0011474892029489706
Position 985: 0.0010934070998417317
Position 5323: 0.0010608175163230207
Position 506: 0.0010164400997268643
Position 7061: 0.001006532952109028
Position 5438: 0.0009722447595130121
Position 5931: 0.000961762765673211
Position 7438: 0.0009198218142473373
Position 6675: 0.0009160732420958358
Position 8131: 0.0009157873748929054
Position 10058: 0.0008760009375478039
Position 5977: 0.0008620626530254897
Position 8625: 0.0008599626967198819
Position 1209: 0.0008595020177520622
Position 4188: 0.0008194903343684594
Position 2059: 0.000813668407433908
Position 6113: 0.0008130976223793646
Position 6788: 0.0007620337531761676
Position 7357: 0.0007422007321419672
Position 7262: 0.0006841976530614774
Position 7179: 0.000678111433201003
Position 3434: 0.000678105494291846
Position 6213: 0.0006233636037808377
Position 5444: 0.0006132045278504221
Position 642: 0.0006084614435513346
Position 5644: 0.000585449420212286
Position 6081: 0.000584893448288453
Position 8903: 0.0005458681399486154
Position 7167: 0.0005421218598322773
Position 889: 0.0005390711361418077
Position 7497: 0.0005383638095871855
Position 7925: 0.0005087416182189223
Position 2786: 0.0004810952954074923
Position 8463: 0.0004686704304110803
Position 8158: 0.00044966386887876293
Position 3264: 0.00042548027506121
Position 1552: 0.00041441718317436813
Position 5483: 0.0004066380580878934
Position 4129: 0.0003957293263796486
Position 2837: 0.0003838240476132914
Position 1390: 0.0003619272626139835
Position 3554: 0.0003369835537338965
Position 6040: 0.0003223705265332301
Position 946: 0.00031548858809697064
Position 4419: 0.0003021674713529175
Position 6752: 0.00030013574184450286
Position 571: 0.00029633463927908007
Position 6397: 0.0002955973132587805
Position 1525: 0.00026837638424833245
Position 1483: 0.00026530333684205435
Position 739: 0.00026153540851460005
Position 1614: 0.00023608819852417938
Position 2803: 0.00023451721607636633
Position 6724: 0.00021768762284473075
Position 6623: 0.0002091611996922137
Position 637: 0.00018786515185774673
Position 2782: 0.00017695276533076295
Position 553: 0.00017453031932354688
Position 5777: 0.00017385691723047892
Position 3457: 0.0001702405447189448
Position 1648: 0.00016751375831692102
Position 4665: 0.00015938038934625574
Position 5739: 0.00014739130975556993
Position 2392: 0.0001472768401685205
Position 488: 0.00014588434429018
Position 1690: 0.00014111418147641809
Position 3802: 0.00013774573349456315
Position 3732: 0.00013662006554956185
Position 1135: 0.00012605346496828384
Position 2470: 0.00012493163423106328
Position 2925: 0.00012164406785041351
Position 690: 0.0001165958671197502
Position 5351: 0.00011531876496833417
Position 3158: 0.00010912895190804488
Position 4755: 8.159811214081425e-05
Position 966: 7.42510842546994e-05
Position 4628: 7.376021152766273e-05
Position 950: 7.2120051893571e-05
Position 4988: 6.983551694914447e-05
Position 1113: 6.827454122950124e-05
Position 98: 6.578981309712158e-05
Position 1240: 5.895262917686731e-05
Position 711: 5.585612560600373e-05
Position 2175: 5.101437685266486e-05
Position 1662: 4.3478219024509554e-05
Position 543: 4.255699046723697e-05
Position 2613: 3.93200590624634e-05
Position 744: 3.9056222798467365e-05
Position 619: 3.248223620655243e-05
Position 5098: 3.244382871153725e-05
Position 4827: 2.275645834162006e-05
Position 4830: 1.773703697224726e-05
Position 139: 1.3040272723843972e-05
Position 751: 1.285752647884344e-05
Position 326: 8.578482216770368e-06
Position 4981: 8.501425996088965e-06
Position 4687: 8.278493230383839e-06
Position 5070: 8.275927109991858e-06
Position 5046: 7.150907658214301e-06
Position 4571: 7.0501999412822385e-06
Position 1008: 2.3370710518008165e-06
Position 1258: 2.3085074551409925e-06
Position 2182: 9.914723465817969e-07
Position 1058: 5.627378826999681e-07
Position 5110: 5.516019524336251e-07
Position 2498: 3.5529305521669206e-07
Position 1030: 3.138203065028771e-07
Position 2069: 3.022307736350055e-07
Position 1293: 2.65977593522752e-07
Position 1764: 2.2078357791865422e-07
Position 1814: 2.0847548261970537e-07
Position 971: 1.9959730814832234e-07
Position 953: 1.6768874323542802e-07
Position 1441: 1.2986192726385783e-07
Position 1492: 1.172581916132736e-07
Position 1804: 1.1695253783470668e-07
Position 794: 7.572106630526504e-08
Position 3097: 4.465372691635627e-08
Position 602: 6.786567842748554e-09
Position 291: 2.8706865881848027e-09
Position 519: 2.3505996299919113e-09
Position 425: 2.3070008040552664e-09
Position 1366: 2.196022192388512e-09
Position 531: 1.3868328049858406e-11
Position 575: 3.826441273092223e-12
Position 515: 3.0521784858088296e-12
