Gene = 3110009E18Rik
Position 1699: 2.0053226784401323e-05
Position 1543: 1.7915053523502495e-05
Position 794: 1.1625858720437031e-05
Position 474: 1.025115764050967e-05
Position 499: 9.898408761642277e-06
Position 1203: 9.275756717556685e-06
Position 570: 8.604890290467448e-06
Position 682: 8.002506136409145e-06
Position 616: 7.067538886355765e-06
Position 1393: 5.652290545676833e-07
Position 834: 3.988967228648735e-07
Position 696: 2.0226239524070137e-07
Position 573: 1.932850795922718e-08
Position 650: 1.8397257777772544e-08
Position 337: 1.7810010872019405e-08
