Gene = Marc2
Position 459: 1.5912749855119257e-05
Position 26901: 1.5324411733856232e-05
Position 417: 1.4551788513126312e-05
Position 618: 1.372523844852827e-05
Position 1008: 1.3352342264849436e-05
Position 276: 1.2701596603066753e-05
Position 1077: 1.1422662601239801e-05
Position 1688: 1.1376016096107446e-05
Position 27364: 1.0703485035987542e-05
Position 27611: 1.0582924354128157e-05
Position 194: 9.911779201461338e-06
Position 492: 9.349634345477347e-06
Position 1473: 7.566619756815132e-06
Position 1765: 6.032878855539548e-06
Position 594: 4.725581949679e-06
Position 26628: 4.545093618097919e-06
Position 175: 4.184864130763204e-06
Position 136: 3.989725880971968e-06
Position 234: 3.0273165289373436e-06
Position 160: 2.6956788319353453e-06
Position 822: 2.5583058748904854e-06
Position 185: 1.7865838281434384e-06
Position 34: 1.641045263756864e-06
Position 14020: 1.362629262019408e-06
Position 26888: 1.2270188361639864e-06
Position 26925: 1.1960647761134948e-06
Position 120: 7.565130778751483e-07
Position 274: 5.277967879672607e-07
Position 294: 3.948403494130146e-07
Position 630: 3.912412929250187e-07
Position 648: 2.9941074176246634e-07
Position 59: 2.9370564002737813e-07
Position 652: 2.738562771476367e-07
Position 612: 1.6117542390548723e-07
Position 68: 5.2873654223949837e-08
Position 415: 4.466895040485444e-08
Position 282: 2.023567723726401e-08
Position 448: 9.598394008600381e-09
Position 317: 3.3895904668638323e-09
Position 57: 1.1341742332125838e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4453: 0.9916799846258744
Position 11852: 0.9881737526983336
Position 26533: 0.988097388287778
Position 23330: 0.9507510769269019
Position 23474: 0.9038939271318001
Position 13164: 0.8428513881810935
Position 13624: 0.5125410036808692
Position 25955: 0.4901370232819383
Position 26080: 0.3168891622241628
Position 21200: 0.3126440342400961
Position 9242: 0.28433115753006194
Position 12090: 0.26722830551190113
Position 3331: 0.25059868965059806
Position 28336: 0.24928216245478657
Position 27714: 0.2443673665823041
Position 6828: 0.22708388565744572
Position 13207: 0.11297024664217661
Position 31997: 0.10927590140654621
Position 7889: 0.10692496416060347
Position 2136: 0.09835613280253393
Position 7511: 0.07584777118727003
Position 18512: 0.07547895108406077
Position 15436: 0.0696340419050813
Position 13560: 0.06830019550870361
Position 6857: 0.05876128243654698
Position 4250: 0.056016484609043446
Position 26829: 0.05520486039749696
Position 24976: 0.05362344357832548
Position 29138: 0.050833310435029484
Position 939: 0.04854428681394289
Position 27689: 0.0480860738932271
Position 3022: 0.0452578442244268
Position 23491: 0.04512097195398607
Position 22987: 0.03747504044455708
Position 31516: 0.03670453490697536
Position 3855: 0.03662034682675205
Position 32568: 0.03629879429207096
Position 1788: 0.03576949225492826
Position 6595: 0.03136719822168752
Position 28458: 0.028517005206053898
Position 32572: 0.028143303232355588
Position 13476: 0.02588053929871783
Position 4691: 0.024233784253917225
Position 3648: 0.02379567855841183
Position 30786: 0.022120651504887862
Position 3690: 0.02150892738015291
Position 30751: 0.020887573183693046
Position 6522: 0.020351398987442784
Position 29793: 0.020257422179507864
Position 12261: 0.018603795342139323
Position 3372: 0.01745568888772272
Position 924: 0.017146659096035913
Position 31221: 0.016880919202720224
Position 28773: 0.016781795526608828
Position 6568: 0.016157940704902028
Position 415: 0.016058188854705016
Position 25363: 0.016027272987754602
Position 9317: 0.01582443625556368
Position 32004: 0.015175435089569672
Position 2110: 0.01515218129288541
Position 30821: 0.015001304736476822
Position 32361: 0.014753146961002675
Position 15522: 0.014697520307868124
Position 5440: 0.014663224696649008
Position 25935: 0.014015664032762921
Position 31131: 0.0136335553962059
Position 31291: 0.013447364190798922
Position 31571: 0.013442088985900047
Position 335: 0.013010731151375455
Position 13504: 0.012717367197640283
Position 31026: 0.012689369285969511
Position 29931: 0.012413407636769826
Position 25393: 0.012223950139956486
Position 28477: 0.012207550599869782
Position 29218: 0.01211669244477916
Position 1347: 0.012055833304744051
Position 1809: 0.010575713610443857
Position 31061: 0.01027073530653474
Position 6701: 0.01024849218278932
Position 1840: 0.01009337992192424
Position 12326: 0.0099970991729378
Position 23696: 0.009759953835429663
Position 31256: 0.00970477594313885
Position 4225: 0.009565371415177102
Position 26414: 0.008936516685058809
Position 758: 0.008869001040501031
Position 28704: 0.008832668749582405
Position 31096: 0.00874438488431958
Position 31166: 0.008554800182883664
Position 30476: 0.008224348484439764
Position 6480: 0.008219283953351439
Position 31591: 0.007935360194532236
Position 12210: 0.007933423115854422
Position 30701: 0.0078117790675676195
Position 7380: 0.007795870802821156
Position 31186: 0.007696036927367792
Position 13265: 0.007560329792267573
Position 31411: 0.007112095550032481
Position 4502: 0.0070584650636988135
Position 30251: 0.006662043119762984
Position 30511: 0.00665918898919155
Position 3399: 0.006390501475014795
Position 7472: 0.006048907060975074
Position 3392: 0.005890422177049128
Position 13168: 0.005578028114198304
Position 25072: 0.0054499431119296934
Position 2173: 0.005420946855498168
Position 28455: 0.0052861937559531185
Position 28494: 0.005211448063615515
Position 28525: 0.005029315681631869
Position 30201: 0.005009643974645893
Position 30926: 0.004973032976362675
Position 12659: 0.004963391568059297
Position 1002: 0.004961016683114774
Position 30286: 0.004613158871794959
Position 27014: 0.0046022242886090406
Position 27896: 0.004595180108139536
Position 26296: 0.004247096758650745
Position 3520: 0.0039248814933988295
Position 7758: 0.0037302858487231077
Position 31536: 0.0036473637842428315
Position 2689: 0.0035928920915358096
Position 26267: 0.003489030751018787
Position 25434: 0.0034610078640892206
Position 13232: 0.0032559172342259005
Position 13528: 0.0031728667372499064
Position 2086: 0.003137753297690632
Position 28431: 0.002653480619312358
Position 28029: 0.002646130216756398
Position 12752: 0.0025658259044515756
Position 3908: 0.002488119278731645
Position 30856: 0.0024215179629151497
Position 527: 0.002230874393080847
Position 26511: 0.0021980241199524844
Position 27604: 0.0021714733742713268
Position 27555: 0.002149140148723842
Position 28931: 0.0020279532487690296
Position 28163: 0.0019375154374211261
Position 26837: 0.0019192094170044562
Position 2170: 0.001769853657415341
Position 947: 0.0017394452042984406
Position 31481: 0.0016434910685901008
Position 2142: 0.0016271447168357239
Position 3709: 0.0016236906685409972
Position 325: 0.0016051530504817882
Position 31361: 0.0015938698234129586
Position 31326: 0.0015820709344780877
Position 912: 0.0015610372335797932
Position 710: 0.001554578506716905
Position 31611: 0.0014382892771959126
Position 2038: 0.0013364715600515332
Position 27181: 0.001321883971047464
Position 294: 0.0012501848695603529
Position 15440: 0.0011688860569153987
Position 30891: 0.0011189293569042757
Position 433: 0.0011001163267455652
Position 981: 0.0010116173521969643
Position 3071: 0.0009991100121939595
Position 2150: 0.0008115336224368264
Position 6337: 0.0007057043671194034
Position 14464: 0.0006975954079314933
Position 30351: 0.0006859412107187482
Position 14518: 0.0006751014797726164
Position 13565: 0.0006686807597410609
Position 3593: 0.0006001377604894071
Position 421: 0.0005643577464068696
Position 1298: 0.0005009375167341092
Position 28049: 0.0004991103354996538
Position 29733: 0.0004977440369855911
Position 28015: 0.00047628894114541513
Position 27905: 0.0004467455608806166
Position 5239: 0.0004210833903619892
Position 28639: 0.0003134258253534128
Position 28382: 0.0002757510684757841
Position 3037: 0.00026603903426840087
Position 27010: 0.00012306369183839516
Position 3018: 9.783043435468742e-05
Position 2766: 9.071599121110599e-05
Position 28348: 6.473644197742062e-05
Position 27117: 5.8900481083730905e-05
Position 14512: 5.7311889303088154e-05
Position 14560: 5.2969968692663065e-05
Position 448: 4.8610732396689076e-05
Position 13432: 4.706872614867288e-05
Position 5156: 3.846800551726596e-05
Position 1392: 3.727009847317772e-05
Position 27029: 3.12603467852513e-05
Position 26938: 3.094735899911474e-05
Position 1286: 2.3169466189221552e-05
Position 27091: 2.1616606751431834e-05
Position 1305: 1.743229550043892e-05
Position 810: 1.684956292226642e-05
Position 682: 1.5208970671868102e-05
Position 5111: 1.2793568681095201e-05
Position 2769: 1.2784901335800599e-05
Position 5074: 1.2665105038687609e-05
Position 971: 1.2114139101644399e-05
Position 27169: 9.797299283162852e-06
Position 1559: 8.75324365313834e-06
Position 1155: 7.980107066402525e-06
Position 1614: 7.380295625112529e-06
Position 1577: 6.161835174550056e-06
Position 1166: 4.102081828464365e-06
Position 718: 3.872574770993551e-06
Position 1127: 2.6474723932828906e-06
Position 288: 2.578344388725286e-06
Position 469: 2.4380195898095805e-06
Position 26248: 2.315104706502663e-06
Position 1676: 2.25022880357822e-06
Position 1316: 2.0564263476204418e-06
Position 1327: 1.7661061396185003e-06
Position 1179: 1.663864320544236e-06
Position 345: 1.6362943692098862e-06
Position 796: 1.1107375446767802e-06
Position 837: 8.622955902327495e-07
Position 261: 7.632874868874905e-07
Position 1271: 7.165476150793389e-07
Position 13946: 6.057253023723928e-07
Position 13645: 5.687194627305451e-07
Position 480: 5.211642168618495e-07
Position 27249: 4.1862337520537355e-07
Position 213: 3.6326538160965723e-07
Position 382: 3.474256453643305e-07
Position 386: 3.210536706082472e-07
Position 1135: 3.048658682062554e-07
Position 1184: 2.8068897597399926e-07
Position 765: 2.2647819876050734e-07
Position 13880: 2.172027988449368e-07
Position 1028: 1.7544529688925678e-07
Position 476: 1.5400339292424042e-07
Position 178: 1.1779881587205998e-07
Position 13907: 1.1317753791650303e-07
Position 114: 8.631934453650701e-08
Position 13920: 8.318445728852449e-08
Position 506: 7.529693577535152e-08
Position 240: 7.393790932154785e-08
Position 13734: 6.824276048234347e-08
Position 463: 6.072387144663648e-08
Position 13887: 5.7501458291665234e-08
Position 13933: 5.310310322999299e-08
Position 219: 5.234267242127052e-08
Position 222: 4.611173080324652e-08
Position 27271: 4.24340658855285e-08
Position 13391: 3.5591269269224645e-08
Position 13653: 3.545837019783615e-08
Position 13420: 3.4040361214622537e-08
Position 13943: 3.362392278536579e-08
Position 26841: 3.0865476731468654e-08
Position 674: 2.6323205591621193e-08
Position 13773: 1.745175190414947e-08
Position 531: 7.638713642661752e-09
Position 270: 2.828482798316813e-09
Position 1031: 2.413757250817417e-10
Position 13400: 1.4239889158142394e-10
Position 589: 1.6702284906438682e-11
