Gene = Cxcl17
Position 3526: 3.4177580718956234e-05
Position 1857: 3.185850626797039e-05
Position 5264: 3.0478670321723793e-05
Position 5565: 2.9038715383666997e-05
Position 826: 2.3784970746723848e-05
Position 5664: 2.368914253911951e-05
Position 1276: 2.2590200704816406e-05
Position 304: 2.2463092880768094e-05
Position 4293: 1.995848736284221e-05
Position 4060: 1.858532259864063e-05
Position 3828: 1.8379787535075013e-05
Position 4971: 1.614590499642956e-05
Position 360: 1.5342539490030262e-05
Position 4009: 1.5251592150868938e-05
Position 1732: 1.5076747711436487e-05
Position 1926: 1.463032307581487e-05
Position 3797: 1.3232555140590362e-05
Position 1073: 1.2326749487927153e-05
Position 954: 1.1993320810501411e-05
Position 3980: 1.102920931439901e-05
Position 352: 1.0740950929522609e-05
Position 556: 1.062897268889365e-05
Position 2702: 1.0581304704761091e-05
Position 1302: 1.0367138448421526e-05
Position 3215: 1.0143188333971176e-05
Position 4041: 1.0124210716715864e-05
Position 1200: 9.72410723045203e-06
Position 3153: 8.502154701518752e-06
Position 3111: 8.076738756174483e-06
Position 3475: 8.07483897566781e-06
Position 2483: 7.644582346493739e-06
Position 2544: 7.322120367670442e-06
Position 2252: 6.426450484594381e-06
Position 2432: 6.376791935133878e-06
Position 1943: 5.620363196548836e-06
Position 1793: 5.138932309619355e-06
Position 2653: 5.0042718226870176e-06
Position 2375: 4.737476612661274e-06
Position 1253: 4.641493886148867e-06
Position 2111: 3.9750315041728625e-06
Position 1971: 3.96408532316815e-06
Position 918: 3.835004543321964e-06
Position 867: 3.527437793379637e-06
Position 524: 3.2924464300496638e-06
Position 544: 3.117044137998908e-06
Position 1228: 2.877218210985109e-06
Position 538: 2.45942924924919e-06
Position 145: 2.4330952432285954e-06
Position 747: 2.1407287260959433e-06
Position 761: 1.984914506560002e-06
Position 767: 1.7057881729455962e-06
Position 482: 4.09038257084375e-07
Position 652: 3.942163986458267e-07
Position 840: 3.478472762953214e-07
Position 423: 2.9484445065993047e-07
Position 446: 2.791382507176578e-07
Position 510: 2.758958903425627e-07
Position 673: 2.712077791645472e-07
Position 668: 2.552980142951506e-07
Position 563: 2.2894762765822538e-07
Position 1575: 1.6648972473503964e-07
Position 1869: 1.6428867685022032e-07
Position 528: 1.6019996587246122e-07
Position 843: 1.523605827864139e-07
Position 987: 1.2033127545601126e-07
Position 793: 4.0693487629364094e-08
Position 567: 3.3084368214004587e-08
Position 774: 2.642008718996626e-08
Position 170: 9.412736151856566e-09
Position 173: 4.184591022611941e-09
Position 79: 7.496092816649688e-10
Position 96: 9.461894371811535e-11
Position 111: 3.2351362916479976e-11
Position 118: 3.130402623752098e-11
Position 87: 1.805861454597185e-11
Position 457: 5.9783381803489015e-12
Position 100: 2.219264105706808e-12
Position 184: 4.019828342336217e-14
