Gene = Mff
Position 12713: 0.006421055420682938
Position 15671: 0.005817266795149776
Position 8897: 0.005756793162039062
Position 835: 0.005706274764978479
Position 11658: 0.005499366786091459
Position 11421: 0.005392102922737585
Position 16104: 0.004708881719899062
Position 19007: 0.004639213117943797
Position 2907: 0.004570843260512417
Position 8482: 0.004562943055904435
Position 11582: 0.003999352177005806
Position 2272: 0.003660908283187368
Position 8517: 0.0036586478207193064
Position 18483: 0.0034870155863987516
Position 6707: 0.003435177598468659
Position 762: 0.0030430866499515487
Position 2769: 0.002869030863952768
Position 1463: 0.002779120043542633
Position 4904: 0.0027600371070661102
Position 910: 0.002703263142140531
Position 936: 0.002664113825947384
Position 1766: 0.0026629766985165077
Position 12250: 0.0026227360884100454
Position 261: 0.002546249327190455
Position 5015: 0.0023813017619688033
Position 2309: 0.0023484268284243736
Position 6831: 0.002246277504877114
Position 12305: 0.0021392245607201395
Position 2049: 0.002063713950044132
Position 2361: 0.0018406769199839352
Position 1495: 0.0018035039563393258
Position 5373: 0.0014980029485238732
Position 4679: 0.0013645834769921326
Position 13321: 0.0012677023760041717
Position 1370: 0.0011866178068750798
Position 712: 0.0011790431867529905
Position 4213: 0.0011406545575217322
Position 11876: 0.0011246075786603455
Position 2848: 0.0011157551382534978
Position 3220: 0.0010476344346346898
Position 753: 0.0009315149390682989
Position 726: 0.0009165506887576147
Position 608: 0.0008887060146960147
Position 2139: 0.0008535640330821401
Position 2004: 0.000845388237007621
Position 866: 0.0008275270196541834
Position 2122: 0.0008261981904199435
Position 767: 0.000794113251516631
Position 643: 0.0007203024340586196
Position 4057: 0.0006878985054710093
Position 3289: 0.0006595596324098389
Position 773: 0.0005945946791644167
Position 1695: 0.0005907019152463492
Position 1698: 0.0005642046040382885
Position 5595: 0.0005310968719913976
Position 4372: 0.0005063203052914329
Position 2281: 0.000498285284754904
Position 791: 0.0004900180150266211
Position 3913: 0.00043327077518745565
Position 2103: 0.00040770724434030276
Position 745: 0.00037580447762850953
Position 561: 0.00033965756997121643
Position 11001: 0.0003186938861644723
Position 11655: 0.00031606493973380034
Position 10695: 0.00031282698559155557
Position 5059: 0.00030555132131250844
Position 590: 0.0002857412560328208
Position 3038: 0.00025499822141878466
Position 12546: 0.00024882808146655506
Position 2698: 0.00022552033957941916
Position 1566: 0.0002241189326341253
Position 885: 0.0002092729450583752
Position 654: 0.00020835630240131507
Position 420: 0.00018242534962697343
Position 2522: 0.00017018264183176997
Position 11632: 0.00016743676563911897
Position 793: 0.00015609085524711275
Position 1361: 0.00014199275340018915
Position 863: 0.00013688912179170623
Position 665: 0.0001207586523327564
Position 1601: 0.00011842760652959013
Position 12085: 0.00010897706936804425
Position 2858: 0.00010312798018035957
Position 1195: 0.00010031850439584139
Position 1647: 9.75204376917302e-05
Position 2721: 9.702839273118119e-05
Position 1638: 8.937678113406138e-05
Position 1787: 8.916663786691114e-05
Position 2726: 8.350134055817222e-05
Position 409: 7.877417982676681e-05
Position 220: 7.839547573207835e-05
Position 272: 7.513235728509711e-05
Position 2705: 7.139381803219127e-05
Position 1400: 6.520611691034851e-05
Position 2317: 6.296028974932152e-05
Position 2236: 2.7724804997383315e-05
Position 2507: 1.6668373484358224e-05
Position 10738: 1.4144651192334233e-05
Position 2519: 9.721955777234247e-06
Position 1422: 3.581489472953533e-06
Position 1271: 1.817895235806807e-06
Position 184: 1.6026176250742477e-06
Position 485: 1.2202260001288285e-06
Position 430: 1.146301596474681e-06
Position 234: 1.143191635706528e-06
Position 187: 8.352839027024218e-07
Position 245: 5.414677034218286e-07
Position 495: 5.395322021627583e-07
Position 1619: 5.088455447456023e-07
Position 881: 4.764513592930473e-07
Position 770: 4.68687370752392e-07
Position 434: 3.503692329189143e-07
Position 217: 1.8892782659065832e-07
Position 524: 1.7172587313538596e-07
Position 11564: 1.4873662472257276e-07
Position 2553: 1.1117292157179421e-07
Position 915: 7.507857181506158e-08
Position 193: 3.979813228780081e-08
Position 207: 3.4856608694828717e-08
Position 507: 2.967071711381522e-08
Position 442: 4.128674572677861e-10
Position 147: 2.7703689210339272e-11
Position 125: 7.354600467969598e-12
Position 199: 6.4040310497597395e-12
