Gene = Sept14
Position 2414: 6.994935012301803e-05
Position 113: 6.579338306351584e-05
Position 998: 6.576586686744521e-05
Position 1996: 6.127509014437143e-05
Position 3552: 5.967713068982378e-05
Position 3284: 5.61730358497645e-05
Position 3744: 5.481518619493021e-05
Position 3095: 3.731001512329588e-05
Position 652: 2.9453960095346355e-05
Position 2003: 2.7635746573377954e-05
Position 3918: 2.748833538726515e-05
Position 269: 2.6792781503524082e-05
Position 584: 2.6366042501233088e-05
Position 745: 2.1551148332016325e-05
Position 242: 1.3991359306754048e-05
Position 26: 1.1189595972309127e-05
Position 707: 7.937606106413959e-06
Position 740: 6.873115462407078e-06
Position 334: 4.7340991992673036e-06
Position 153: 4.334181077943624e-06
Position 155: 3.1556242281535253e-06
Position 4338: 2.8700001237745593e-06
Position 64: 2.792858507253982e-06
Position 32: 2.428795136926724e-06
Position 4358: 2.043619769855108e-06
Position 148: 1.7250807069566326e-06
Position 835: 1.6170322438351924e-06
Position 15557: 1.4832619522107506e-06
Position 15865: 9.5543258777706e-07
Position 16081: 8.471235269274451e-07
Position 16425: 6.374407940017262e-07
Position 42: 3.8717544790168775e-07
Position 16041: 3.0210173256966933e-07
Position 16001: 2.141377328417193e-07
Position 551: 1.9596690609375368e-07
Position 1037: 1.8809449443610397e-07
Position 857: 1.6046242561529106e-07
Position 630: 4.465564721414386e-08
Position 837: 1.1285298529355502e-08
Position 498: 2.711017580179406e-09
Position 15581: 1.294200166927198e-09
Position 15516: 6.643565950771094e-10
Position 15597: 4.238760426300728e-11
Position 370: 4.810440617884929e-12
Position 368: 1.60723875733871e-12
Position 572: 9.760918004624097e-13
Position 634: 7.989970016983513e-13
Position 511: 7.338993369266263e-13
Position 373: 2.5610990580417116e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15436: 0.9859250570169618
Position 3522: 0.6866110444143424
Position 24842: 0.6433724560300971
Position 9452: 0.5768014623126976
Position 10574: 0.5712866303393238
Position 19596: 0.4619031431695453
Position 18913: 0.4335075249714658
Position 10663: 0.4025546844028501
Position 4237: 0.251861500311885
Position 19327: 0.15881147728057032
Position 18836: 0.13982044452916764
Position 3399: 0.1331327052134946
Position 19683: 0.1282627591393123
Position 24152: 0.12708165191711732
Position 12308: 0.12046933896985887
Position 17551: 0.1148234723586332
Position 18804: 0.11314426397176103
Position 24641: 0.1112952597153625
Position 19218: 0.10326161284099589
Position 9222: 0.09670108257130697
Position 22464: 0.09185475414161465
Position 3895: 0.0846442765890626
Position 24822: 0.07688190548975309
Position 19365: 0.06308883070358663
Position 19292: 0.05160468545470807
Position 24848: 0.042890297117391896
Position 18870: 0.04157347589532353
Position 17490: 0.04061925985198902
Position 13462: 0.03619929373299481
Position 22643: 0.032723853762932645
Position 3264: 0.030230757975016082
Position 17622: 0.028363446729254956
Position 21906: 0.026604906773285007
Position 12334: 0.026187116772198725
Position 3149: 0.025422050535297273
Position 3439: 0.02531030798977644
Position 13568: 0.024256813691229267
Position 425: 0.02015101745994845
Position 23997: 0.018603076605233655
Position 12442: 0.018432208761120648
Position 2848: 0.017256978408072866
Position 5522: 0.01708541345415223
Position 10196: 0.016480596507387056
Position 2635: 0.0161256878664458
Position 3059: 0.016022376522576525
Position 1356: 0.015779858205652534
Position 11106: 0.015299235165003427
Position 5557: 0.014150797345777157
Position 11377: 0.014136875183839975
Position 2586: 0.01273926947197509
Position 11351: 0.012408362306742056
Position 18896: 0.01097021673650202
Position 12360: 0.009579698674070344
Position 17647: 0.009346718010102877
Position 3373: 0.009208786740296954
Position 3404: 0.009014226386341693
Position 12118: 0.008835953634323575
Position 17644: 0.007973966419693241
Position 2170: 0.007964248032810723
Position 909: 0.007296433281094866
Position 1143: 0.0069445627551649675
Position 3827: 0.006940359786189287
Position 5644: 0.006830360191617042
Position 2253: 0.00678641882639498
Position 5673: 0.006433780077361176
Position 3359: 0.006334014866885066
Position 15464: 0.005966992444087972
Position 19592: 0.005951948022493616
Position 15493: 0.005491090792260943
Position 18922: 0.004814511142393779
Position 3650: 0.00475827449594342
Position 2614: 0.0047545326042181014
Position 12625: 0.004518327028405337
Position 5652: 0.004451075567657764
Position 984: 0.004448008857947369
Position 3740: 0.004380605413173139
Position 16622: 0.0036100466391681277
Position 3054: 0.003589725801149934
Position 1989: 0.0032276764039035574
Position 997: 0.002991283157278202
Position 15372: 0.0026164696355756387
Position 20088: 0.0025736137064723387
Position 1296: 0.0025410465626097656
Position 440: 0.0024723882994685384
Position 15775: 0.002397910605247077
Position 23011: 0.0023114197433174465
Position 3235: 0.0022561670958102325
Position 2788: 0.0022499754321435974
Position 11074: 0.0022370404924503167
Position 12741: 0.002147705533701527
Position 3214: 0.002015182002906015
Position 19867: 0.0018507891177147909
Position 2035: 0.0018371006285820028
Position 1957: 0.0018192910701371463
Position 1293: 0.0017931544242372251
Position 2191: 0.0017860845733456599
Position 18348: 0.0017528431155117204
Position 2785: 0.0016463148582188801
Position 3126: 0.0015615048046625645
Position 3071: 0.0015306821965557467
Position 2153: 0.0014339649748885445
Position 1265: 0.0014258539566290426
Position 16531: 0.0014076903269205593
Position 2386: 0.0014067333175263159
Position 2110: 0.0013971014378258695
Position 3833: 0.00138018571736576
Position 15961: 0.001357305798587961
Position 16668: 0.001241325519811143
Position 2757: 0.0012401962163058917
Position 2134: 0.0011743882991725265
Position 2017: 0.0010980734662570804
Position 20132: 0.0010493199595555391
Position 20517: 0.0009884130661666174
Position 1110: 0.0009734041512249252
Position 1767: 0.0009172353469363638
Position 1986: 0.0008774542210528965
Position 1289: 0.0008121803089138341
Position 1223: 0.0008040508142703187
Position 17001: 0.0008017416228129537
Position 2781: 0.000749261606455822
Position 16031: 0.0007198004223814969
Position 2715: 0.0007091654136031383
Position 18170: 0.0006750993289476445
Position 2199: 0.0006472584131292743
Position 2196: 0.0006417352393507772
Position 421: 0.0006296439007713767
Position 16535: 0.000579469345991127
Position 19304: 0.0005643761315204949
Position 460: 0.0005086620171380197
Position 293: 0.0004996308413047602
Position 17555: 0.0004918317176574111
Position 463: 0.00043214384562417643
Position 916: 0.000391854249305122
Position 913: 0.0003309807861058403
Position 2128: 0.0003196498968202481
Position 5022: 0.00030681715587026063
Position 365: 0.00026526536730252535
Position 10893: 0.0002605338634731548
Position 3577: 0.0002599008468601424
Position 1386: 0.00023618327712432896
Position 16510: 0.0002334735352035872
Position 18448: 0.00023151506286541595
Position 1635: 0.00020947398757686082
Position 725: 0.00020610064859482875
Position 2878: 0.00019438006127340518
Position 655: 0.00018916619150935283
Position 17304: 0.00017874144044687082
Position 18406: 0.0001587918338929756
Position 10868: 0.00015554460215492477
Position 17147: 0.0001334267159892854
Position 18110: 0.00011672963742638374
Position 10888: 0.00011456246711639836
Position 16962: 0.00011250919774182381
Position 10962: 0.00011019699034290404
Position 21982: 0.00010245080288610138
Position 1158: 9.165297767966621e-05
Position 3897: 9.028955469260283e-05
Position 3687: 8.380621362070158e-05
Position 1047: 7.547663392927384e-05
Position 485: 7.474270949974414e-05
Position 3911: 7.468132453642151e-05
Position 509: 7.088483191009137e-05
Position 1122: 6.710041706603475e-05
Position 19718: 6.011502517028766e-05
Position 16334: 5.4577154449264274e-05
Position 163: 5.1535526269872286e-05
Position 4912: 4.8268948047158674e-05
Position 19545: 4.723147907597412e-05
Position 2056: 2.3688904037600088e-05
Position 10908: 1.7966943235291685e-05
Position 1274: 1.6522835204379163e-05
Position 2650: 4.706773714135663e-06
Position 2043: 4.183994438507411e-06
Position 1412: 2.6192847169987337e-06
Position 1722: 1.1497276566510807e-06
Position 872: 4.629450542983609e-07
Position 15207: 2.760746793540622e-07
Position 2059: 2.677308175412785e-07
Position 749: 2.4091602953104986e-07
Position 16305: 2.1996352114187122e-07
Position 775: 1.899744139902658e-07
Position 16321: 1.834117270158075e-07
Position 564: 1.5531056045004655e-07
Position 581: 1.2650878462603908e-07
Position 325: 1.193067706019895e-07
Position 1856: 6.999263062381067e-08
Position 1936: 6.778082931514547e-08
Position 550: 6.75237779865299e-08
Position 1697: 5.755041965351237e-08
Position 497: 5.3125709272252495e-08
Position 1799: 4.125755034923811e-08
Position 583: 4.081929780762694e-08
Position 1380: 3.962086402395946e-08
Position 4203: 3.605952218153779e-08
Position 614: 3.22839917564626e-08
Position 692: 2.882018435928667e-08
Position 487: 2.81975034381896e-08
Position 944: 2.6510951588649986e-08
Position 826: 2.5830214974145083e-08
Position 15885: 1.2660419733591453e-08
Position 170: 6.117496917191389e-09
Position 1415: 5.4086618173103354e-09
Position 167: 3.971278182574287e-09
Position 172: 3.5720012002180957e-09
Position 201: 2.742015221004942e-09
Position 327: 2.7266387276340127e-09
Position 165: 2.5123676409229445e-09
Position 334: 1.684563592914705e-09
Position 531: 1.6836548986266657e-09
Position 511: 1.6326882387498279e-09
Position 356: 1.4353708119902678e-09
Position 525: 1.2329718135033714e-09
