Gene = Bbc3
Position 4042: 0.0072447572888799956
Position 5836: 0.0071524710126691675
Position 7720: 0.006478460616243349
Position 1595: 0.0062825330125435685
Position 7923: 0.005678504800547873
Position 5880: 0.005545583685716514
Position 6923: 0.005233260137307789
Position 6120: 0.005085984517786896
Position 6078: 0.005011612527643764
Position 271: 0.0048157014622067645
Position 5652: 0.004761691994600848
Position 8288: 0.0047134006679689835
Position 5077: 0.0046569972404334765
Position 6266: 0.0043586128648940275
Position 3042: 0.0038116165835524116
Position 4039: 0.0036813345383800095
Position 360: 0.0034932983382375458
Position 5727: 0.0034904641943187455
Position 1931: 0.00341172745557081
Position 3181: 0.0031347367792366075
Position 8576: 0.0028897214177667874
Position 2772: 0.002811022652912368
Position 2567: 0.002798230808500399
Position 4126: 0.002425921975119346
Position 3883: 0.002262324644302079
Position 8043: 0.0020583302412806384
Position 4112: 0.0020473059184076448
Position 2890: 0.001961777141149747
Position 3846: 0.0018328146749882236
Position 7757: 0.001830354026099852
Position 1944: 0.001827502942343258
Position 2516: 0.0018192060352845668
Position 4473: 0.0017838468128994903
Position 5016: 0.0017815676610172838
Position 4075: 0.0017622305388979233
Position 6939: 0.00176102598284445
Position 3970: 0.001743353328480539
Position 4744: 0.0016546988399575165
Position 7955: 0.001653771441159703
Position 2464: 0.0016038783625828056
Position 4874: 0.001544824609557777
Position 4018: 0.0014409076797698372
Position 7503: 0.001405169827966154
Position 4100: 0.0013881417795680163
Position 4294: 0.0012408360868911828
Position 8013: 0.0011956631005637457
Position 8135: 0.0011331930356540203
Position 2542: 0.0010309127431287334
Position 454: 0.0010284018770530907
Position 229: 0.0010279651284780032
Position 5363: 0.0010263639342155237
Position 870: 0.001012370557773051
Position 3083: 0.0009130548140006951
Position 2230: 0.0009093629974301693
Position 1548: 0.0008407028695667571
Position 5744: 0.0008388700917631743
Position 4920: 0.0008084934770355435
Position 3548: 0.0007978370971704265
Position 7474: 0.0007701832688949037
Position 3785: 0.0007585713533230026
Position 1951: 0.0007539829554088416
Position 4534: 0.0007469479977881826
Position 1696: 0.0006678646716305424
Position 6315: 0.0006613519629823435
Position 5692: 0.0006497585806983358
Position 4824: 0.0005911855854677063
Position 1023: 0.0005825213191169476
Position 2390: 0.0005746066318646236
Position 1062: 0.000564644714726964
Position 1850: 0.000547507269229175
Position 5492: 0.0004977945112180493
Position 1689: 0.00048753618900755397
Position 5441: 0.0004505360148420414
Position 3017: 0.00045016991965221375
Position 1516: 0.00044214258413143427
Position 4361: 0.0004295145664885589
Position 7985: 0.00042129416138487514
Position 3568: 0.00040371628577190243
Position 4645: 0.0003969769050232379
Position 3562: 0.0003955361715425318
Position 4790: 0.00037477192964594885
Position 1000: 0.00035260339948930166
Position 8086: 0.0003401293752037679
Position 4274: 0.0003378176753368898
Position 3421: 0.0003245746022518698
Position 372: 0.0003119612121221115
Position 3748: 0.00031025454045778707
Position 5623: 0.00030303905118089184
Position 889: 0.0002780407451960465
Position 4599: 0.00026072061423373493
Position 3075: 0.0002422672070568311
Position 1885: 0.00023618504009723473
Position 5550: 0.00023262890787884838
Position 7618: 0.0002323810368338977
Position 5699: 0.000217733433386641
Position 6614: 0.00021670874145898365
Position 3028: 0.00021124197804277104
Position 2434: 0.00020832389142904067
Position 7170: 0.00020769996862238775
Position 3632: 0.0001865404144802952
Position 6080: 0.00018629118359235879
Position 8492: 0.0001855371081069822
Position 5939: 0.00017983822214639298
Position 6655: 0.0001465213424321689
Position 4625: 0.00013984471765040774
Position 250: 0.00013588258001666844
Position 1694: 0.00011618704285249493
Position 5832: 0.00011476086241129012
Position 3856: 0.00011226602715569212
Position 289: 0.00011052069681439069
Position 784: 0.00010877781397627761
Position 656: 0.00010284254702828941
Position 5851: 9.773862156875418e-05
Position 912: 8.844011073624018e-05
Position 336: 8.142376618099709e-05
Position 3122: 7.79913282586282e-05
Position 1246: 7.743405794807026e-05
Position 2986: 7.547687376325624e-05
Position 392: 7.237457683180355e-05
Position 2971: 6.785799886915138e-05
Position 4189: 6.207992775066768e-05
Position 4807: 6.165314226066636e-05
Position 4855: 6.052719525930959e-05
Position 4284: 4.9737725031448204e-05
Position 5083: 4.896572603371893e-05
Position 628: 4.838574722187991e-05
Position 4304: 4.596305873841093e-05
Position 767: 3.468898726026295e-05
Position 1267: 3.1641224883761695e-05
Position 2352: 5.80567384152888e-06
Position 5750: 5.308927606993038e-06
Position 2894: 4.448134720167075e-06
Position 1691: 4.216856890406113e-06
Position 2438: 3.6750795600321654e-06
Position 4961: 2.1714392564993566e-06
Position 3450: 2.109164702245286e-06
Position 526: 1.7427137491632667e-06
Position 708: 1.5450932422826e-06
Position 312: 1.1554997850550355e-06
Position 789: 1.0096522030835863e-06
Position 432: 9.157910455264483e-07
Position 254: 8.825961726257677e-07
Position 4366: 7.342235329130588e-07
Position 3381: 6.825185583618349e-07
Position 4381: 6.760951074546089e-07
Position 2013: 1.276755367903964e-07
Position 702: 1.2490497760317e-07
Position 4301: 5.6679872650677066e-08
Position 4385: 5.214823090403093e-08
Position 4322: 4.764290935378435e-08
Position 309: 4.709361429735055e-08
Position 180: 3.7932123869513785e-08
Position 160: 3.6744260761735596e-08
Position 463: 2.95690362148249e-08
Position 402: 2.8190374603763864e-08
Position 282: 2.5906722893861563e-08
Position 188: 1.6212435892712524e-08
Position 414: 1.31109265091795e-08
Position 297: 7.795252997848774e-09
Position 191: 4.174669412486923e-09
Position 418: 2.745525978350723e-09
Position 564: 1.8863081775835002e-09
Position 148: 5.87011731476841e-10
Position 141: 4.3562219835812545e-10
Position 144: 3.7098190839415346e-10
