Gene = Spc24
Position 1030: 0.00439808296610557
Position 284: 0.004095101601085472
Position 2524: 0.0038317769837139977
Position 716: 0.0034745899273650738
Position 4324: 0.002583010939103363
Position 3744: 0.002190037774224638
Position 2285: 0.0021138419061272826
Position 642: 0.0020846730242150054
Position 254: 0.0020450385211379994
Position 3258: 0.0020381379017642733
Position 3139: 0.0018500717338802407
Position 3624: 0.0017237065748942698
Position 865: 0.0016694849148321128
Position 4541: 0.001555900890076355
Position 2493: 0.0015087899667728334
Position 1828: 0.0013263203796312698
Position 896: 0.0012618722689380186
Position 3911: 0.0012160606269443035
Position 930: 0.0012058201390228909
Position 1509: 0.0010417443812785858
Position 824: 0.0010259513176581261
Position 2930: 0.0010157766938953526
Position 2538: 0.001008774937421514
Position 2886: 0.000989048041470775
Position 492: 0.0009794576305817725
Position 3426: 0.0009603153173736816
Position 132: 0.0009388165755363063
Position 735: 0.0009083201903991536
Position 3017: 0.0009081585792107883
Position 1516: 0.0007791359441155363
Position 620: 0.0007752037152120785
Position 3729: 0.0007463280601884141
Position 3629: 0.0007441018182169087
Position 3703: 0.0007275908830120672
Position 2763: 0.000658878140328866
Position 1188: 0.0006562171249313941
Position 1633: 0.0006530434447301481
Position 2497: 0.0006157623849679738
Position 1107: 0.0006117876898145559
Position 994: 0.0005949377524953649
Position 1161: 0.0005856984399594697
Position 2318: 0.0005708742739463396
Position 927: 0.0005616899508228841
Position 2244: 0.00045728576161201476
Position 1459: 0.00044891425535080774
Position 3302: 0.0004450946742251641
Position 349: 0.0004328358817921076
Position 1418: 0.00036681319774464066
Position 286: 0.00034206701430583233
Position 1805: 0.0003375016255303101
Position 583: 0.0003257372660551675
Position 2343: 0.0003224622451334524
Position 2088: 0.00029245221409120436
Position 1292: 0.00028502025073274157
Position 2248: 0.00026065760935351477
Position 769: 0.00024085749653510896
Position 558: 0.00023676169584666517
Position 409: 0.00023002646629127578
Position 2138: 0.00021143072254291946
Position 376: 0.0002090381881821135
Position 2197: 0.0002043232748174123
Position 1851: 0.00018145115569665658
Position 975: 0.00017887119301210295
Position 1318: 0.0001554038709700416
Position 570: 0.00014625375023098682
Position 683: 0.00014366701627883358
Position 294: 0.000106236893444453
Position 129: 0.00010560028379938661
Position 424: 6.729551301519215e-05
Position 935: 6.29050568743999e-05
Position 159: 5.850766026600795e-05
Position 628: 2.645149124280551e-05
Position 2607: 2.2893888171484702e-05
Position 665: 2.0344869996005495e-05
Position 580: 1.9620530540791914e-05
Position 307: 1.8179485645805068e-05
Position 516: 1.4252194471097534e-05
Position 898: 1.3431146757478215e-05
Position 362: 1.2640094579325858e-05
Position 971: 1.2451776531105509e-05
Position 1558: 1.0510341586485837e-05
Position 122: 9.763190178318715e-06
Position 420: 9.422251923247671e-06
Position 595: 7.568730582533472e-06
Position 909: 6.527758827773684e-06
Position 938: 6.282350239844975e-06
Position 153: 4.85473500935238e-06
Position 426: 3.584158673443577e-06
Position 610: 2.8995185532600957e-06
Position 2565: 2.737592853966791e-06
Position 299: 2.5756615527980482e-06
Position 429: 1.9987494339873762e-06
Position 177: 1.5723702963309428e-06
Position 518: 9.689841306931016e-07
Position 585: 8.623136070430723e-07
Position 501: 8.254498399989698e-07
Position 968: 6.316122416352966e-07
Position 966: 3.667567259102138e-07
Position 525: 3.2981862116810957e-07
Position 210: 3.082558713650734e-07
Position 141: 2.5919690456814506e-07
Position 102: 1.9808805003775826e-07
Position 1180: 3.4626550023225986e-08
Position 1175: 3.386921249846867e-08
Position 96: 3.21384811227194e-08
Position 105: 2.681252373878461e-08
Position 522: 1.653869264191287e-08
Position 234: 1.1710262148580926e-08
Position 600: 5.762389539663069e-09
Position 440: 2.9994864106567333e-09
Position 189: 5.191352511399893e-10
