Gene = Ric3
Position 848: 1.2976565183514732e-08
Position 365: 1.175258039597083e-08
Position 357: 3.9823440214808123e-10
Position 99: 3.2515912658894507e-10
Position 627: 1.4607406866684343e-10
Position 573: 6.6134977073026816e-12
Position 377: 2.5877315087288377e-13
Position 332: 2.6296120273001032e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.5300477242009545
Position 4179: 0.3182713825579907
Position 690: 0.17384603747822644
Position 1507: 0.14306228543910499
Position 2113: 0.12362087588180112
Position 844: 0.12326470168460499
Position 3903: 0.09968074374380197
Position 2027: 0.08832583220289311
Position 5536: 0.08741148323295263
Position 2081: 0.07741400563187331
Position 3558: 0.07013775852415914
Position 614: 0.06854434411108472
Position 2054: 0.06587141341449254
Position 2006: 0.061344743779993584
Position 1112: 0.061030101680680945
Position 4700: 0.05533035550833753
Position 6523: 0.040386099163929864
Position 1141: 0.03972008520684435
Position 1424: 0.0330342108056541
Position 3588: 0.02066386999800719
Position 437: 0.01710772869329971
Position 119: 0.016169890634517493
Position 1115: 0.015418177954049131
Position 1534: 0.012449482351585474
Position 1939: 0.01235896364878649
Position 6168: 0.01189390798434648
Position 656: 0.011499703876168967
Position 1392: 0.01094816415292651
Position 4873: 0.009148066940517632
Position 3367: 0.008418492230178026
Position 2534: 0.0077172367274574195
Position 7104: 0.007434159311441922
Position 1314: 0.0068660479509269675
Position 1904: 0.0062026524866176744
Position 8587: 0.00560210693717534
Position 388: 0.005368682909433677
Position 4210: 0.004997689465914004
Position 491: 0.004797310665766632
Position 1381: 0.004571387986132174
Position 917: 0.004477049439407239
Position 1539: 0.004128421663001117
Position 1853: 0.0030091228752897794
Position 1404: 0.0029446829772201842
Position 3820: 0.002920307789737041
Position 6858: 0.0027340393347839325
Position 6672: 0.0026003237634929103
Position 6643: 0.0024658849195541184
Position 6611: 0.0023927373797387403
Position 1190: 0.0023289794364963895
Position 863: 0.0020464677569968096
Position 140: 0.0020308167569658146
Position 5665: 0.0019832982042256517
Position 2479: 0.0018096673970117408
Position 1009: 0.0017524940931586779
Position 971: 0.0016623697370260599
Position 1038: 0.0016182252977809516
Position 1801: 0.001424173738151743
Position 4752: 0.0014032570835945638
Position 1117: 0.0013220702856254123
Position 1071: 0.001229775866381289
Position 3786: 0.00122752773396784
Position 5060: 0.0012235992771755895
Position 640: 0.001157032955379531
Position 1514: 0.001026033290993596
Position 6311: 0.0010164707489545353
Position 1285: 0.0009007657153362594
Position 2847: 0.0007999714660502464
Position 316: 0.0007876866293493351
Position 3702: 0.0007218433186438834
Position 2558: 0.0006715909750635002
Position 757: 0.0006385104695453974
Position 1558: 0.0004999735053009475
Position 1474: 0.00047163422565146216
Position 4500: 0.00046149945294871367
Position 1542: 0.00039406045973584597
Position 2200: 0.0003786122541451722
Position 3504: 0.0003143766884576065
Position 1971: 0.0002928537597912022
Position 1278: 0.0002888444594548041
Position 585: 0.00026783176236605804
Position 370: 0.00026509553919365535
Position 1237: 0.00023702401512963332
Position 1561: 0.00017873805277452215
Position 587: 0.00017806215510004144
Position 2145: 0.00015768271494227444
Position 1146: 0.00015324361046326556
Position 581: 0.0001514355586801245
Position 3383: 0.00013755697882740118
Position 3250: 0.00013197395250596475
Position 240: 0.00010420331816835979
Position 149: 5.636262127345336e-05
Position 1148: 3.6952205283536834e-05
Position 1258: 2.6200454004524987e-05
Position 390: 2.2083175157637206e-05
Position 439: 2.1696005402061906e-05
Position 496: 1.9382655743803822e-05
Position 984: 1.6007551347703025e-05
Position 1229: 1.5578070034868745e-05
Position 1024: 1.0592877477814637e-05
Position 544: 6.898608579718213e-06
Position 279: 6.716880831556617e-06
Position 325: 5.4176138615144165e-06
Position 443: 4.208693465448571e-06
Position 817: 3.368652704239112e-06
Position 168: 2.2483256424575314e-06
Position 958: 1.5791186149226332e-06
Position 979: 6.392665706776025e-07
Position 456: 3.8126883120799685e-07
Position 500: 2.6283556553962536e-07
Position 462: 2.504596593815511e-07
Position 514: 1.7355878787189696e-07
Position 446: 1.1216035340306034e-07
Position 281: 1.9233691139234435e-08
Position 187: 1.0561997420545899e-08
Position 173: 1.0029949237516498e-10
Position 195: 2.1645586007722735e-11
Position 69: 1.7062026385661374e-11
Position 288: 5.749133634791611e-12
Position 285: 3.2835759883590086e-12
