Gene = Tsen15
Position 1998: 0.0006218554321628059
Position 922: 0.0006196446118780844
Position 3048: 0.0005368020271014533
Position 3897: 0.0005004976955092936
Position 5: 0.00045837239956442394
Position 631: 0.0004212673994733763
Position 4526: 0.0004191368919898646
Position 2988: 0.00039362610628874197
Position 1703: 0.0003699238663626089
Position 347: 0.0003357015260486038
Position 4545: 0.0003131545395307114
Position 3710: 0.0002960140093162965
Position 291: 0.00028000624964897685
Position 1967: 0.00025329553159942275
Position 870: 0.00023134352144289362
Position 4211: 0.0001340159138989477
Position 5386: 0.0001010792070509479
Position 2092: 9.505924146755168e-05
Position 1714: 8.945848590972287e-05
Position 3053: 8.716665626364663e-05
Position 3040: 8.010741204331742e-05
Position 3200: 5.3129484077319725e-05
Position 3462: 4.88171058688618e-05
Position 9001: 2.945866679573459e-05
Position 8995: 2.728558099981556e-05
Position 3383: 6.673069999489535e-06
Position 1345: 5.945118734636178e-06
Position 955: 4.702103780624265e-06
Position 3554: 4.3954027667575985e-06
Position 3609: 4.172939513613489e-06
Position 648: 3.338338370329279e-06
Position 849: 2.894110368420336e-06
Position 704: 2.6722998291829874e-06
Position 1330: 2.0326392614606214e-06
Position 605: 1.7881678045377647e-06
Position 1562: 1.6886065965115222e-06
Position 810: 1.3766137344136413e-06
Position 404: 1.1338020187403078e-06
Position 382: 9.339522490359482e-07
Position 371: 4.486487629199905e-07
Position 1171: 4.1831115131851947e-07
Position 730: 3.98319743374251e-07
Position 373: 3.408794585575323e-07
Position 396: 3.0655447864892205e-07
Position 1505: 2.5726004631560916e-07
Position 3: 2.5668954923899374e-07
Position 602: 1.702801825938931e-07
Position 548: 1.3377432187052095e-07
Position 633: 1.2891389216078603e-07
Position 499: 1.2018965841362323e-07
Position 485: 1.1428957355496186e-07
Position 523: 1.0758003130450342e-07
Position 42: 9.96789586280385e-08
Position 905: 6.987704670351687e-08
Position 425: 6.589247318090215e-08
Position 386: 6.478299687921552e-08
Position 3687: 3.2260702494390306e-08
Position 502: 1.2892724753086715e-08
Position 552: 5.166401748615653e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15398: 0.9802683192620352
Position 3284: 0.9563945615835338
Position 14786: 0.9393018766121777
Position 2901: 0.9033204185951105
Position 10535: 0.45149282738545937
Position 9290: 0.4045747838486593
Position 4034: 0.28271471853688374
Position 10819: 0.15206903321924706
Position 15703: 0.09229858285940898
Position 4010: 0.08169434502184948
Position 9883: 0.06726547569508616
Position 4108: 0.058319221913380646
Position 3105: 0.05570302758447513
Position 8900: 0.049908087871419655
Position 6043: 0.04976805502362593
Position 4047: 0.04958172826117785
Position 3823: 0.04205752128119525
Position 9725: 0.03752416842482882
Position 15620: 0.02623677443569577
Position 3564: 0.023114873921644772
Position 6389: 0.019088048916106385
Position 15597: 0.018801189231753307
Position 1668: 0.01633556935819895
Position 6474: 0.013567563784148494
Position 3594: 0.01005062749697375
Position 6410: 0.008807977517182156
Position 3148: 0.006131409081491402
Position 10775: 0.0060179785378270375
Position 6416: 0.00592788562425574
Position 2714: 0.005653559713623698
Position 15626: 0.005445479855611293
Position 6087: 0.005370411145039385
Position 502: 0.005278815128151779
Position 8948: 0.00503015612676523
Position 3051: 0.004223434197549793
Position 3516: 0.004038606048573398
Position 15551: 0.003833089226615984
Position 3966: 0.003690219902110259
Position 1370: 0.0032320129993141217
Position 3314: 0.0029409519095462775
Position 15344: 0.002914688419266827
Position 15064: 0.0027719998648250217
Position 1062: 0.002634504362389778
Position 4410: 0.002595821818313317
Position 15366: 0.002532340274184126
Position 15653: 0.0021519338741440735
Position 1598: 0.0020725127886084627
Position 3844: 0.0020248456402067656
Position 15710: 0.0017979131843222946
Position 4416: 0.0015922241186310513
Position 1239: 0.0011763705285558262
Position 5728: 0.0011413650371377827
Position 688: 0.0008864366432401836
Position 15412: 0.0008615637709038521
Position 15747: 0.0008497425085073425
Position 3411: 0.0008426708431148309
Position 1256: 0.0007833351416875389
Position 815: 0.0007831978172744171
Position 1404: 0.0007722737936777383
Position 752: 0.0007538092895442944
Position 11688: 0.0007321537674721832
Position 2825: 0.0006492660657104406
Position 2025: 0.0006044717577379215
Position 15149: 0.0005999758445826202
Position 2846: 0.0005867922854035752
Position 4175: 0.0005721860003008321
Position 1168: 0.00048232217881540235
Position 1271: 0.0004501286268734755
Position 1106: 0.00041480770873195203
Position 2728: 0.00041343879466127387
Position 2908: 0.00036748943501580455
Position 15415: 0.0003575791973701895
Position 3355: 0.00032891033205813876
Position 3733: 0.0002609519429429841
Position 845: 0.00025348620055431505
Position 5753: 0.00024311046825847824
Position 3766: 0.00022616529491534173
Position 2774: 0.00021350886474990388
Position 1561: 0.0002025717947595972
Position 1077: 0.00018860076664978343
Position 5224: 0.00018767485172579214
Position 4309: 0.0001736754432422276
Position 3323: 0.0001713155697525682
Position 7582: 0.0001704195114392196
Position 4076: 0.00015727094549818546
Position 3443: 0.0001390134990382803
Position 2062: 0.0001348159578661458
Position 2624: 0.0001255768021985524
Position 2682: 0.00010307345373291915
Position 1154: 9.832445686696153e-05
Position 454: 9.19045694655464e-05
Position 1283: 9.026336767403639e-05
Position 1863: 8.605238259953633e-05
Position 1900: 8.525298970294247e-05
Position 438: 8.061668607097114e-05
Position 2929: 8.042169228411406e-05
Position 3071: 7.922193064085006e-05
Position 596: 7.489551594527875e-05
Position 659: 7.27232358306045e-05
Position 2571: 7.158187852054451e-05
Position 5613: 7.011977986878316e-05
Position 3466: 4.865234399798975e-05
Position 617: 4.3641544154452134e-05
Position 3867: 4.0414204185215376e-05
Position 4374: 3.824090007113018e-05
Position 11822: 3.4528945757027007e-05
Position 4442: 3.424013718588074e-05
Position 4365: 3.325084824976388e-05
Position 1811: 2.8888855313569887e-05
Position 3678: 2.643223216532359e-05
Position 8235: 2.448462731710525e-05
Position 530: 2.2183963993464573e-05
Position 3928: 1.9187472865562625e-05
Position 864: 1.8360208432675156e-05
Position 542: 1.8027894297985328e-05
Position 8809: 1.7407367362407822e-05
Position 4944: 1.696543337103462e-05
Position 3825: 1.142856844776085e-05
Position 3200: 7.32254518132257e-06
Position 6170: 5.951560489015378e-06
Position 4867: 5.799691059528063e-06
Position 5442: 4.9945091297223325e-06
Position 5268: 3.7841414026990215e-06
Position 4751: 3.6932498101416634e-06
Position 3291: 3.1444148003774076e-06
Position 3254: 2.6176862333985085e-06
Position 3209: 1.1585943514399717e-06
Position 6337: 5.744694849585036e-07
Position 3160: 3.0633699537594364e-07
Position 1308: 2.89062314764679e-07
Position 1276: 1.3180458771682113e-07
Position 1058: 1.2209343396053948e-07
Position 1111: 8.009452241118339e-08
Position 940: 6.664951007114099e-08
Position 903: 6.358331046331045e-08
Position 3165: 5.2869573167458965e-08
Position 854: 4.470550078784094e-08
Position 1462: 4.4212093540538025e-08
Position 761: 4.197911441078732e-08
Position 409: 3.787510968135061e-08
Position 573: 3.3301115448620216e-08
Position 548: 2.875180299490075e-08
Position 825: 2.7982092599920917e-08
Position 456: 2.4588294564732512e-08
Position 513: 2.0132207226159955e-08
Position 623: 1.832906583395472e-08
Position 1315: 7.988015329174e-11
Position 987: 4.937897705658336e-11
Position 822: 4.9347160246743484e-11
Position 905: 4.607819611563551e-11
Position 396: 3.716148206514274e-11
Position 404: 3.590645847780185e-11
