Gene = Pde6d
Position 667: 1.34364250671316e-07
Position 803: 1.2506877814605543e-07
Position 304: 9.360285582913914e-08
Position 410: 6.109953169336446e-08
Position 793: 5.96062546553421e-08
Position 223: 5.503848328304831e-08
Position 566: 5.0120326831044955e-08
Position 479: 4.9926436157860174e-08
Position 664: 4.864069991070885e-08
Position 436: 4.439936034670223e-08
Position 416: 3.688374914946279e-08
Position 390: 3.5906280352782235e-08
Position 608: 3.445150624956583e-08
Position 297: 2.642902315615874e-08
Position 902: 1.8658722366558553e-08
Position 815: 1.6540898160338962e-08
Position 300: 8.983044864240583e-09
Position 813: 6.443364329842506e-09
Position 681: 3.126294592895385e-09
Position 975: 6.677426869524781e-10
Position 685: 6.647569241856538e-10
Position 1138: 6.239606863644968e-10
