Gene = Cd2bp2
Position 110: 0.0003645321946517494
Position 996: 0.00035311298549525836
Position 273: 0.0003305673457146002
Position 867: 0.00026320649088102933
Position 130: 0.0001750533763030119
Position 987: 0.00015717505193665684
Position 433: 0.0001329522793209974
Position 1123: 0.00012796822790682084
Position 730: 0.0001205914278108853
Position 1132: 0.00011166340098860567
Position 1093: 0.00010711619269774205
Position 243: 0.00010169709866743751
Position 2171: 0.00010144511406652862
Position 623: 9.640641306051892e-05
Position 5: 9.170905140361308e-05
Position 1681: 9.019359358353627e-05
Position 1762: 8.86879112732451e-05
Position 533: 8.83014571403038e-05
Position 465: 8.496541066529174e-05
Position 971: 8.360167380071953e-05
Position 937: 8.181465816189617e-05
Position 909: 4.337743942646376e-05
Position 2005: 3.50703271977251e-05
Position 1817: 3.2561858644292985e-05
Position 625: 3.127259796433626e-05
Position 1134: 2.9430598365111157e-05
Position 1355: 2.6625092206774063e-05
Position 163: 2.470130626534089e-05
Position 1955: 2.441411369331483e-05
Position 64: 2.3908311883106786e-05
Position 2983: 2.1095540787659835e-05
Position 1324: 1.8214616411194195e-05
Position 3016: 1.6204922988933326e-05
Position 1752: 1.3862793300973096e-05
Position 398: 7.46136226978111e-06
Position 1617: 7.362174138335088e-06
Position 1860: 7.307042970590515e-06
Position 2086: 6.928773660992233e-06
Position 1640: 6.001189347572068e-06
Position 408: 5.5563697401974135e-06
Position 1688: 4.419812116950783e-06
Position 2778: 2.8024737584765807e-06
Position 2072: 1.0504436632217386e-06
Position 2729: 3.9988517494238443e-07
Position 2314: 2.6182819320973475e-07
Position 2765: 2.3646592684625737e-07
Position 2754: 2.347545690355553e-07
Position 2625: 6.042433219572325e-08
Position 323: 2.9724735512657438e-08
Position 270: 1.243816557902472e-08
Position 771: 1.2113666836303665e-08
Position 126: 8.165461183521213e-09
Position 487: 5.684873281799085e-09
Position 94: 5.025738982013304e-09
Position 666: 3.2999944211368763e-09
Position 590: 3.208455201461154e-09
Position 1005: 1.0470716408181942e-09
Position 2138: 7.82836883008968e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2069: 0.9901246434755301
Position 841: 0.892497361224222
Position 1160: 0.7362310804622775
Position 1358: 0.6475388827388942
Position 1878: 0.47185450982245086
Position 532: 0.37535149382123656
Position 2917: 0.3661061878425639
Position 1884: 0.2463287177042234
Position 2592: 0.21698691862847042
Position 1880: 0.19146968683262458
Position 1098: 0.18296958617883216
Position 1700: 0.13104985300700794
Position 538: 0.07929031940058444
Position 3092: 0.06520802325881404
Position 4191: 0.061916813938924745
Position 1646: 0.06112335259700673
Position 2369: 0.05848030594046009
Position 1580: 0.056063334382031635
Position 3996: 0.04364371357521438
Position 863: 0.03287759786878398
Position 866: 0.03199282588250006
Position 2617: 0.02681027441002182
Position 321: 0.026801499669707962
Position 4321: 0.02534347753765257
Position 372: 0.023794866679130763
Position 2550: 0.021722880446476533
Position 1510: 0.02067707581677215
Position 2305: 0.019702859217776755
Position 2501: 0.019172419263290302
Position 3668: 0.013855542872252673
Position 1068: 0.013052666127407223
Position 1123: 0.011394784866351948
Position 588: 0.01107886677976287
Position 2698: 0.010998303121050377
Position 453: 0.008420821970833211
Position 3940: 0.00831299703578519
Position 776: 0.007584106249466078
Position 3763: 0.007319324728620283
Position 1792: 0.006826637774974948
Position 2346: 0.006460380619760645
Position 1972: 0.006430665733401414
Position 3798: 0.006053697267642757
Position 3968: 0.005894219276721201
Position 3796: 0.005472523152277637
Position 1886: 0.005298068503498342
Position 555: 0.004835296220184648
Position 544: 0.004722481152831583
Position 3001: 0.004683687355527997
Position 1679: 0.004576532325795985
Position 3833: 0.004460574350452439
Position 890: 0.004383583496608018
Position 2259: 0.003895553759360944
Position 4283: 0.003558187476458123
Position 1394: 0.0031820576001203426
Position 2285: 0.0030425209710513
Position 3642: 0.002309713515456779
Position 2461: 0.002133852461182898
Position 2803: 0.0020679490753117416
Position 2436: 0.0019584284782604264
Position 1587: 0.0019280004922800405
Position 3840: 0.0018815358199537418
Position 1860: 0.0018365415289735717
Position 1214: 0.0018325530859032925
Position 4095: 0.001824018852378194
Position 909: 0.0017587542628424205
Position 4069: 0.00173036902021017
Position 639: 0.0016671684958423838
Position 3487: 0.0016616133646871005
Position 2628: 0.0016177021832281993
Position 804: 0.001335221298520926
Position 3202: 0.0012969343504697257
Position 2894: 0.0012775820313430583
Position 570: 0.0011157031063637793
Position 2729: 0.0010747835464598172
Position 1363: 0.0009968580129521964
Position 2457: 0.0009804812442518673
Position 3409: 0.0009384747085091058
Position 1605: 0.0009028291736956492
Position 3217: 0.0008990444307507459
Position 181: 0.0008839810496481917
Position 1103: 0.0008742758940636523
Position 1896: 0.0008615627443440036
Position 408: 0.0008563803558803193
Position 3336: 0.0008262490082068664
Position 1533: 0.0007739923908776515
Position 2926: 0.0007511031834729379
Position 636: 0.0007348273581568452
Position 2327: 0.0007255464850934021
Position 2234: 0.0007032507181829669
Position 3095: 0.0006390367128418634
Position 1979: 0.0006079278981876937
Position 139: 0.0005502118920376914
Position 1166: 0.0005109053942746395
Position 603: 0.0004890405654214431
Position 1893: 0.00045354760276634546
Position 1164: 0.0004533536012423176
Position 2263: 0.00044024086476748635
Position 1127: 0.0004231122378116351
Position 3791: 0.0004187190730560514
Position 2563: 0.0003801996865744513
Position 577: 0.0003662677701076345
Position 1388: 0.00035261352511485545
Position 895: 0.0003332966278029567
Position 1952: 0.0003321830929176422
Position 764: 0.0003212593961906848
Position 126: 0.00028913548247373603
Position 340: 0.0002790406727880423
Position 1530: 0.00026548019700534337
Position 1416: 0.00025743716892150396
Position 154: 0.0002538847766485895
Position 426: 0.00022964762447480043
Position 1401: 0.00021898677330302893
Position 671: 0.00021818565589293355
Position 2138: 0.00021806472224495418
Position 3176: 0.00020831995582411533
Position 2117: 0.00020143757993920742
Position 2392: 0.00019420161619622837
Position 417: 0.00017954787671935017
Position 2463: 0.0001613839348303299
Position 905: 0.0001560830050596689
Position 572: 0.00013393871424090565
Position 2246: 0.00013176513032170367
Position 3222: 0.0001166980696541203
Position 2394: 0.00011616363152392248
Position 598: 0.0001030608391134334
Position 2085: 0.00010073720362741192
Position 1370: 9.488061072046618e-05
Position 2240: 8.53078202074716e-05
Position 1539: 7.585856708097322e-05
Position 965: 7.139554753838864e-05
Position 1486: 5.7349268500642675e-05
Position 1172: 5.5945675185933477e-05
Position 713: 4.9680060913653426e-05
Position 2023: 4.759187257531092e-05
Position 879: 3.558373834581303e-05
Position 1223: 2.65081867821038e-05
Position 1420: 2.6203795643543183e-05
Position 265: 2.457658701371349e-05
Position 613: 2.3710158830427033e-05
Position 623: 2.3005917104823362e-05
Position 652: 2.0721605437242746e-05
Position 2168: 1.3616283297293146e-05
Position 678: 1.3464104902400392e-05
Position 2333: 1.2324370372636927e-05
Position 185: 1.1972412774583377e-05
Position 644: 1.1040878557773799e-05
Position 151: 8.334792266188638e-06
Position 71: 7.297558277264156e-06
Position 1110: 4.433156492882018e-06
Position 281: 3.0991530570185633e-06
Position 2210: 3.0744049469288408e-06
Position 967: 3.070465724212421e-06
Position 2038: 7.329750923690503e-07
Position 191: 6.364657810112541e-07
Position 691: 4.4814180673967255e-07
Position 680: 4.3764378058657216e-07
Position 218: 1.0913540992068335e-07
Position 234: 5.692103307066354e-08
Position 251: 4.290595181470704e-08
Position 1267: 3.1778863317432964e-08
Position 90: 1.55649645154809e-08
Position 1985: 1.2377559772373404e-08
Position 270: 8.992006150316784e-09
Position 232: 4.945107775197944e-10
Position 76: 1.0430177406834477e-10
Position 243: 4.506277424016319e-11
