Gene = AI597479
Position 8810: 0.37717031844836196
Position 8034: 0.3283737571566825
Position 12287: 0.28873430940986533
Position 2353: 0.2581847591684331
Position 2070: 0.23207692662645352
Position 2249: 0.08858746703606907
Position 8097: 0.08708770882591088
Position 2091: 0.05627547678263971
Position 2007: 0.049068884180000244
Position 7870: 0.041707850630251515
Position 7675: 0.037057616324633606
Position 4635: 0.029400664142093493
Position 5206: 0.025183902283188186
Position 7181: 0.023521300853433916
Position 4123: 0.018637516826911844
Position 14794: 0.012206290280429374
Position 1717: 0.011546543844516336
Position 10065: 0.009669829741355315
Position 844: 0.007434471087126901
Position 274: 0.0072496736982553475
Position 5136: 0.006815104888672451
Position 4082: 0.006769300497913519
Position 2300: 0.0064778752494659576
Position 1948: 0.00617750434887483
Position 3801: 0.005735203802582688
Position 1695: 0.00566218347392527
Position 3754: 0.0055755438454984435
Position 902: 0.005417263055523509
Position 2294: 0.004708656204827463
Position 4924: 0.004505920098298586
Position 6938: 0.0036563488392194776
Position 4254: 0.0032345885961303175
Position 2306: 0.003110703127795303
Position 485: 0.002914861487831499
Position 3789: 0.0022513971632781254
Position 8174: 0.0021583310441662183
Position 3242: 0.0017525668704968984
Position 3061: 0.0017021537743947266
Position 753: 0.0017017496857622532
Position 9410: 0.001502289396330538
Position 3825: 0.0014859108572201248
Position 2707: 0.001469991377001006
Position 959: 0.001406781753541759
Position 7428: 0.0013988943012605436
Position 7542: 0.0011414652698348853
Position 2438: 0.0011339921383166
Position 3505: 0.001124850093480258
Position 2093: 0.0011226033295718544
Position 2259: 0.0009242138543540747
Position 2650: 0.000914646509935979
Position 317: 0.0008126193947641867
Position 6203: 0.0007647855003116899
Position 2909: 0.0006715049194927069
Position 11092: 0.0006558859096802164
Position 781: 0.0006234781653590053
Position 4281: 0.0005655410137983139
Position 7259: 0.0005471104829542254
Position 2990: 0.0005321398047980874
Position 10698: 0.0005046559094025514
Position 940: 0.0005001475311111838
Position 2856: 0.00044360785026932055
Position 2742: 0.00043659358444829937
Position 3644: 0.0003953258865231905
Position 3413: 0.00036272847345219974
Position 7576: 0.000332754677595862
Position 1784: 0.0003142955244710168
Position 1966: 0.00030388762312088033
Position 2111: 0.0002782517281113469
Position 6686: 0.00024087266154983436
Position 2106: 0.00023822028960053326
Position 4432: 0.00022668497450360176
Position 6824: 0.0002172849864312818
Position 4028: 0.00021379321714136556
Position 3109: 0.00020398000238511962
Position 5283: 0.0002010322617984818
Position 5616: 0.00017462298498614634
Position 685: 0.00016992385628689926
Position 3457: 0.00015674441486305556
Position 5417: 0.00014661762972668945
Position 4707: 0.00014058456146875964
Position 3564: 0.00013995243933463293
Position 7640: 0.00013446544492801013
Position 2956: 0.00012778859620647803
Position 5372: 0.00012587819651855474
Position 4170: 0.00012315654792114265
Position 487: 0.00012290096756644185
Position 278: 0.00012167208719134844
Position 1781: 0.00011807889146336941
Position 3758: 0.00011027406682121128
Position 1873: 0.00011026368910924129
Position 1980: 0.00010951347397300689
Position 3308: 0.00010029225733553234
Position 3779: 9.562010678765536e-05
Position 4721: 9.324111112083918e-05
Position 964: 8.159678073754438e-05
Position 3022: 6.262095697660883e-05
Position 1918: 5.849973343620589e-05
Position 4945: 5.636958583216285e-05
Position 6074: 5.108041992461271e-05
Position 491: 5.0161013553254286e-05
Position 986: 4.798986508734905e-05
Position 2029: 4.7519154231930474e-05
Position 1885: 4.651072631027587e-05
Position 878: 4.043350281889544e-05
Position 1952: 3.427499650985853e-05
Position 4359: 3.205455895125701e-05
Position 3980: 3.142980595693923e-05
Position 363: 2.9822924130089506e-05
Position 1537: 2.783021514795414e-05
Position 6022: 2.654505472397519e-05
Position 506: 2.535616757563941e-05
Position 285: 2.513039736396673e-05
Position 1793: 2.3965598629097693e-05
Position 2358: 1.73451260200303e-05
Position 2360: 1.494480193843993e-05
Position 2402: 1.4143775188520323e-05
Position 3598: 1.3291562687696374e-05
Position 338: 1.3181161127427642e-05
Position 1016: 1.3071164796416267e-05
Position 855: 1.2772799696183523e-05
Position 456: 1.216116683142113e-05
Position 1193: 9.349743614363734e-06
Position 1597: 7.988875713072876e-06
Position 989: 6.501164769873543e-06
Position 635: 5.496009722791603e-06
Position 464: 5.45324982503581e-06
Position 2406: 5.207342122644269e-06
Position 1002: 4.90148162756578e-06
Position 2274: 2.902148474435674e-06
Position 2443: 3.9964802279902336e-07
Position 2416: 9.862774259229468e-08
Position 788: 1.8886847769009595e-09
Position 583: 1.7483859178810294e-09
Position 528: 1.1962365556549265e-09
