Gene = Tbrg1
Position 618: 0.00018229562625724977
Position 4501: 0.00017800111509793412
Position 3518: 0.00017723017045471705
Position 7497: 0.00016443847157789025
Position 1902: 0.00014820859518632561
Position 7354: 0.00014239041207695388
Position 2279: 0.00013253751183669595
Position 3219: 0.00013189985792567426
Position 2041: 0.0001317120283643167
Position 153: 0.00011487768515018738
Position 2419: 0.0001098936051663609
Position 3029: 0.00010949436864620356
Position 2151: 0.00010472183946003175
Position 1813: 0.00010259199657293975
Position 2077: 0.00010234905009805165
Position 6135: 0.00010229092764315723
Position 1905: 9.30462137837785e-05
Position 1316: 9.184090562686116e-05
Position 949: 8.931958836259087e-05
Position 652: 8.897830710653999e-05
Position 4107: 8.405664642398626e-05
Position 549: 8.073515913021101e-05
Position 2506: 7.412680470386721e-05
Position 6235: 7.334113874146476e-05
Position 2436: 7.134305338952732e-05
Position 3369: 7.098187712367108e-05
Position 3044: 7.063901269450929e-05
Position 4049: 6.687598288535531e-05
Position 1223: 6.638773432201563e-05
Position 3486: 6.579362127400383e-05
Position 3574: 6.479840417849392e-05
Position 7033: 6.331600718801943e-05
Position 1210: 5.8197167172571405e-05
Position 3648: 5.4474670767249145e-05
Position 3281: 5.3088703278206894e-05
Position 7230: 5.1407215866736735e-05
Position 197: 4.924682703944348e-05
Position 2138: 4.78330753620251e-05
Position 3248: 4.774080607218587e-05
Position 4250: 4.548961257253674e-05
Position 3231: 4.379564806423166e-05
Position 226: 4.266629790231853e-05
Position 1252: 4.235221001277676e-05
Position 1227: 4.176035995410263e-05
Position 3235: 4.1585094134399104e-05
Position 2888: 4.14486833739298e-05
Position 3292: 4.101944420738696e-05
Position 2835: 3.7825902885803365e-05
Position 2758: 3.6357692224989776e-05
Position 248: 3.580134084905522e-05
Position 4168: 3.513921595928919e-05
Position 3606: 3.078225083404033e-05
Position 2661: 3.033204690709818e-05
Position 2830: 2.9312199761095933e-05
Position 3954: 2.922830301159019e-05
Position 2037: 2.883934821907609e-05
Position 2113: 2.79131372113805e-05
Position 1368: 2.6088290770695904e-05
Position 2445: 2.5641396821488182e-05
Position 6741: 2.532906069731878e-05
Position 742: 2.51753749822416e-05
Position 6701: 2.5129055762875728e-05
Position 2714: 2.4530742749023063e-05
Position 6705: 2.344499491591607e-05
Position 2891: 2.2018029409572466e-05
Position 3958: 1.9213679651415802e-05
Position 5206: 1.5686294768025637e-05
Position 4990: 1.3982946097024177e-05
Position 2674: 1.1360848093518539e-05
Position 4030: 1.1177848311386541e-05
Position 5219: 1.0258307357688895e-05
Position 4116: 9.611508781259261e-06
Position 4109: 8.231697585503862e-06
Position 4637: 7.744362029384174e-06
Position 5240: 7.4697062992754804e-06
Position 4985: 5.719990915684926e-06
Position 5063: 4.2155512681473555e-06
Position 4228: 3.823926248846482e-06
Position 5082: 3.2346151599381694e-06
Position 2828: 2.534993358179765e-06
Position 5011: 2.1006583202626603e-06
Position 1947: 2.0393140919203e-06
Position 1122: 1.6782061985975327e-06
Position 1052: 1.4542516043405123e-06
Position 3053: 1.4519456645422297e-06
Position 927: 1.3493146958791596e-06
Position 3056: 1.2929243677193177e-06
Position 939: 1.2829617017788162e-06
Position 6564: 9.081242957025328e-07
Position 6179: 7.886291855256583e-07
Position 6696: 6.753599747640453e-07
Position 250: 5.972477995472241e-07
Position 147: 5.556309937554128e-07
Position 3062: 5.295496178147602e-07
Position 1587: 4.7334285184535905e-07
Position 6910: 4.644718614660841e-07
Position 3906: 4.081136430384757e-07
Position 535: 4.0474256697731916e-07
Position 6229: 3.817322792163447e-07
Position 3272: 3.7377989127988243e-07
Position 1372: 2.49044864698322e-07
Position 6164: 2.4869295563422747e-07
Position 6610: 2.4819148755632393e-07
Position 1191: 2.431835202252661e-07
Position 3190: 2.398310483614702e-07
Position 6144: 2.3864209639925417e-07
Position 3295: 2.3688970197383333e-07
Position 3259: 2.2375231352559297e-07
Position 6151: 1.3271088558538535e-07
Position 6159: 1.2787398929037625e-07
Position 3187: 1.2772818597045158e-07
Position 529: 1.0020495451789078e-07
Position 411: 6.104716155273781e-08
Position 2664: 3.5431704250047e-08
Position 442: 2.412444538948419e-08
Position 3561: 2.2684999241716813e-08
Position 784: 1.4868791821626836e-08
Position 235: 1.0806653086038062e-08
Position 172: 8.373291471273202e-09
Position 6336: 8.236709109413317e-09
Position 181: 7.813082920816953e-09
Position 891: 7.8075365825814e-09
Position 254: 5.557564153409044e-09
Position 244: 3.7651656255567765e-09
Position 1956: 2.3279696479022747e-10
