Gene = Etfa
Position 1721: 2.1367857169722497e-05
Position 3249: 1.8922091918756792e-05
Position 350: 1.856420668065526e-05
Position 1879: 1.8434015863659256e-05
Position 109: 1.6262267805783362e-05
Position 344: 1.5302090498633808e-05
Position 17045: 1.3136876703668222e-05
Position 307: 1.1792769043278053e-05
Position 72: 1.1786029356352058e-05
Position 129: 1.1424450781290946e-05
Position 97: 8.369108056143571e-06
Position 17025: 7.750662268712205e-06
Position 271: 4.635318489361496e-06
Position 217: 4.139234609060345e-06
Position 329: 3.5897620551796887e-06
Position 16716: 3.2561803728143292e-06
Position 66: 2.3323078918700223e-06
Position 176: 7.874296141148391e-07
Position 37: 4.2770513516510577e-07
Position 681: 3.349567192670674e-07
Position 112: 1.293302693955484e-07
Position 47: 2.2485752035819436e-08
Position 22: 1.8429425922436947e-08
Position 719: 5.883621323860448e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.9852693287790408
Position 24732: 0.9837257910593729
Position 16598: 0.9473568924255876
Position 29887: 0.9344690072783561
Position 23313: 0.861992477091633
Position 12078: 0.8603872786053562
Position 25439: 0.724122470368477
Position 26904: 0.39407946801516625
Position 21407: 0.24906062232003345
Position 14039: 0.19153710477741306
Position 7341: 0.18547143788986695
Position 11096: 0.14434092536597723
Position 33455: 0.13950132374308347
Position 12099: 0.13902208791176687
Position 44382: 0.13643205524669216
Position 26680: 0.13423777320685515
Position 37587: 0.12790570212795438
Position 41252: 0.11953203095400972
Position 4815: 0.11339664383661978
Position 13866: 0.09756687826218664
Position 14090: 0.09557259219775294
Position 25244: 0.09351749545126027
Position 26432: 0.09305692648537814
Position 9920: 0.09179985008940214
Position 36233: 0.08769255940623054
Position 26846: 0.08660758492294177
Position 8774: 0.08492060932752359
Position 11723: 0.06894839240278774
Position 27130: 0.06861497696037544
Position 25406: 0.06220069434159518
Position 30540: 0.06013247228325191
Position 22993: 0.05439210161704432
Position 30521: 0.050639091808315884
Position 31512: 0.049521362441780716
Position 12549: 0.04366330714672118
Position 8355: 0.03999967466965892
Position 7363: 0.03802705570168268
Position 13713: 0.03468153469368891
Position 7272: 0.034609232849107635
Position 29844: 0.03182554096602923
Position 316: 0.029148544325654592
Position 33708: 0.026257397481991716
Position 12395: 0.026170275332686517
Position 21220: 0.025255590418259016
Position 13614: 0.024784439152690334
Position 27134: 0.02246655125335233
Position 36631: 0.022436528299811742
Position 9893: 0.022350843089024058
Position 26795: 0.02135342251184049
Position 32270: 0.020310130686167254
Position 37569: 0.02027585103067123
Position 37387: 0.017699068675778872
Position 26955: 0.017352113990717986
Position 12323: 0.01722347017492096
Position 25446: 0.016983101733754058
Position 27098: 0.016673846993658
Position 482: 0.016359145462186066
Position 25457: 0.01521404234096928
Position 7253: 0.014761237053197408
Position 26626: 0.014678299662180832
Position 35171: 0.01372583783112982
Position 7196: 0.013424893218253891
Position 445: 0.01336842946887643
Position 41116: 0.013302783005169678
Position 16600: 0.012882365269171152
Position 489: 0.01251919995452372
Position 7417: 0.01239564562381745
Position 11173: 0.011776485628527867
Position 9926: 0.011638543527678036
Position 3895: 0.011394836855964305
Position 8390: 0.011347028287307074
Position 9242: 0.010785690637937358
Position 33373: 0.010668247212625347
Position 9795: 0.010221237458168105
Position 26445: 0.008271615068387733
Position 32380: 0.008262907882165955
Position 26376: 0.007757836953649443
Position 16630: 0.0074633143560643685
Position 23952: 0.006730714114365844
Position 9833: 0.006575642583424377
Position 32758: 0.006230008330841118
Position 34764: 0.006208638637204504
Position 26717: 0.006201318013081712
Position 33945: 0.006171334799418187
Position 31151: 0.005916852613068993
Position 12380: 0.005838783374578545
Position 34363: 0.005818881557121628
Position 34304: 0.005307488027611235
Position 18972: 0.005193842605702001
Position 26266: 0.0051097571863207274
Position 8429: 0.005095201813443544
Position 26748: 0.005028951932553092
Position 30049: 0.004988501870403936
Position 9222: 0.004875854836551753
Position 4075: 0.004447533565640073
Position 12416: 0.004223489757035057
Position 12785: 0.004152899306488554
Position 33973: 0.004131631396333208
Position 25120: 0.0041283795308869435
Position 25307: 0.0037622011454354364
Position 31616: 0.0036925391957930375
Position 466: 0.0036054677149614345
Position 31365: 0.0035668348891716235
Position 26751: 0.003557366234866816
Position 20020: 0.0035124962548131714
Position 34573: 0.003467281346687289
Position 17980: 0.0034319871082772965
Position 16142: 0.0032803914123430244
Position 20188: 0.0031342708067819795
Position 20222: 0.003094012269899909
Position 25336: 0.003003234612187751
Position 7173: 0.0028703739152381295
Position 32190: 0.0024901053730024486
Position 34227: 0.0024418067595013155
Position 12723: 0.0023856471831658274
Position 17825: 0.002275286172073649
Position 33849: 0.002251549621150775
Position 3938: 0.0022416346418474907
Position 32210: 0.002212484962187149
Position 27691: 0.0021739413990164735
Position 27796: 0.0019794345226692273
Position 4019: 0.001973396262234435
Position 25469: 0.0019176197372850758
Position 29822: 0.0018455136671910396
Position 18008: 0.001733345883787562
Position 25216: 0.0016813347796890536
Position 3804: 0.0016742321567949229
Position 30064: 0.0015675515299947078
Position 28081: 0.0015384736960206348
Position 25641: 0.0014979006780199082
Position 24109: 0.0014789473141228408
Position 33719: 0.0014719352423420043
Position 36022: 0.0013012243490723309
Position 28101: 0.0012997410332544158
Position 30371: 0.001289635828280906
Position 24610: 0.0012161155809061394
Position 30439: 0.001175599813365343
Position 2854: 0.001167791832952483
Position 20413: 0.001166411801047584
Position 28039: 0.0011627483478111567
Position 17944: 0.0011463991475685062
Position 23835: 0.00113202703667415
Position 17262: 0.0011194015814272368
Position 461: 0.0010648309266727124
Position 25619: 0.0010535821282098821
Position 30805: 0.0010209277061036832
Position 26412: 0.0009481942896828428
Position 320: 0.0008252065717201161
Position 19006: 0.0008224303895827622
Position 965: 0.0008173945908268705
Position 26344: 0.0006710892527750592
Position 5446: 0.0006621517166105699
Position 1879: 0.0006579396398980553
Position 275: 0.0006238383677514093
Position 8165: 0.0005685587547242276
Position 18888: 0.0005508831731656057
Position 25705: 0.0005221927681433852
Position 28682: 0.00047141952449383947
Position 3784: 0.00045982159603662686
Position 25686: 0.0004586759745792895
Position 24543: 0.0004367157465282782
Position 1857: 0.0003759661414987001
Position 2102: 0.0003589295940695538
Position 30888: 0.000320645592313731
Position 17377: 0.00030824462584263883
Position 281: 0.00028124134815814733
Position 27062: 0.00026189543168124874
Position 25881: 0.00023789784972397412
Position 2863: 0.00023717179978719814
Position 30149: 0.00023042094335327278
Position 1164: 0.00022708243334549486
Position 27345: 0.0002269109577715526
Position 31379: 0.00022096411913064042
Position 1913: 0.00020553208407529298
Position 32148: 0.00019543583310726995
Position 3338: 0.00019305973379308723
Position 516: 0.00019196681981717946
Position 1134: 0.0001903417748954257
Position 27763: 0.00018650141981146052
Position 1491: 0.00017299795739190966
Position 2174: 0.0001577142067249123
Position 518: 0.00015160298315282914
Position 26995: 0.00013729651887349923
Position 1221: 0.00011462387038956571
Position 2869: 9.842925727383855e-05
Position 29337: 9.267130484943433e-05
Position 5392: 9.080960408675867e-05
Position 1274: 8.81747982308085e-05
Position 1204: 8.46330734603768e-05
Position 1107: 7.76745730130865e-05
Position 27231: 7.305593106668677e-05
Position 30181: 6.996724124651883e-05
Position 25746: 6.276041554651913e-05
Position 25994: 6.183278125043324e-05
Position 3180: 5.181995587475031e-05
Position 2774: 5.179954871227841e-05
Position 26555: 5.097403646366822e-05
Position 1089: 4.68064364814818e-05
Position 5578: 4.632890429827627e-05
Position 1033: 3.818542135652648e-05
Position 30115: 3.8084281343145575e-05
Position 3641: 3.6573479091657964e-05
Position 882: 3.395040859519448e-05
Position 1238: 3.3858334112698114e-05
Position 1170: 3.317584282415857e-05
Position 1778: 3.2390577816403794e-05
Position 565: 3.1762813451785117e-05
Position 16633: 2.871334367771069e-05
Position 530: 2.1278457458065245e-05
Position 25648: 1.7655820021429164e-05
Position 1929: 1.621458640247797e-05
Position 1535: 1.2116322631956565e-05
Position 16875: 1.2066433325754962e-05
Position 25666: 1.1713481635608221e-05
Position 2513: 1.0385638285005651e-05
Position 3592: 9.937391764968893e-06
Position 684: 9.773080820302068e-06
Position 751: 8.860560111041283e-06
Position 1115: 8.05563645227887e-06
Position 1224: 6.909675807146787e-06
Position 649: 6.653972830557484e-06
Position 1503: 6.3446884957340064e-06
Position 17779: 5.253693213415749e-06
Position 16822: 4.562820168557931e-06
Position 329: 4.03940790805012e-06
Position 16792: 3.85100404055378e-06
Position 991: 3.5176700539013946e-06
Position 25712: 3.3026462355070306e-06
Position 1248: 3.2335439969077e-06
Position 26502: 2.8748974589192862e-06
Position 17282: 2.665531151187687e-06
Position 17871: 1.8313790161611612e-06
Position 25149: 1.118083745200515e-06
Position 17010: 4.0728143751376953e-07
Position 25168: 1.5467405806962844e-07
Position 16681: 6.917226644822994e-10
