Gene = Cenpf
Position 8109: 0.026708814785863382
Position 41918: 0.0258980480396136
Position 11204: 0.025725251079686942
Position 8239: 0.025362133935639145
Position 6979: 0.023601088171445635
Position 25827: 0.023151885046015508
Position 3940: 0.022644490008496297
Position 43298: 0.02220787425214861
Position 44234: 0.022156831388050927
Position 10127: 0.021362102013605683
Position 9892: 0.019360312308671905
Position 43382: 0.019121012123985724
Position 2998: 0.019080207641687733
Position 5517: 0.018317250807213442
Position 6894: 0.01777416838143035
Position 8353: 0.017388002582502945
Position 10075: 0.016925371451684466
Position 44836: 0.01579902036091954
Position 3906: 0.01578808136121655
Position 22160: 0.015260480435760945
Position 42866: 0.015103860994594192
Position 3624: 0.015095994250095694
Position 15236: 0.014844186532639908
Position 5988: 0.014491141976052854
Position 42399: 0.014222102427770519
Position 40024: 0.0136877574325262
Position 2651: 0.013491287737355013
Position 44464: 0.013468073541299322
Position 26849: 0.013144257024054463
Position 2672: 0.012968896624374065
Position 6922: 0.012833646540301521
Position 944: 0.012155075243372322
Position 26895: 0.012069637940694674
Position 7946: 0.01079758579413838
Position 10089: 0.01075307906767924
Position 27020: 0.010677173233223413
Position 2145: 0.010304558768518563
Position 5548: 0.009987120606768696
Position 5598: 0.00968906080376992
Position 2129: 0.009181810715535012
Position 41041: 0.008448939937607798
Position 3006: 0.008103791227412404
Position 2540: 0.008021860459421847
Position 8010: 0.007921012655708812
Position 17681: 0.007822352866498707
Position 42286: 0.007496186884903389
Position 18720: 0.007417922364642478
Position 19129: 0.007051215419620475
Position 17517: 0.007020496300651579
Position 6810: 0.006838675414326238
Position 8298: 0.006804231829390991
Position 45435: 0.006741217258631408
Position 2622: 0.006578195832901194
Position 3036: 0.006387219431744337
Position 2496: 0.006220368174996274
Position 7296: 0.006068305749798458
Position 18266: 0.005941009084294127
Position 4815: 0.005824085533351892
Position 9368: 0.00575657498505747
Position 907: 0.005671602363124057
Position 7652: 0.005646610913708904
Position 43871: 0.005533391966319639
Position 3033: 0.005313346630971888
Position 22128: 0.0052189755250286575
Position 8187: 0.005179032066611499
Position 17553: 0.005094106073336915
Position 3963: 0.004703486153562474
Position 7374: 0.0045204607286208846
Position 43092: 0.004423361140331873
Position 2492: 0.004317468309099304
Position 42094: 0.004257972271869692
Position 3518: 0.00424008045279172
Position 2602: 0.003904657087232778
Position 816: 0.0038902720163679102
Position 15861: 0.003509926121992789
Position 9294: 0.0034789433579130364
Position 2692: 0.0032481028758667044
Position 4852: 0.0032182990684070214
Position 47343: 0.003074949308252171
Position 44563: 0.003073398555416455
Position 17328: 0.003063277016980384
Position 673: 0.0030366894182899153
Position 3773: 0.0030351243746863594
Position 11868: 0.0029770207355957787
Position 9863: 0.0029700891941481854
Position 18934: 0.002700516196582613
Position 18556: 0.002694957932284074
Position 2209: 0.0026926119235903996
Position 17250: 0.0026373336962751716
Position 2096: 0.002620574011723779
Position 1857: 0.0025984990439680317
Position 3010: 0.0025819414139343667
Position 9920: 0.002551879697765422
Position 440: 0.0025388838238993767
Position 41889: 0.002258789534667692
Position 26170: 0.0022397657348645216
Position 3925: 0.002134257300983901
Position 17704: 0.002070523304192052
Position 4128: 0.0020448229626189827
Position 7827: 0.0020103172187231674
Position 17480: 0.0019276521451714655
Position 5854: 0.001864830672491184
Position 42536: 0.0018427306523698121
Position 2743: 0.001744533869220315
Position 3366: 0.0016440665822716942
Position 417: 0.001579308298561534
Position 3830: 0.001575225294949157
Position 42471: 0.001546806267605037
Position 18648: 0.0015359586562445444
Position 38706: 0.0015328149632519207
Position 26434: 0.0015298292253467054
Position 43923: 0.001504164686897926
Position 1437: 0.001395595787161928
Position 1899: 0.001294251188537528
Position 452: 0.0012884373629531514
Position 8503: 0.0012812227047787467
Position 2511: 0.0012532860111447856
Position 18263: 0.001250550467119197
Position 19405: 0.0012367079868437446
Position 5789: 0.0011967430649154121
Position 210: 0.0011399233571825647
Position 5155: 0.0010974036413740843
Position 6942: 0.0010634016464962813
Position 2588: 0.001036069368193378
Position 3025: 0.0010183380136992628
Position 17183: 0.0010090929776169863
Position 1600: 0.000991988797712833
Position 941: 0.0009789613671740132
Position 949: 0.000970009997361696
Position 523: 0.0009494260060539143
Position 6631: 0.0008859081678005799
Position 2821: 0.0008626840647843138
Position 3057: 0.0008536800649360882
Position 26456: 0.0008476786957174573
Position 8216: 0.0008317107102423585
Position 42452: 0.0008156772139842201
Position 19386: 0.000796428687682302
Position 4171: 0.0007611361507667261
Position 327: 0.0007587519192628453
Position 4233: 0.0007472917304671477
Position 7011: 0.0007158240099683384
Position 248: 0.0007074432356947961
Position 26486: 0.0006943107687304754
Position 7958: 0.0006595783791863941
Position 377: 0.0006522917875292558
Position 5387: 0.0005416870191122927
Position 745: 0.0005318247479966829
Position 245: 0.0005314459296964399
Position 37826: 0.0005116663138140974
Position 6563: 0.0005014701637006247
Position 1673: 0.00048767774327480694
Position 3644: 0.00048078390300104447
Position 1770: 0.00046735923935183526
Position 5445: 0.00037737819508869275
Position 5354: 0.00037553308467843706
Position 17856: 0.00033870369543436064
Position 5829: 0.00030715317935869874
Position 1035: 0.0003039118124215109
Position 1389: 0.00029315809312559877
Position 1978: 0.00029276209707873065
Position 2984: 0.000282711836043434
Position 3308: 0.0002381645587333472
Position 2247: 0.0002265976060564063
Position 979: 0.00021556064413425576
Position 26211: 0.00020832070618538145
Position 5889: 0.0002065391512252616
Position 3223: 0.00018860052934003803
Position 1944: 0.0001844908264151642
Position 1002: 0.0001825217631321426
Position 534: 0.00017825575523528451
Position 851: 0.00016934376295373588
Position 1567: 0.0001643115237676501
Position 1573: 0.0001517239497455615
Position 19898: 0.00014503802595038103
Position 6091: 0.00012571723851818642
Position 17526: 0.00012359209883341645
Position 17261: 0.00012078453433093054
Position 5330: 0.00011822699241582537
Position 3385: 0.00011546765166134655
Position 41524: 0.00011455707411760862
Position 3052: 0.00010758148008792406
Position 3547: 0.00010485209041923704
Position 3445: 0.0001037937208096711
Position 17496: 8.279644807258736e-05
Position 41567: 7.590298278177857e-05
Position 3245: 7.544179831855121e-05
Position 3401: 7.452083011899439e-05
Position 550: 5.2302026913293054e-05
Position 3115: 5.1940624249300114e-05
Position 758: 4.75910503861782e-05
Position 1309: 4.1513531366260305e-05
Position 1360: 3.942973099125281e-05
Position 5749: 3.263735244894829e-05
Position 877: 3.191950410041229e-05
Position 16824: 3.148214305314355e-05
Position 2268: 3.079951866427208e-05
Position 17415: 2.770884058072559e-05
Position 17281: 2.3150286512387254e-05
Position 19980: 2.24528558418059e-05
Position 20015: 1.8707596948448486e-05
Position 5905: 1.861095074345207e-05
Position 42041: 1.7777519088216702e-05
Position 183: 1.697758184020885e-05
Position 5942: 1.678486072442939e-05
Position 5946: 1.5764948517509297e-05
Position 3753: 1.5613145648965603e-05
Position 20113: 1.3482344584137956e-05
Position 1009: 1.2826329358037634e-05
Position 3372: 1.2235494526897707e-05
Position 17874: 1.1738332859073737e-05
Position 219: 1.0793461011172437e-05
Position 1219: 1.0642097112172278e-05
Position 3881: 8.944197753095968e-06
Position 919: 8.559130139637262e-06
Position 3200: 8.173955630062e-06
Position 1602: 8.102561260395053e-06
Position 227: 7.43706243115213e-06
Position 18291: 6.817244123514822e-06
Position 302: 6.792134881294416e-06
Position 644: 6.720560296312441e-06
Position 335: 5.956834857184617e-06
Position 395: 5.6188303807838045e-06
Position 419: 5.4582427610736894e-06
Position 305: 5.257957064535388e-06
Position 866: 5.224289188938937e-06
Position 764: 4.870666036241006e-06
Position 7538: 4.5343374050661685e-06
Position 186: 3.672494505841975e-06
Position 252: 3.5153998832844713e-06
Position 28013: 2.2675025538512695e-06
Position 18065: 2.1604894228257884e-06
Position 1720: 2.1520932856282886e-06
Position 3126: 2.036136765174425e-06
Position 3589: 1.9974033306029775e-06
Position 571: 1.2709792064671827e-06
Position 793: 1.2171194252940263e-06
Position 819: 7.49603916979162e-07
Position 18175: 6.470633003584752e-07
Position 279: 5.762487931758459e-07
Position 316: 4.2958374700304413e-07
Position 360: 2.437698299958801e-07
Position 271: 1.8371334008052442e-07
Position 790: 1.8092924358694973e-07
Position 21256: 1.1755774586726568e-07
Position 166: 1.1030560889903793e-07
Position 258: 1.0354347433833496e-07
Position 21923: 4.2058091403710095e-08
Position 20398: 2.4023730147096056e-08
Position 294: 2.1684225462463128e-08
Position 275: 1.8339865599331143e-08
Position 110: 9.93091706168745e-10
Position 273: 4.1780696805399446e-10
Position 262: 3.7670643131830086e-10
Position 92: 8.629787941752554e-12
Position 105: 5.602944496002145e-12
Position 118: 4.951839397304795e-12
Position 102: 2.420713595245414e-13
