Gene = Prcc
Position 23568: 0.011633293560328854
Position 979: 0.0054981019666706455
Position 26660: 0.005409864887664236
Position 25399: 0.005054036420902303
Position 25270: 0.0032772665702749436
Position 25716: 0.0018552339788977781
Position 25585: 0.0008955137086551336
Position 25180: 0.0007865432472604255
Position 25553: 0.0007757707332658373
Position 1081: 0.0006611827209016173
Position 26215: 0.0003271000946410826
Position 25945: 0.00032029409425832624
Position 25633: 0.0003132472302739194
Position 25712: 0.00012898659719316508
Position 26519: 0.00012358396167368944
Position 26348: 0.00010768464034584537
Position 26387: 8.986223334784069e-05
Position 26267: 5.646539558010661e-05
Position 26413: 4.139486983746997e-05
Position 26491: 3.964069517072019e-05
Position 25898: 2.4745336048464125e-05
Position 23977: 2.1651283156431618e-05
Position 26695: 1.4866305525298255e-05
Position 23634: 1.4553919709794126e-05
Position 26544: 1.2513180433080291e-05
Position 23950: 9.545173938437905e-06
Position 23713: 6.515093711401021e-06
Position 24145: 6.470529661619147e-06
Position 23743: 6.390488011990427e-06
Position 20148: 1.0442190543405671e-06
Position 19658: 8.95519835419567e-07
Position 18491: 3.839686097530266e-07
Position 19232: 2.53690367367163e-07
Position 4665: 7.119322102110584e-08
Position 13481: 5.933605279558146e-08
Position 2875: 3.8568822352399126e-08
Position 2107: 3.056540029579189e-08
Position 5801: 2.3819235743838518e-08
Position 11176: 2.2328719802214674e-08
Position 554: 1.3473269222387672e-08
Position 2290: 1.323538505496765e-08
Position 439: 1.2456471629113385e-08
Position 8946: 1.174350844067164e-08
Position 2426: 1.0829046750261328e-08
Position 4090: 7.45919679523522e-09
Position 1309: 5.1948756184916875e-09
Position 9455: 2.9929956320004007e-09
Position 638: 2.6603032123497464e-09
Position 4528: 2.494153187918526e-09
Position 4039: 2.4129816833288657e-09
Position 4423: 2.2628052742250746e-09
Position 1795: 2.034694496806631e-09
Position 4684: 1.6281431230115787e-09
Position 5250: 1.3886148487459956e-09
Position 1271: 1.3824829616005582e-09
Position 2199: 1.099015390127087e-09
Position 676: 9.136022585080596e-10
Position 288: 8.75964377844912e-10
Position 2550: 8.658616485439484e-10
Position 410: 7.978573380836023e-10
Position 3745: 7.851697388975372e-10
Position 3452: 7.663119065969844e-10
Position 2015: 5.765355227162114e-10
Position 291: 5.223131489088784e-10
Position 4123: 4.986520614889266e-10
Position 2608: 4.910522267586831e-10
Position 1640: 4.852712109241019e-10
Position 614: 4.833650737395907e-10
Position 1530: 4.516809878335817e-10
Position 2844: 4.394820937395072e-10
Position 2251: 3.5961361605705347e-10
Position 2447: 3.502232772995891e-10
Position 3058: 2.3373278038226814e-10
Position 491: 2.2286994733762801e-10
Position 498: 2.117854237249027e-10
Position 1707: 1.830811979897214e-10
Position 2999: 1.7585496316183375e-10
Position 1557: 1.5022669742931923e-10
Position 1276: 1.3141133083063657e-10
Position 627: 1.3071907206161746e-10
Position 1872: 1.1704469250593534e-10
Position 4554: 1.1576504687501029e-10
Position 452: 1.0612688827127581e-10
Position 1724: 9.795482119758183e-11
Position 1087: 7.395924179010385e-11
Position 903: 5.633122277853296e-11
Position 2324: 4.315434879121018e-11
Position 557: 3.631600770568567e-11
Position 702: 2.7801862828252227e-11
Position 841: 2.766382605514989e-11
Position 377: 1.794865953122576e-11
Position 859: 1.7323047361152932e-11
Position 682: 1.657039078459375e-11
Position 862: 1.4516064851532763e-11
Position 1102: 1.3513958270135335e-11
Position 365: 1.161986199418491e-11
Position 505: 1.092182529033192e-11
Position 2321: 9.977689430663323e-12
Position 2356: 8.633569704693078e-12
Position 1128: 8.184161140129001e-12
Position 783: 7.143096175710697e-12
Position 1161: 6.986158519959803e-12
Position 1158: 6.486448229946097e-12
Position 561: 4.988274320822627e-12
Position 1311: 4.172333103467308e-12
Position 813: 3.8203827176697515e-12
Position 1235: 2.9400814164195183e-12
Position 129: 2.5235979902921384e-12
Position 260: 2.1728897746415157e-12
Position 587: 2.0944928316091573e-12
Position 1248: 1.660875920263219e-12
Position 253: 1.2974229956153669e-12
Position 685: 1.2473693074140345e-12
Position 319: 1.139017726884494e-12
Position 325: 1.0688581838526304e-12
Position 106: 9.222783447225918e-13
Position 184: 9.063430365816694e-13
Position 300: 8.510174052416021e-13
Position 572: 5.578687599214997e-13
Position 135: 3.8461178675258954e-13
Position 707: 3.0599449719435e-13
Position 331: 2.561739682472466e-13
Position 986: 1.9016549716901923e-13
Position 951: 1.6422342444727683e-13
Position 724: 8.09986806419867e-15
Position 337: 5.247894420466755e-16
Position 343: 3.630567564857398e-16
Position 313: 2.497922783316653e-16
Position 223: 2.3648281675468706e-16
Position 194: 1.6160152092757497e-16
Position 304: 1.3592393979625735e-16
Position 150: 8.476421724700664e-17
Position 341: 5.799483503440925e-17
Position 147: 2.7072766838479813e-17
Position 144: 5.28739667722761e-18
Position 241: 3.596561628210715e-18
