Gene = Nckipsd
Position 1997: 0.028424246497344995
Position 4044: 0.027997547208748908
Position 9086: 0.024869157127839246
Position 8299: 0.024653592106401317
Position 10233: 0.023659465625014166
Position 4249: 0.022635984754011015
Position 4383: 0.022427536211017604
Position 7043: 0.022191496789840223
Position 10052: 0.021796130802317702
Position 4278: 0.019774274128958602
Position 7089: 0.01891912886111841
Position 7271: 0.014873472946079047
Position 8007: 0.014312866535334243
Position 9941: 0.013864972555074424
Position 4520: 0.013628772635601204
Position 2226: 0.013528361112947852
Position 4751: 0.013126399375386977
Position 4114: 0.013120401242023995
Position 4513: 0.012781794714087573
Position 10178: 0.012003785952571271
Position 309: 0.011084256265462597
Position 9671: 0.010428092811253968
Position 2585: 0.010059499997545827
Position 9879: 0.009301414074341308
Position 4119: 0.009096026234365815
Position 9690: 0.008700730364711445
Position 7342: 0.008048577204877679
Position 335: 0.007848443856115207
Position 1200: 0.007649842476164244
Position 9024: 0.00710244258210138
Position 8813: 0.006936350885807089
Position 4081: 0.0066476288575368254
Position 3184: 0.006268484996234574
Position 5605: 0.006074664247907844
Position 4333: 0.005867519859410333
Position 8101: 0.005733183176198751
Position 6596: 0.005614653758926811
Position 4538: 0.005377770647617929
Position 7236: 0.005346077423359441
Position 9131: 0.005133116366848491
Position 6802: 0.005089596889321314
Position 1353: 0.004980846914823748
Position 2041: 0.0047031276720423
Position 662: 0.004693882471175796
Position 1124: 0.004339555583329031
Position 2722: 0.004226546523329606
Position 4314: 0.003944045583894673
Position 9125: 0.0037872104862980774
Position 4074: 0.0035975501932433225
Position 5610: 0.003595273963252518
Position 4144: 0.003501042654836763
Position 5628: 0.0034182922222055333
Position 773: 0.003413647914181511
Position 342: 0.0033891573944262172
Position 1273: 0.0033591995395049964
Position 286: 0.0032733774680905933
Position 9808: 0.003195727767649698
Position 9828: 0.0030913133370104075
Position 6306: 0.003055030380697179
Position 7300: 0.002932224080251115
Position 8077: 0.0026562328587399443
Position 4023: 0.0023019307101949456
Position 7068: 0.002206376623601567
Position 7057: 0.002173922350548415
Position 5825: 0.002019216932191636
Position 7376: 0.0019859027306136333
Position 1236: 0.0019836893562181373
Position 4137: 0.001973936865258978
Position 2702: 0.0019722409355055264
Position 1426: 0.0019705260805617333
Position 8637: 0.0018982412925657474
Position 1332: 0.0018476426787401982
Position 9908: 0.0017962187238739398
Position 9632: 0.0016543487455924278
Position 6536: 0.0016501768507486197
Position 988: 0.0016443107207708438
Position 6122: 0.0015975914128630519
Position 7483: 0.0015881783650745713
Position 5832: 0.0015876804229561997
Position 1104: 0.0015520736541271265
Position 2271: 0.0015364921785097053
Position 2305: 0.001531628640423679
Position 7558: 0.0014754275144792308
Position 10076: 0.0014420486993420153
Position 1278: 0.0014325683434124991
Position 2738: 0.001420575948928335
Position 1367: 0.001392270334771103
Position 7243: 0.0013807112067387663
Position 688: 0.0013560414611523627
Position 3522: 0.001348000061448991
Position 8369: 0.001317486781863456
Position 3219: 0.001219563178547044
Position 4029: 0.001179058784571023
Position 4387: 0.001158795882137563
Position 498: 0.0011579062453272635
Position 4929: 0.001098907671550158
Position 5625: 0.0010535500016275092
Position 9260: 0.0010485580920630224
Position 2461: 0.0010348410643867727
Position 2311: 0.0010325350485423366
Position 4454: 0.0010201797318663808
Position 1970: 0.0010100317273546852
Position 387: 0.000996937510096968
Position 3203: 0.0009650620595056968
Position 3815: 0.0008899782825852742
Position 3139: 0.0008813173278219532
Position 6443: 0.0008511628803569522
Position 2045: 0.0008394800477212091
Position 4192: 0.0008201993918822711
Position 8478: 0.0007570309139640053
Position 7851: 0.000729663798345394
Position 1180: 0.0006875199835343635
Position 1817: 0.0006371234653779488
Position 4071: 0.000630573778371325
Position 8473: 0.0006189085597445314
Position 5906: 0.0005599204976049437
Position 2308: 0.0005592471837803799
Position 2526: 0.0005479203931246561
Position 4291: 0.0005377886920054397
Position 3264: 0.0005164778081392132
Position 4168: 0.0004990913631348294
Position 4849: 0.00046690854782859237
Position 1488: 0.00046564922140904464
Position 9142: 0.00044900083317109295
Position 6688: 0.0004170401557507215
Position 891: 0.00041518276514507436
Position 7054: 0.0004129902474702679
Position 5400: 0.000388192341271925
Position 8856: 0.00036106270146518996
Position 857: 0.0003544661322794912
Position 1155: 0.00035446111335711605
Position 6606: 0.0003512779551081867
Position 952: 0.000347173485933113
Position 6071: 0.00034146265282043855
Position 8736: 0.0003308132498582744
Position 7281: 0.00033053881422946175
Position 8407: 0.0003230159538925844
Position 1765: 0.00030536894299720954
Position 3725: 0.0002973401935015703
Position 3294: 0.0002954114349900143
Position 6636: 0.0002940870967470514
Position 1203: 0.0002780147342051544
Position 550: 0.0002762786906795665
Position 1385: 0.00027464633928708023
Position 6480: 0.0002739876180305901
Position 971: 0.0002616491355828477
Position 6309: 0.0002518039404646549
Position 7310: 0.00023602252284877384
Position 812: 0.00023439579411553763
Position 3221: 0.00023314708280816046
Position 6128: 0.00022668308218017904
Position 902: 0.00022124210632502452
Position 353: 0.00021761077765043488
Position 4336: 0.00020178397661151464
Position 6488: 0.00020167471872326338
Position 5663: 0.0001796625969808438
Position 3334: 0.00017824363860588288
Position 6828: 0.0001717581276490831
Position 6357: 0.0001697288676681973
Position 3462: 0.00015675097705406034
Position 2149: 0.00015674283699734684
Position 5667: 0.00014214157005229094
Position 1886: 0.00013162899890129264
Position 6879: 0.00012643243476320607
Position 2128: 0.00012372095825668273
Position 1244: 0.00011509147430274743
Position 3368: 0.00011493754160976302
Position 7124: 0.00011133803828960922
Position 1283: 0.00010695570512275372
Position 5915: 0.0001066460118811339
Position 3958: 0.00010339467370893207
Position 3944: 0.00010184804237842415
Position 4000: 0.00010056903230373996
Position 526: 9.867135367058534e-05
Position 709: 9.410695772292818e-05
Position 1431: 9.320747785917133e-05
Position 8664: 8.141933819469012e-05
Position 2864: 7.966465766886281e-05
Position 5682: 7.938497128949592e-05
Position 1184: 7.659016495242272e-05
Position 6355: 7.56599873549046e-05
Position 3298: 7.239406344737586e-05
Position 6199: 6.631812152296325e-05
Position 3535: 6.630510565148097e-05
Position 6643: 6.629980438394577e-05
Position 6633: 6.577164986284614e-05
Position 2885: 4.408118492006909e-05
Position 3146: 2.6710023215182445e-05
Position 6032: 2.5689522407063437e-05
Position 1395: 2.477898769838956e-05
Position 1447: 2.4255179187299625e-05
Position 6233: 1.9960227040625665e-05
Position 6187: 1.8405015511281683e-05
Position 1216: 1.6573469563763996e-05
Position 6025: 1.5926321568126785e-05
Position 7013: 1.5274505288489354e-05
Position 6799: 1.2246036004291231e-05
Position 6452: 1.1828709732579777e-05
Position 6524: 1.0869858999460186e-05
Position 3468: 1.0742893052486531e-05
Position 6041: 6.578938121270641e-06
Position 5960: 5.699545147675248e-06
Position 6465: 5.6621834189991494e-06
Position 1727: 4.404203756701226e-06
Position 1591: 3.888542952064753e-06
Position 6859: 3.797702832653437e-06
Position 3788: 3.5539898903326177e-06
Position 7285: 2.805116592328643e-06
Position 6825: 2.311422451002186e-06
Position 6401: 2.2656904089260257e-06
Position 1375: 2.248991761135959e-06
Position 3564: 2.242568899536425e-06
Position 7209: 2.1244128997197928e-06
Position 1160: 1.9097818693995527e-06
Position 931: 1.7574598521057838e-06
Position 1387: 1.7535625814700166e-06
Position 392: 1.5219273737661064e-06
Position 357: 1.478479085561388e-06
Position 7007: 1.3384875742059794e-06
Position 3904: 1.228657280741657e-06
Position 3893: 9.61819620251237e-07
Position 842: 9.154506030626714e-07
Position 577: 8.976624039136553e-07
Position 3773: 8.752198413275227e-07
Position 3450: 7.880380780993614e-07
Position 3825: 6.958809833983862e-07
Position 957: 6.78256592979576e-07
Position 1129: 5.830548746730347e-07
Position 7131: 4.660748052668518e-07
Position 3141: 4.566830551507572e-07
Position 204: 4.198693471667175e-07
Position 227: 4.068417211150662e-07
Position 614: 3.7018244485972555e-07
Position 477: 3.678646377194827e-07
Position 820: 3.217975050040204e-07
Position 362: 2.840792950421552e-07
Position 395: 2.840439335596765e-07
Position 622: 2.5537815787943644e-07
Position 176: 2.512621494610634e-07
Position 415: 2.1171964766038438e-07
Position 7984: 1.9887364332655138e-07
Position 224: 1.7051581339941563e-07
Position 422: 1.4765129826560732e-07
Position 199: 1.379921812152063e-07
Position 510: 1.0300607469976853e-07
Position 240: 8.045407638783126e-08
Position 472: 7.307161924665185e-08
Position 207: 7.182453352218903e-08
Position 587: 6.463224083567818e-08
Position 451: 6.296144846767634e-08
Position 401: 4.9204013296019495e-08
Position 597: 4.758131141110112e-08
Position 151: 4.08436048073813e-08
Position 366: 3.430889606513022e-08
Position 3779: 3.091205361684397e-08
Position 291: 3.048526646653114e-08
Position 781: 2.63341027979332e-08
Position 1171: 2.1983043009792898e-08
Position 247: 2.0087103358012974e-08
Position 3705: 2.527580422522026e-09
Position 3595: 2.781990209084605e-10
Position 181: 6.617008972923994e-12
Position 424: 2.6298219872706498e-12
Position 431: 3.9413742021007693e-13
