Gene = Msto1
Position 947: 0.0014407604407376921
Position 1892: 0.0014182558010487154
Position 3535: 0.0013530328732205006
Position 3198: 0.0013376385791744746
Position 3024: 0.0011763415765930793
Position 2656: 0.0011343345548468777
Position 4006: 0.0010783987103961698
Position 1075: 0.0010745876689717063
Position 3201: 0.0010050632836274697
Position 3550: 0.00096297471878471
Position 206: 0.0009340436543490627
Position 2562: 0.00088950976593031
Position 3501: 0.0008110030824382503
Position 1401: 0.0007694600460860806
Position 1762: 0.0007494717318652417
Position 4343: 0.000734544280497563
Position 1795: 0.0007247971960484238
Position 885: 0.0007222308937430729
Position 4362: 0.0006925981865727991
Position 3584: 0.0006781878376077062
Position 704: 0.0006779244653132124
Position 2174: 0.0006603869139175548
Position 3556: 0.0006257540331093236
Position 972: 0.0006248957136460069
Position 1513: 0.0006224420512217215
Position 372: 0.0006151041618088261
Position 3490: 0.0006141681560438772
Position 3979: 0.0005698018224637743
Position 339: 0.0005460029595095889
Position 890: 0.000530348309394192
Position 4225: 0.0005291295536908307
Position 1887: 0.000515332591589194
Position 1111: 0.000500431918527732
Position 3267: 0.0004466705998039695
Position 766: 0.00041073439821423996
Position 1092: 0.0003767606635484255
Position 1098: 0.000363503830820704
Position 1803: 0.0003541560564813573
Position 3662: 0.00034852225377557297
Position 3828: 0.0003410728477080083
Position 1278: 0.0003248360463675865
Position 3594: 0.000283250276292721
Position 2568: 0.00027114748148523917
Position 2290: 0.0002371221760063071
Position 798: 0.00023285785443876984
Position 3947: 0.0002131609198105978
Position 323: 0.00020964138124365453
Position 4024: 0.00020927588248255137
Position 3519: 0.00018526199600819886
Position 3332: 0.00017984907129999875
Position 2857: 0.00015423697654667182
Position 675: 0.00015322172795021377
Position 3396: 0.00014989844085238125
Position 4369: 0.00014768142308500321
Position 503: 0.00013115897637423952
Position 2790: 0.00013094998440927374
Position 1452: 0.00012235325704386472
Position 3204: 0.00011195850364857592
Position 3270: 0.0001048957221782861
Position 656: 0.0001024466388231741
Position 3639: 0.00010176472710340893
Position 2886: 9.396747880781075e-05
Position 4154: 7.636296347824086e-05
Position 332: 6.194593125861387e-05
Position 853: 4.906748248460133e-05
Position 392: 4.704351135622235e-05
Position 203: 4.6086553813847306e-05
Position 709: 4.5608992779775124e-05
Position 1421: 4.427917974062012e-05
Position 894: 4.0792004354178556e-05
Position 1015: 3.972357934237306e-05
Position 863: 3.9364467417844885e-05
Position 1743: 3.78288522491152e-05
Position 726: 3.638198087199122e-05
Position 225: 3.5301848315315414e-05
Position 541: 3.428044929894993e-05
Position 1184: 2.8031919896430506e-05
Position 1263: 2.6572677869027195e-05
Position 1548: 2.1122637556934976e-05
Position 1121: 1.9341327294181808e-05
Position 3642: 1.7179129446517578e-05
Position 976: 1.6676401986687387e-05
Position 219: 1.3641195747600528e-05
Position 211: 1.3349572416880603e-05
Position 1294: 1.2125100389482333e-05
Position 1230: 1.1792646540701377e-05
Position 546: 1.169741790603483e-05
Position 612: 1.0919915956845644e-05
Position 344: 7.741896648225623e-06
Position 487: 7.66493880151853e-06
Position 578: 6.386104684991528e-06
Position 811: 6.227129964154747e-06
Position 978: 4.956904871781199e-06
Position 957: 3.4683183495827047e-06
Position 1113: 1.3112776259587455e-06
Position 4222: 1.123748347272882e-06
Position 1466: 9.04367302090422e-07
Position 1375: 9.032845712694113e-07
Position 432: 1.9774121310257357e-07
Position 479: 1.7525794642298081e-07
Position 158: 6.987215693859049e-08
Position 493: 5.441218401902865e-08
Position 453: 4.816187237278743e-08
Position 556: 1.7817262568322918e-08
Position 143: 1.3262935917504347e-08
Position 458: 8.030322424122444e-09
Position 1244: 6.851633808978631e-09
Position 115: 2.705881406110619e-09
Position 437: 1.7286171802877307e-09
Position 112: 1.0070308642354534e-10
