Gene = Shfl
Position 2826: 0.0019163187708812644
Position 4786: 0.001916139634889418
Position 557: 0.0019004579507576676
Position 161: 0.0018957166978111621
Position 1119: 0.0018300726688307565
Position 4770: 0.0018170602130675511
Position 197: 0.0017495250019645592
Position 876: 0.0017364839602444875
Position 4804: 0.0015935921174203564
Position 5640: 0.0014518973616096343
Position 171: 0.0012941425158255872
Position 720: 0.0011696575814792614
Position 3995: 0.0011182759249964336
Position 693: 0.0010632090426308896
Position 5090: 0.001050205096447587
Position 4949: 0.0010097538489730199
Position 2664: 0.0009583685797089565
Position 1948: 0.0009362922426552611
Position 4243: 0.0007785947923888331
Position 629: 0.0007775053414907142
Position 5607: 0.000761057393779459
Position 5562: 0.000750843131493277
Position 4279: 0.0007399481557100895
Position 1034: 0.0006797169896892715
Position 2354: 0.0006043688182397631
Position 2143: 0.0005380646447179178
Position 1116: 0.0005179661848084231
Position 747: 0.0004738677827681551
Position 666: 0.00047191363549348967
Position 201: 0.00039512988032107074
Position 2797: 0.0003816236158317698
Position 4295: 0.0003813620419519018
Position 2927: 0.0003766137484772115
Position 704: 0.000369065469089408
Position 744: 0.0003502082284570282
Position 474: 0.00034748643005818935
Position 2946: 0.00033718247647919063
Position 4312: 0.0003355900173967614
Position 4033: 0.0003285823080052486
Position 4071: 0.00031184367934416655
Position 5285: 0.0002649830744197723
Position 4946: 0.00025455846333545426
Position 868: 0.00024390018259827845
Position 5239: 0.00022689220496887726
Position 4265: 0.00022588589282050085
Position 5093: 0.00022529834502648137
Position 938: 0.00021802506355062703
Position 5315: 0.0002168896436424853
Position 186: 0.0002129122724839003
Position 1237: 0.0002097279002090812
Position 235: 0.00020055263480615412
Position 2697: 0.00019588964630548695
Position 1448: 0.0001911912283167489
Position 2564: 0.00017648179366948786
Position 571: 0.00015383231332651763
Position 2420: 0.0001527120791052963
Position 513: 0.0001492698952045315
Position 764: 0.00014764990684482918
Position 3830: 0.00014548120032840627
Position 3877: 0.00014310007642799797
Position 1234: 0.00014212450599862954
Position 751: 0.00014178444465172567
Position 282: 0.00012090474154817752
Position 3085: 0.00011734174272680526
Position 539: 0.00011704383403906856
Position 4092: 0.00010408640778611632
Position 696: 0.00010379805164645196
Position 4397: 0.00010327325857573439
Position 2118: 9.808480175102781e-05
Position 614: 9.670532308662755e-05
Position 768: 9.576178445599679e-05
Position 3364: 8.667072758731884e-05
Position 1588: 8.512151854806053e-05
Position 698: 8.345237008022616e-05
Position 972: 8.181305092964158e-05
Position 2344: 7.7170485157466e-05
Position 1667: 7.094492659647939e-05
Position 131: 6.908897031053781e-05
Position 1011: 6.563794922566004e-05
Position 717: 5.9803766290268784e-05
Position 496: 5.8344665357466344e-05
Position 619: 5.5039928009926526e-05
Position 607: 4.966419810608788e-05
Position 4402: 4.181323175143619e-05
Position 253: 4.117794014213427e-05
Position 1133: 3.4312094783152924e-05
Position 257: 3.407520532093386e-05
Position 2387: 2.6123233972635192e-05
Position 776: 2.595398501816831e-05
Position 600: 2.5631995710916404e-05
Position 4978: 2.5169058399709364e-05
Position 4012: 2.306756249094122e-05
Position 385: 1.5629888510762925e-05
Position 733: 1.5356986281936845e-05
Position 2309: 1.4432686193983494e-05
Position 2332: 1.1181890977917652e-05
Position 603: 1.1155479323794061e-05
Position 2209: 1.0346363622236642e-05
Position 2312: 9.598559443464892e-06
Position 4359: 8.127426551421495e-06
Position 5028: 7.578234174636642e-06
Position 595: 3.3812231825023697e-06
Position 188: 3.108260594081664e-06
Position 969: 1.2908566857271933e-06
Position 396: 1.1170075667708563e-06
Position 1061: 5.159813678882611e-07
Position 2152: 5.15857570325638e-07
Position 2667: 4.2156805223922175e-07
Position 327: 3.0173703610953406e-07
Position 303: 2.3648830152391645e-07
Position 1420: 1.1106671381976861e-07
Position 2693: 1.0328079754372936e-07
Position 298: 9.294304307710823e-08
Position 2699: 4.8312812039327915e-08
Position 294: 4.46559494019555e-08
Position 2740: 4.339799118254987e-08
Position 103: 3.884455301262151e-08
Position 2791: 3.118215130682077e-08
Position 976: 2.2267896703733708e-08
Position 984: 2.0671251131934723e-08
Position 2874: 1.7636284946302103e-08
Position 790: 1.617765301514946e-08
Position 820: 1.0176338767378323e-08
Position 992: 4.479648683383738e-09
Position 987: 3.549893454885554e-09
Position 1064: 3.382465842102644e-09
Position 1038: 9.604085347197357e-10
Position 116: 1.172649535220098e-11
Position 402: 6.430396039934552e-12
Position 417: 2.3397377126734133e-12
Position 82: 1.536775497908469e-13
Position 95: 8.528869206606237e-14
Position 73: 2.5925211180995006e-14
Position 404: 9.08190194478147e-15
Position 409: 7.895131139419216e-15
Position 113: 7.066128520518849e-15
