Gene = Tchp
Position 8211: 9.469737949862584e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6867: 0.9955141533370503
Position 3492: 0.9854022486436356
Position 8074: 0.9828344407337962
Position 7792: 0.9589426781500104
Position 12364: 0.9184122397545121
Position 10618: 0.849919687947103
Position 5663: 0.7795036299196778
Position 13347: 0.7475129972850191
Position 9634: 0.6148158024991106
Position 11818: 0.6110306661848685
Position 11079: 0.5548729430947296
Position 893: 0.4239488204611065
Position 928: 0.2966791404608556
Position 5427: 0.2943682881366859
Position 670: 0.2713404666858274
Position 9676: 0.24496685674761487
Position 3792: 0.22568158900273969
Position 1273: 0.2213331686212325
Position 3732: 0.17944944553333536
Position 11595: 0.16574139029948445
Position 10182: 0.1265291842428162
Position 2912: 0.11285050768514066
Position 12675: 0.08122363080133047
Position 13985: 0.07925458430534217
Position 12598: 0.07677935074561575
Position 2956: 0.07499544922451112
Position 1365: 0.07263510186641772
Position 1643: 0.07126693351901046
Position 14332: 0.0701648648196421
Position 9700: 0.06987421896105886
Position 11117: 0.06123537509736514
Position 360: 0.05791342375507483
Position 1317: 0.05790937531623156
Position 10100: 0.055073663619338
Position 5391: 0.04983356029963848
Position 10193: 0.04852102526962928
Position 10875: 0.04724934550308824
Position 339: 0.04603369645226132
Position 12637: 0.03939453002711633
Position 7223: 0.037684712350843835
Position 2858: 0.03546347630732638
Position 5308: 0.034213579182356554
Position 10824: 0.03167577767953659
Position 312: 0.031585110244520244
Position 2225: 0.026033064643142007
Position 3757: 0.02368684571560106
Position 3747: 0.02354961497195372
Position 4186: 0.02245898597758675
Position 1546: 0.022036907202085475
Position 10166: 0.02189147288182599
Position 14297: 0.020752246114446253
Position 9092: 0.019741648212788294
Position 9657: 0.019124061419461786
Position 4107: 0.018024828127847666
Position 6211: 0.017895450074658203
Position 1529: 0.017862916059416773
Position 3778: 0.017764634152010985
Position 12115: 0.016408820804199923
Position 7163: 0.01619341241973349
Position 11550: 0.015192158748460808
Position 10266: 0.014910696453257419
Position 3992: 0.014575358931464031
Position 3862: 0.014525938408428212
Position 503: 0.014501910813377284
Position 1288: 0.014420455359321897
Position 10564: 0.013686657197818064
Position 12717: 0.013625001163164287
Position 3078: 0.012859137239889566
Position 10780: 0.012733151633014885
Position 4276: 0.01244709855968405
Position 10143: 0.012171530821333387
Position 10000: 0.01163314985860402
Position 13563: 0.01054008519356844
Position 8008: 0.010520321016982226
Position 4238: 0.010340129523086607
Position 10534: 0.010261141016704839
Position 8830: 0.010183577568950025
Position 9118: 0.01010798046395291
Position 9679: 0.009917772770593903
Position 3353: 0.009332357541216994
Position 9719: 0.009232961125100046
Position 1571: 0.008742405885068857
Position 13700: 0.008559940267026861
Position 6569: 0.00797594103342551
Position 10833: 0.007802060786952239
Position 8899: 0.0077625943683644755
Position 7274: 0.0076298393635693094
Position 10795: 0.007598737263333308
Position 3650: 0.006367144493885875
Position 10622: 0.006302296955908879
Position 3867: 0.006291522262619391
Position 7816: 0.006162889760459456
Position 8782: 0.006149243409250993
Position 12311: 0.0061024042205914675
Position 3137: 0.006087518438717355
Position 10916: 0.005944371212591682
Position 10482: 0.005847900933424782
Position 9683: 0.005784244633245259
Position 10769: 0.005701891487793011
Position 1015: 0.005356047356073287
Position 1781: 0.005218114244259052
Position 7313: 0.005148230189402149
Position 10821: 0.0049620628955385545
Position 2982: 0.004961637829027283
Position 5480: 0.004879429848817752
Position 10075: 0.004684671680729776
Position 13077: 0.004211023097599027
Position 12466: 0.0039000934620456867
Position 9787: 0.0038836064773053085
Position 12611: 0.003826269186179196
Position 10200: 0.0037184035270617765
Position 12371: 0.0033409244836874225
Position 953: 0.003123863729093485
Position 1322: 0.0031013693215907394
Position 3832: 0.002508377854582125
Position 1043: 0.0024903127152786685
Position 10254: 0.002436027862440815
Position 14348: 0.0024029550638434063
Position 14228: 0.002281465596650884
Position 10238: 0.0019622544174704216
Position 335: 0.001958554844399302
Position 13364: 0.0019409052162385875
Position 2289: 0.001843327468950946
Position 597: 0.0018203376059506102
Position 8810: 0.0018203139028903981
Position 11032: 0.0017670517562981174
Position 8437: 0.0016800805443425914
Position 1269: 0.0016511701708793011
Position 14487: 0.00164028281185078
Position 12415: 0.001532804333829447
Position 3816: 0.0015152287356722867
Position 10112: 0.0015047449510532554
Position 10045: 0.0014776198143780287
Position 13023: 0.0014072231933740232
Position 9784: 0.0014033566692911613
Position 9715: 0.001399218365252253
Position 14445: 0.001373283955337325
Position 5549: 0.0012964938770241188
Position 9641: 0.0012753596794028526
Position 7212: 0.0012262052653626385
Position 6871: 0.0011822217255860299
Position 4057: 0.0010719867970308584
Position 6836: 0.0010042573597462193
Position 8093: 0.0009516182373568704
Position 4290: 0.0009229326500972252
Position 1770: 0.0009105735123712267
Position 9976: 0.0008727355354138541
Position 1456: 0.0008412057301156327
Position 10625: 0.0008008958501624335
Position 1339: 0.0007655898910545496
Position 1379: 0.0007619204797718546
Position 7741: 0.0007571589298905595
Position 1577: 0.0007564934922742634
Position 692: 0.0007544116690860596
Position 4312: 0.0007439225681272879
Position 1592: 0.000724458988013793
Position 13278: 0.0006775011442842192
Position 959: 0.000668601435174849
Position 12412: 0.0006629098131588575
Position 4329: 0.0006620874621535024
Position 10021: 0.0006003502859765249
Position 11153: 0.0005660501171120768
Position 3697: 0.0005656673972948242
Position 989: 0.0005570561605919426
Position 11642: 0.0005556666883310419
Position 12469: 0.0005212195566380239
Position 10442: 0.0005193677591705162
Position 8050: 0.00044747422769753645
Position 7256: 0.0004393690494932557
Position 9559: 0.0004155078989236628
Position 8022: 0.0004146510611576053
Position 10082: 0.00041215738367171974
Position 3307: 0.00038615318296298014
Position 7834: 0.00038271067979667997
Position 7960: 0.0003826564026540412
Position 6236: 0.00036610308214888785
Position 8412: 0.0003659437601537733
Position 3253: 0.0003532360316230265
Position 8558: 0.00032357854995218425
Position 12641: 0.0003229321810722038
Position 7744: 0.000319921168108321
Position 9056: 0.00031024408440150607
Position 7807: 0.0002884703097049169
Position 10055: 0.0002794700191440448
Position 567: 0.0002790926532093123
Position 7700: 0.00027737291538550775
Position 10929: 0.00026645900486136416
Position 10925: 0.0002494785112279814
Position 7810: 0.00020118245690162837
Position 6874: 0.0001812498181419292
Position 462: 0.0001750153187529697
Position 7291: 0.0001722649203219665
Position 272: 0.000152818403570481
Position 998: 0.00012053089383179386
Position 1402: 9.581556209943255e-05
Position 7715: 9.10225756971748e-05
Position 2128: 8.938551701141542e-05
Position 971: 8.324723560912986e-05
Position 7630: 8.049048078380433e-05
Position 386: 8.029990731441343e-05
Position 965: 7.641943839700826e-05
Position 7725: 7.45935486723063e-05
Position 512: 7.217933169604063e-05
Position 703: 6.951632518520518e-05
Position 9490: 5.7463145806111036e-05
Position 414: 5.3636080324590965e-05
Position 473: 5.341360455469635e-05
Position 977: 5.3097955957242765e-05
Position 7122: 5.05684532002459e-05
Position 7569: 4.919205987094217e-05
Position 6754: 4.826055517971676e-05
Position 1586: 4.3238108501413795e-05
Position 968: 4.162469451092637e-05
Position 9415: 3.980664377374027e-05
Position 7819: 2.434033806496422e-05
Position 986: 1.9030081133425315e-05
Position 733: 1.839688316381662e-05
Position 8870: 1.7014586010484435e-05
Position 7638: 1.2515349256026052e-05
Position 709: 1.1682085615388691e-05
Position 102: 1.032436555657717e-05
Position 9463: 9.227728499450165e-06
Position 8652: 7.728860442392229e-06
Position 7989: 7.4631459843185866e-06
Position 241: 5.736282133280518e-06
Position 11842: 5.185589515743691e-06
Position 9968: 4.382383748102112e-06
Position 8693: 4.014826440851631e-06
Position 699: 3.0311905323251656e-06
Position 8587: 2.8406525751679368e-06
Position 8113: 2.3721283821132876e-06
Position 10335: 1.9826093675317953e-06
Position 8554: 1.8447898456787953e-06
Position 6732: 1.430718766248868e-06
Position 8241: 3.7215454625375665e-07
Position 8785: 2.3291230527078924e-07
Position 7894: 1.3291830208492565e-07
Position 8338: 1.2992620835236031e-07
Position 7981: 1.2566140372066443e-07
Position 8223: 1.204965075112608e-07
Position 8105: 3.955164629150339e-08
Position 80: 3.402292848095586e-08
Position 260: 2.5040392846646532e-08
Position 8123: 2.103363248894877e-08
Position 129: 1.5734483832646052e-08
Position 186: 1.1442059108539478e-10
Position 200: 9.89088806015775e-11
Position 125: 6.670287370256929e-11
Position 205: 3.082224706403313e-11
Position 216: 1.1266228266454982e-11
Position 198: 6.4988486645973e-12
Position 150: 6.0359754467254715e-12
Position 7936: 1.810025560893425e-12
Position 8132: 1.105218343023964e-12
